BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
50,"Canada",2010,"M",25,999,0.51,5.46,2.14,49.05,34.45,44.98,27.81,12.53,5.87,5.20,1.46,11636,"CAN","Advanced Economies"
51,"Costa Rica",1950,"M",25,999,20.38,71.19,17.31,6.25,2.64,2.26,2.07,3.60,3.17,0.35,0.09,220,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1955,"M",25,999,20.44,70.87,18.15,6.32,2.65,2.37,2.15,3.64,3.19,0.36,0.09,242,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1960,"M",25,999,19.96,70.46,19.00,6.84,2.90,2.74,2.43,3.76,3.26,0.40,0.10,267,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1965,"M",25,999,21.19,68.06,19.02,7.47,3.19,3.21,2.80,3.82,3.25,0.45,0.12,300,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1970,"M",25,999,21.04,68.13,11.77,7.51,3.22,3.24,2.76,3.61,3.04,0.45,0.12,333,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1975,"M",25,999,16.63,66.23,17.66,11.05,5.05,6.03,4.99,4.50,3.54,0.73,0.22,385,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1980,"M",25,999,13.91,64.73,32.25,14.08,6.60,7.28,6.13,5.38,4.19,0.92,0.27,466,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1985,"M",25,999,10.49,61.93,34.62,17.75,8.64,9.83,8.45,6.11,4.55,1.20,0.37,575,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1990,"M",25,999,8.42,57.85,36.73,22.02,11.13,11.71,10.32,6.77,4.86,1.47,0.44,702,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1995,"M",25,999,7.24,54.62,36.27,24.66,12.71,13.48,12.17,7.20,5.02,1.67,0.51,835,"CRI","Latin America and the Caribbean"
51,"Costa Rica",2000,"M",25,999,6.77,51.28,33.36,26.88,13.89,15.06,13.88,7.47,5.06,1.84,0.58,970,"CRI","Latin America and the Caribbean"
51,"Costa Rica",2005,"M",25,999,3.93,45.51,31.14,32.38,16.48,18.18,16.72,8.24,5.33,2.21,0.70,1129,"CRI","Latin America and the Caribbean"
51,"Costa Rica",2010,"M",25,999,5.10,51.29,35.22,24.55,16.65,19.06,17.47,7.96,5.21,2.02,0.73,1298,"CRI","Latin America and the Caribbean"
53,"Dominican Rep.",1950,"M",25,999,43.43,53.14,13.74,2.65,0.50,0.79,0.38,2.40,2.21,0.16,0.02,433,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1955,"M",25,999,43.41,53.11,13.78,2.68,0.50,0.79,0.38,2.40,2.22,0.17,0.02,504,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1960,"M",25,999,43.40,53.10,13.80,2.70,0.50,0.80,0.38,2.41,2.22,0.17,0.02,593,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1965,"M",25,999,40.00,51.32,7.59,7.15,1.35,1.53,0.28,2.73,2.29,0.40,0.04,693,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1970,"M",25,999,37.22,47.16,4.78,13.23,2.56,2.49,0.46,3.29,2.50,0.73,0.06,807,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1975,"M",25,999,33.01,49.10,6.52,15.06,3.12,2.82,0.45,3.64,2.74,0.83,0.07,936,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1980,"M",25,999,25.61,52.37,8.83,17.93,3.97,4.09,0.57,4.29,3.16,1.04,0.09,1018,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1985,"M",25,999,22.72,49.94,9.58,21.49,5.23,5.85,0.77,4.87,3.43,1.32,0.13,1290,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1990,"M",25,999,17.60,50.28,10.84,23.91,6.37,8.21,1.04,5.52,3.76,1.58,0.19,1522,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1995,"M",25,999,14.91,49.46,12.38,24.11,7.08,11.52,1.43,6.05,3.99,1.80,0.26,1773,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",2000,"M",25,999,12.31,49.84,14.03,23.96,7.81,13.89,1.70,6.40,4.19,1.90,0.31,2017,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",2005,"M",25,999,9.99,50.96,15.32,22.75,8.37,16.30,1.98,6.68,4.33,1.99,0.37,2263,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",2010,"M",25,999,9.07,43.86,13.64,32.06,14.91,15.01,1.83,7.22,4.55,2.33,0.34,2511,"DOM","Latin America and the Caribbean"
54,"El Salvador",1950,"M",25,999,62.46,33.35,6.43,3.22,1.53,0.85,0.65,1.64,1.44,0.17,0.03,359,"SLV","Latin America and the Caribbean"
54,"El Salvador",1955,"M",25,999,59.17,35.85,6.11,4.09,1.95,0.89,0.65,1.79,1.56,0.21,0.03,399,"SLV","Latin America and the Caribbean"
54,"El Salvador",1960,"M",25,999,56.81,37.46,5.98,4.91,2.34,0.92,0.67,1.92,1.65,0.24,0.03,455,"SLV","Latin America and the Caribbean"
54,"El Salvador",1965,"M",25,999,52.91,39.63,8.20,5.67,2.61,1.79,1.26,2.26,1.88,0.31,0.06,521,"SLV","Latin America and the Caribbean"
54,"El Salvador",1970,"M",25,999,48.67,41.91,10.55,6.14,2.79,3.17,2.18,2.64,2.13,0.40,0.11,611,"SLV","Latin America and the Caribbean"
54,"El Salvador",1975,"M",25,999,43.91,45.09,12.86,7.33,3.29,3.67,2.79,3.00,2.40,0.47,0.13,714,"SLV","Latin America and the Caribbean"
54,"El Salvador",1980,"M",25,999,38.19,48.87,15.44,7.78,3.48,5.16,4.18,3.45,2.71,0.56,0.19,793,"SLV","Latin America and the Caribbean"
54,"El Salvador",1985,"M",25,999,35.66,49.37,16.39,8.70,3.84,6.27,5.10,3.75,2.87,0.65,0.23,843,"SLV","Latin America and the Caribbean"
54,"El Salvador",1990,"M",25,999,35.40,46.92,16.18,9.99,4.43,7.68,6.29,4.01,2.95,0.77,0.28,921,"SLV","Latin America and the Caribbean"
54,"El Salvador",1995,"M",25,999,29.00,47.89,13.70,14.27,6.43,8.84,7.21,4.99,3.63,1.04,0.32,1061,"SLV","Latin America and the Caribbean"
54,"El Salvador",2000,"M",25,999,22.90,45.33,17.32,21.42,10.06,10.35,8.37,6.23,4.63,1.22,0.37,1270,"SLV","Latin America and the Caribbean"
54,"El Salvador",2005,"M",25,999,15.44,41.36,16.29,30.82,15.64,12.38,9.95,7.54,5.61,1.48,0.45,1521,"SLV","Latin America and the Caribbean"
54,"El Salvador",2010,"M",25,999,3.67,50.07,15.05,38.69,21.31,7.57,6.11,8.03,6.28,1.48,0.27,1746,"SLV","Latin America and the Caribbean"
56,"Guatemala",1950,"M",25,999,63.01,33.84,5.84,2.42,1.52,0.78,0.67,1.55,1.38,0.14,0.03,558,"GTM","Latin America and the Caribbean"
56,"Guatemala",1955,"M",25,999,64.91,31.68,5.33,2.61,1.64,0.79,0.67,1.49,1.31,0.15,0.03,647,"GTM","Latin America and the Caribbean"
56,"Guatemala",1960,"M",25,999,66.98,29.17,5.82,2.89,1.81,0.97,0.79,1.48,1.28,0.17,0.04,749,"GTM","Latin America and the Caribbean"
56,"Guatemala",1965,"M",25,999,67.70,27.86,5.51,3.20,1.80,1.24,1.08,1.50,1.27,0.19,0.05,854,"GTM","Latin America and the Caribbean"
56,"Guatemala",1970,"M",25,999,67.48,27.04,5.42,4.08,1.89,1.41,1.26,1.58,1.30,0.22,0.05,969,"GTM","Latin America and the Caribbean"
56,"Guatemala",1975,"M",25,999,64.85,28.18,6.03,5.09,2.44,1.83,1.55,1.79,1.44,0.28,0.07,1119,"GTM","Latin America and the Caribbean"
56,"Guatemala",1980,"M",25,999,48.05,41.99,9.11,6.69,3.59,3.20,2.76,2.69,2.12,0.44,0.12,1259,"GTM","Latin America and the Caribbean"
56,"Guatemala",1985,"M",25,999,43.16,45.27,13.17,8.18,4.55,3.39,2.90,3.11,2.45,0.54,0.13,1399,"GTM","Latin America and the Caribbean"
56,"Guatemala",1990,"M",25,999,38.79,47.58,14.98,9.94,5.82,3.68,3.12,3.48,2.69,0.65,0.14,1553,"GTM","Latin America and the Caribbean"
56,"Guatemala",1995,"M",25,999,34.50,49.42,16.26,11.90,7.42,4.18,3.52,3.88,2.94,0.79,0.15,1699,"GTM","Latin America and the Caribbean"
56,"Guatemala",2000,"M",25,999,31.31,49.41,16.60,14.70,10.04,4.69,3.92,4.31,3.14,0.99,0.17,1879,"GTM","Latin America and the Caribbean"
56,"Guatemala",2005,"M",25,999,29.58,52.32,17.33,13.57,7.78,4.52,3.79,4.24,3.18,0.89,0.17,2133,"GTM","Latin America and the Caribbean"
56,"Guatemala",2010,"M",25,999,25.21,51.73,21.71,23.01,12.82,0.04,0.03,4.65,3.59,1.07,0.00,2484,"GTM","Latin America and the Caribbean"
57,"Haiti",1950,"M",25,999,88.68,7.96,2.32,2.96,1.72,0.42,0.37,0.71,0.51,0.19,0.02,706,"HTI","Latin America and the Caribbean"
57,"Haiti",1955,"M",25,999,87.12,9.24,1.81,3.23,1.88,0.40,0.35,0.76,0.55,0.20,0.02,740,"HTI","Latin America and the Caribbean"
57,"Haiti",1960,"M",25,999,85.11,10.82,1.63,3.67,2.19,0.40,0.35,0.86,0.62,0.23,0.01,779,"HTI","Latin America and the Caribbean"
57,"Haiti",1965,"M",25,999,81.82,13.26,1.76,4.50,2.77,0.42,0.36,1.04,0.75,0.28,0.02,816,"HTI","Latin America and the Caribbean"
57,"Haiti",1970,"M",25,999,78.27,16.26,2.06,5.04,2.91,0.41,0.39,1.19,0.88,0.30,0.02,872,"HTI","Latin America and the Caribbean"
57,"Haiti",1975,"M",25,999,74.67,17.76,2.26,6.96,4.81,0.60,0.47,1.52,1.05,0.44,0.02,933,"HTI","Latin America and the Caribbean"
57,"Haiti",1980,"M",25,999,71.50,18.72,2.37,8.82,6.79,0.87,0.75,1.84,1.21,0.60,0.03,1003,"HTI","Latin America and the Caribbean"
57,"Haiti",1985,"M",25,999,40.44,47.74,5.94,10.75,8.65,1.09,0.85,3.10,2.32,0.74,0.04,1092,"HTI","Latin America and the Caribbean"
57,"Haiti",1990,"M",25,999,35.16,48.04,5.88,15.76,14.00,1.04,0.85,3.77,2.63,1.11,0.04,1189,"HTI","Latin America and the Caribbean"
57,"Haiti",1995,"M",25,999,30.54,47.52,5.72,20.95,19.47,0.99,0.84,4.43,2.91,1.48,0.04,1271,"HTI","Latin America and the Caribbean"
57,"Haiti",2000,"M",25,999,26.33,46.77,5.50,25.99,24.75,0.91,0.79,5.05,3.18,1.83,0.03,1386,"HTI","Latin America and the Caribbean"
57,"Haiti",2005,"M",25,999,22.79,45.84,5.25,30.55,29.53,0.82,0.74,5.60,3.41,2.16,0.03,1569,"HTI","Latin America and the Caribbean"
57,"Haiti",2010,"M",25,999,16.62,48.20,5.31,34.46,33.64,0.72,0.65,6.17,3.72,2.43,0.03,1822,"HTI","Latin America and the Caribbean"
58,"Honduras",1950,"M",25,999,57.39,38.26,6.97,3.30,2.41,1.04,0.76,1.85,1.62,0.20,0.04,243,"HND","Latin America and the Caribbean"
58,"Honduras",1955,"M",25,999,56.48,38.93,6.92,3.55,2.62,1.04,0.76,1.89,1.65,0.21,0.04,279,"HND","Latin America and the Caribbean"
58,"Honduras",1960,"M",25,999,55.65,39.61,6.87,3.77,2.82,1.04,0.75,1.94,1.68,0.22,0.04,326,"HND","Latin America and the Caribbean"
58,"Honduras",1965,"M",25,999,55.51,39.36,5.17,4.18,3.14,0.96,0.68,1.91,1.64,0.23,0.03,383,"HND","Latin America and the Caribbean"
58,"Honduras",1970,"M",25,999,52.28,41.63,5.61,4.87,3.51,1.21,0.84,2.09,1.78,0.27,0.04,428,"HND","Latin America and the Caribbean"
58,"Honduras",1975,"M",25,999,49.27,43.56,6.35,5.49,3.85,1.67,1.10,2.30,1.93,0.32,0.06,487,"HND","Latin America and the Caribbean"
58,"Honduras",1980,"M",25,999,40.84,48.22,11.12,8.15,5.20,2.78,1.77,3.03,2.44,0.50,0.09,583,"HND","Latin America and the Caribbean"
58,"Honduras",1985,"M",25,999,31.34,52.57,15.48,11.52,7.21,4.59,3.04,3.94,3.01,0.77,0.15,695,"HND","Latin America and the Caribbean"
58,"Honduras",1990,"M",25,999,27.12,53.85,18.32,14.22,8.54,4.81,3.20,4.39,3.31,0.92,0.16,831,"HND","Latin America and the Caribbean"
58,"Honduras",1995,"M",25,999,23.35,54.76,20.75,16.84,9.55,5.05,3.36,4.81,3.58,1.06,0.17,1001,"HND","Latin America and the Caribbean"
58,"Honduras",2000,"M",25,999,19.87,56.04,23.01,18.67,10.19,5.41,3.62,5.16,3.82,1.16,0.18,1196,"HND","Latin America and the Caribbean"
58,"Honduras",2005,"M",25,999,17.50,55.27,25.12,21.62,11.88,5.61,3.76,5.51,4.05,1.27,0.19,1426,"HND","Latin America and the Caribbean"
58,"Honduras",2010,"M",25,999,15.79,54.86,26.94,23.90,14.77,5.44,3.68,5.77,4.21,1.37,0.18,1692,"HND","Latin America and the Caribbean"
59,"Jamaica",1950,"M",25,999,23.92,70.95,23.38,4.52,1.82,0.61,0.45,3.39,3.14,0.23,0.02,300,"JAM","Latin America and the Caribbean"
59,"Jamaica",1955,"M",25,999,22.48,71.85,24.39,5.02,2.07,0.64,0.48,3.50,3.23,0.25,0.02,321,"JAM","Latin America and the Caribbean"
59,"Jamaica",1960,"M",25,999,21.38,72.52,25.56,5.39,2.28,0.67,0.49,3.60,3.31,0.27,0.02,314,"JAM","Latin America and the Caribbean"
59,"Jamaica",1965,"M",25,999,14.03,79.13,29.19,5.90,2.51,0.94,0.67,4.00,3.66,0.31,0.03,328,"JAM","Latin America and the Caribbean"
59,"Jamaica",1970,"M",25,999,5.77,86.14,33.47,6.65,2.89,1.49,1.05,4.50,4.08,0.38,0.05,331,"JAM","Latin America and the Caribbean"
59,"Jamaica",1975,"M",25,999,4.62,84.70,35.05,8.88,4.04,1.81,1.23,4.79,4.23,0.50,0.06,339,"JAM","Latin America and the Caribbean"
59,"Jamaica",1980,"M",25,999,3.39,80.10,35.33,14.13,6.90,2.29,1.49,5.29,4.45,0.77,0.08,398,"JAM","Latin America and the Caribbean"
59,"Jamaica",1985,"M",25,999,3.58,72.73,33.55,21.16,10.74,2.52,1.74,5.80,4.61,1.11,0.09,454,"JAM","Latin America and the Caribbean"
59,"Jamaica",1990,"M",25,999,3.96,64.05,30.79,28.78,15.30,3.19,2.19,6.38,4.76,1.51,0.11,503,"JAM","Latin America and the Caribbean"
59,"Jamaica",1995,"M",25,999,5.29,49.69,24.77,39.16,21.15,5.86,3.96,7.29,4.93,2.16,0.20,558,"JAM","Latin America and the Caribbean"
59,"Jamaica",2000,"M",25,999,6.64,34.40,17.56,49.09,27.04,9.77,6.60,8.37,5.09,2.96,0.33,612,"JAM","Latin America and the Caribbean"
59,"Jamaica",2005,"M",25,999,6.17,30.31,15.97,53.23,29.93,10.28,6.97,8.81,5.20,3.27,0.35,634,"JAM","Latin America and the Caribbean"
59,"Jamaica",2010,"M",25,999,5.27,24.49,11.44,58.81,34.20,11.43,7.71,9.39,5.29,3.71,0.38,667,"JAM","Latin America and the Caribbean"
60,"Mexico",1950,"M",25,999,40.52,52.99,10.55,4.30,1.57,2.19,2.17,2.46,1.91,0.46,0.09,5392,"MEX","Latin America and the Caribbean"
60,"Mexico",1955,"M",25,999,40.48,52.94,10.56,4.36,1.59,2.22,2.20,2.47,1.92,0.47,0.09,5940,"MEX","Latin America and the Caribbean"
60,"Mexico",1960,"M",25,999,38.59,54.09,11.27,5.34,1.82,2.11,2.09,2.60,2.01,0.51,0.08,6674,"MEX","Latin America and the Caribbean"
60,"Mexico",1965,"M",25,999,35.52,56.66,11.97,5.28,2.66,2.54,2.48,2.79,2.11,0.59,0.10,7539,"MEX","Latin America and the Caribbean"
60,"Mexico",1970,"M",25,999,30.65,59.50,14.27,6.29,3.59,3.56,3.02,3.23,2.34,0.77,0.13,8615,"MEX","Latin America and the Caribbean"
60,"Mexico",1975,"M",25,999,31.70,54.25,15.48,8.68,3.72,5.37,4.13,3.68,2.45,1.04,0.19,9867,"MEX","Latin America and the Caribbean"
60,"Mexico",1980,"M",25,999,30.81,48.57,16.44,12.42,4.78,8.20,6.33,4.43,2.79,1.35,0.29,11465,"MEX","Latin America and the Caribbean"
60,"Mexico",1985,"M",25,999,24.33,48.32,18.15,17.92,6.92,9.43,7.12,5.23,3.31,1.60,0.33,13398,"MEX","Latin America and the Caribbean"
60,"Mexico",1990,"M",25,999,18.74,47.35,19.35,23.29,9.05,10.62,7.47,5.97,3.76,1.85,0.36,15654,"MEX","Latin America and the Caribbean"
60,"Mexico",1995,"M",25,999,14.56,43.80,19.31,28.90,12.23,12.74,9.83,6.83,4.18,2.20,0.45,18427,"MEX","Latin America and the Caribbean"
60,"Mexico",2000,"M",25,999,10.96,40.48,19.17,33.85,13.08,14.71,11.77,7.52,4.54,2.45,0.53,21930,"MEX","Latin America and the Caribbean"
60,"Mexico",2005,"M",25,999,7.25,35.62,18.30,39.08,15.48,18.05,13.90,8.41,4.91,2.86,0.64,25396,"MEX","Latin America and the Caribbean"
60,"Mexico",2010,"M",25,999,7.68,32.83,17.56,40.37,15.33,19.12,14.03,8.57,4.98,2.92,0.66,28668,"MEX","Latin America and the Caribbean"
61,"Nicaragua",1950,"M",25,999,63.45,32.58,7.46,3.00,1.78,0.98,0.85,1.64,1.44,0.17,0.04,208,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1955,"M",25,999,62.02,31.71,7.08,4.39,2.49,1.88,1.76,1.88,1.54,0.27,0.07,234,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1960,"M",25,999,56.58,33.84,7.33,6.19,3.39,3.39,3.36,2.35,1.81,0.41,0.14,262,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1965,"M",25,999,49.88,36.36,7.68,8.36,4.43,5.40,5.34,2.95,2.15,0.59,0.21,302,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1970,"M",25,999,43.27,36.08,7.44,11.86,6.06,8.67,8.60,3.76,2.54,0.88,0.35,346,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1975,"M",25,999,37.90,40.30,8.09,11.92,5.94,9.88,9.80,4.09,2.76,0.94,0.39,404,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1980,"M",25,999,32.21,43.88,8.56,12.38,6.01,11.52,11.42,4.56,3.01,1.10,0.46,482,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1985,"M",25,999,27.19,45.74,8.64,13.49,6.46,13.57,13.45,5.10,3.26,1.30,0.54,559,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1990,"M",25,999,31.90,40.76,7.48,14.29,6.74,13.05,12.93,4.95,3.09,1.34,0.52,635,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1995,"M",25,999,29.83,40.53,7.15,17.27,7.93,12.38,12.26,5.15,3.21,1.45,0.49,741,"NIC","Latin America and the Caribbean"
61,"Nicaragua",2000,"M",25,999,28.36,40.16,6.81,19.86,9.09,11.62,11.49,5.29,3.30,1.53,0.46,869,"NIC","Latin America and the Caribbean"
61,"Nicaragua",2005,"M",25,999,25.55,39.57,6.40,24.33,11.33,10.54,10.41,5.51,3.47,1.62,0.42,1039,"NIC","Latin America and the Caribbean"
61,"Nicaragua",2010,"M",25,999,22.80,38.90,5.98,27.34,13.00,10.96,10.80,5.82,3.64,1.74,0.44,1260,"NIC","Latin America and the Caribbean"
62,"Panama",1950,"M",25,999,36.17,49.52,21.60,11.92,3.12,2.26,1.93,3.65,2.98,0.59,0.08,187,"PAN","Latin America and the Caribbean"
62,"Panama",1955,"M",25,999,32.16,51.87,22.74,13.43,3.51,2.54,2.09,3.95,3.20,0.66,0.09,205,"PAN","Latin America and the Caribbean"
62,"Panama",1960,"M",25,999,28.41,53.15,23.45,15.25,3.98,3.19,2.51,4.29,3.40,0.77,0.11,226,"PAN","Latin America and the Caribbean"
62,"Panama",1965,"M",25,999,27.46,53.07,21.09,15.70,6.33,3.77,2.81,4.41,3.39,0.89,0.13,254,"PAN","Latin America and the Caribbean"
62,"Panama",1970,"M",25,999,27.47,52.08,20.64,15.68,9.66,4.84,3.45,4.63,3.41,1.05,0.17,292,"PAN","Latin America and the Caribbean"
62,"Panama",1975,"M",25,999,22.62,52.73,22.52,18.93,10.72,5.72,3.87,5.16,3.74,1.23,0.19,336,"PAN","Latin America and the Caribbean"
62,"Panama",1980,"M",25,999,17.59,51.00,23.18,22.58,10.77,8.73,5.45,5.91,4.10,1.52,0.28,390,"PAN","Latin America and the Caribbean"
62,"Panama",1985,"M",25,999,14.15,48.57,23.96,26.63,13.78,10.65,6.64,6.61,4.41,1.85,0.35,455,"PAN","Latin America and the Caribbean"
62,"Panama",1990,"M",25,999,11.06,45.53,24.03,29.99,16.35,13.42,8.07,7.32,4.69,2.20,0.43,532,"PAN","Latin America and the Caribbean"
62,"Panama",1995,"M",25,999,9.26,42.07,24.24,33.21,18.99,15.46,10.37,7.92,4.91,2.49,0.52,628,"PAN","Latin America and the Caribbean"
62,"Panama",2000,"M",25,999,7.85,38.34,23.42,34.77,20.74,19.04,13.97,8.55,5.08,2.81,0.66,733,"PAN","Latin America and the Caribbean"
62,"Panama",2005,"M",25,999,7.38,37.43,24.67,35.65,22.55,19.55,14.13,8.77,5.17,2.92,0.67,838,"PAN","Latin America and the Caribbean"
62,"Panama",2010,"M",25,999,7.02,36.19,25.05,35.92,24.66,20.87,14.88,9.03,5.24,3.07,0.71,938,"PAN","Latin America and the Caribbean"
65,"Trinidad and Tobago",1950,"M",25,999,17.11,74.92,39.21,7.02,1.97,0.95,0.72,4.91,4.55,0.33,0.03,137,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1955,"M",25,999,12.97,77.00,40.73,8.80,2.31,1.24,1.03,5.28,4.82,0.41,0.05,150,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1960,"M",25,999,11.24,77.08,41.64,10.22,2.50,1.45,1.26,5.50,4.97,0.47,0.05,167,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1965,"M",25,999,9.06,76.28,42.15,12.97,2.82,1.69,1.50,5.81,5.17,0.58,0.06,170,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1970,"M",25,999,7.63,75.44,42.19,14.94,3.03,1.84,1.67,6.01,5.29,0.65,0.07,178,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1975,"M",25,999,4.04,74.36,42.91,18.97,3.50,2.62,2.20,6.54,5.62,0.83,0.10,200,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1980,"M",25,999,1.22,72.27,42.85,22.57,3.92,3.90,3.23,7.05,5.88,1.03,0.14,227,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1985,"M",25,999,2.39,66.30,50.22,27.37,5.81,3.95,3.24,7.65,6.27,1.23,0.14,265,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1990,"M",25,999,3.16,60.12,50.53,32.46,8.86,4.26,3.48,8.09,6.44,1.50,0.15,290,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1995,"M",25,999,2.33,54.50,48.18,38.40,13.91,4.76,3.86,8.64,6.62,1.85,0.17,315,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",2000,"M",25,999,1.54,47.62,42.96,45.14,22.16,5.71,4.61,9.23,6.73,2.29,0.21,338,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",2005,"M",25,999,1.03,42.81,39.02,49.32,33.36,6.84,5.50,9.76,6.80,2.72,0.25,368,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",2010,"M",25,999,0.69,38.44,35.49,51.80,49.06,9.06,7.24,10.42,6.85,3.24,0.33,399,"TTO","Latin America and the Caribbean"
66,"USA",1950,"M",25,999,2.71,47.73,21.27,35.27,21.14,14.30,8.60,8.05,5.04,2.55,0.46,45311,"USA","Advanced Economies"
66,"USA",1955,"M",25,999,2.61,43.49,19.56,37.78,23.53,16.11,9.95,8.45,5.13,2.81,0.52,48080,"USA","Advanced Economies"
66,"USA",1960,"M",25,999,2.40,39.24,17.63,40.07,25.84,18.28,11.88,8.88,5.21,3.07,0.60,50136,"USA","Advanced Economies"
66,"USA",1965,"M",25,999,1.97,27.85,13.65,49.03,32.74,21.02,14.11,9.86,5.45,3.71,0.70,51774,"USA","Advanced Economies"
66,"USA",1970,"M",25,999,1.67,18.80,9.85,55.36,38.24,24.17,15.92,10.69,5.63,4.26,0.80,54463,"USA","Advanced Economies"
66,"USA",1975,"M",25,999,1.27,11.48,6.31,56.23,40.48,30.92,20.28,11.54,5.76,4.76,1.02,58985,"USA","Advanced Economies"
66,"USA",1980,"M",25,999,0.94,6.57,3.74,55.75,41.66,36.82,24.01,12.22,5.87,5.13,1.22,64805,"USA","Advanced Economies"
66,"USA",1985,"M",25,999,1.42,12.27,7.00,42.13,32.06,44.18,27.69,12.07,5.76,4.88,1.44,71582,"USA","Advanced Economies"
66,"USA",1990,"M",25,999,1.78,14.83,8.70,31.81,25.10,51.59,31.01,12.16,5.71,4.80,1.65,77930,"USA","Advanced Economies"
66,"USA",1995,"M",25,999,0.66,3.78,2.42,46.94,36.72,48.62,27.90,12.88,5.92,5.43,1.53,83126,"USA","Advanced Economies"
66,"USA",2000,"M",25,999,0.48,3.39,2.26,43.35,38.01,52.76,28.66,13.17,5.94,5.61,1.63,88258,"USA","Advanced Economies"
66,"USA",2005,"M",25,999,0.46,3.29,2.21,43.32,36.07,52.92,29.20,13.14,5.94,5.56,1.64,93225,"USA","Advanced Economies"
66,"USA",2010,"M",25,999,0.39,2.65,1.80,40.30,36.42,56.66,31.61,13.42,5.95,5.70,1.77,98730,"USA","Advanced Economies"
67,"Argentina",1950,"M",25,999,13.70,76.79,27.25,7.38,2.77,2.10,1.73,4.76,4.31,0.38,0.08,4568,"ARG","Latin America and the Caribbean"
67,"Argentina",1955,"M",25,999,11.63,75.42,27.95,9.96,3.88,3.00,2.55,5.16,4.52,0.53,0.11,5076,"ARG","Latin America and the Caribbean"
67,"Argentina",1960,"M",25,999,10.45,72.62,27.68,12.57,5.05,4.26,3.06,5.53,4.69,0.69,0.15,5536,"ARG","Latin America and the Caribbean"
67,"Argentina",1965,"M",25,999,8.97,72.12,28.73,14.11,6.10,4.80,3.27,5.80,4.85,0.79,0.16,5947,"ARG","Latin America and the Caribbean"
67,"Argentina",1970,"M",25,999,7.15,71.35,29.56,16.05,6.88,5.48,3.81,6.12,5.04,0.89,0.19,6357,"ARG","Latin America and the Caribbean"
67,"Argentina",1975,"M",25,999,5.96,68.76,30.66,18.55,8.52,6.73,4.26,6.53,5.25,1.06,0.22,6868,"ARG","Latin America and the Caribbean"
67,"Argentina",1980,"M",25,999,4.99,65.65,31.02,21.07,13.23,8.28,4.68,7.01,5.44,1.31,0.26,7255,"ARG","Latin America and the Caribbean"
67,"Argentina",1985,"M",25,999,4.67,61.12,34.45,23.88,12.93,10.33,5.17,7.54,5.74,1.49,0.31,7735,"ARG","Latin America and the Caribbean"
67,"Argentina",1990,"M",25,999,5.23,56.29,34.56,26.26,14.71,12.27,5.39,7.92,5.88,1.70,0.35,8256,"ARG","Latin America and the Caribbean"
67,"Argentina",1995,"M",25,999,4.54,53.14,35.55,30.50,18.88,11.83,4.22,8.27,6.07,1.88,0.32,8829,"ARG","Latin America and the Caribbean"
