BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,WBcode,region_code,pop
44,"Uganda",1960,"F",25,64,87.42,11.34,2.45,1.13,0.31,0.00,0.00,0.517,0.482,0.035,0.000,"UGA","Sub-Saharan Africa",1102.0
44,"Uganda",1965,"F",25,64,87.19,11.97,1.26,0.79,0.25,0.05,0.03,0.477,0.447,0.029,0.001,"UGA","Sub-Saharan Africa",1260.0
44,"Uganda",1970,"F",25,64,85.59,14.00,0.93,0.32,0.06,0.00,0.00,0.477,0.468,0.009,0.000,"UGA","Sub-Saharan Africa",1472.0
44,"Uganda",1975,"F",25,64,79.85,19.17,3.13,0.92,0.09,0.06,0.04,0.756,0.728,0.026,0.002,"UGA","Sub-Saharan Africa",1679.0
44,"Uganda",1980,"F",25,64,73.04,25.43,5.43,1.43,0.12,0.09,0.06,1.059,1.017,0.039,0.003,"UGA","Sub-Saharan Africa",1936.0
44,"Uganda",1985,"F",25,64,65.50,31.05,7.83,3.32,0.25,0.14,0.09,1.461,1.373,0.083,0.004,"UGA","Sub-Saharan Africa",2243.0
44,"Uganda",1990,"F",25,64,58.91,34.53,9.39,6.36,0.48,0.19,0.13,2.012,1.804,0.202,0.006,"UGA","Sub-Saharan Africa",2643.0
44,"Uganda",1995,"F",25,64,50.67,41.71,12.23,6.30,0.81,1.32,0.87,2.612,2.264,0.305,0.044,"UGA","Sub-Saharan Africa",2983.0
44,"Uganda",2000,"F",25,64,42.48,50.01,15.58,4.22,0.85,3.29,2.17,3.169,2.697,0.363,0.109,"UGA","Sub-Saharan Africa",3313.0
44,"Uganda",2005,"F",25,64,34.38,52.30,11.40,10.80,2.90,2.52,1.67,3.769,3.072,0.613,0.084,"UGA","Sub-Saharan Africa",3876.0
44,"Uganda",2010,"F",25,64,26.43,50.70,9.29,20.83,6.20,2.03,1.34,4.755,3.635,1.053,0.067,"UGA","Sub-Saharan Africa",4677.0
44,"Uganda",2015,"F",25,64,32.53,50.06,7.24,11.64,0.52,5.76,1.09,4.141,3.195,0.809,0.137,"UGA","Sub-Saharan Africa",5908.0
45,"Democratic Republic of the Congo",1950,"F",25,64,99.05,0.90,0.23,0.04,0.01,0.02,0.01,0.040,0.037,0.003,0.001,"COD","Sub-Saharan Africa",2273.0
45,"Democratic Republic of the Congo",1955,"F",25,64,98.70,1.26,0.40,0.04,0.02,0.00,0.00,0.054,0.052,0.001,0.000,"COD","Sub-Saharan Africa",2535.0
45,"Democratic Republic of the Congo",1960,"F",25,64,97.63,2.19,0.43,0.14,0.05,0.05,0.03,0.098,0.089,0.008,0.001,"COD","Sub-Saharan Africa",2850.0
45,"Democratic Republic of the Congo",1965,"F",25,64,96.13,3.58,0.37,0.24,0.10,0.05,0.03,0.149,0.136,0.012,0.001,"COD","Sub-Saharan Africa",3215.0
45,"Democratic Republic of the Congo",1970,"F",25,64,93.88,5.65,0.31,0.42,0.17,0.05,0.03,0.227,0.207,0.018,0.002,"COD","Sub-Saharan Africa",3675.0
45,"Democratic Republic of the Congo",1975,"F",25,64,90.44,8.77,0.26,0.73,0.31,0.07,0.04,0.351,0.318,0.031,0.002,"COD","Sub-Saharan Africa",4179.0
45,"Democratic Republic of the Congo",1980,"F",25,64,85.10,13.49,0.21,1.31,0.60,0.10,0.06,0.555,0.496,0.056,0.003,"COD","Sub-Saharan Africa",4745.0
45,"Democratic Republic of the Congo",1985,"F",25,64,77.80,19.53,0.16,2.48,1.21,0.19,0.12,0.867,0.751,0.109,0.006,"COD","Sub-Saharan Africa",5346.0
45,"Democratic Republic of the Congo",1990,"F",25,64,70.44,23.85,5.74,5.49,2.89,0.22,0.14,1.477,1.231,0.239,0.007,"COD","Sub-Saharan Africa",6122.0
45,"Democratic Republic of the Congo",1995,"F",25,64,63.09,25.93,6.60,10.68,5.86,0.29,0.19,2.110,1.635,0.465,0.010,"COD","Sub-Saharan Africa",7129.0
45,"Democratic Republic of the Congo",2000,"F",25,64,56.46,31.48,8.41,11.64,6.42,0.42,0.28,2.449,1.920,0.515,0.014,"COD","Sub-Saharan Africa",7780.0
45,"Democratic Republic of the Congo",2005,"F",25,64,53.05,33.85,9.49,12.43,7.06,0.67,0.43,2.679,2.086,0.571,0.022,"COD","Sub-Saharan Africa",8808.0
45,"Democratic Republic of the Congo",2010,"F",25,64,51.38,34.54,13.76,12.99,7.69,1.09,0.71,2.963,2.294,0.633,0.036,"COD","Sub-Saharan Africa",10161.0
45,"Democratic Republic of the Congo",2015,"F",25,64,20.26,39.48,17.25,34.78,20.95,5.48,3.56,6.161,4.118,1.862,0.181,"COD","Sub-Saharan Africa",12247.0
46,"Zambia",1950,"F",25,64,77.06,22.81,0.62,0.06,0.02,0.07,0.04,0.954,0.947,0.004,0.002,"ZMB","Sub-Saharan Africa",413.0
46,"Zambia",1955,"F",25,64,71.50,28.29,1.13,0.11,0.05,0.10,0.06,1.204,1.194,0.007,0.003,"ZMB","Sub-Saharan Africa",473.0
46,"Zambia",1960,"F",25,64,66.94,32.78,1.55,0.16,0.06,0.12,0.07,1.409,1.396,0.009,0.004,"ZMB","Sub-Saharan Africa",541.0
46,"Zambia",1965,"F",25,64,60.45,39.04,2.83,0.33,0.13,0.19,0.11,1.738,1.716,0.017,0.006,"ZMB","Sub-Saharan Africa",617.0
46,"Zambia",1970,"F",25,64,55.16,44.17,3.88,0.46,0.19,0.23,0.14,2.007,1.978,0.022,0.007,"ZMB","Sub-Saharan Africa",708.0
46,"Zambia",1975,"F",25,64,57.01,39.79,7.11,3.00,0.81,0.20,0.12,2.223,2.132,0.084,0.006,"ZMB","Sub-Saharan Africa",822.0
46,"Zambia",1980,"F",25,64,62.31,31.20,8.17,6.25,2.07,0.17,0.10,2.267,2.088,0.173,0.005,"ZMB","Sub-Saharan Africa",951.0
46,"Zambia",1985,"F",25,64,55.82,34.69,11.84,9.33,4.06,0.16,0.10,2.899,2.620,0.274,0.005,"ZMB","Sub-Saharan Africa",1128.0
46,"Zambia",1990,"F",25,64,52.76,33.82,14.57,13.24,8.91,0.17,0.11,3.384,2.876,0.503,0.006,"ZMB","Sub-Saharan Africa",1314.0
46,"Zambia",1995,"F",25,64,35.33,48.18,21.68,15.06,8.45,1.43,0.95,4.512,3.836,0.629,0.048,"ZMB","Sub-Saharan Africa",1469.0
46,"Zambia",2000,"F",25,64,29.39,50.64,26.83,18.60,9.62,1.37,0.92,5.105,4.289,0.769,0.046,"ZMB","Sub-Saharan Africa",1615.0
46,"Zambia",2005,"F",25,64,25.02,50.03,31.20,23.72,11.25,1.23,0.82,5.726,4.725,0.959,0.041,"ZMB","Sub-Saharan Africa",1691.0
46,"Zambia",2010,"F",25,64,21.05,50.44,37.42,27.51,12.26,1.00,0.67,6.234,5.171,1.030,0.034,"ZMB","Sub-Saharan Africa",1819.0
46,"Zambia",2015,"F",25,64,19.35,47.58,37.85,31.50,13.18,1.57,1.02,6.574,5.359,1.163,0.052,"ZMB","Sub-Saharan Africa",2552.0
47,"Zimbabwe",1950,"F",25,64,73.96,23.98,1.81,1.46,1.03,0.61,0.37,0.884,0.748,0.116,0.019,"ZWE","Sub-Saharan Africa",498.0
47,"Zimbabwe",1955,"F",25,64,67.98,29.29,2.59,1.90,1.37,0.83,0.50,1.114,0.934,0.153,0.027,"ZWE","Sub-Saharan Africa",564.0
47,"Zimbabwe",1960,"F",25,64,61.32,35.20,3.90,2.40,1.74,1.08,0.64,1.382,1.152,0.196,0.035,"ZWE","Sub-Saharan Africa",632.0
47,"Zimbabwe",1965,"F",25,64,54.61,41.05,5.90,3.01,2.03,1.33,0.80,1.674,1.391,0.241,0.042,"ZWE","Sub-Saharan Africa",714.0
47,"Zimbabwe",1970,"F",25,64,49.10,45.83,7.71,3.53,2.28,1.54,0.91,1.921,1.592,0.280,0.049,"ZWE","Sub-Saharan Africa",810.0
47,"Zimbabwe",1975,"F",25,64,42.69,50.49,11.08,4.91,2.63,1.92,1.13,2.306,1.881,0.364,0.061,"ZWE","Sub-Saharan Africa",908.0
47,"Zimbabwe",1980,"F",25,64,37.31,54.32,14.35,6.13,2.87,2.23,1.36,2.644,2.135,0.437,0.072,"ZWE","Sub-Saharan Africa",1059.0
47,"Zimbabwe",1985,"F",25,64,30.63,55.56,17.27,10.78,5.72,3.03,1.93,3.338,2.511,0.728,0.099,"ZWE","Sub-Saharan Africa",1318.0
47,"Zimbabwe",1990,"F",25,64,25.62,56.24,19.44,14.48,8.02,3.66,2.36,3.879,2.799,0.959,0.120,"ZWE","Sub-Saharan Africa",1643.0
47,"Zimbabwe",1995,"F",25,64,19.46,51.23,21.05,26.92,11.92,2.39,1.59,4.810,3.272,1.458,0.079,"ZWE","Sub-Saharan Africa",1899.0
47,"Zimbabwe",2000,"F",25,64,14.55,45.92,21.48,38.47,5.78,0.95,0.64,5.399,3.656,1.711,0.032,"ZWE","Sub-Saharan Africa",2025.0
47,"Zimbabwe",2005,"F",25,64,10.89,41.55,21.29,46.75,5.89,0.80,0.54,6.350,4.459,1.864,0.027,"ZWE","Sub-Saharan Africa",2057.0
47,"Zimbabwe",2010,"F",25,64,8.64,37.92,22.32,52.76,5.97,0.69,0.46,7.101,5.112,1.966,0.023,"ZWE","Sub-Saharan Africa",2184.0
47,"Zimbabwe",2015,"F",25,64,7.79,37.63,18.05,46.07,1.25,8.51,2.59,7.511,5.203,2.087,0.222,"ZWE","Sub-Saharan Africa",2597.0
49,"Barbados",1950,"F",25,64,1.77,85.04,20.51,12.86,3.05,0.33,0.20,4.465,3.958,0.497,0.011,"BRB","Latin America and the Caribbean",51.0
49,"Barbados",1955,"F",25,64,1.49,84.07,23.26,14.02,3.49,0.42,0.25,4.650,4.086,0.551,0.013,"BRB","Latin America and the Caribbean",51.0
49,"Barbados",1960,"F",25,64,1.22,83.17,26.70,15.10,4.06,0.51,0.30,4.854,4.233,0.605,0.016,"BRB","Latin America and the Caribbean",53.0
49,"Barbados",1965,"F",25,64,0.96,60.88,19.47,37.53,10.52,0.64,0.38,6.200,4.700,1.480,0.020,"BRB","Latin America and the Caribbean",49.0
49,"Barbados",1970,"F",25,64,0.75,30.72,10.44,67.79,19.32,0.73,0.43,8.027,5.346,2.657,0.023,"BRB","Latin America and the Caribbean",47.0
49,"Barbados",1975,"F",25,64,0.62,43.90,15.09,54.13,16.07,1.35,0.80,7.329,5.099,2.187,0.043,"BRB","Latin America and the Caribbean",49.0
49,"Barbados",1980,"F",25,64,0.47,58.57,20.55,38.51,11.81,2.42,1.48,6.562,4.829,1.655,0.078,"BRB","Latin America and the Caribbean",52.0
49,"Barbados",1985,"F",25,64,0.44,39.85,14.12,56.52,17.24,3.19,2.03,7.711,5.202,2.404,0.104,"BRB","Latin America and the Caribbean",55.0
49,"Barbados",1990,"F",25,64,0.26,27.45,9.88,68.74,21.08,3.55,2.28,8.481,5.457,2.907,0.117,"BRB","Latin America and the Caribbean",59.0
49,"Barbados",1995,"F",25,64,0.12,18.22,6.87,78.77,24.36,2.89,1.91,9.015,5.652,3.267,0.096,"BRB","Latin America and the Caribbean",66.0
49,"Barbados",2000,"F",25,64,0.02,11.87,4.87,86.82,26.95,1.20,0.81,9.308,5.783,3.485,0.040,"BRB","Latin America and the Caribbean",73.0
49,"Barbados",2005,"F",25,64,0.01,9.82,4.16,88.90,27.18,1.26,0.84,9.429,5.829,3.558,0.042,"BRB","Latin America and the Caribbean",77.0
49,"Barbados",2010,"F",25,64,0.02,7.74,3.38,88.74,26.53,3.50,2.27,9.652,5.868,3.668,0.115,"BRB","Latin America and the Caribbean",82.0
49,"Barbados",2015,"F",25,64,0.03,6.01,2.72,86.27,25.11,7.69,4.87,9.953,5.899,3.803,0.251,"BRB","Latin America and the Caribbean",79.0
50,"Canada",1950,"F",25,64,1.74,47.16,23.29,42.13,19.99,8.94,4.18,7.841,5.178,2.400,0.262,"CAN","Advanced Economies",3160.0
50,"Canada",1955,"F",25,64,1.45,44.63,22.71,42.92,20.86,11.00,5.22,8.153,5.255,2.573,0.325,"CAN","Advanced Economies",3555.0
50,"Canada",1960,"F",25,64,1.18,41.62,21.74,44.21,21.86,12.99,6.23,8.479,5.333,2.761,0.384,"CAN","Advanced Economies",3922.0
50,"Canada",1965,"F",25,64,1.15,38.43,20.48,47.19,19.17,13.23,6.44,8.571,5.393,2.785,0.393,"CAN","Advanced Economies",4207.0
50,"Canada",1970,"F",25,64,0.91,32.83,17.83,50.81,19.02,15.44,7.94,8.984,5.495,3.022,0.468,"CAN","Advanced Economies",4660.0
50,"Canada",1975,"F",25,64,1.11,25.79,10.32,53.21,19.23,19.89,10.72,9.448,5.469,3.367,0.612,"CAN","Advanced Economies",5271.0
50,"Canada",1980,"F",25,64,1.38,19.42,7.74,54.30,20.18,24.91,10.96,10.013,5.567,3.729,0.717,"CAN","Advanced Economies",5894.0
50,"Canada",1985,"F",25,64,0.85,15.24,5.93,64.97,25.15,18.94,8.00,10.049,5.670,3.840,0.539,"CAN","Advanced Economies",6592.0
50,"Canada",1990,"F",25,64,0.70,10.66,4.00,66.30,30.28,22.35,10.49,10.653,5.758,4.238,0.657,"CAN","Advanced Economies",7373.0
50,"Canada",1995,"F",25,64,0.73,8.11,3.02,65.08,32.77,26.08,13.23,11.090,5.803,4.501,0.786,"CAN","Advanced Economies",7910.0
50,"Canada",2000,"F",25,64,0.66,5.78,2.12,63.28,34.05,30.28,16.76,11.528,5.850,4.737,0.941,"CAN","Advanced Economies",8414.0
50,"Canada",2005,"F",25,64,0.37,3.13,1.21,44.68,31.48,51.82,29.08,12.932,5.920,5.394,1.618,"CAN","Advanced Economies",8990.0
50,"Canada",2010,"F",25,64,0.33,2.07,0.84,40.98,30.14,56.62,32.36,13.254,5.943,5.531,1.780,"CAN","Advanced Economies",9479.0
50,"Canada",2015,"F",25,64,0.40,1.48,0.62,38.03,28.59,60.08,34.83,13.452,5.950,5.604,1.898,"CAN","Advanced Economies",9933.0
51,"Costa Rica",1950,"F",25,64,21.85,70.57,16.97,6.32,2.25,1.27,1.04,3.425,3.081,0.298,0.046,"CRI","Latin America and the Caribbean",183.0
51,"Costa Rica",1955,"F",25,64,20.89,71.06,18.32,6.48,2.27,1.58,1.30,3.541,3.165,0.318,0.058,"CRI","Latin America and the Caribbean",201.0
51,"Costa Rica",1960,"F",25,64,19.75,71.08,19.54,7.05,2.42,2.13,1.75,3.713,3.269,0.366,0.078,"CRI","Latin America and the Caribbean",222.0
51,"Costa Rica",1965,"F",25,64,19.63,69.77,20.04,7.74,2.65,2.84,2.33,3.860,3.329,0.427,0.103,"CRI","Latin America and the Caribbean",247.0
51,"Costa Rica",1970,"F",25,64,19.55,69.81,12.26,7.76,2.66,2.86,2.26,3.631,3.099,0.429,0.102,"CRI","Latin America and the Caribbean",283.0
51,"Costa Rica",1975,"F",25,64,14.90,67.86,18.36,11.55,4.78,5.74,4.39,4.555,3.624,0.729,0.203,"CRI","Latin America and the Caribbean",330.0
51,"Costa Rica",1980,"F",25,64,12.15,65.94,31.44,14.89,6.50,7.02,5.61,5.417,4.236,0.928,0.253,"CRI","Latin America and the Caribbean",404.0
51,"Costa Rica",1985,"F",25,64,9.11,61.96,32.79,19.29,9.06,9.64,8.06,6.174,4.578,1.242,0.354,"CRI","Latin America and the Caribbean",497.0
51,"Costa Rica",1990,"F",25,64,6.92,57.10,33.46,23.90,12.04,12.08,10.58,6.891,4.876,1.562,0.453,"CRI","Latin America and the Caribbean",609.0
51,"Costa Rica",1995,"F",25,64,5.53,53.34,33.26,27.15,14.32,13.98,12.76,7.401,5.066,1.800,0.535,"CRI","Latin America and the Caribbean",724.0
51,"Costa Rica",2000,"F",25,64,4.75,49.63,33.31,30.22,16.32,15.40,14.56,7.828,5.226,2.003,0.599,"CRI","Latin America and the Caribbean",845.0
51,"Costa Rica",2005,"F",25,64,2.91,43.80,29.81,33.88,18.11,19.41,18.34,8.510,5.406,2.349,0.755,"CRI","Latin America and the Caribbean",980.0
51,"Costa Rica",2010,"F",25,64,3.01,49.22,35.49,26.27,18.19,21.50,20.30,8.470,5.407,2.227,0.836,"CRI","Latin America and the Caribbean",1121.0
51,"Costa Rica",2015,"F",25,64,12.54,28.78,21.16,34.37,16.14,24.32,18.45,8.445,5.019,2.570,0.855,"CRI","Latin America and the Caribbean",1270.0
53,"Dominican Rep.",1950,"F",25,64,43.41,53.11,13.80,2.69,0.55,0.80,0.42,2.407,2.216,0.166,0.024,"DOM","Latin America and the Caribbean",359.0
53,"Dominican Rep.",1955,"F",25,64,43.40,53.10,13.80,2.70,0.57,0.80,0.42,2.409,2.217,0.167,0.024,"DOM","Latin America and the Caribbean",423.0
53,"Dominican Rep.",1960,"F",25,64,43.40,53.10,13.80,2.70,0.59,0.80,0.42,2.409,2.217,0.168,0.024,"DOM","Latin America and the Caribbean",502.0
53,"Dominican Rep.",1965,"F",25,64,41.76,50.83,7.05,6.47,1.45,0.93,0.46,2.553,2.181,0.344,0.028,"DOM","Latin America and the Caribbean",590.0
53,"Dominican Rep.",1970,"F",25,64,40.08,47.04,4.05,11.57,2.64,1.35,0.57,2.943,2.308,0.596,0.038,"DOM","Latin America and the Caribbean",691.0
53,"Dominican Rep.",1975,"F",25,64,34.88,49.78,6.26,13.68,3.28,1.66,0.69,3.362,2.602,0.713,0.047,"DOM","Latin America and the Caribbean",808.0
53,"Dominican Rep.",1980,"F",25,64,31.87,49.23,7.66,16.17,4.15,2.73,1.10,3.810,2.841,0.893,0.076,"DOM","Latin America and the Caribbean",953.0
53,"Dominican Rep.",1985,"F",25,64,29.71,46.97,8.75,18.97,5.40,4.36,1.72,4.320,3.071,1.128,0.122,"DOM","Latin America and the Caribbean",1135.0
53,"Dominican Rep.",1990,"F",25,64,27.32,43.15,8.99,22.90,7.36,6.64,2.61,4.983,3.336,1.461,0.185,"DOM","Latin America and the Caribbean",1347.0
53,"Dominican Rep.",1995,"F",25,64,24.13,38.92,9.60,27.32,9.88,9.64,3.78,5.810,3.673,1.869,0.268,"DOM","Latin America and the Caribbean",1571.0
53,"Dominican Rep.",2000,"F",25,64,19.97,34.00,9.35,33.59,13.66,12.44,4.87,6.649,4.063,2.240,0.346,"DOM","Latin America and the Caribbean",1801.0
53,"Dominican Rep.",2005,"F",25,64,16.26,34.93,11.17,33.37,15.06,15.44,6.04,7.151,4.311,2.410,0.429,"DOM","Latin America and the Caribbean",2020.0
53,"Dominican Rep.",2010,"F",25,64,9.14,31.91,11.04,42.66,22.81,16.29,6.38,8.206,4.826,2.927,0.453,"DOM","Latin America and the Caribbean",2244.0
53,"Dominican Rep.",2015,"F",25,64,4.96,21.49,3.52,45.69,28.08,27.86,23.48,10.106,5.163,3.915,1.027,"DOM","Latin America and the Caribbean",2377.0
54,"El Salvador",1950,"F",25,64,70.46,26.92,5.14,2.53,1.00,0.07,0.05,1.219,1.118,0.099,0.002,"SLV","Latin America and the Caribbean",340.0
54,"El Salvador",1955,"F",25,64,67.55,28.82,4.62,3.53,1.40,0.09,0.04,1.362,1.221,0.138,0.003,"SLV","Latin America and the Caribbean",384.0
54,"El Salvador",1960,"F",25,64,66.60,29.10,4.30,4.30,1.70,0.10,0.04,1.437,1.266,0.168,0.003,"SLV","Latin America and the Caribbean",437.0
54,"El Salvador",1965,"F",25,64,62.69,31.71,5.46,5.29,2.08,0.31,0.15,1.676,1.451,0.216,0.009,"SLV","Latin America and the Caribbean",492.0
54,"El Salvador",1970,"F",25,64,58.08,34.88,7.44,6.34,2.50,0.70,0.32,1.987,1.692,0.275,0.020,"SLV","Latin America and the Caribbean",575.0
54,"El Salvador",1975,"F",25,64,51.95,39.00,9.68,7.61,3.05,1.44,0.75,2.408,2.003,0.361,0.044,"SLV","Latin America and the Caribbean",660.0
54,"El Salvador",1980,"F",25,64,45.95,42.87,12.01,8.61,3.53,2.58,1.48,2.856,2.317,0.458,0.081,"SLV","Latin America and the Caribbean",749.0
54,"El Salvador",1985,"F",25,64,39.92,46.26,13.90,9.77,4.03,4.04,2.48,3.341,2.634,0.576,0.131,"SLV","Latin America and the Caribbean",823.0
54,"El Salvador",1990,"F",25,64,35.17,48.34,15.67,10.68,4.59,5.80,3.72,3.802,2.910,0.702,0.190,"SLV","Latin America and the Caribbean",918.0
54,"El Salvador",1995,"F",25,64,29.58,48.41,12.74,15.00,6.61,7.01,4.71,4.785,3.573,0.977,0.234,"SLV","Latin America and the Caribbean",1068.0
54,"El Salvador",2000,"F",25,64,24.23,46.29,16.66,20.22,10.06,9.26,6.42,5.982,4.530,1.139,0.314,"SLV","Latin America and the Caribbean",1263.0
54,"El Salvador",2005,"F",25,64,18.20,41.92,15.51,28.52,15.70,11.36,8.00,7.187,5.420,1.380,0.387,"SLV","Latin America and the Caribbean",1491.0
54,"El Salvador",2010,"F",25,64,4.11,52.71,14.54,36.35,22.05,6.84,4.84,7.862,6.229,1.398,0.234,"SLV","Latin America and the Caribbean",1693.0
54,"El Salvador",2015,"F",25,64,20.76,35.44,14.58,34.61,22.84,9.19,7.39,7.482,5.796,1.354,0.332,"SLV","Latin America and the Caribbean",1535.0
56,"Guatemala",1950,"F",25,64,77.68,20.12,5.17,2.09,1.36,0.10,0.07,0.985,0.890,0.091,0.003,"GTM","Latin America and the Caribbean",513.0
56,"Guatemala",1955,"F",25,64,78.30,19.25,5.18,2.33,1.53,0.11,0.08,0.986,0.880,0.102,0.004,"GTM","Latin America and the Caribbean",591.0
56,"Guatemala",1960,"F",25,64,78.40,18.64,4.86,2.80,1.85,0.16,0.11,1.012,0.883,0.124,0.005,"GTM","Latin America and the Caribbean",682.0
56,"Guatemala",1965,"F",25,64,78.13,18.24,4.62,3.41,2.23,0.23,0.16,1.064,0.904,0.152,0.008,"GTM","Latin America and the Caribbean",773.0
56,"Guatemala",1970,"F",25,64,76.86,18.66,4.74,4.15,2.70,0.33,0.22,1.170,0.971,0.188,0.011,"GTM","Latin America and the Caribbean",875.0
56,"Guatemala",1975,"F",25,64,73.38,21.05,5.45,5.07,3.26,0.56,0.39,1.388,1.133,0.236,0.019,"GTM","Latin America and the Caribbean",1012.0
56,"Guatemala",1980,"F",25,64,60.59,30.60,7.97,7.49,4.75,1.31,1.04,2.126,1.685,0.394,0.047,"GTM","Latin America and the Caribbean",1142.0
56,"Guatemala",1985,"F",25,64,56.86,32.52,9.51,9.01,5.81,1.61,1.25,2.454,1.898,0.499,0.057,"GTM","Latin America and the Caribbean",1274.0
56,"Guatemala",1990,"F",25,64,52.88,34.47,10.60,10.68,7.15,1.98,1.54,2.800,2.111,0.619,0.070,"GTM","Latin America and the Caribbean",1422.0
56,"Guatemala",1995,"F",25,64,48.19,37.13,11.72,12.26,8.60,2.42,1.88,3.176,2.346,0.744,0.086,"GTM","Latin America and the Caribbean",1614.0
56,"Guatemala",2000,"F",25,64,43.29,39.82,12.71,13.88,10.31,2.96,2.31,3.575,2.586,0.884,0.105,"GTM","Latin America and the Caribbean",1859.0
56,"Guatemala",2005,"F",25,64,41.09,44.60,14.68,11.68,7.85,2.63,2.04,3.465,2.637,0.735,0.094,"GTM","Latin America and the Caribbean",2184.0
56,"Guatemala",2010,"F",25,64,33.62,44.21,15.79,22.17,13.32,0.00,0.00,4.188,3.130,1.058,0.000,"GTM","Latin America and the Caribbean",2580.0
56,"Guatemala",2015,"F",25,64,34.14,42.08,18.11,20.77,16.22,3.01,2.39,4.631,3.232,1.290,0.108,"GTM","Latin America and the Caribbean",3262.0
57,"Haiti",1950,"F",25,64,93.04,5.17,2.11,1.76,0.45,0.00,0.00,0.394,0.324,0.071,0.000,"HTI","Latin America and the Caribbean",695.0
57,"Haiti",1955,"F",25,64,91.99,6.02,1.68,1.94,0.57,0.05,0.04,0.437,0.351,0.085,0.002,"HTI","Latin America and the Caribbean",722.0
57,"Haiti",1960,"F",25,64,90.84,6.97,1.53,2.09,0.70,0.11,0.08,0.489,0.387,0.098,0.004,"HTI","Latin America and the Caribbean",757.0
57,"Haiti",1965,"F",25,64,89.22,8.38,1.54,2.25,0.88,0.15,0.11,0.560,0.442,0.113,0.005,"HTI","Latin America and the Caribbean",800.0
57,"Haiti",1970,"F",25,64,87.65,9.45,1.57,2.70,1.31,0.20,0.17,0.660,0.505,0.147,0.007,"HTI","Latin America and the Caribbean",849.0
57,"Haiti",1975,"F",25,64,84.05,11.40,1.80,4.23,1.65,0.31,0.21,0.894,0.669,0.215,0.010,"HTI","Latin America and the Caribbean",908.0
57,"Haiti",1980,"F",25,64,80.26,13.06,1.98,6.21,2.07,0.46,0.32,1.169,0.852,0.301,0.016,"HTI","Latin America and the Caribbean",990.0
57,"Haiti",1985,"F",25,64,75.38,15.86,2.28,8.29,2.44,0.47,0.32,1.465,1.070,0.379,0.016,"HTI","Latin America and the Caribbean",1092.0
57,"Haiti",1990,"F",25,64,68.73,19.74,2.71,10.99,3.18,0.54,0.37,1.877,1.365,0.494,0.018,"HTI","Latin America and the Caribbean",1206.0
57,"Haiti",1995,"F",25,64,62.17,23.37,3.10,13.75,4.16,0.71,0.50,2.315,1.662,0.629,0.024,"HTI","Latin America and the Caribbean",1301.0
57,"Haiti",2000,"F",25,64,54.73,27.24,3.50,17.11,5.65,0.93,0.64,2.839,2.004,0.804,0.031,"HTI","Latin America and the Caribbean",1407.0
57,"Haiti",2005,"F",25,64,47.74,30.86,3.85,20.24,7.39,1.16,0.80,3.349,2.325,0.984,0.039,"HTI","Latin America and the Caribbean",1566.0
57,"Haiti",2010,"F",25,64,48.16,27.39,3.37,23.03,9.40,1.42,0.95,3.604,2.390,1.167,0.047,"HTI","Latin America and the Caribbean",1782.0
57,"Haiti",2015,"F",25,64,40.48,32.92,3.89,24.90,11.02,1.62,1.07,4.051,2.696,1.301,0.054,"HTI","Latin America and the Caribbean",2263.0
58,"Honduras",1950,"F",25,64,68.72,28.22,6.65,2.92,2.20,0.14,0.09,1.370,1.230,0.135,0.005,"HND","Latin America and the Caribbean",227.0
58,"Honduras",1955,"F",25,64,67.06,29.59,6.74,3.19,2.38,0.16,0.09,1.443,1.291,0.147,0.005,"HND","Latin America and the Caribbean",261.0
58,"Honduras",1960,"F",25,64,65.65,30.75,6.81,3.40,2.55,0.17,0.10,1.504,1.341,0.157,0.005,"HND","Latin America and the Caribbean",307.0
58,"Honduras",1965,"F",25,64,62.90,32.96,4.80,3.87,2.91,0.26,0.16,1.572,1.381,0.183,0.008,"HND","Latin America and the Caribbean",359.0
58,"Honduras",1970,"F",25,64,58.69,36.26,5.34,4.67,3.44,0.38,0.22,1.784,1.551,0.221,0.012,"HND","Latin America and the Caribbean",400.0
58,"Honduras",1975,"F",25,64,55.06,38.98,6.34,5.57,4.06,0.44,0.26,1.998,1.720,0.263,0.014,"HND","Latin America and the Caribbean",453.0
58,"Honduras",1980,"F",25,64,43.17,46.47,12.02,9.20,6.22,1.16,0.70,2.890,2.377,0.476,0.037,"HND","Latin America and the Caribbean",539.0
58,"Honduras",1985,"F",25,64,30.67,53.05,16.87,13.74,8.98,2.49,1.58,3.927,3.072,0.774,0.081,"HND","Latin America and the Caribbean",643.0
58,"Honduras",1990,"F",25,64,25.97,54.20,19.29,16.92,10.68,2.91,1.89,4.449,3.394,0.958,0.096,"HND","Latin America and the Caribbean",773.0
58,"Honduras",1995,"F",25,64,22.36,54.31,21.96,19.84,11.98,3.49,2.31,4.934,3.688,1.131,0.116,"HND","Latin America and the Caribbean",924.0
58,"Honduras",2000,"F",25,64,18.56,55.81,24.84,21.33,12.40,4.30,2.86,5.346,3.957,1.245,0.143,"HND","Latin America and the Caribbean",1094.0
58,"Honduras",2005,"F",25,64,15.14,56.48,27.77,23.21,13.60,5.17,3.43,5.746,4.231,1.343,0.172,"HND","Latin America and the Caribbean",1294.0
