BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
53,"Dominican Rep.",1995,"F",25,999,26.62,38.92,9.06,25.66,9.16,8.80,3.46,5.49,3.51,1.74,0.25,1742,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",2000,"F",25,999,22.75,34.87,8.85,31.16,12.50,11.23,4.40,6.23,3.85,2.06,0.31,2018,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",2005,"F",25,999,18.89,36.31,10.57,30.98,13.77,13.82,5.41,6.69,4.09,2.21,0.38,2285,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",2010,"F",25,999,10.78,34.48,10.59,43.01,20.72,11.73,5.77,7.70,4.60,2.69,0.41,2561,"DOM","Latin America and the Caribbean"
54,"El Salvador",1950,"F",25,999,70.90,26.60,5.20,2.40,0.94,0.10,0.06,1.20,1.10,0.10,0.00,372,"SLV","Latin America and the Caribbean"
54,"El Salvador",1955,"F",25,999,67.85,28.59,4.60,3.47,1.37,0.09,0.04,1.35,1.21,0.14,0.00,418,"SLV","Latin America and the Caribbean"
54,"El Salvador",1960,"F",25,999,66.60,29.10,4.30,4.30,1.70,0.10,0.04,1.44,1.27,0.17,0.00,473,"SLV","Latin America and the Caribbean"
54,"El Salvador",1965,"F",25,999,62.98,31.50,5.22,5.23,2.06,0.29,0.13,1.65,1.43,0.21,0.01,534,"SLV","Latin America and the Caribbean"
54,"El Salvador",1970,"F",25,999,58.79,34.40,7.12,6.17,2.43,0.65,0.29,1.94,1.65,0.27,0.02,629,"SLV","Latin America and the Caribbean"
54,"El Salvador",1975,"F",25,999,53.29,38.10,8.50,7.26,2.90,1.35,0.64,2.30,1.91,0.34,0.04,727,"SLV","Latin America and the Caribbean"
54,"El Salvador",1980,"F",25,999,47.95,41.55,10.41,8.11,3.29,2.39,1.20,2.69,2.19,0.43,0.07,830,"SLV","Latin America and the Caribbean"
54,"El Salvador",1985,"F",25,999,42.79,44.44,12.00,9.06,3.69,3.71,1.98,3.10,2.46,0.53,0.11,923,"SLV","Latin America and the Caribbean"
54,"El Salvador",1990,"F",25,999,38.81,46.07,13.48,9.78,4.10,5.34,3.38,3.51,2.69,0.64,0.17,1040,"SLV","Latin America and the Caribbean"
54,"El Salvador",1995,"F",25,999,33.62,46.42,11.70,13.63,5.74,6.33,3.75,4.29,3.23,0.86,0.20,1215,"SLV","Latin America and the Caribbean"
54,"El Salvador",2000,"F",25,999,28.42,44.92,15.12,18.34,8.79,8.32,5.25,5.36,4.02,1.07,0.27,1442,"SLV","Latin America and the Caribbean"
54,"El Salvador",2005,"F",25,999,24.22,41.59,14.41,24.59,13.38,9.61,6.30,6.26,4.66,1.29,0.32,1701,"SLV","Latin America and the Caribbean"
54,"El Salvador",2010,"F",25,999,4.57,56.33,15.06,32.96,19.57,6.14,4.08,7.40,5.81,1.38,0.20,1934,"SLV","Latin America and the Caribbean"
56,"Guatemala",1950,"F",25,999,77.70,20.10,5.40,2.10,1.37,0.10,0.07,0.99,0.90,0.09,0.00,554,"GTM","Latin America and the Caribbean"
56,"Guatemala",1955,"F",25,999,78.32,19.25,5.33,2.31,1.51,0.11,0.08,0.99,0.88,0.10,0.00,639,"GTM","Latin America and the Caribbean"
56,"Guatemala",1960,"F",25,999,78.88,18.23,4.97,2.74,1.80,0.15,0.11,1.00,0.87,0.12,0.01,738,"GTM","Latin America and the Caribbean"
56,"Guatemala",1965,"F",25,999,78.95,17.53,4.67,3.30,2.20,0.22,0.15,1.03,0.88,0.15,0.01,840,"GTM","Latin America and the Caribbean"
56,"Guatemala",1970,"F",25,999,78.17,17.53,4.64,3.99,2.62,0.31,0.21,1.12,0.92,0.18,0.01,955,"GTM","Latin America and the Caribbean"
56,"Guatemala",1975,"F",25,999,75.36,19.34,5.12,4.80,3.11,0.50,0.36,1.29,1.05,0.22,0.02,1102,"GTM","Latin America and the Caribbean"
56,"Guatemala",1980,"F",25,999,61.60,30.00,7.90,7.20,4.60,1.20,0.95,2.05,1.64,0.37,0.04,1247,"GTM","Latin America and the Caribbean"
56,"Guatemala",1985,"F",25,999,58.10,31.80,9.31,8.59,5.61,1.51,1.16,2.35,1.84,0.46,0.05,1397,"GTM","Latin America and the Caribbean"
56,"Guatemala",1990,"F",25,999,54.51,33.58,10.31,10.08,6.82,1.84,1.42,2.66,2.03,0.56,0.07,1573,"GTM","Latin America and the Caribbean"
56,"Guatemala",1995,"F",25,999,50.23,36.03,11.29,11.50,8.14,2.23,1.73,3.00,2.24,0.68,0.08,1803,"GTM","Latin America and the Caribbean"
56,"Guatemala",2000,"F",25,999,46.30,38.20,12.10,12.80,9.50,2.70,2.09,3.32,2.44,0.79,0.10,2095,"GTM","Latin America and the Caribbean"
56,"Guatemala",2005,"F",25,999,45.51,41.88,13.52,10.24,6.93,2.36,1.84,3.13,2.42,0.63,0.08,2470,"GTM","Latin America and the Caribbean"
56,"Guatemala",2010,"F",25,999,36.44,41.67,14.33,21.89,13.16,0.00,0.00,4.02,2.99,1.02,0.00,2915,"GTM","Latin America and the Caribbean"
57,"Haiti",1950,"F",25,999,93.00,5.20,2.10,1.80,0.50,0.00,0.00,0.40,0.33,0.07,0.00,790,"HTI","Latin America and the Caribbean"
57,"Haiti",1955,"F",25,999,92.13,5.89,1.66,1.92,0.56,0.05,0.04,0.43,0.35,0.08,0.00,823,"HTI","Latin America and the Caribbean"
57,"Haiti",1960,"F",25,999,91.10,6.74,1.51,2.06,0.69,0.11,0.08,0.48,0.38,0.10,0.00,862,"HTI","Latin America and the Caribbean"
57,"Haiti",1965,"F",25,999,89.65,8.00,1.54,2.21,0.87,0.15,0.11,0.54,0.43,0.11,0.01,911,"HTI","Latin America and the Caribbean"
57,"Haiti",1970,"F",25,999,88.00,9.10,1.50,2.70,1.30,0.20,0.17,0.65,0.49,0.15,0.01,965,"HTI","Latin America and the Caribbean"
57,"Haiti",1975,"F",25,999,84.81,10.84,1.82,4.05,1.78,0.31,0.21,0.87,0.64,0.21,0.01,1029,"HTI","Latin America and the Caribbean"
57,"Haiti",1980,"F",25,999,81.30,12.30,1.98,5.90,2.27,0.40,0.27,1.12,0.81,0.30,0.01,1118,"HTI","Latin America and the Caribbean"
57,"Haiti",1985,"F",25,999,76.74,14.99,2.30,7.79,2.58,0.47,0.31,1.40,1.01,0.37,0.02,1227,"HTI","Latin America and the Caribbean"
57,"Haiti",1990,"F",25,999,70.68,18.53,2.73,10.26,2.87,0.52,0.35,1.76,1.29,0.46,0.02,1350,"HTI","Latin America and the Caribbean"
57,"Haiti",1995,"F",25,999,64.68,21.85,3.10,12.78,3.00,0.68,0.47,2.13,1.56,0.55,0.02,1453,"HTI","Latin America and the Caribbean"
57,"Haiti",2000,"F",25,999,58.04,25.31,3.45,15.77,3.05,0.88,0.61,2.55,1.86,0.66,0.03,1576,"HTI","Latin America and the Caribbean"
57,"Haiti",2005,"F",25,999,51.68,28.64,3.77,18.59,2.89,1.09,0.74,2.94,2.15,0.75,0.04,1755,"HTI","Latin America and the Caribbean"
57,"Haiti",2010,"F",25,999,51.98,25.61,3.24,21.09,2.58,1.31,0.89,3.08,2.21,0.83,0.04,1999,"HTI","Latin America and the Caribbean"
58,"Honduras",1950,"F",25,999,68.80,28.19,6.63,2.88,2.16,0.14,0.08,1.36,1.23,0.13,0.00,244,"HND","Latin America and the Caribbean"
58,"Honduras",1955,"F",25,999,67.24,29.46,6.75,3.14,2.35,0.15,0.09,1.43,1.28,0.14,0.00,280,"HND","Latin America and the Caribbean"
58,"Honduras",1960,"F",25,999,65.90,30.60,6.80,3.30,2.51,0.20,0.12,1.49,1.33,0.16,0.01,331,"HND","Latin America and the Caribbean"
58,"Honduras",1965,"F",25,999,63.38,32.59,4.69,3.77,2.85,0.25,0.15,1.55,1.36,0.18,0.01,388,"HND","Latin America and the Caribbean"
58,"Honduras",1970,"F",25,999,59.53,35.63,4.77,4.49,3.34,0.35,0.21,1.73,1.50,0.21,0.01,435,"HND","Latin America and the Caribbean"
58,"Honduras",1975,"F",25,999,56.30,38.10,6.00,5.20,3.80,0.40,0.24,1.92,1.66,0.25,0.01,496,"HND","Latin America and the Caribbean"
58,"Honduras",1980,"F",25,999,44.92,45.26,10.82,8.74,6.02,1.07,0.66,2.75,2.27,0.44,0.03,590,"HND","Latin America and the Caribbean"
58,"Honduras",1985,"F",25,999,34.10,51.10,15.19,12.70,8.30,2.20,1.41,3.64,2.88,0.68,0.07,705,"HND","Latin America and the Caribbean"
58,"Honduras",1990,"F",25,999,28.71,52.66,17.77,15.95,10.26,2.68,1.74,4.19,3.23,0.87,0.09,850,"HND","Latin America and the Caribbean"
58,"Honduras",1995,"F",25,999,25.40,52.83,20.39,18.56,11.68,3.21,2.12,4.64,3.50,1.03,0.11,1017,"HND","Latin America and the Caribbean"
58,"Honduras",2000,"F",25,999,21.99,54.26,22.88,19.83,12.15,3.92,2.60,5.01,3.74,1.14,0.13,1214,"HND","Latin America and the Caribbean"
58,"Honduras",2005,"F",25,999,18.74,54.93,25.56,21.59,13.24,4.74,3.15,5.40,3.99,1.25,0.16,1442,"HND","Latin America and the Caribbean"
58,"Honduras",2010,"F",25,999,18.83,52.87,25.31,23.41,14.80,4.89,3.24,5.54,4.04,1.33,0.16,1711,"HND","Latin America and the Caribbean"
59,"Jamaica",1950,"F",25,999,19.60,75.66,22.50,4.55,1.71,0.19,0.12,3.43,3.23,0.20,0.01,336,"JAM","Latin America and the Caribbean"
59,"Jamaica",1955,"F",25,999,17.95,76.76,23.13,5.07,1.89,0.21,0.13,3.54,3.31,0.22,0.01,368,"JAM","Latin America and the Caribbean"
59,"Jamaica",1960,"F",25,999,16.40,77.80,24.34,5.60,2.13,0.20,0.12,3.66,3.41,0.24,0.01,365,"JAM","Latin America and the Caribbean"
59,"Jamaica",1965,"F",25,999,10.68,82.63,26.94,6.27,2.38,0.41,0.25,3.99,3.69,0.28,0.01,369,"JAM","Latin America and the Caribbean"
59,"Jamaica",1970,"F",25,999,4.60,87.50,30.20,7.20,2.79,0.70,0.41,4.37,4.00,0.34,0.02,369,"JAM","Latin America and the Caribbean"
59,"Jamaica",1975,"F",25,999,3.73,84.96,31.32,10.17,4.07,1.14,0.68,4.70,4.17,0.50,0.04,387,"JAM","Latin America and the Caribbean"
59,"Jamaica",1980,"F",25,999,3.00,79.40,31.90,15.80,6.82,1.80,1.10,5.24,4.40,0.79,0.06,432,"JAM","Latin America and the Caribbean"
59,"Jamaica",1985,"F",25,999,3.27,70.88,30.95,23.53,10.83,2.32,1.48,5.85,4.61,1.17,0.08,484,"JAM","Latin America and the Caribbean"
59,"Jamaica",1990,"F",25,999,4.06,62.23,29.22,30.33,14.92,3.38,2.19,6.44,4.77,1.56,0.11,549,"JAM","Latin America and the Caribbean"
59,"Jamaica",1995,"F",25,999,5.18,45.38,22.51,41.30,21.23,8.14,5.36,7.64,5.00,2.36,0.27,602,"JAM","Latin America and the Caribbean"
59,"Jamaica",2000,"F",25,999,6.35,30.33,15.66,48.22,25.34,15.11,10.04,8.86,5.18,3.18,0.50,655,"JAM","Latin America and the Caribbean"
59,"Jamaica",2005,"F",25,999,5.95,25.30,13.64,52.29,28.53,16.46,10.96,9.38,5.29,3.54,0.55,686,"JAM","Latin America and the Caribbean"
59,"Jamaica",2010,"F",25,999,5.16,20.85,13.07,56.22,32.01,17.77,11.81,9.96,5.46,3.91,0.59,724,"JAM","Latin America and the Caribbean"
60,"Mexico",1950,"F",25,999,51.32,44.00,10.11,4.09,1.37,0.58,0.37,1.90,1.59,0.30,0.02,5696,"MEX","Latin America and the Caribbean"
60,"Mexico",1955,"F",25,999,51.28,43.97,10.11,4.16,1.39,0.59,0.38,1.91,1.59,0.30,0.02,6272,"MEX","Latin America and the Caribbean"
60,"Mexico",1960,"F",25,999,48.43,45.87,10.73,5.01,1.53,0.62,0.40,2.07,1.70,0.35,0.02,7027,"MEX","Latin America and the Caribbean"
60,"Mexico",1965,"F",25,999,46.43,46.66,12.12,6.05,2.13,0.85,0.54,2.29,1.81,0.45,0.03,7925,"MEX","Latin America and the Caribbean"
60,"Mexico",1970,"F",25,999,43.92,47.69,13.76,7.19,2.68,1.20,0.82,2.55,1.96,0.55,0.04,9046,"MEX","Latin America and the Caribbean"
60,"Mexico",1975,"F",25,999,40.30,48.32,15.77,9.43,3.63,1.95,1.35,3.00,2.17,0.76,0.07,10416,"MEX","Latin America and the Caribbean"
60,"Mexico",1980,"F",25,999,37.10,48.70,18.00,11.50,4.56,2.70,1.93,3.47,2.47,0.90,0.09,12223,"MEX","Latin America and the Caribbean"
60,"Mexico",1985,"F",25,999,30.54,48.42,18.87,17.11,7.05,3.93,2.80,4.33,2.94,1.26,0.13,14459,"MEX","Latin America and the Caribbean"
60,"Mexico",1990,"F",25,999,24.71,47.47,19.36,22.56,9.46,5.26,3.75,5.14,3.37,1.59,0.18,17104,"MEX","Latin America and the Caribbean"
60,"Mexico",1995,"F",25,999,19.59,45.26,20.56,27.49,11.57,7.65,5.53,6.03,3.82,1.94,0.26,20346,"MEX","Latin America and the Caribbean"
60,"Mexico",2000,"F",25,999,15.35,43.18,19.36,31.79,13.47,9.68,7.16,6.71,4.15,2.22,0.34,24273,"MEX","Latin America and the Caribbean"
60,"Mexico",2005,"F",25,999,12.00,38.97,19.44,36.53,15.84,12.50,9.13,7.53,4.52,2.58,0.43,28177,"MEX","Latin America and the Caribbean"
60,"Mexico",2010,"F",25,999,10.55,35.32,19.13,37.63,14.64,16.51,12.11,8.09,4.74,2.78,0.57,31860,"MEX","Latin America and the Caribbean"
61,"Nicaragua",1950,"F",25,999,65.00,33.00,8.30,1.90,1.17,0.10,0.08,1.44,1.36,0.08,0.00,221,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1955,"F",25,999,64.20,33.52,8.40,2.13,1.27,0.15,0.12,1.49,1.39,0.09,0.01,251,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1960,"F",25,999,63.54,33.82,8.56,2.41,1.41,0.22,0.17,1.54,1.43,0.11,0.01,287,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1965,"F",25,999,62.95,33.99,8.76,2.72,1.55,0.33,0.26,1.60,1.47,0.12,0.01,326,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1970,"F",25,999,63.32,33.34,8.81,2.88,1.60,0.45,0.38,1.62,1.46,0.13,0.02,374,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1975,"F",25,999,63.06,32.41,8.85,3.46,1.87,1.07,0.92,1.74,1.51,0.19,0.04,432,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1980,"F",25,999,62.82,31.02,8.83,4.01,2.12,2.16,1.92,1.92,1.57,0.27,0.08,510,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1985,"F",25,999,61.34,30.26,9.00,4.25,2.22,4.16,3.82,2.24,1.68,0.40,0.16,594,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1990,"F",25,999,50.27,33.35,10.38,10.43,5.43,5.94,5.62,3.29,2.29,0.77,0.23,680,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1995,"F",25,999,43.11,35.06,11.44,14.68,7.57,7.15,6.90,4.02,2.70,1.03,0.28,793,"NIC","Latin America and the Caribbean"
61,"Nicaragua",2000,"F",25,999,34.57,36.81,12.61,20.14,10.26,8.49,8.25,4.89,3.20,1.36,0.33,921,"NIC","Latin America and the Caribbean"
61,"Nicaragua",2005,"F",25,999,27.97,38.16,13.71,24.17,12.31,9.71,9.52,5.55,3.59,1.58,0.38,1096,"NIC","Latin America and the Caribbean"
61,"Nicaragua",2010,"F",25,999,23.47,37.08,13.99,28.11,14.59,11.33,11.11,6.17,3.90,1.82,0.45,1319,"NIC","Latin America and the Caribbean"
62,"Panama",1950,"F",25,999,37.80,49.60,22.10,11.50,3.36,1.10,0.69,3.45,2.91,0.51,0.04,173,"PAN","Latin America and the Caribbean"
62,"Panama",1955,"F",25,999,34.47,51.46,23.69,12.77,3.64,1.30,0.80,3.71,3.10,0.57,0.04,193,"PAN","Latin America and the Caribbean"
62,"Panama",1960,"F",25,999,28.50,54.30,25.10,15.30,4.10,1.90,1.18,4.17,3.41,0.70,0.06,214,"PAN","Latin America and the Caribbean"
62,"Panama",1965,"F",25,999,26.29,54.49,23.05,16.88,5.15,2.34,1.44,4.36,3.48,0.80,0.08,240,"PAN","Latin America and the Caribbean"
62,"Panama",1970,"F",25,999,23.13,54.43,22.97,18.96,6.42,3.48,2.12,4.75,3.67,0.97,0.11,272,"PAN","Latin America and the Caribbean"
62,"Panama",1975,"F",25,999,20.66,52.55,23.42,21.51,8.97,5.28,3.12,5.29,3.89,1.23,0.17,317,"PAN","Latin America and the Caribbean"
62,"Panama",1980,"F",25,999,18.89,48.86,22.85,24.53,12.07,7.72,4.19,5.89,4.09,1.56,0.24,377,"PAN","Latin America and the Caribbean"
62,"Panama",1985,"F",25,999,15.92,45.74,23.17,27.74,15.20,10.59,6.23,6.63,4.37,1.92,0.34,442,"PAN","Latin America and the Caribbean"
62,"Panama",1990,"F",25,999,13.07,41.80,21.48,30.82,16.08,14.31,8.08,7.32,4.61,2.27,0.45,524,"PAN","Latin America and the Caribbean"
62,"Panama",1995,"F",25,999,10.98,37.86,22.55,33.51,20.03,17.65,11.83,8.14,4.88,2.67,0.59,624,"PAN","Latin America and the Caribbean"
62,"Panama",2000,"F",25,999,9.66,34.43,20.61,33.69,19.22,22.02,15.90,8.66,4.99,2.91,0.76,731,"PAN","Latin America and the Caribbean"
62,"Panama",2005,"F",25,999,8.83,32.80,22.23,34.15,22.37,24.21,17.60,9.14,5.15,3.15,0.84,835,"PAN","Latin America and the Caribbean"
62,"Panama",2010,"F",25,999,8.81,31.76,21.43,32.69,23.45,26.74,19.20,9.37,5.16,3.29,0.92,946,"PAN","Latin America and the Caribbean"
65,"Trinidad and Tobago",1950,"F",25,999,27.74,66.26,37.76,5.75,1.90,0.24,0.16,4.31,4.06,0.24,0.01,138,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1955,"F",25,999,21.64,70.45,39.78,7.58,2.37,0.33,0.21,4.74,4.41,0.32,0.01,150,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1960,"F",25,999,20.21,70.64,39.65,8.74,2.49,0.40,0.26,4.88,4.50,0.36,0.01,166,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1965,"F",25,999,17.27,70.86,39.87,11.35,2.92,0.52,0.35,5.18,4.71,0.46,0.02,177,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1970,"F",25,999,15.20,71.00,39.88,13.20,3.19,0.60,0.40,5.39,4.85,0.53,0.02,190,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1975,"F",25,999,7.49,72.86,42.10,18.60,4.08,1.06,0.77,6.18,5.40,0.74,0.04,208,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1980,"F",25,999,1.30,72.30,42.40,24.50,4.10,1.90,1.47,6.90,5.86,0.97,0.07,235,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1985,"F",25,999,3.99,64.62,47.29,29.20,6.77,2.18,1.65,7.40,6.11,1.21,0.08,270,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1990,"F",25,999,6.02,56.98,45.82,34.28,9.87,2.73,2.07,7.77,6.19,1.49,0.10,298,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1995,"F",25,999,4.49,51.52,43.76,40.21,14.92,3.79,2.91,8.43,6.41,1.88,0.13,326,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",2000,"F",25,999,3.30,45.96,40.15,45.46,22.54,5.27,4.07,9.07,6.57,2.32,0.19,358,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",2005,"F",25,999,2.40,40.94,36.51,49.36,33.37,7.29,5.64,9.74,6.68,2.81,0.26,387,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",2010,"F",25,999,1.87,38.43,33.50,49.42,46.35,10.28,7.96,10.33,6.70,3.27,0.36,428,"TTO","Latin America and the Caribbean"
66,"USA",1950,"F",25,999,2.50,43.70,20.30,41.10,22.91,12.80,6.36,8.23,5.15,2.69,0.38,46438,"USA","Advanced Economies"
66,"USA",1955,"F",25,999,2.40,39.78,18.94,44.09,25.86,13.72,6.92,8.57,5.23,2.92,0.41,50198,"USA","Advanced Economies"
66,"USA",1960,"F",25,999,2.20,35.60,17.30,47.50,29.31,14.80,7.54,8.96,5.32,3.19,0.45,53325,"USA","Advanced Economies"
66,"USA",1965,"F",25,999,1.82,25.26,13.29,56.19,36.77,16.63,8.52,9.82,5.53,3.79,0.50,55908,"USA","Advanced Economies"
66,"USA",1970,"F",25,999,1.60,17.04,9.43,62.66,43.19,18.70,10.16,10.55,5.68,4.30,0.58,59561,"USA","Advanced Economies"
66,"USA",1975,"F",25,999,1.26,10.45,6.09,64.53,46.99,23.64,12.81,11.28,5.79,4.76,0.73,64653,"USA","Advanced Economies"
66,"USA",1980,"F",25,999,1.00,6.00,3.70,64.90,49.10,28.10,15.73,11.85,5.87,5.11,0.88,71228,"USA","Advanced Economies"
66,"USA",1985,"F",25,999,0.83,4.63,2.89,60.57,46.69,33.96,17.94,12.19,5.90,5.26,1.04,78242,"USA","Advanced Economies"
66,"USA",1990,"F",25,999,0.72,3.77,2.36,55.89,43.88,39.62,20.01,12.48,5.91,5.37,1.19,84725,"USA","Advanced Economies"
66,"USA",1995,"F",25,999,0.58,3.28,2.07,51.59,40.47,44.56,21.80,12.69,5.93,5.44,1.33,90160,"USA","Advanced Economies"
66,"USA",2000,"F",25,999,0.47,3.03,1.95,45.23,33.12,51.27,25.09,12.89,5.94,5.43,1.53,95489,"USA","Advanced Economies"
66,"USA",2005,"F",25,999,0.54,2.79,1.85,43.45,36.10,53.22,26.54,13.11,5.94,5.58,1.60,100584,"USA","Advanced Economies"
66,"USA",2010,"F",25,999,0.38,2.42,1.64,39.15,35.30,58.04,30.55,13.44,5.95,5.72,1.77,106194,"USA","Advanced Economies"
67,"Argentina",1950,"F",25,999,18.24,74.71,28.94,6.72,4.24,0.30,0.22,4.43,4.12,0.30,0.01,4200,"ARG","Latin America and the Caribbean"
67,"Argentina",1955,"F",25,999,15.08,75.23,29.89,8.76,5.61,0.93,0.67,4.81,4.36,0.42,0.03,4798,"ARG","Latin America and the Caribbean"
67,"Argentina",1960,"F",25,999,13.60,74.20,29.97,10.60,6.91,1.70,1.40,5.11,4.51,0.54,0.06,5364,"ARG","Latin America and the Caribbean"
67,"Argentina",1965,"F",25,999,11.65,73.82,30.89,12.49,8.37,2.04,1.61,5.40,4.68,0.64,0.07,5901,"ARG","Latin America and the Caribbean"
67,"Argentina",1970,"F",25,999,9.42,72.65,31.22,15.46,10.56,2.48,1.82,5.78,4.89,0.80,0.09,6448,"ARG","Latin America and the Caribbean"
67,"Argentina",1975,"F",25,999,7.86,70.75,34.96,17.41,12.35,3.99,3.02,6.31,5.20,0.97,0.14,7086,"ARG","Latin America and the Caribbean"
67,"Argentina",1980,"F",25,999,6.70,67.30,35.20,20.10,14.28,5.80,3.71,6.77,5.40,1.18,0.19,7735,"ARG","Latin America and the Caribbean"
67,"Argentina",1985,"F",25,999,6.54,62.77,36.57,22.41,16.95,8.28,5.54,7.33,5.63,1.43,0.28,8387,"ARG","Latin America and the Caribbean"
67,"Argentina",1990,"F",25,999,6.20,57.50,34.70,24.50,19.03,11.80,7.27,7.86,5.77,1.71,0.38,9040,"ARG","Latin America and the Caribbean"
67,"Argentina",1995,"F",25,999,5.30,53.50,36.36,27.83,20.77,13.37,7.49,8.37,6.03,1.92,0.42,9704,"ARG","Latin America and the Caribbean"
67,"Argentina",2000,"F",25,999,4.53,49.38,34.37,33.32,23.14,12.78,5.40,8.62,6.16,2.10,0.36,10508,"ARG","Latin America and the Caribbean"
67,"Argentina",2005,"F",25,999,1.32,42.49,34.96,40.89,26.60,15.30,4.98,9.21,6.48,2.36,0.37,11504,"ARG","Latin America and the Caribbean"
67,"Argentina",2010,"F",25,999,1.42,42.26,32.51,43.37,31.31,12.96,4.44,9.48,6.56,2.58,0.35,12435,"ARG","Latin America and the Caribbean"
68,"Bolivia",1950,"F",25,999,81.48,10.39,3.61,7.23,2.54,0.90,0.53,1.28,0.91,0.35,0.03,542,"BOL","Latin America and the Caribbean"
68,"Bolivia",1955,"F",25,999,78.91,11.57,3.85,8.38,3.06,1.15,0.67,1.48,1.03,0.41,0.04,604,"BOL","Latin America and the Caribbean"
68,"Bolivia",1960,"F",25,999,74.70,13.51,4.40,10.23,3.85,1.57,0.92,1.81,1.24,0.52,0.05,670,"BOL","Latin America and the Caribbean"
68,"Bolivia",1965,"F",25,999,71.91,15.13,4.64,11.07,4.21,1.88,1.11,2.00,1.37,0.57,0.06,743,"BOL","Latin America and the Caribbean"
68,"Bolivia",1970,"F",25,999,66.42,18.25,5.18,12.67,4.94,2.66,1.53,2.39,1.62,0.69,0.08,825,"BOL","Latin America and the Caribbean"
68,"Bolivia",1975,"F",25,999,62.20,20.70,5.72,13.80,5.60,3.30,1.79,2.70,1.82,0.78,0.10,931,"BOL","Latin America and the Caribbean"
68,"Bolivia",1980,"F",25,999,53.07,24.19,6.13,18.04,7.58,4.70,2.59,3.47,2.27,1.05,0.15,1057,"BOL","Latin America and the Caribbean"
68,"Bolivia",1985,"F",25,999,43.97,26.75,6.54,22.78,10.18,6.50,3.52,4.33,2.76,1.38,0.20,1197,"BOL","Latin America and the Caribbean"
68,"Bolivia",1990,"F",25,999,35.09,27.94,6.49,28.27,14.52,8.69,4.63,5.41,3.45,1.69,0.27,1355,"BOL","Latin America and the Caribbean"
68,"Bolivia",1995,"F",25,999,27.59,33.15,9.37,29.21,18.19,10.06,5.30,6.15,4.05,1.79,0.31,1546,"BOL","Latin America and the Caribbean"
68,"Bolivia",2000,"F",25,999,24.22,37.61,11.66,26.24,20.41,11.93,6.22,6.51,4.37,1.78,0.36,1772,"BOL","Latin America and the Caribbean"
68,"Bolivia",2005,"F",25,999,20.75,38.18,6.78,25.83,18.84,15.24,7.87,6.83,4.56,1.81,0.46,2013,"BOL","Latin America and the Caribbean"
68,"Bolivia",2010,"F",25,999,19.48,38.91,4.31,20.58,13.40,21.03,10.79,7.05,4.65,1.77,0.64,2282,"BOL","Latin America and the Caribbean"
69,"Brazil",1950,"F",25,999,69.60,26.40,13.50,3.90,3.10,0.10,0.08,1.70,1.44,0.26,0.00,10857,"BRA","Latin America and the Caribbean"
69,"Brazil",1955,"F",25,999,65.54,29.64,14.22,4.59,3.40,0.23,0.17,1.93,1.60,0.31,0.01,12583,"BRA","Latin America and the Caribbean"
69,"Brazil",1960,"F",25,999,60.34,33.74,15.60,5.53,3.66,0.39,0.29,2.22,1.84,0.37,0.01,14278,"BRA","Latin America and the Caribbean"
69,"Brazil",1965,"F",25,999,53.84,38.38,17.34,7.12,4.00,0.67,0.50,2.50,2.00,0.47,0.02,16377,"BRA","Latin America and the Caribbean"
69,"Brazil",1970,"F",25,999,46.50,43.10,19.00,9.20,4.00,1.00,0.81,2.81,2.19,0.59,0.04,18641,"BRA","Latin America and the Caribbean"
69,"Brazil",1975,"F",25,999,36.00,54.80,4.00,6.00,2.66,3.20,2.59,2.62,1.95,0.56,0.12,21542,"BRA","Latin America and the Caribbean"
69,"Brazil",1980,"F",25,999,35.20,53.40,4.60,7.20,3.31,4.10,3.12,2.79,1.93,0.71,0.14,25178,"BRA","Latin America and the Caribbean"
