BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,WBcode,region_code,pop
41,"United Republic of Tanzania",1950,"M",25,64,56.72,42.53,16.59,0.59,0.24,0.12,0.08,2.460,2.421,0.035,0.004,"TZA","Sub-Saharan Africa",1203.0
41,"United Republic of Tanzania",1955,"M",25,64,55.57,43.64,16.56,0.63,0.26,0.12,0.09,2.509,2.468,0.037,0.004,"TZA","Sub-Saharan Africa",1380.0
41,"United Republic of Tanzania",1960,"M",25,64,54.59,44.57,17.11,0.68,0.29,0.13,0.09,2.577,2.532,0.041,0.004,"TZA","Sub-Saharan Africa",1586.0
41,"United Republic of Tanzania",1965,"M",25,64,50.73,47.94,17.00,1.04,0.30,0.27,0.18,2.775,2.703,0.064,0.009,"TZA","Sub-Saharan Africa",1837.0
41,"United Republic of Tanzania",1970,"M",25,64,47.82,50.44,18.71,1.34,0.31,0.39,0.25,2.999,2.904,0.083,0.013,"TZA","Sub-Saharan Africa",2139.0
41,"United Republic of Tanzania",1975,"M",25,64,42.81,53.72,22.51,2.87,0.61,0.60,0.38,3.509,3.327,0.163,0.020,"TZA","Sub-Saharan Africa",2530.0
41,"United Republic of Tanzania",1980,"M",25,64,39.13,56.02,26.52,4.08,0.85,0.77,0.47,3.940,3.689,0.226,0.025,"TZA","Sub-Saharan Africa",2951.0
41,"United Republic of Tanzania",1985,"M",25,64,33.10,60.60,35.15,5.34,1.09,0.95,0.62,4.657,4.334,0.292,0.031,"TZA","Sub-Saharan Africa",3488.0
41,"United Republic of Tanzania",1990,"M",25,64,28.09,64.43,42.32,6.38,1.29,1.10,0.72,5.072,4.689,0.347,0.036,"TZA","Sub-Saharan Africa",4126.0
41,"United Republic of Tanzania",1995,"M",25,64,23.67,68.12,48.97,7.01,1.40,1.20,0.79,5.429,5.009,0.380,0.040,"TZA","Sub-Saharan Africa",4890.0
41,"United Republic of Tanzania",2000,"M",25,64,20.59,70.60,53.36,7.47,1.43,1.35,0.89,5.667,5.214,0.408,0.045,"TZA","Sub-Saharan Africa",5506.0
41,"United Republic of Tanzania",2005,"M",25,64,19.01,71.86,56.34,7.98,1.56,1.15,0.77,5.772,5.315,0.419,0.038,"TZA","Sub-Saharan Africa",6201.0
41,"United Republic of Tanzania",2010,"M",25,64,16.02,73.85,59.03,9.14,1.88,0.98,0.68,5.986,5.491,0.462,0.033,"TZA","Sub-Saharan Africa",7084.0
41,"United Republic of Tanzania",2015,"M",25,64,18.39,67.58,59.35,11.35,2.17,2.67,1.68,6.236,5.491,0.658,0.087,"TZA","Sub-Saharan Africa",8503.0
42,"Togo",1950,"M",25,64,88.86,10.50,3.12,0.51,0.21,0.14,0.10,0.488,0.447,0.036,0.005,"TGO","Sub-Saharan Africa",235.0
42,"Togo",1955,"M",25,64,87.05,12.05,3.96,0.72,0.30,0.19,0.13,0.592,0.534,0.051,0.006,"TGO","Sub-Saharan Africa",245.0
42,"Togo",1960,"M",25,64,85.65,13.24,4.62,0.88,0.38,0.23,0.16,0.673,0.603,0.063,0.008,"TGO","Sub-Saharan Africa",263.0
42,"Togo",1965,"M",25,64,83.39,15.04,5.79,1.30,0.39,0.27,0.18,0.810,0.719,0.082,0.009,"TGO","Sub-Saharan Africa",283.0
42,"Togo",1970,"M",25,64,81.57,16.46,6.72,1.64,0.41,0.34,0.23,0.927,0.814,0.102,0.011,"TGO","Sub-Saharan Africa",349.0
42,"Togo",1975,"M",25,64,71.68,20.57,9.17,6.50,1.62,1.25,0.82,1.795,1.357,0.396,0.041,"TGO","Sub-Saharan Africa",388.0
42,"Togo",1980,"M",25,64,58.40,21.97,10.59,17.01,4.96,2.66,1.69,3.259,2.157,1.016,0.087,"TGO","Sub-Saharan Africa",432.0
42,"Togo",1985,"M",25,64,53.13,22.14,11.94,21.82,7.36,2.91,1.94,3.901,2.506,1.298,0.097,"TGO","Sub-Saharan Africa",519.0
42,"Togo",1990,"M",25,64,45.64,22.14,13.52,29.09,11.45,3.13,2.09,4.833,3.003,1.726,0.104,"TGO","Sub-Saharan Africa",612.0
42,"Togo",1995,"M",25,64,36.52,28.22,21.12,31.86,13.35,3.40,2.27,5.622,3.596,1.913,0.114,"TGO","Sub-Saharan Africa",699.0
42,"Togo",2000,"M",25,64,30.82,31.82,26.34,33.73,14.39,3.63,2.45,6.143,3.986,2.035,0.122,"TGO","Sub-Saharan Africa",839.0
42,"Togo",2005,"M",25,64,30.40,30.40,26.49,34.97,15.63,4.23,2.81,6.363,4.059,2.164,0.141,"TGO","Sub-Saharan Africa",982.0
42,"Togo",2010,"M",25,64,30.02,27.63,25.02,37.31,13.60,5.05,3.29,6.541,4.121,2.254,0.167,"TGO","Sub-Saharan Africa",1163.0
42,"Togo",2015,"M",25,64,25.02,24.73,23.24,44.74,17.00,5.52,3.55,7.322,4.454,2.686,0.181,"TGO","Sub-Saharan Africa",1292.0
43,"Tunisia",1950,"M",25,64,87.30,8.93,3.03,2.88,1.71,0.89,0.63,0.833,0.585,0.217,0.030,"TUN","Middle East and North Africa",659.0
43,"Tunisia",1955,"M",25,64,85.67,10.08,3.53,3.23,2.04,1.02,0.73,0.948,0.663,0.250,0.035,"TUN","Middle East and North Africa",709.0
43,"Tunisia",1960,"M",25,64,83.36,11.29,4.11,4.21,2.77,1.14,0.79,1.139,0.783,0.317,0.039,"TUN","Middle East and North Africa",774.0
43,"Tunisia",1965,"M",25,64,81.25,12.40,4.77,5.03,3.18,1.25,0.87,1.301,0.892,0.366,0.042,"TUN","Middle East and North Africa",825.0
43,"Tunisia",1970,"M",25,64,76.28,14.08,5.74,7.93,4.78,1.71,1.15,1.779,1.173,0.549,0.057,"TUN","Middle East and North Africa",799.0
43,"Tunisia",1975,"M",25,64,72.04,15.15,6.64,10.57,6.25,2.12,1.36,2.199,1.414,0.715,0.070,"TUN","Middle East and North Africa",923.0
43,"Tunisia",1980,"M",25,64,54.12,27.41,12.81,15.08,8.78,3.44,2.11,3.473,2.318,1.045,0.111,"TUN","Middle East and North Africa",1051.0
43,"Tunisia",1985,"M",25,64,48.01,27.57,13.74,19.48,11.02,4.92,3.17,4.235,2.704,1.370,0.162,"TUN","Middle East and North Africa",1269.0
43,"Tunisia",1990,"M",25,64,38.36,31.78,16.69,23.81,12.83,6.04,3.96,5.096,3.246,1.650,0.200,"TUN","Middle East and North Africa",1521.0
43,"Tunisia",1995,"M",25,64,29.93,34.61,18.94,27.44,14.04,8.01,5.27,5.946,3.734,1.946,0.266,"TUN","Middle East and North Africa",1793.0
43,"Tunisia",2000,"M",25,64,21.03,37.93,21.32,31.99,15.37,9.04,6.02,6.748,4.240,2.207,0.301,"TUN","Middle East and North Africa",2052.0
43,"Tunisia",2005,"M",25,64,14.27,39.81,23.11,34.05,15.43,11.86,7.80,7.505,4.643,2.469,0.393,"TUN","Middle East and North Africa",2375.0
43,"Tunisia",2010,"M",25,64,9.90,38.84,20.25,35.24,14.98,16.01,10.44,8.155,4.848,2.777,0.529,"TUN","Middle East and North Africa",2737.0
43,"Tunisia",2015,"M",25,64,7.88,36.10,21.47,39.13,15.17,16.89,11.05,8.609,5.088,2.962,0.559,"TUN","Middle East and North Africa",2894.0
44,"Uganda",1950,"M",25,64,72.05,23.70,7.09,4.23,1.18,0.02,0.01,1.312,1.179,0.133,0.001,"UGA","Sub-Saharan Africa",835.0
44,"Uganda",1955,"M",25,64,68.29,26.56,8.35,5.13,1.49,0.02,0.01,1.520,1.356,0.163,0.001,"UGA","Sub-Saharan Africa",948.0
44,"Uganda",1960,"M",25,64,65.36,28.89,9.37,5.86,1.74,0.00,0.00,1.686,1.499,0.187,0.000,"UGA","Sub-Saharan Africa",1085.0
44,"Uganda",1965,"M",25,64,61.39,33.99,6.65,4.51,0.50,0.11,0.08,1.618,1.497,0.117,0.004,"UGA","Sub-Saharan Africa",1240.0
44,"Uganda",1970,"M",25,64,53.67,43.13,7.05,2.96,0.50,0.28,0.19,1.805,1.700,0.096,0.009,"UGA","Sub-Saharan Africa",1443.0
44,"Uganda",1975,"M",25,64,46.98,47.32,13.40,5.34,0.65,0.36,0.23,2.330,2.164,0.155,0.012,"UGA","Sub-Saharan Africa",1643.0
44,"Uganda",1980,"M",25,64,39.43,51.73,17.78,8.28,0.96,0.56,0.34,2.871,2.615,0.237,0.018,"UGA","Sub-Saharan Africa",1885.0
44,"Uganda",1985,"M",25,64,33.29,54.03,20.01,11.95,1.68,0.73,0.48,3.348,2.982,0.341,0.024,"UGA","Sub-Saharan Africa",2176.0
44,"Uganda",1990,"M",25,64,28.29,54.51,20.94,16.27,2.99,0.93,0.62,4.046,3.443,0.572,0.031,"UGA","Sub-Saharan Africa",2536.0
44,"Uganda",1995,"M",25,64,23.12,58.91,23.59,14.48,3.11,3.50,2.32,4.682,3.832,0.733,0.116,"UGA","Sub-Saharan Africa",2840.0
44,"Uganda",2000,"M",25,64,19.12,63.61,26.08,10.29,3.00,6.98,4.62,5.184,4.119,0.832,0.232,"UGA","Sub-Saharan Africa",3211.0
44,"Uganda",2005,"M",25,64,15.49,60.80,18.91,19.14,5.82,4.58,3.05,5.534,4.296,1.085,0.153,"UGA","Sub-Saharan Africa",3829.0
44,"Uganda",2010,"M",25,64,10.61,52.85,14.67,32.57,9.70,3.98,2.60,6.605,4.816,1.657,0.132,"UGA","Sub-Saharan Africa",4659.0
44,"Uganda",2015,"M",25,64,13.70,53.83,10.06,20.94,2.99,11.52,2.18,6.292,4.462,1.556,0.274,"UGA","Sub-Saharan Africa",5417.0
45,"Democratic Republic of the Congo",1950,"M",25,64,81.44,17.35,3.09,1.20,0.50,0.02,0.01,0.731,0.686,0.045,0.001,"COD","Sub-Saharan Africa",1834.0
45,"Democratic Republic of the Congo",1955,"M",25,64,77.12,21.35,4.82,1.55,0.66,0.00,0.00,0.936,0.878,0.057,0.000,"COD","Sub-Saharan Africa",2082.0
45,"Democratic Republic of the Congo",1960,"M",25,64,71.18,26.57,5.70,2.21,0.96,0.05,0.03,1.190,1.103,0.085,0.002,"COD","Sub-Saharan Africa",2386.0
45,"Democratic Republic of the Congo",1965,"M",25,64,65.30,31.67,7.54,2.98,1.31,0.05,0.03,1.474,1.358,0.115,0.002,"COD","Sub-Saharan Africa",2742.0
45,"Democratic Republic of the Congo",1970,"M",25,64,59.89,36.11,9.49,3.92,1.75,0.09,0.06,1.765,1.608,0.154,0.003,"COD","Sub-Saharan Africa",3204.0
45,"Democratic Republic of the Congo",1975,"M",25,64,54.80,39.82,11.38,5.07,2.34,0.31,0.19,2.083,1.859,0.214,0.010,"COD","Sub-Saharan Africa",3718.0
45,"Democratic Republic of the Congo",1980,"M",25,64,50.97,41.44,12.84,6.85,3.36,0.74,0.43,2.423,2.084,0.316,0.023,"COD","Sub-Saharan Africa",4307.0
45,"Democratic Republic of the Congo",1985,"M",25,64,46.66,41.97,14.03,10.34,5.26,1.03,0.65,2.875,2.362,0.479,0.034,"COD","Sub-Saharan Africa",4932.0
45,"Democratic Republic of the Congo",1990,"M",25,64,40.81,39.24,7.68,18.51,9.95,1.44,0.92,3.506,2.605,0.855,0.047,"COD","Sub-Saharan Africa",5706.0
45,"Democratic Republic of the Congo",1995,"M",25,64,36.77,33.79,6.35,27.46,15.21,1.98,1.26,4.313,2.971,1.277,0.065,"COD","Sub-Saharan Africa",6704.0
45,"Democratic Republic of the Congo",2000,"M",25,64,33.70,33.33,6.54,30.44,17.17,2.53,1.63,4.705,3.174,1.447,0.083,"COD","Sub-Saharan Africa",7413.0
45,"Democratic Republic of the Congo",2005,"M",25,64,32.02,33.75,6.91,31.79,18.27,2.44,1.60,4.867,3.273,1.513,0.081,"COD","Sub-Saharan Africa",8517.0
45,"Democratic Republic of the Congo",2010,"M",25,64,32.45,32.09,12.09,32.06,19.05,3.39,2.18,5.171,3.453,1.607,0.112,"COD","Sub-Saharan Africa",9938.0
45,"Democratic Republic of the Congo",2015,"M",25,64,5.92,24.21,7.67,55.40,33.03,14.47,9.48,8.925,5.149,3.297,0.479,"COD","Sub-Saharan Africa",11962.0
46,"Zambia",1950,"M",25,64,57.64,41.50,3.34,0.59,0.24,0.27,0.18,1.899,1.862,0.027,0.009,"ZMB","Sub-Saharan Africa",397.0
46,"Zambia",1955,"M",25,64,52.15,46.56,5.32,0.88,0.37,0.41,0.28,2.233,2.178,0.041,0.014,"ZMB","Sub-Saharan Africa",444.0
46,"Zambia",1960,"M",25,64,47.98,50.39,6.90,1.11,0.48,0.52,0.35,2.492,2.422,0.053,0.017,"ZMB","Sub-Saharan Africa",507.0
46,"Zambia",1965,"M",25,64,42.57,54.85,9.77,1.93,0.86,0.65,0.44,2.895,2.791,0.082,0.022,"ZMB","Sub-Saharan Africa",583.0
46,"Zambia",1970,"M",25,64,38.16,58.44,12.11,2.61,1.20,0.77,0.52,3.225,3.092,0.107,0.026,"ZMB","Sub-Saharan Africa",672.0
46,"Zambia",1975,"M",25,64,33.69,54.74,16.75,10.86,4.83,0.71,0.47,4.151,3.785,0.342,0.024,"ZMB","Sub-Saharan Africa",785.0
46,"Zambia",1980,"M",25,64,29.38,47.50,18.05,22.40,10.40,0.72,0.46,5.180,4.471,0.685,0.024,"ZMB","Sub-Saharan Africa",911.0
46,"Zambia",1985,"M",25,64,25.04,47.99,21.18,26.36,13.58,0.61,0.41,5.768,4.925,0.823,0.021,"ZMB","Sub-Saharan Africa",1083.0
46,"Zambia",1990,"M",25,64,22.70,43.60,21.50,33.13,26.51,0.57,0.39,6.456,5.122,1.314,0.019,"ZMB","Sub-Saharan Africa",1263.0
46,"Zambia",1995,"M",25,64,15.60,47.60,25.47,33.14,20.67,3.66,2.46,7.053,5.517,1.413,0.122,"ZMB","Sub-Saharan Africa",1409.0
46,"Zambia",2000,"M",25,64,11.82,48.16,27.24,36.81,18.58,3.20,2.22,7.334,5.728,1.498,0.108,"ZMB","Sub-Saharan Africa",1580.0
46,"Zambia",2005,"M",25,64,11.18,43.51,25.66,42.73,17.16,2.58,1.79,7.538,5.796,1.654,0.088,"ZMB","Sub-Saharan Africa",1715.0
46,"Zambia",2010,"M",25,64,10.12,43.39,27.19,44.55,16.01,1.94,1.37,7.513,5.861,1.586,0.066,"ZMB","Sub-Saharan Africa",1898.0
46,"Zambia",2015,"M",25,64,9.68,39.80,26.69,47.73,15.27,2.79,1.82,7.696,5.933,1.671,0.092,"ZMB","Sub-Saharan Africa",2430.0
47,"Zimbabwe",1950,"M",25,64,62.97,33.94,5.42,2.14,1.49,0.94,0.64,1.342,1.138,0.172,0.032,"ZWE","Sub-Saharan Africa",485.0
47,"Zimbabwe",1955,"M",25,64,54.23,41.36,7.71,3.08,2.07,1.33,0.92,1.736,1.447,0.244,0.045,"ZWE","Sub-Saharan Africa",546.0
47,"Zimbabwe",1960,"M",25,64,45.42,48.26,10.97,4.36,2.75,1.96,1.32,2.209,1.797,0.347,0.065,"ZWE","Sub-Saharan Africa",619.0
47,"Zimbabwe",1965,"M",25,64,37.05,54.12,14.91,6.18,3.36,2.64,1.77,2.728,2.167,0.473,0.088,"ZWE","Sub-Saharan Africa",699.0
47,"Zimbabwe",1970,"M",25,64,30.58,58.48,18.30,7.72,3.86,3.22,2.15,3.153,2.466,0.579,0.107,"ZWE","Sub-Saharan Africa",796.0
47,"Zimbabwe",1975,"M",25,64,24.58,60.66,21.70,10.73,5.21,4.03,2.62,3.706,2.797,0.776,0.133,"ZWE","Sub-Saharan Africa",891.0
47,"Zimbabwe",1980,"M",25,64,20.07,61.62,24.77,13.56,6.45,4.75,2.98,4.186,3.075,0.956,0.155,"ZWE","Sub-Saharan Africa",1024.0
47,"Zimbabwe",1985,"M",25,64,15.03,56.67,24.65,22.23,13.74,6.07,3.96,5.177,3.448,1.528,0.201,"ZWE","Sub-Saharan Africa",1281.0
47,"Zimbabwe",1990,"M",25,64,11.28,52.56,24.35,29.07,19.55,7.09,4.61,5.944,3.731,1.979,0.234,"ZWE","Sub-Saharan Africa",1599.0
47,"Zimbabwe",1995,"M",25,64,8.37,43.74,21.79,43.21,22.57,4.67,3.11,6.648,4.032,2.460,0.156,"ZWE","Sub-Saharan Africa",1793.0
47,"Zimbabwe",2000,"M",25,64,6.12,35.48,19.00,55.80,13.33,2.44,1.64,7.001,4.274,2.645,0.082,"ZWE","Sub-Saharan Africa",1889.0
47,"Zimbabwe",2005,"M",25,64,4.42,31.47,17.99,62.18,12.21,1.93,1.33,7.709,4.985,2.658,0.065,"ZWE","Sub-Saharan Africa",1993.0
47,"Zimbabwe",2010,"M",25,64,4.13,29.52,18.46,64.84,10.16,1.51,1.05,8.098,5.490,2.557,0.051,"ZWE","Sub-Saharan Africa",2223.0
47,"Zimbabwe",2015,"M",25,64,2.84,28.36,14.65,52.63,2.65,16.17,6.43,8.904,5.625,2.827,0.452,"ZWE","Sub-Saharan Africa",2118.0
49,"Barbados",1950,"M",25,64,1.58,82.90,24.06,14.25,3.07,1.27,0.93,4.780,4.140,0.596,0.044,"BRB","Latin America and the Caribbean",41.0
49,"Barbados",1955,"M",25,64,1.33,81.97,28.08,15.19,3.43,1.51,1.11,5.005,4.303,0.649,0.052,"BRB","Latin America and the Caribbean",42.0
49,"Barbados",1960,"M",25,64,1.15,81.22,31.45,15.85,3.93,1.77,1.28,5.199,4.438,0.700,0.061,"BRB","Latin America and the Caribbean",40.0
49,"Barbados",1965,"M",25,64,1.00,58.89,22.25,38.16,10.02,1.95,1.40,6.471,4.841,1.563,0.067,"BRB","Latin America and the Caribbean",39.0
49,"Barbados",1970,"M",25,64,0.73,26.49,10.60,70.51,19.19,2.27,1.60,8.384,5.479,2.827,0.077,"BRB","Latin America and the Caribbean",37.0
49,"Barbados",1975,"M",25,64,0.63,40.87,15.78,54.90,15.76,3.61,2.44,7.667,5.210,2.336,0.121,"BRB","Latin America and the Caribbean",43.0
49,"Barbados",1980,"M",25,64,0.49,55.66,21.58,38.20,11.19,5.78,3.76,6.976,4.956,1.829,0.191,"BRB","Latin America and the Caribbean",43.0
49,"Barbados",1985,"M",25,64,0.45,35.91,13.74,57.93,16.46,5.72,3.83,8.074,5.308,2.575,0.191,"BRB","Latin America and the Caribbean",47.0
49,"Barbados",1990,"M",25,64,1.24,25.23,9.54,68.70,19.51,4.84,3.20,8.552,5.455,2.936,0.161,"BRB","Latin America and the Caribbean",56.0
49,"Barbados",1995,"M",25,64,0.60,18.09,7.29,78.16,21.91,3.15,2.11,8.936,5.640,3.191,0.105,"BRB","Latin America and the Caribbean",61.0
49,"Barbados",2000,"M",25,64,0.01,15.03,6.77,83.85,22.84,0.95,0.64,9.032,5.742,3.258,0.032,"BRB","Latin America and the Caribbean",69.0
49,"Barbados",2005,"M",25,64,0.01,13.20,6.27,85.79,22.44,1.00,0.67,9.131,5.791,3.307,0.033,"BRB","Latin America and the Caribbean",73.0
49,"Barbados",2010,"M",25,64,0.03,10.84,5.26,88.00,21.73,1.13,0.76,9.229,5.831,3.360,0.038,"BRB","Latin America and the Caribbean",78.0
49,"Barbados",2015,"M",25,64,0.08,9.13,4.55,85.83,20.19,4.97,3.02,9.496,5.858,3.479,0.160,"BRB","Latin America and the Caribbean",74.0
50,"Canada",1950,"M",25,64,2.01,54.19,25.37,34.07,14.62,9.70,6.66,7.382,5.013,2.043,0.327,"CAN","Advanced Economies",3258.0
50,"Canada",1955,"M",25,64,1.59,50.71,24.90,35.32,15.44,12.39,8.58,7.815,5.130,2.266,0.419,"CAN","Advanced Economies",3647.0
50,"Canada",1960,"M",25,64,1.18,46.83,23.97,37.10,16.44,14.90,10.47,8.251,5.244,2.500,0.507,"CAN","Advanced Economies",4030.0
50,"Canada",1965,"M",25,64,1.17,41.56,21.84,41.22,16.55,16.06,11.52,8.590,5.341,2.697,0.552,"CAN","Advanced Economies",4239.0
50,"Canada",1970,"M",25,64,0.80,35.40,19.29,44.32,18.29,19.48,13.93,9.184,5.469,3.047,0.668,"CAN","Advanced Economies",4754.0
50,"Canada",1975,"M",25,64,1.09,27.00,11.06,46.47,20.47,25.43,18.14,9.862,5.456,3.534,0.871,"CAN","Advanced Economies",5318.0
50,"Canada",1980,"M",25,64,1.23,19.73,8.12,47.91,21.55,31.13,26.09,10.675,5.578,3.952,1.145,"CAN","Advanced Economies",5900.0
50,"Canada",1985,"M",25,64,0.71,15.65,6.29,59.80,27.82,23.84,13.40,10.481,5.677,4.059,0.745,"CAN","Advanced Economies",6581.0
50,"Canada",1990,"M",25,64,0.60,11.44,4.57,62.83,29.34,25.13,14.78,10.829,5.758,4.273,0.798,"CAN","Advanced Economies",7412.0
50,"Canada",1995,"M",25,64,0.60,8.70,3.47,63.17,31.52,27.53,16.45,11.179,5.807,4.493,0.880,"CAN","Advanced Economies",7921.0
50,"Canada",2000,"M",25,64,0.55,6.27,2.48,62.85,33.03,30.34,18.65,11.530,5.854,4.697,0.980,"CAN","Advanced Economies",8419.0
50,"Canada",2005,"M",25,64,0.37,3.78,1.56,50.61,35.72,45.25,27.65,12.674,5.911,5.304,1.458,"CAN","Advanced Economies",9019.0
50,"Canada",2010,"M",25,64,0.36,2.61,1.12,49.15,36.37,47.87,29.06,12.910,5.934,5.438,1.539,"CAN","Advanced Economies",9527.0
50,"Canada",2015,"M",25,64,0.52,2.02,0.89,49.19,37.06,48.27,29.32,12.970,5.935,5.484,1.552,"CAN","Advanced Economies",9901.0
51,"Costa Rica",1950,"M",25,64,19.46,72.15,17.62,6.23,2.62,2.25,2.05,3.640,3.202,0.352,0.086,"CRI","Latin America and the Caribbean",199.0
51,"Costa Rica",1955,"M",25,64,19.60,71.72,18.39,6.30,2.66,2.38,2.14,3.676,3.224,0.361,0.090,"CRI","Latin America and the Caribbean",217.0
51,"Costa Rica",1960,"M",25,64,19.03,71.28,19.37,6.89,2.92,2.80,2.47,3.812,3.301,0.405,0.105,"CRI","Latin America and the Caribbean",239.0
51,"Costa Rica",1965,"M",25,64,20.03,68.95,19.56,7.63,3.26,3.35,2.92,3.902,3.314,0.462,0.126,"CRI","Latin America and the Caribbean",264.0
51,"Costa Rica",1970,"M",25,64,19.74,69.09,12.23,7.68,3.29,3.39,2.89,3.693,3.102,0.466,0.125,"CRI","Latin America and the Caribbean",292.0
51,"Costa Rica",1975,"M",25,64,15.19,66.50,18.56,11.73,5.36,6.51,5.37,4.668,3.646,0.785,0.237,"CRI","Latin America and the Caribbean",338.0
51,"Costa Rica",1980,"M",25,64,12.34,64.73,32.71,15.07,7.06,7.86,6.59,5.574,4.299,0.986,0.289,"CRI","Latin America and the Caribbean",410.0
51,"Costa Rica",1985,"M",25,64,8.68,61.50,34.74,19.16,9.33,10.65,9.14,6.366,4.676,1.294,0.396,"CRI","Latin America and the Caribbean",509.0
51,"Costa Rica",1990,"M",25,64,6.69,56.95,35.44,23.76,12.01,12.60,11.09,7.010,4.953,1.583,0.474,"CRI","Latin America and the Caribbean",629.0
51,"Costa Rica",1995,"M",25,64,5.57,53.39,35.16,26.59,13.69,14.45,13.04,7.463,5.119,1.794,0.550,"CRI","Latin America and the Caribbean",750.0
51,"Costa Rica",2000,"M",25,64,5.16,49.93,34.04,28.88,14.88,16.03,14.77,7.795,5.213,1.965,0.616,"CRI","Latin America and the Caribbean",872.0
51,"Costa Rica",2005,"M",25,64,3.32,44.72,31.90,32.64,16.86,19.33,17.76,8.441,5.416,2.283,0.742,"CRI","Latin America and the Caribbean",1012.0
51,"Costa Rica",2010,"M",25,64,3.64,49.96,36.20,26.30,17.81,20.10,18.41,8.290,5.369,2.150,0.770,"CRI","Latin America and the Caribbean",1160.0
51,"Costa Rica",2015,"M",25,64,13.46,30.06,22.37,34.43,16.29,22.05,15.32,8.170,4.962,2.461,0.747,"CRI","Latin America and the Caribbean",1263.0
53,"Dominican Rep.",1950,"M",25,64,43.41,53.11,13.80,2.69,0.50,0.80,0.38,2.405,2.216,0.165,0.024,"DOM","Latin America and the Caribbean",398.0
53,"Dominican Rep.",1955,"M",25,64,43.40,53.10,13.80,2.70,0.50,0.80,0.38,2.407,2.217,0.166,0.024,"DOM","Latin America and the Caribbean",466.0
53,"Dominican Rep.",1960,"M",25,64,43.40,53.10,13.80,2.70,0.49,0.80,0.38,2.406,2.217,0.166,0.024,"DOM","Latin America and the Caribbean",549.0
53,"Dominican Rep.",1965,"M",25,64,38.78,52.29,7.74,7.36,1.38,1.57,0.26,2.789,2.336,0.416,0.037,"DOM","Latin America and the Caribbean",639.0
53,"Dominican Rep.",1970,"M",25,64,34.64,49.19,5.01,13.70,2.64,2.58,0.48,3.420,2.603,0.756,0.061,"DOM","Latin America and the Caribbean",743.0
53,"Dominican Rep.",1975,"M",25,64,30.52,50.97,6.88,15.59,3.23,2.93,0.47,3.778,2.846,0.864,0.068,"DOM","Latin America and the Caribbean",859.0
53,"Dominican Rep.",1980,"M",25,64,24.05,53.49,9.14,18.28,4.06,4.18,0.58,4.385,3.227,1.063,0.095,"DOM","Latin America and the Caribbean",970.0
53,"Dominican Rep.",1985,"M",25,64,19.95,51.34,10.19,22.50,5.51,6.21,0.81,5.092,3.569,1.383,0.141,"DOM","Latin America and the Caribbean",1178.0
53,"Dominican Rep.",1990,"M",25,64,14.44,51.52,11.59,25.20,6.76,8.84,1.11,5.808,3.936,1.673,0.199,"DOM","Latin America and the Caribbean",1380.0
53,"Dominican Rep.",1995,"M",25,64,11.87,50.15,13.34,25.42,7.49,12.56,1.54,6.386,4.184,1.920,0.282,"DOM","Latin America and the Caribbean",1592.0
53,"Dominican Rep.",2000,"M",25,64,9.21,50.26,15.21,25.26,8.25,15.27,1.84,6.774,4.396,2.036,0.342,"DOM","Latin America and the Caribbean",1796.0
53,"Dominican Rep.",2005,"M",25,64,7.16,51.11,16.48,23.69,8.78,18.04,2.17,7.064,4.532,2.128,0.404,"DOM","Latin America and the Caribbean",2002.0
53,"Dominican Rep.",2010,"M",25,64,7.33,42.04,14.35,34.21,16.13,16.42,1.96,7.602,4.729,2.505,0.368,"DOM","Latin America and the Caribbean",2209.0
53,"Dominican Rep.",2015,"M",25,64,5.88,22.92,3.12,51.04,30.58,20.16,16.93,9.463,5.053,3.668,0.742,"DOM","Latin America and the Caribbean",2344.0
54,"El Salvador",1950,"M",25,64,62.09,33.71,6.53,3.25,1.54,0.83,0.64,1.651,1.452,0.170,0.029,"SLV","Latin America and the Caribbean",331.0
54,"El Salvador",1955,"M",25,64,59.00,36.01,6.16,4.12,1.96,0.87,0.64,1.801,1.565,0.206,0.030,"SLV","Latin America and the Caribbean",372.0
54,"El Salvador",1960,"M",25,64,56.86,37.42,5.97,4.91,2.33,0.91,0.67,1.922,1.651,0.239,0.032,"SLV","Latin America and the Caribbean",425.0
54,"El Salvador",1965,"M",25,64,52.19,40.11,8.39,5.87,2.70,1.83,1.28,2.302,1.917,0.322,0.062,"SLV","Latin America and the Caribbean",484.0
54,"El Salvador",1970,"M",25,64,47.00,43.06,11.00,6.55,2.97,3.27,2.24,2.741,2.211,0.420,0.110,"SLV","Latin America and the Caribbean",566.0
54,"El Salvador",1975,"M",25,64,42.07,46.32,13.51,7.78,3.49,3.83,2.94,3.121,2.491,0.495,0.135,"SLV","Latin America and the Caribbean",656.0
54,"El Salvador",1980,"M",25,64,36.04,50.26,16.31,8.26,3.68,5.45,4.45,3.611,2.819,0.594,0.198,"SLV","Latin America and the Caribbean",726.0
54,"El Salvador",1985,"M",25,64,33.44,50.61,17.37,9.29,4.09,6.67,5.48,3.934,2.997,0.694,0.243,"SLV","Latin America and the Caribbean",765.0
54,"El Salvador",1990,"M",25,64,33.04,47.91,17.35,10.77,4.76,8.28,6.78,4.234,3.101,0.832,0.301,"SLV","Latin America and the Caribbean",828.0
