BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,WBcode,region_code,pop
50,"Canada",1990,"M",15,64,0.50,9.86,4.14,66.35,28.09,23.29,12.42,10.744,5.799,4.231,0.714,"CAN","Advanced Economies",9488.0
50,"Canada",1995,"M",15,64,0.52,7.76,3.23,65.29,30.38,26.43,14.14,11.100,5.833,4.456,0.811,"CAN","Advanced Economies",9961.0
50,"Canada",2000,"M",15,64,0.47,5.58,2.34,66.14,31.53,27.81,15.86,11.347,5.875,4.599,0.873,"CAN","Advanced Economies",10535.0
50,"Canada",2005,"M",15,64,0.57,3.06,1.26,56.84,36.80,39.53,23.11,12.346,5.912,5.181,1.253,"CAN","Advanced Economies",11241.0
50,"Canada",2010,"M",15,64,0.54,2.21,0.97,55.24,37.80,42.01,24.38,12.570,5.930,5.312,1.328,"CAN","Advanced Economies",11832.0
50,"Canada",2015,"M",15,64,0.44,1.78,0.81,55.40,38.87,42.38,24.65,12.656,5.944,5.371,1.341,"CAN","Advanced Economies",12282.0
51,"Costa Rica",1950,"M",15,64,18.62,73.04,18.34,6.43,2.52,1.96,1.61,3.657,3.244,0.341,0.071,"CRI","Latin America and the Caribbean",282.0
51,"Costa Rica",1955,"M",15,64,17.47,72.51,20.30,7.71,2.93,2.31,1.77,3.872,3.386,0.405,0.081,"CRI","Latin America and the Caribbean",309.0
51,"Costa Rica",1960,"M",15,64,17.69,70.89,20.86,8.80,3.29,2.62,2.00,3.991,3.438,0.461,0.092,"CRI","Latin America and the Caribbean",346.0
51,"Costa Rica",1965,"M",15,64,16.98,69.35,22.26,10.67,3.96,2.93,2.24,4.214,3.564,0.546,0.103,"CRI","Latin America and the Caribbean",395.0
51,"Costa Rica",1970,"M",15,64,16.38,69.56,15.10,11.12,4.03,2.89,2.12,4.038,3.380,0.559,0.100,"CRI","Latin America and the Caribbean",468.0
51,"Costa Rica",1975,"M",15,64,10.93,64.74,24.30,18.41,7.26,5.89,4.01,5.318,4.129,0.992,0.198,"CRI","Latin America and the Caribbean",560.0
51,"Costa Rica",1980,"M",15,64,8.37,60.62,34.47,22.18,9.21,8.83,5.91,6.299,4.713,1.291,0.295,"CRI","Latin America and the Caribbean",685.0
51,"Costa Rica",1985,"M",15,64,6.03,57.65,36.94,26.16,11.60,10.17,7.87,6.903,5.017,1.525,0.361,"CRI","Latin America and the Caribbean",812.0
51,"Costa Rica",1990,"M",15,64,5.58,54.78,37.27,27.23,12.80,12.41,10.19,7.285,5.140,1.693,0.452,"CRI","Latin America and the Caribbean",929.0
51,"Costa Rica",1995,"M",15,64,5.26,51.53,35.43,28.48,13.68,14.73,12.65,7.613,5.201,1.864,0.548,"CRI","Latin America and the Caribbean",1070.0
51,"Costa Rica",2000,"M",15,64,4.43,47.81,34.08,33.59,15.88,14.17,12.87,7.897,5.322,2.034,0.541,"CRI","Latin America and the Caribbean",1256.0
51,"Costa Rica",2005,"M",15,64,2.65,41.28,29.85,41.00,19.40,15.06,13.71,8.445,5.498,2.371,0.576,"CRI","Latin America and the Caribbean",1452.0
51,"Costa Rica",2010,"M",15,64,3.02,48.68,36.60,32.23,20.54,16.07,14.64,8.252,5.456,2.181,0.614,"CRI","Latin America and the Caribbean",1614.0
51,"Costa Rica",2015,"M",15,64,10.28,30.15,24.06,39.78,17.97,19.78,12.72,8.392,5.200,2.542,0.650,"CRI","Latin America and the Caribbean",1682.0
53,"Dominican Rep.",1950,"M",15,64,45.17,50.71,13.55,3.46,0.43,0.67,0.27,2.381,2.175,0.187,0.019,"DOM","Latin America and the Caribbean",632.0
53,"Dominican Rep.",1955,"M",15,64,42.54,53.58,14.40,3.18,0.48,0.69,0.28,2.470,2.272,0.178,0.019,"DOM","Latin America and the Caribbean",731.0
53,"Dominican Rep.",1960,"M",15,64,34.65,61.46,16.31,3.04,0.52,0.81,0.30,2.767,2.564,0.181,0.022,"DOM","Latin America and the Caribbean",850.0
53,"Dominican Rep.",1965,"M",15,64,30.75,57.83,9.46,9.81,1.69,1.62,0.19,3.263,2.704,0.523,0.036,"DOM","Latin America and the Caribbean",987.0
53,"Dominican Rep.",1970,"M",15,64,29.70,50.38,6.00,17.47,3.15,2.52,0.33,3.860,2.891,0.913,0.057,"DOM","Latin America and the Caribbean",1162.0
53,"Dominican Rep.",1975,"M",15,64,24.95,49.32,8.20,22.18,3.96,3.56,0.35,4.527,3.270,1.180,0.078,"DOM","Latin America and the Caribbean",1380.0
53,"Dominican Rep.",1980,"M",15,64,19.01,49.51,10.49,26.03,5.15,5.45,0.45,5.279,3.689,1.471,0.118,"DOM","Latin America and the Caribbean",1597.0
53,"Dominican Rep.",1985,"M",15,64,14.53,50.57,12.01,27.35,6.01,7.55,0.63,5.803,3.972,1.668,0.164,"DOM","Latin America and the Caribbean",1886.0
53,"Dominican Rep.",1990,"M",15,64,11.61,50.98,15.07,26.61,6.49,10.80,0.88,6.190,4.226,1.731,0.234,"DOM","Latin America and the Caribbean",2146.0
53,"Dominican Rep.",1995,"M",15,64,8.65,52.21,17.01,26.21,7.06,12.94,1.18,6.528,4.425,1.821,0.282,"DOM","Latin America and the Caribbean",2397.0
53,"Dominican Rep.",2000,"M",15,64,6.66,50.69,16.73,27.32,7.94,15.33,1.42,6.894,4.581,1.977,0.335,"DOM","Latin America and the Caribbean",2635.0
53,"Dominican Rep.",2005,"M",15,64,5.00,48.16,16.45,29.31,10.01,17.52,1.68,7.324,4.748,2.192,0.384,"DOM","Latin America and the Caribbean",2879.0
53,"Dominican Rep.",2010,"M",15,64,6.09,36.16,13.43,45.82,19.84,11.92,1.39,7.779,4.952,2.560,0.266,"DOM","Latin America and the Caribbean",3141.0
53,"Dominican Rep.",2015,"M",15,64,4.42,22.42,5.61,56.42,31.29,16.74,12.07,9.343,5.230,3.536,0.576,"DOM","Latin America and the Caribbean",3318.0
54,"El Salvador",1950,"M",15,64,60.72,34.95,6.94,3.56,1.51,0.72,0.52,1.711,1.514,0.173,0.025,"SLV","Latin America and the Caribbean",521.0
54,"El Salvador",1955,"M",15,64,57.23,37.45,6.68,4.56,1.93,0.76,0.53,1.882,1.643,0.213,0.026,"SLV","Latin America and the Caribbean",582.0
54,"El Salvador",1960,"M",15,64,52.05,40.83,7.27,6.46,2.56,0.74,0.52,2.181,1.875,0.282,0.025,"SLV","Latin America and the Caribbean",659.0
54,"El Salvador",1965,"M",15,64,46.85,43.58,11.03,7.75,2.89,1.82,1.35,2.657,2.212,0.381,0.063,"SLV","Latin America and the Caribbean",765.0
54,"El Salvador",1970,"M",15,64,40.42,47.14,14.11,9.67,3.59,2.66,1.87,3.163,2.577,0.495,0.091,"SLV","Latin America and the Caribbean",914.0
54,"El Salvador",1975,"M",15,64,34.93,51.09,17.28,9.20,3.51,4.78,3.77,3.646,2.890,0.585,0.171,"SLV","Latin America and the Caribbean",1060.0
54,"El Salvador",1980,"M",15,64,30.87,53.41,19.17,10.40,3.93,5.31,4.33,3.970,3.121,0.656,0.193,"SLV","Latin America and the Caribbean",1177.0
54,"El Salvador",1985,"M",15,64,29.50,53.21,20.18,8.43,3.63,8.87,7.18,4.787,3.665,0.801,0.321,"SLV","Latin America and the Caribbean",1215.0
54,"El Salvador",1990,"M",15,64,26.70,53.46,21.05,12.88,5.00,6.87,5.63,5.220,4.174,0.796,0.250,"SLV","Latin America and the Caribbean",1348.0
54,"El Salvador",1995,"M",15,64,21.86,49.97,14.72,19.52,7.95,8.64,7.04,5.980,4.694,0.973,0.314,"SLV","Latin America and the Caribbean",1583.0
54,"El Salvador",2000,"M",15,64,16.25,44.74,18.59,29.36,12.77,9.66,7.85,7.277,5.711,1.215,0.350,"SLV","Latin America and the Caribbean",1806.0
54,"El Salvador",2005,"M",15,64,10.05,41.50,19.55,37.86,17.27,10.59,8.54,8.373,6.553,1.437,0.383,"SLV","Latin America and the Caribbean",2030.0
54,"El Salvador",2010,"M",15,64,2.97,47.37,14.67,44.08,24.91,5.59,4.50,8.208,6.419,1.587,0.202,"SLV","Latin America and the Caribbean",2271.0
54,"El Salvador",2015,"M",15,64,10.41,38.80,17.01,43.78,25.39,7.01,6.35,7.985,5.857,1.861,0.267,"SLV","Latin America and the Caribbean",1849.0
56,"Guatemala",1950,"M",15,64,62.65,34.17,5.93,2.58,1.41,0.64,0.46,1.550,1.396,0.132,0.022,"GTM","Latin America and the Caribbean",838.0
56,"Guatemala",1955,"M",15,64,63.54,32.71,5.89,2.92,1.60,0.82,0.54,1.564,1.383,0.154,0.027,"GTM","Latin America and the Caribbean",951.0
56,"Guatemala",1960,"M",15,64,63.83,31.75,6.31,3.38,1.43,1.03,0.68,1.613,1.407,0.172,0.034,"GTM","Latin America and the Caribbean",1081.0
56,"Guatemala",1965,"M",15,64,63.12,31.60,6.99,4.27,1.47,1.02,0.79,1.706,1.475,0.195,0.036,"GTM","Latin America and the Caribbean",1248.0
56,"Guatemala",1970,"M",15,64,59.57,33.14,7.35,5.75,2.30,1.54,1.04,1.997,1.652,0.293,0.051,"GTM","Latin America and the Caribbean",1438.0
56,"Guatemala",1975,"M",15,64,54.59,36.12,8.22,7.58,3.15,1.67,1.20,2.329,1.885,0.386,0.057,"GTM","Latin America and the Caribbean",1642.0
56,"Guatemala",1980,"M",15,64,39.49,47.34,13.77,10.42,4.75,2.76,2.11,3.305,2.623,0.584,0.097,"GTM","Latin America and the Caribbean",1828.0
56,"Guatemala",1985,"M",15,64,35.17,50.59,17.88,11.29,5.30,2.95,2.26,3.657,2.909,0.644,0.104,"GTM","Latin America and the Caribbean",2039.0
56,"Guatemala",1990,"M",15,64,30.65,51.46,18.41,14.64,6.97,3.25,2.44,4.101,3.170,0.818,0.114,"GTM","Latin America and the Caribbean",2281.0
56,"Guatemala",1995,"M",15,64,27.10,53.65,19.07,15.74,8.47,3.50,2.66,4.375,3.336,0.916,0.123,"GTM","Latin America and the Caribbean",2510.0
56,"Guatemala",2000,"M",15,64,23.66,53.93,19.84,19.10,11.85,3.34,2.66,4.792,3.560,1.112,0.120,"GTM","Latin America and the Caribbean",2776.0
56,"Guatemala",2005,"M",15,64,21.10,57.04,22.69,18.89,8.95,2.97,2.39,4.817,3.703,1.006,0.107,"GTM","Latin America and the Caribbean",3127.0
56,"Guatemala",2010,"M",15,64,13.52,56.10,25.64,30.35,14.55,0.03,0.02,5.605,4.275,1.329,0.001,"GTM","Latin America and the Caribbean",3621.0
56,"Guatemala",2015,"M",15,64,13.85,50.29,25.82,32.07,18.08,3.79,2.13,6.231,4.435,1.678,0.118,"GTM","Latin America and the Caribbean",4658.0
57,"Haiti",1950,"M",15,64,87.32,9.27,2.65,3.06,1.69,0.35,0.28,0.759,0.562,0.184,0.013,"HTI","Latin America and the Caribbean",911.0
57,"Haiti",1955,"M",15,64,84.89,10.89,2.05,3.88,2.11,0.34,0.27,0.879,0.642,0.225,0.012,"HTI","Latin America and the Caribbean",960.0
57,"Haiti",1960,"M",15,64,80.90,13.76,2.04,4.99,2.89,0.35,0.26,1.097,0.794,0.290,0.012,"HTI","Latin America and the Caribbean",1018.0
57,"Haiti",1965,"M",15,64,76.51,17.42,2.28,5.71,3.25,0.37,0.27,1.295,0.956,0.327,0.013,"HTI","Latin America and the Caribbean",1086.0
57,"Haiti",1970,"M",15,64,72.13,20.63,2.56,6.87,4.25,0.37,0.29,1.544,1.130,0.402,0.013,"HTI","Latin America and the Caribbean",1187.0
57,"Haiti",1975,"M",15,64,68.15,22.45,2.72,8.82,6.65,0.58,0.40,1.910,1.319,0.571,0.020,"HTI","Latin America and the Caribbean",1291.0
57,"Haiti",1980,"M",15,64,61.30,25.58,3.01,12.30,10.07,0.72,0.63,2.488,1.639,0.822,0.027,"HTI","Latin America and the Caribbean",1414.0
57,"Haiti",1985,"M",15,64,28.01,53.68,6.22,17.48,15.08,0.85,0.64,4.114,2.897,1.187,0.030,"HTI","Latin America and the Caribbean",1558.0
57,"Haiti",1990,"M",15,64,25.73,50.99,5.82,22.45,20.35,0.83,0.68,4.677,3.101,1.546,0.030,"HTI","Latin America and the Caribbean",1709.0
57,"Haiti",1995,"M",15,64,21.85,50.40,5.57,26.99,24.76,0.76,0.64,5.226,3.344,1.854,0.028,"HTI","Latin America and the Caribbean",1881.0
57,"Haiti",2000,"M",15,64,18.03,50.53,5.39,30.79,28.46,0.65,0.56,5.696,3.564,2.108,0.024,"HTI","Latin America and the Caribbean",2130.0
57,"Haiti",2005,"M",15,64,14.92,50.42,5.20,34.12,31.65,0.55,0.48,6.097,3.748,2.328,0.021,"HTI","Latin America and the Caribbean",2428.0
57,"Haiti",2010,"M",15,64,12.41,52.32,5.19,34.80,32.67,0.47,0.42,6.243,3.842,2.384,0.018,"HTI","Latin America and the Caribbean",2667.0
57,"Haiti",2015,"M",15,64,8.46,57.55,5.55,33.51,33.18,0.52,0.40,6.323,3.935,2.369,0.018,"HTI","Latin America and the Caribbean",3190.0
58,"Honduras",1950,"M",15,64,58.52,36.83,6.63,3.83,2.36,0.82,0.54,1.806,1.583,0.196,0.027,"HND","Latin America and the Caribbean",366.0
58,"Honduras",1955,"M",15,64,56.03,38.89,6.86,4.26,2.60,0.82,0.54,1.917,1.677,0.213,0.027,"HND","Latin America and the Caribbean",420.0
58,"Honduras",1960,"M",15,64,53.31,41.08,7.93,5.06,3.09,0.67,0.47,2.074,1.814,0.237,0.023,"HND","Latin America and the Caribbean",487.0
58,"Honduras",1965,"M",15,64,48.38,44.75,7.94,5.98,3.42,0.90,0.54,2.302,1.993,0.280,0.029,"HND","Latin America and the Caribbean",563.0
58,"Honduras",1970,"M",15,64,44.33,47.82,8.64,6.66,3.70,1.19,0.68,2.535,2.165,0.333,0.037,"HND","Latin America and the Caribbean",642.0
58,"Honduras",1975,"M",15,64,41.13,49.68,11.25,7.81,4.03,1.39,0.81,2.823,2.380,0.399,0.044,"HND","Latin America and the Caribbean",746.0
58,"Honduras",1980,"M",15,64,31.76,53.29,17.18,11.97,5.57,2.98,1.52,3.767,3.011,0.666,0.090,"HND","Latin America and the Caribbean",898.0
58,"Honduras",1985,"M",15,64,22.93,56.41,21.16,16.64,8.27,3.99,2.30,4.640,3.565,0.949,0.126,"HND","Latin America and the Caribbean",1068.0
58,"Honduras",1990,"M",15,64,18.74,58.59,25.35,18.43,8.61,4.24,2.45,5.049,3.878,1.037,0.134,"HND","Latin America and the Caribbean",1265.0
58,"Honduras",1995,"M",15,64,14.72,57.30,25.96,23.49,9.60,4.48,2.61,5.543,4.176,1.225,0.142,"HND","Latin America and the Caribbean",1499.0
58,"Honduras",2000,"M",15,64,12.37,56.69,29.15,25.95,10.65,4.99,2.83,5.916,4.432,1.328,0.156,"HND","Latin America and the Caribbean",1768.0
58,"Honduras",2005,"M",15,64,11.01,54.55,29.29,29.60,13.03,4.83,2.84,6.199,4.581,1.464,0.153,"HND","Latin America and the Caribbean",2065.0
58,"Honduras",2010,"M",15,64,10.02,51.31,28.20,34.92,16.60,3.75,2.47,6.462,4.706,1.631,0.124,"HND","Latin America and the Caribbean",2398.0
58,"Honduras",2015,"M",15,64,10.41,47.83,28.60,34.79,14.65,6.98,6.47,6.811,4.799,1.744,0.269,"HND","Latin America and the Caribbean",2802.0
59,"Jamaica",1950,"M",15,64,20.06,75.23,27.28,4.18,1.70,0.53,0.35,3.584,3.358,0.208,0.017,"JAM","Latin America and the Caribbean",409.0
59,"Jamaica",1955,"M",15,64,18.96,75.90,28.39,4.59,1.91,0.55,0.37,3.683,3.437,0.228,0.018,"JAM","Latin America and the Caribbean",437.0
59,"Jamaica",1960,"M",15,64,18.34,74.74,28.81,6.38,2.43,0.48,0.34,3.828,3.518,0.293,0.016,"JAM","Latin America and the Caribbean",413.0
59,"Jamaica",1965,"M",15,64,11.46,77.96,31.66,9.54,3.28,1.04,0.61,4.403,3.923,0.447,0.033,"JAM","Latin America and the Caribbean",426.0
59,"Jamaica",1970,"M",15,64,3.95,83.40,35.79,11.28,4.03,1.42,0.88,4.928,4.338,0.544,0.046,"JAM","Latin America and the Caribbean",425.0
59,"Jamaica",1975,"M",15,64,2.78,78.13,36.36,17.30,6.34,1.79,1.01,5.453,4.580,0.817,0.056,"JAM","Latin America and the Caribbean",475.0
59,"Jamaica",1980,"M",15,64,2.31,68.10,33.50,27.83,11.41,1.68,1.04,6.150,4.818,1.278,0.054,"JAM","Latin America and the Caribbean",552.0
59,"Jamaica",1985,"M",15,64,3.87,56.85,29.18,37.00,16.05,2.28,1.35,6.739,4.938,1.728,0.073,"JAM","Latin America and the Caribbean",635.0
59,"Jamaica",1990,"M",15,64,3.76,49.03,25.85,44.19,20.32,3.01,1.77,7.325,5.078,2.152,0.095,"JAM","Latin America and the Caribbean",663.0
59,"Jamaica",1995,"M",15,64,5.38,35.34,19.26,52.72,25.58,6.55,3.66,8.260,5.195,2.861,0.204,"JAM","Latin America and the Caribbean",713.0
59,"Jamaica",2000,"M",15,64,5.35,22.98,12.73,61.64,30.55,9.99,5.78,9.242,5.368,3.558,0.315,"JAM","Latin America and the Caribbean",748.0
59,"Jamaica",2005,"M",15,64,4.99,16.93,9.39,67.07,34.11,11.01,6.20,9.787,5.474,3.968,0.344,"JAM","Latin America and the Caribbean",793.0
59,"Jamaica",2010,"M",15,64,5.25,12.56,6.21,70.03,37.23,12.17,6.79,10.055,5.495,4.180,0.379,"JAM","Latin America and the Caribbean",843.0
59,"Jamaica",2015,"M",15,64,4.81,9.67,5.53,71.44,39.09,14.08,7.71,10.299,5.587,4.276,0.436,"JAM","Latin America and the Caribbean",954.0
60,"Mexico",1950,"M",15,64,40.28,53.37,10.82,4.28,1.50,2.07,1.77,2.446,1.922,0.447,0.077,"MEX","Latin America and the Caribbean",7384.0
60,"Mexico",1955,"M",15,64,37.87,55.04,12.04,5.12,1.65,1.97,1.65,2.585,2.031,0.482,0.072,"MEX","Latin America and the Caribbean",8183.0
60,"Mexico",1960,"M",15,64,35.65,55.78,12.38,6.85,2.16,1.87,1.53,2.781,2.140,0.573,0.068,"MEX","Latin America and the Caribbean",9243.0
60,"Mexico",1965,"M",15,64,28.83,59.89,15.23,8.53,4.01,2.75,2.32,3.355,2.442,0.812,0.101,"MEX","Latin America and the Caribbean",10603.0
60,"Mexico",1970,"M",15,64,23.77,64.28,18.67,9.05,3.54,2.94,2.32,3.690,2.827,0.758,0.105,"MEX","Latin America and the Caribbean",12357.0
60,"Mexico",1975,"M",15,64,24.86,53.37,17.51,15.13,6.05,6.64,3.96,4.594,3.127,1.255,0.212,"MEX","Latin America and the Caribbean",14442.0
60,"Mexico",1980,"M",15,64,23.63,45.38,18.11,22.67,8.51,8.33,5.16,5.444,3.522,1.652,0.270,"MEX","Latin America and the Caribbean",16939.0
60,"Mexico",1985,"M",15,64,17.34,43.33,18.76,30.06,11.08,9.27,5.69,6.294,4.025,1.970,0.299,"MEX","Latin America and the Caribbean",19861.0
60,"Mexico",1990,"M",15,64,12.24,40.94,19.42,37.49,13.22,9.32,5.78,6.992,4.464,2.226,0.302,"MEX","Latin America and the Caribbean",23318.0
60,"Mexico",1995,"M",15,64,9.30,37.22,18.81,41.94,15.64,11.53,7.51,7.692,4.771,2.539,0.381,"MEX","Latin America and the Caribbean",26721.0
60,"Mexico",2000,"M",15,64,6.56,34.81,18.61,45.24,17.38,13.39,9.01,8.256,5.033,2.775,0.448,"MEX","Latin America and the Caribbean",29808.0
60,"Mexico",2005,"M",15,64,3.95,27.66,15.68,51.25,20.86,17.14,11.04,9.169,5.343,3.263,0.564,"MEX","Latin America and the Caribbean",32891.0
60,"Mexico",2010,"M",15,64,4.03,25.86,15.39,51.83,20.86,18.28,11.40,9.325,5.414,3.317,0.594,"MEX","Latin America and the Caribbean",36020.0
60,"Mexico",2015,"M",15,64,10.31,14.31,8.84,57.26,20.74,18.12,15.03,9.307,5.217,3.427,0.663,"MEX","Latin America and the Caribbean",38715.0
61,"Nicaragua",1950,"M",15,64,64.51,31.47,6.98,3.18,1.64,0.80,0.65,1.581,1.392,0.160,0.029,"NIC","Latin America and the Caribbean",309.0
61,"Nicaragua",1955,"M",15,64,56.85,36.34,8.09,4.59,2.33,2.22,2.03,2.110,1.741,0.284,0.085,"NIC","Latin America and the Caribbean",349.0
61,"Nicaragua",1960,"M",15,64,46.64,43.37,9.79,6.10,3.01,3.89,3.85,2.772,2.194,0.422,0.155,"NIC","Latin America and the Caribbean",392.0
61,"Nicaragua",1965,"M",15,64,39.03,45.72,10.47,8.76,4.13,6.50,6.40,3.506,2.601,0.647,0.258,"NIC","Latin America and the Caribbean",456.0
61,"Nicaragua",1970,"M",15,64,32.13,46.36,10.81,11.60,5.31,9.79,9.60,4.336,2.999,0.950,0.388,"NIC","Latin America and the Caribbean",540.0
61,"Nicaragua",1975,"M",15,64,28.55,48.06,11.25,12.66,5.59,10.74,10.54,4.689,3.183,1.080,0.426,"NIC","Latin America and the Caribbean",642.0
61,"Nicaragua",1980,"M",15,64,26.73,46.40,10.68,14.30,6.20,12.56,12.33,5.107,3.324,1.285,0.498,"NIC","Latin America and the Caribbean",757.0
61,"Nicaragua",1985,"M",15,64,23.15,47.44,10.85,17.19,7.51,12.22,12.02,5.409,3.513,1.411,0.485,"NIC","Latin America and the Caribbean",869.0
61,"Nicaragua",1990,"M",15,64,27.38,43.51,10.08,17.73,7.45,11.38,11.20,5.205,3.354,1.398,0.452,"NIC","Latin America and the Caribbean",989.0
61,"Nicaragua",1995,"M",15,64,27.32,38.58,8.58,23.11,9.51,10.99,10.84,5.471,3.461,1.574,0.436,"NIC","Latin America and the Caribbean",1159.0
61,"Nicaragua",2000,"M",15,64,23.99,39.60,8.85,25.71,11.07,10.70,10.51,5.703,3.638,1.640,0.424,"NIC","Latin America and the Caribbean",1350.0
61,"Nicaragua",2005,"M",15,64,19.78,39.00,8.54,31.58,13.92,9.64,9.47,6.080,3.900,1.798,0.382,"NIC","Latin America and the Caribbean",1574.0
61,"Nicaragua",2010,"M",15,64,15.69,37.45,7.82,36.62,16.69,10.24,10.04,6.595,4.169,2.020,0.406,"NIC","Latin America and the Caribbean",1822.0
61,"Nicaragua",2015,"M",15,64,12.44,36.13,23.63,40.78,19.11,10.65,10.44,7.507,4.879,2.207,0.422,"NIC","Latin America and the Caribbean",1940.0
62,"Panama",1950,"M",15,64,30.64,53.73,22.68,13.70,3.44,1.91,1.47,3.925,3.229,0.629,0.067,"PAN","Latin America and the Caribbean",249.0
62,"Panama",1955,"M",15,64,26.44,55.33,23.88,15.75,3.95,2.48,1.70,4.294,3.470,0.740,0.084,"PAN","Latin America and the Caribbean",272.0
62,"Panama",1960,"M",15,64,21.63,57.02,26.98,18.67,4.60,2.73,1.91,4.759,3.804,0.862,0.093,"PAN","Latin America and the Caribbean",303.0
62,"Panama",1965,"M",15,64,21.75,55.61,24.18,18.26,7.08,4.38,2.21,4.907,3.752,1.023,0.132,"PAN","Latin America and the Caribbean",347.0
62,"Panama",1970,"M",15,64,22.14,55.26,25.96,17.14,11.02,5.50,2.56,5.130,3.795,1.174,0.161,"PAN","Latin America and the Caribbean",400.0
62,"Panama",1975,"M",15,64,16.25,51.92,25.38,24.27,13.39,7.57,3.12,6.027,4.229,1.584,0.214,"PAN","Latin America and the Caribbean",468.0
62,"Panama",1980,"M",15,64,11.36,46.98,24.95,33.31,15.57,8.24,4.11,6.859,4.651,1.961,0.247,"PAN","Latin America and the Caribbean",546.0
62,"Panama",1985,"M",15,64,8.74,44.30,25.30,36.31,19.00,10.65,5.15,7.520,4.905,2.298,0.316,"PAN","Latin America and the Caribbean",636.0
62,"Panama",1990,"M",15,64,7.03,41.75,24.82,39.67,21.58,11.55,6.04,7.953,5.070,2.530,0.352,"PAN","Latin America and the Caribbean",730.0
62,"Panama",1995,"M",15,64,6.04,36.55,23.34,42.42,23.95,14.99,8.77,8.607,5.241,2.890,0.475,"PAN","Latin America and the Caribbean",829.0
62,"Panama",2000,"M",15,64,4.98,34.28,22.82,42.88,25.13,17.85,12.13,9.069,5.357,3.112,0.600,"PAN","Latin America and the Caribbean",933.0
62,"Panama",2005,"M",15,64,4.52,33.64,24.03,42.86,26.92,18.98,12.65,9.305,5.440,3.232,0.633,"PAN","Latin America and the Caribbean",1038.0
62,"Panama",2010,"M",15,64,4.57,32.18,23.74,43.75,28.59,19.50,13.03,9.463,5.472,3.340,0.651,"PAN","Latin America and the Caribbean",1136.0
62,"Panama",2015,"M",15,64,3.77,29.79,22.62,45.89,32.78,20.55,13.44,9.831,5.559,3.593,0.680,"PAN","Latin America and the Caribbean",1285.0
65,"Trinidad and Tobago",1950,"M",15,64,11.84,77.36,41.56,9.75,2.19,1.05,0.69,5.375,4.918,0.422,0.035,"TTO","Latin America and the Caribbean",177.0
65,"Trinidad and Tobago",1955,"M",15,64,9.82,77.52,42.06,11.43,2.43,1.23,0.89,5.603,5.071,0.490,0.042,"TTO","Latin America and the Caribbean",195.0
65,"Trinidad and Tobago",1960,"M",15,64,7.88,75.90,42.33,14.82,2.70,1.40,1.04,5.932,5.273,0.609,0.049,"TTO","Latin America and the Caribbean",224.0
65,"Trinidad and Tobago",1965,"M",15,64,6.00,73.33,41.41,19.13,3.09,1.54,1.19,6.276,5.463,0.759,0.055,"TTO","Latin America and the Caribbean",239.0
65,"Trinidad and Tobago",1970,"M",15,64,4.44,69.08,41.02,24.93,3.64,1.50,1.21,6.705,5.704,0.947,0.054,"TTO","Latin America and the Caribbean",256.0
65,"Trinidad and Tobago",1975,"M",15,64,2.10,66.51,40.46,28.75,4.03,2.65,1.78,7.172,5.942,1.142,0.088,"TTO","Latin America and the Caribbean",285.0
65,"Trinidad and Tobago",1980,"M",15,64,0.87,61.95,38.31,33.99,4.73,3.08,2.34,7.558,6.104,1.346,0.108,"TTO","Latin America and the Caribbean",324.0
65,"Trinidad and Tobago",1985,"M",15,64,1.54,56.42,44.10,38.58,7.14,3.45,2.53,8.159,6.461,1.579,0.120,"TTO","Latin America and the Caribbean",359.0
65,"Trinidad and Tobago",1990,"M",15,64,1.64,46.56,39.86,48.13,11.56,3.67,2.78,8.770,6.651,1.990,0.129,"TTO","Latin America and the Caribbean",367.0
65,"Trinidad and Tobago",1995,"M",15,64,1.23,40.89,36.40,53.13,17.31,4.75,3.15,9.233,6.757,2.318,0.158,"TTO","Latin America and the Caribbean",398.0
65,"Trinidad and Tobago",2000,"M",15,64,1.04,34.91,31.75,58.91,25.95,5.13,3.67,9.687,6.816,2.695,0.176,"TTO","Latin America and the Caribbean",433.0
65,"Trinidad and Tobago",2005,"M",15,64,1.04,30.64,28.46,61.30,38.03,7.02,4.66,10.203,6.851,3.119,0.234,"TTO","Latin America and the Caribbean",460.0
65,"Trinidad and Tobago",2010,"M",15,64,0.48,26.76,25.20,63.97,56.58,8.80,6.11,10.897,6.912,3.687,0.298,"TTO","Latin America and the Caribbean",465.0
65,"Trinidad and Tobago",2015,"M",15,64,0.51,22.60,21.34,67.01,60.46,9.88,6.70,11.144,6.920,3.892,0.332,"TTO","Latin America and the Caribbean",476.0
66,"USA",1950,"M",15,64,1.73,41.06,19.37,42.58,25.27,14.64,8.17,8.616,5.246,2.914,0.456,"USA","Advanced Economies",51001.0
66,"USA",1955,"M",15,64,1.63,36.59,17.29,45.09,27.39,16.69,9.65,9.026,5.323,3.176,0.527,"USA","Advanced Economies",52235.0
66,"USA",1960,"M",15,64,1.28,31.25,14.85,49.03,31.33,18.49,11.24,9.549,5.434,3.520,0.595,"USA","Advanced Economies",55225.0
66,"USA",1965,"M",15,64,1.15,20.87,10.69,56.40,36.78,21.45,13.12,10.390,5.617,4.082,0.690,"USA","Advanced Economies",59390.0
