BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,WBcode,region_code,pop
57,"Haiti",1970,"F",15,64,82.48,13.11,1.99,4.21,1.60,0.20,0.15,0.929,0.718,0.204,0.007,"HTI","Latin America and the Caribbean",1270.0
57,"Haiti",1975,"F",15,64,77.20,16.13,2.29,6.35,1.75,0.32,0.19,1.246,0.953,0.283,0.010,"HTI","Latin America and the Caribbean",1383.0
57,"Haiti",1980,"F",15,64,70.16,19.85,2.69,9.59,2.34,0.42,0.28,1.701,1.277,0.411,0.014,"HTI","Latin America and the Caribbean",1521.0
57,"Haiti",1985,"F",15,64,64.15,23.06,3.02,12.36,2.88,0.43,0.28,2.080,1.550,0.516,0.014,"HTI","Latin America and the Caribbean",1678.0
57,"Haiti",1990,"F",15,64,56.33,27.73,3.50,15.35,3.67,0.60,0.40,2.563,1.894,0.649,0.020,"HTI","Latin America and the Caribbean",1846.0
57,"Haiti",1995,"F",15,64,49.68,31.24,3.82,18.34,4.97,0.75,0.51,3.024,2.197,0.801,0.025,"HTI","Latin America and the Caribbean",2040.0
57,"Haiti",2000,"F",15,64,48.20,29.80,3.60,21.07,6.56,0.92,0.63,3.312,2.322,0.959,0.031,"HTI","Latin America and the Caribbean",2284.0
57,"Haiti",2005,"F",15,64,40.19,35.31,4.06,23.37,8.42,1.13,0.76,3.805,2.651,1.117,0.038,"HTI","Latin America and the Caribbean",2562.0
57,"Haiti",2010,"F",15,64,32.95,41.58,4.64,24.12,9.90,1.36,0.91,4.175,2.915,1.214,0.045,"HTI","Latin America and the Caribbean",2775.0
57,"Haiti",2015,"F",15,64,27.51,46.22,5.04,24.73,10.65,1.41,0.93,4.420,3.106,1.267,0.047,"HTI","Latin America and the Caribbean",3333.0
58,"Honduras",1950,"F",15,64,66.15,30.31,6.91,3.41,2.14,0.13,0.07,1.478,1.329,0.145,0.004,"HND","Latin America and the Caribbean",360.0
58,"Honduras",1955,"F",15,64,63.74,32.35,7.23,3.76,2.35,0.14,0.07,1.586,1.422,0.160,0.004,"HND","Latin America and the Caribbean",418.0
58,"Honduras",1960,"F",15,64,59.80,35.55,7.70,4.39,2.76,0.23,0.11,1.772,1.575,0.190,0.007,"HND","Latin America and the Caribbean",482.0
58,"Honduras",1965,"F",15,64,55.08,39.52,7.46,5.08,3.16,0.32,0.16,1.965,1.734,0.222,0.010,"HND","Latin America and the Caribbean",559.0
58,"Honduras",1970,"F",15,64,50.29,43.06,8.26,6.27,3.70,0.39,0.19,2.232,1.939,0.282,0.012,"HND","Latin America and the Caribbean",638.0
58,"Honduras",1975,"F",15,64,44.51,47.20,11.73,7.85,4.42,0.43,0.22,2.640,2.265,0.362,0.013,"HND","Latin America and the Caribbean",743.0
58,"Honduras",1980,"F",15,64,32.69,52.04,17.41,13.72,6.92,1.55,0.74,3.723,3.000,0.678,0.046,"HND","Latin America and the Caribbean",891.0
58,"Honduras",1985,"F",15,64,23.10,54.73,20.45,19.95,10.37,2.19,1.22,4.658,3.584,1.006,0.068,"HND","Latin America and the Caribbean",1063.0
58,"Honduras",1990,"F",15,64,19.41,56.02,24.86,21.92,10.81,2.65,1.51,5.098,3.901,1.114,0.083,"HND","Latin America and the Caribbean",1261.0
58,"Honduras",1995,"F",15,64,16.29,57.56,27.37,22.92,11.08,3.24,1.87,5.398,4.117,1.179,0.102,"HND","Latin America and the Caribbean",1487.0
58,"Honduras",2000,"F",15,64,13.31,57.13,30.14,25.22,12.06,4.33,2.38,5.829,4.391,1.303,0.134,"HND","Latin America and the Caribbean",1751.0
58,"Honduras",2005,"F",15,64,11.20,53.10,28.67,31.05,14.77,4.66,2.71,6.276,4.595,1.533,0.147,"HND","Latin America and the Caribbean",2038.0
58,"Honduras",2010,"F",15,64,9.57,47.29,26.67,39.33,19.25,3.80,2.47,6.749,4.807,1.817,0.125,"HND","Latin America and the Caribbean",2358.0
58,"Honduras",2015,"F",15,64,9.44,42.68,25.27,40.28,19.73,7.52,6.99,7.246,4.907,2.049,0.290,"HND","Latin America and the Caribbean",2842.0
59,"Jamaica",1950,"F",15,64,15.35,80.15,27.54,4.32,1.70,0.19,0.10,3.699,3.501,0.192,0.006,"JAM","Latin America and the Caribbean",436.0
59,"Jamaica",1955,"F",15,64,14.10,80.95,28.23,4.74,1.86,0.20,0.11,3.789,3.572,0.210,0.006,"JAM","Latin America and the Caribbean",470.0
59,"Jamaica",1960,"F",15,64,12.53,80.06,29.00,7.23,2.58,0.19,0.11,4.028,3.717,0.305,0.006,"JAM","Latin America and the Caribbean",467.0
59,"Jamaica",1965,"F",15,64,7.19,81.12,30.82,11.14,3.64,0.56,0.27,4.553,4.060,0.477,0.017,"JAM","Latin America and the Caribbean",475.0
59,"Jamaica",1970,"F",15,64,2.93,82.06,32.69,14.19,4.83,0.79,0.41,4.983,4.341,0.618,0.024,"JAM","Latin America and the Caribbean",462.0
59,"Jamaica",1975,"F",15,64,2.28,73.96,31.45,22.47,7.88,1.30,0.66,5.616,4.588,0.988,0.039,"JAM","Latin America and the Caribbean",512.0
59,"Jamaica",1980,"F",15,64,1.82,63.58,28.98,33.10,13.33,1.48,0.86,6.380,4.852,1.482,0.047,"JAM","Latin America and the Caribbean",580.0
59,"Jamaica",1985,"F",15,64,4.11,51.60,24.77,41.76,17.98,2.53,1.39,6.971,4.949,1.944,0.079,"JAM","Latin America and the Caribbean",659.0
59,"Jamaica",1990,"F",15,64,3.94,43.81,21.79,48.67,22.82,3.58,2.01,7.619,5.103,2.404,0.112,"JAM","Latin America and the Caribbean",699.0
59,"Jamaica",1995,"F",15,64,4.34,30.63,15.77,54.73,27.06,10.29,5.74,8.826,5.293,3.212,0.321,"JAM","Latin America and the Caribbean",748.0
59,"Jamaica",2000,"F",15,64,5.14,17.37,8.85,60.97,30.58,16.48,9.60,9.918,5.434,3.963,0.522,"JAM","Latin America and the Caribbean",785.0
59,"Jamaica",2005,"F",15,64,4.77,13.11,6.80,64.48,33.70,17.64,10.30,10.389,5.524,4.306,0.559,"JAM","Latin America and the Caribbean",830.0
59,"Jamaica",2010,"F",15,64,5.36,9.85,5.89,65.91,36.15,18.88,11.03,10.599,5.560,4.441,0.598,"JAM","Latin America and the Caribbean",874.0
59,"Jamaica",2015,"F",15,64,5.92,7.14,3.82,62.91,35.44,24.03,13.05,10.799,5.545,4.512,0.742,"JAM","Latin America and the Caribbean",979.0
60,"Mexico",1950,"F",15,64,50.24,44.75,10.35,4.40,1.46,0.62,0.29,1.966,1.628,0.319,0.018,"MEX","Latin America and the Caribbean",7479.0
60,"Mexico",1955,"F",15,64,46.94,47.06,11.21,5.37,1.54,0.63,0.30,2.144,1.757,0.368,0.019,"MEX","Latin America and the Caribbean",8291.0
60,"Mexico",1960,"F",15,64,43.71,49.22,11.79,6.38,1.74,0.65,0.31,2.319,1.876,0.423,0.019,"MEX","Latin America and the Caribbean",9375.0
60,"Mexico",1965,"F",15,64,41.45,48.74,13.35,8.86,3.11,0.95,0.53,2.697,2.043,0.624,0.030,"MEX","Latin America and the Caribbean",10743.0
60,"Mexico",1970,"F",15,64,37.50,48.81,15.75,12.13,4.76,1.55,0.90,3.262,2.411,0.802,0.049,"MEX","Latin America and the Caribbean",12547.0
60,"Mexico",1975,"F",15,64,32.99,49.76,18.21,15.04,6.13,2.20,1.34,3.803,2.797,0.936,0.071,"MEX","Latin America and the Caribbean",14786.0
60,"Mexico",1980,"F",15,64,28.12,48.06,20.31,20.28,8.69,3.49,1.94,4.586,3.258,1.220,0.109,"MEX","Latin America and the Caribbean",17527.0
60,"Mexico",1985,"F",15,64,21.71,45.51,20.07,28.13,12.19,4.64,2.61,5.517,3.755,1.617,0.145,"MEX","Latin America and the Caribbean",20798.0
60,"Mexico",1990,"F",15,64,16.11,42.49,20.02,35.58,15.12,5.82,3.58,6.388,4.218,1.982,0.188,"MEX","Latin America and the Caribbean",24611.0
60,"Mexico",1995,"F",15,64,12.28,40.40,20.36,39.23,16.69,8.10,4.87,7.066,4.554,2.252,0.259,"MEX","Latin America and the Caribbean",28378.0
60,"Mexico",2000,"F",15,64,9.15,37.85,20.31,42.80,18.11,10.19,6.36,7.684,4.843,2.510,0.331,"MEX","Latin America and the Caribbean",31811.0
60,"Mexico",2005,"F",15,64,6.10,30.62,17.24,49.49,22.09,13.79,8.74,8.659,5.176,3.032,0.451,"MEX","Latin America and the Caribbean",35260.0
60,"Mexico",2010,"F",15,64,5.46,27.75,16.64,49.50,20.72,17.29,11.23,9.056,5.310,3.176,0.570,"MEX","Latin America and the Caribbean",38640.0
60,"Mexico",2015,"F",15,64,11.46,16.30,10.28,56.95,22.37,15.29,12.88,8.992,5.132,3.297,0.563,"MEX","Latin America and the Caribbean",41272.0
61,"Nicaragua",1950,"F",15,64,63.70,33.92,8.48,2.25,1.23,0.12,0.09,1.510,1.414,0.093,0.004,"NIC","Latin America and the Caribbean",323.0
61,"Nicaragua",1955,"F",15,64,62.88,34.34,8.73,2.58,1.38,0.20,0.16,1.575,1.459,0.109,0.007,"NIC","Latin America and the Caribbean",360.0
61,"Nicaragua",1960,"F",15,64,62.27,34.36,8.96,3.05,1.55,0.32,0.27,1.644,1.501,0.131,0.012,"NIC","Latin America and the Caribbean",410.0
61,"Nicaragua",1965,"F",15,64,61.73,33.76,9.08,3.93,1.90,0.57,0.51,1.752,1.555,0.174,0.022,"NIC","Latin America and the Caribbean",469.0
61,"Nicaragua",1970,"F",15,64,62.43,31.69,8.82,4.68,2.15,1.20,1.14,1.862,1.568,0.247,0.047,"NIC","Latin America and the Caribbean",556.0
61,"Nicaragua",1975,"F",15,64,60.94,30.85,8.97,6.18,2.73,2.02,1.95,2.131,1.687,0.365,0.079,"NIC","Latin America and the Caribbean",656.0
61,"Nicaragua",1980,"F",15,64,58.23,29.56,8.99,8.33,3.57,3.88,3.76,2.613,1.889,0.571,0.153,"NIC","Latin America and the Caribbean",770.0
61,"Nicaragua",1985,"F",15,64,54.64,29.59,9.47,10.67,4.81,5.10,4.97,3.076,2.118,0.756,0.201,"NIC","Latin America and the Caribbean",893.0
61,"Nicaragua",1990,"F",15,64,41.55,35.34,12.00,17.08,7.91,6.03,5.89,4.141,2.807,1.096,0.238,"NIC","Latin America and the Caribbean",1016.0
61,"Nicaragua",1995,"F",15,64,33.90,35.07,12.47,24.15,10.91,6.88,6.72,4.980,3.288,1.420,0.272,"NIC","Latin America and the Caribbean",1185.0
61,"Nicaragua",2000,"F",15,64,26.60,36.15,13.49,28.13,13.19,9.12,8.88,5.760,3.724,1.676,0.360,"NIC","Latin America and the Caribbean",1372.0
61,"Nicaragua",2005,"F",15,64,19.28,36.50,14.22,33.67,16.37,10.54,10.27,6.554,4.175,1.963,0.416,"NIC","Latin America and the Caribbean",1595.0
61,"Nicaragua",2010,"F",15,64,15.02,35.66,14.52,37.58,19.13,11.74,11.44,7.108,4.464,2.180,0.463,"NIC","Latin America and the Caribbean",1844.0
61,"Nicaragua",2015,"F",15,64,12.55,32.65,21.29,42.22,22.58,12.57,12.25,7.829,4.906,2.427,0.496,"NIC","Latin America and the Caribbean",2040.0
62,"Panama",1950,"F",15,64,31.82,52.99,23.21,14.15,3.66,1.00,0.56,3.821,3.195,0.594,0.031,"PAN","Latin America and the Caribbean",230.0
62,"Panama",1955,"F",15,64,26.88,55.23,25.11,16.44,4.16,1.45,0.76,4.233,3.484,0.705,0.044,"PAN","Latin America and the Caribbean",256.0
62,"Panama",1960,"F",15,64,21.51,57.19,28.66,19.51,4.82,1.77,0.96,4.743,3.852,0.836,0.055,"PAN","Latin America and the Caribbean",290.0
62,"Panama",1965,"F",15,64,18.25,56.39,26.23,22.47,5.97,2.88,1.33,5.110,4.000,1.026,0.084,"PAN","Latin America and the Caribbean",329.0
62,"Panama",1970,"F",15,64,15.49,54.21,26.27,26.43,8.27,3.87,1.82,5.619,4.232,1.273,0.114,"PAN","Latin America and the Caribbean",380.0
62,"Panama",1975,"F",15,64,14.19,50.19,25.05,29.47,11.16,6.14,2.56,6.156,4.394,1.587,0.174,"PAN","Latin America and the Caribbean",444.0
62,"Panama",1980,"F",15,64,12.90,43.70,23.14,35.29,17.82,8.14,3.34,6.923,4.611,2.082,0.230,"PAN","Latin America and the Caribbean",528.0
62,"Panama",1985,"F",15,64,10.21,40.13,22.34,37.86,21.00,11.80,4.91,7.662,4.854,2.474,0.334,"PAN","Latin America and the Caribbean",617.0
62,"Panama",1990,"F",15,64,8.66,36.45,21.28,41.50,24.60,13.39,6.42,8.208,5.025,2.786,0.396,"PAN","Latin America and the Caribbean",713.0
62,"Panama",1995,"F",15,64,7.55,33.11,21.07,41.35,24.71,17.99,10.01,8.807,5.186,3.061,0.560,"PAN","Latin America and the Caribbean",814.0
62,"Panama",2000,"F",15,64,6.41,29.42,19.35,42.32,26.66,21.85,14.23,9.414,5.313,3.380,0.721,"PAN","Latin America and the Caribbean",915.0
62,"Panama",2005,"F",15,64,6.31,27.87,19.65,41.14,27.09,24.68,15.78,9.712,5.375,3.528,0.809,"PAN","Latin America and the Caribbean",1020.0
62,"Panama",2010,"F",15,64,5.86,26.51,19.22,41.04,28.48,26.59,17.21,9.987,5.430,3.681,0.876,"PAN","Latin America and the Caribbean",1121.0
62,"Panama",2015,"F",15,64,4.78,24.53,18.24,43.64,33.09,27.04,17.46,10.338,5.524,3.924,0.890,"PAN","Latin America and the Caribbean",1278.0
65,"Trinidad and Tobago",1950,"F",15,64,19.65,69.47,38.30,10.59,2.27,0.29,0.17,4.946,4.534,0.403,0.009,"TTO","Latin America and the Caribbean",177.0
65,"Trinidad and Tobago",1955,"F",15,64,17.34,70.11,38.31,12.19,2.50,0.35,0.21,5.146,4.673,0.462,0.011,"TTO","Latin America and the Caribbean",193.0
65,"Trinidad and Tobago",1960,"F",15,64,14.12,69.23,37.84,16.19,2.70,0.45,0.26,5.521,4.913,0.594,0.014,"TTO","Latin America and the Caribbean",223.0
65,"Trinidad and Tobago",1965,"F",15,64,11.68,67.98,37.16,19.80,3.04,0.54,0.32,5.839,5.104,0.718,0.017,"TTO","Latin America and the Caribbean",244.0
65,"Trinidad and Tobago",1970,"F",15,64,9.15,64.36,36.80,25.91,3.52,0.56,0.34,6.328,5.394,0.916,0.018,"TTO","Latin America and the Caribbean",264.0
65,"Trinidad and Tobago",1975,"F",15,64,4.17,64.68,37.65,29.84,4.00,1.30,0.77,6.897,5.762,1.094,0.042,"TTO","Latin America and the Caribbean",291.0
65,"Trinidad and Tobago",1980,"F",15,64,0.86,59.37,36.22,38.12,5.42,1.65,1.15,7.590,6.129,1.405,0.056,"TTO","Latin America and the Caribbean",325.0
65,"Trinidad and Tobago",1985,"F",15,64,2.27,52.63,39.04,42.90,8.21,2.21,1.51,8.106,6.366,1.666,0.074,"TTO","Latin America and the Caribbean",357.0
65,"Trinidad and Tobago",1990,"F",15,64,2.70,43.94,35.55,50.70,12.94,2.66,1.88,8.654,6.517,2.046,0.091,"TTO","Latin America and the Caribbean",365.0
65,"Trinidad and Tobago",1995,"F",15,64,1.92,37.92,31.99,56.07,19.19,4.10,2.68,9.212,6.659,2.417,0.136,"TTO","Latin America and the Caribbean",399.0
65,"Trinidad and Tobago",2000,"F",15,64,1.52,31.86,27.61,61.11,28.10,5.50,3.68,9.759,6.744,2.831,0.184,"TTO","Latin America and the Caribbean",444.0
65,"Trinidad and Tobago",2005,"F",15,64,0.86,28.78,25.46,62.09,39.47,8.26,5.35,10.341,6.823,3.246,0.272,"TTO","Latin America and the Caribbean",469.0
65,"Trinidad and Tobago",2010,"F",15,64,0.65,25.10,22.78,62.71,55.15,11.54,7.70,11.029,6.873,3.771,0.385,"TTO","Latin America and the Caribbean",480.0
65,"Trinidad and Tobago",2015,"F",15,64,0.89,20.93,19.20,64.87,58.83,13.27,8.93,11.290,6.874,3.972,0.444,"TTO","Latin America and the Caribbean",479.0
66,"USA",1950,"F",15,64,1.61,36.21,17.23,49.16,30.12,13.00,6.21,8.875,5.332,3.158,0.384,"USA","Advanced Economies",51173.0
66,"USA",1955,"F",15,64,1.44,31.91,15.52,52.76,33.69,13.89,6.79,9.262,5.422,3.427,0.414,"USA","Advanced Economies",53292.0
66,"USA",1960,"F",15,64,1.06,27.09,13.72,56.80,38.11,15.01,7.13,9.724,5.533,3.748,0.443,"USA","Advanced Economies",56435.0
66,"USA",1965,"F",15,64,1.03,17.74,9.66,64.22,44.21,16.91,8.14,10.459,5.690,4.268,0.501,"USA","Advanced Economies",60661.0
66,"USA",1970,"F",15,64,0.90,10.72,6.12,68.63,49.28,19.75,9.88,11.124,5.808,4.723,0.593,"USA","Advanced Economies",65752.0
66,"USA",1975,"F",15,64,0.75,6.15,3.71,67.84,50.43,25.15,12.47,11.685,5.875,5.057,0.752,"USA","Advanced Economies",71233.0
66,"USA",1980,"F",15,64,0.58,3.01,1.87,67.31,53.91,29.12,15.05,12.199,5.932,5.384,0.883,"USA","Advanced Economies",76903.0
66,"USA",1985,"F",15,64,0.62,2.70,1.70,60.78,46.25,35.90,17.85,12.373,5.933,5.365,1.075,"USA","Advanced Economies",81344.0
66,"USA",1990,"F",15,64,0.56,2.54,1.63,54.91,42.36,41.99,19.94,12.616,5.939,5.438,1.239,"USA","Advanced Economies",84640.0
66,"USA",1995,"F",15,64,0.38,2.08,1.32,50.67,38.91,46.88,21.63,12.825,5.955,5.500,1.370,"USA","Advanced Economies",88710.0
66,"USA",2000,"F",15,64,0.30,2.09,1.36,45.47,39.35,52.14,23.91,13.155,5.961,5.673,1.521,"USA","Advanced Economies",94260.0
66,"USA",2005,"F",15,64,0.30,1.92,1.29,44.00,33.68,53.78,25.50,13.106,5.963,5.557,1.586,"USA","Advanced Economies",100058.0
66,"USA",2010,"F",15,64,0.25,2.38,1.84,38.98,32.20,58.39,28.69,13.349,5.969,5.639,1.742,"USA","Advanced Economies",105017.0
66,"USA",2015,"F",15,64,0.73,3.66,2.18,49.54,40.59,46.06,31.65,12.934,5.912,5.468,1.554,"USA","Advanced Economies",105806.0
67,"Argentina",1950,"F",15,64,15.02,75.08,30.18,9.62,4.86,0.27,0.17,4.784,4.376,0.399,0.009,"ARG","Latin America and the Caribbean",5380.0
67,"Argentina",1955,"F",15,64,13.24,74.18,30.23,11.62,6.09,0.96,0.54,5.083,4.535,0.518,0.030,"ARG","Latin America and the Caribbean",5930.0
67,"Argentina",1960,"F",15,64,11.19,72.40,30.97,14.47,8.14,2.03,1.13,5.534,4.773,0.698,0.063,"ARG","Latin America and the Caribbean",6444.0
67,"Argentina",1965,"F",15,64,8.84,71.82,31.60,16.68,9.94,2.67,1.33,5.886,4.974,0.832,0.080,"ARG","Latin America and the Caribbean",7001.0
67,"Argentina",1970,"F",15,64,6.36,69.70,31.85,20.36,12.79,3.54,1.74,6.377,5.228,1.044,0.106,"ARG","Latin America and the Caribbean",7590.0
67,"Argentina",1975,"F",15,64,5.66,65.57,33.80,22.63,15.29,6.14,2.59,6.959,5.492,1.292,0.175,"ARG","Latin America and the Caribbean",8216.0
67,"Argentina",1980,"F",15,64,5.30,60.80,33.18,26.69,15.39,7.25,3.35,7.348,5.665,1.471,0.212,"ARG","Latin America and the Caribbean",8728.0
67,"Argentina",1985,"F",15,64,4.73,54.78,33.27,29.06,20.33,11.44,4.52,8.085,5.916,1.850,0.319,"ARG","Latin America and the Caribbean",9282.0
67,"Argentina",1990,"F",15,64,3.88,47.86,30.98,32.61,23.09,15.68,5.83,8.795,6.140,2.224,0.430,"ARG","Latin America and the Caribbean",9958.0
67,"Argentina",1995,"F",15,64,3.34,43.74,31.29,39.50,25.49,13.41,5.28,9.070,6.330,2.366,0.374,"ARG","Latin America and the Caribbean",10821.0
67,"Argentina",2000,"F",15,64,2.61,40.66,31.50,45.42,27.80,11.32,4.36,9.295,6.497,2.484,0.314,"ARG","Latin America and the Caribbean",11595.0
67,"Argentina",2005,"F",15,64,1.03,37.79,30.43,49.22,31.67,11.97,3.72,9.693,6.671,2.708,0.314,"ARG","Latin America and the Caribbean",12404.0
67,"Argentina",2010,"F",15,64,0.04,28.55,23.56,42.88,27.48,28.52,6.96,10.708,6.694,3.305,0.710,"ARG","Latin America and the Caribbean",13231.0
67,"Argentina",2015,"F",15,64,0.66,30.98,27.93,45.29,30.38,23.07,4.67,10.430,6.600,3.275,0.555,"ARG","Latin America and the Caribbean",14016.0
68,"Bolivia",1950,"F",15,64,74.35,11.55,3.83,13.12,4.66,0.98,0.45,1.927,1.307,0.592,0.029,"BOL","Latin America and the Caribbean",752.0
68,"Bolivia",1955,"F",15,64,70.44,13.93,4.43,14.33,5.04,1.30,0.59,2.186,1.489,0.659,0.038,"BOL","Latin America and the Caribbean",831.0
68,"Bolivia",1960,"F",15,64,66.92,16.12,4.65,15.36,5.46,1.59,0.77,2.408,1.640,0.720,0.047,"BOL","Latin America and the Caribbean",916.0
68,"Bolivia",1965,"F",15,64,60.54,20.04,5.47,17.19,6.43,2.24,0.99,2.838,1.931,0.843,0.065,"BOL","Latin America and the Caribbean",1022.0
68,"Bolivia",1970,"F",15,64,54.55,23.90,6.00,18.72,7.11,2.83,1.26,3.217,2.190,0.945,0.082,"BOL","Latin America and the Caribbean",1150.0
68,"Bolivia",1975,"F",15,64,47.24,27.67,6.66,21.54,10.00,3.61,1.52,3.803,2.538,1.162,0.103,"BOL","Latin America and the Caribbean",1302.0
68,"Bolivia",1980,"F",15,64,38.86,29.48,7.41,26.50,13.01,5.16,2.14,4.785,3.272,1.367,0.146,"BOL","Latin America and the Caribbean",1475.0
68,"Bolivia",1985,"F",15,64,30.30,30.71,7.68,32.20,16.82,6.79,2.83,5.793,4.024,1.577,0.192,"BOL","Latin America and the Caribbean",1659.0
68,"Bolivia",1990,"F",15,64,22.95,30.05,7.52,38.69,22.50,8.31,3.55,6.805,4.715,1.853,0.237,"BOL","Latin America and the Caribbean",1878.0
68,"Bolivia",1995,"F",15,64,17.78,36.14,12.77,35.71,23.20,10.36,4.26,7.322,5.205,1.825,0.292,"BOL","Latin America and the Caribbean",2107.0
68,"Bolivia",2000,"F",15,64,13.39,35.71,12.27,38.46,30.00,12.25,5.10,8.014,5.633,2.034,0.347,"BOL","Latin America and the Caribbean",2366.0
68,"Bolivia",2005,"F",15,64,12.70,34.89,7.50,35.16,24.75,17.25,6.83,8.143,5.655,2.006,0.481,"BOL","Latin America and the Caribbean",2662.0
68,"Bolivia",2010,"F",15,64,11.15,35.50,6.78,32.53,16.76,20.82,8.79,8.041,5.491,1.957,0.592,"BOL","Latin America and the Caribbean",3002.0
68,"Bolivia",2015,"F",15,64,6.94,30.86,13.26,39.26,23.02,22.94,14.89,9.364,6.060,2.547,0.757,"BOL","Latin America and the Caribbean",3289.0
69,"Brazil",1950,"F",15,64,65.35,29.90,14.25,4.61,3.18,0.13,0.09,1.910,1.609,0.297,0.004,"BRA","Latin America and the Caribbean",15162.0
69,"Brazil",1955,"F",15,64,59.88,33.95,15.95,5.91,3.59,0.26,0.17,2.107,1.727,0.371,0.009,"BRA","Latin America and the Caribbean",17358.0
69,"Brazil",1960,"F",15,64,53.90,37.98,17.35,7.60,4.22,0.52,0.30,2.342,1.849,0.477,0.016,"BRA","Latin America and the Caribbean",19543.0
69,"Brazil",1965,"F",15,64,46.44,42.74,19.00,10.06,4.71,0.76,0.46,2.661,2.028,0.608,0.024,"BRA","Latin America and the Caribbean",22354.0
69,"Brazil",1970,"F",15,64,38.72,46.48,20.89,13.64,5.21,1.05,0.68,3.110,2.242,0.833,0.035,"BRA","Latin America and the Caribbean",25989.0
69,"Brazil",1975,"F",15,64,28.27,60.37,5.13,8.24,3.33,3.10,2.04,2.783,1.992,0.688,0.103,"BRA","Latin America and the Caribbean",30261.0
69,"Brazil",1980,"F",15,64,26.11,59.51,6.48,10.31,4.36,4.09,2.66,3.027,2.032,0.859,0.135,"BRA","Latin America and the Caribbean",35260.0
69,"Brazil",1985,"F",15,64,21.42,59.82,23.83,13.94,6.41,4.81,3.17,4.227,3.017,1.051,0.160,"BRA","Latin America and the Caribbean",40372.0
69,"Brazil",1990,"F",15,64,17.31,59.80,32.22,17.27,8.53,5.63,3.73,5.144,3.842,1.115,0.187,"BRA","Latin America and the Caribbean",45606.0
69,"Brazil",1995,"F",15,64,13.82,57.93,36.04,21.83,11.59,6.41,4.30,5.996,4.542,1.240,0.214,"BRA","Latin America and the Caribbean",51282.0
69,"Brazil",2000,"F",15,64,11.86,45.84,29.98,34.97,18.43,7.33,4.91,6.933,5.132,1.557,0.245,"BRA","Latin America and the Caribbean",57401.0
69,"Brazil",2005,"F",15,64,8.99,37.38,26.15,45.95,26.49,7.36,5.25,7.813,5.717,1.845,0.252,"BRA","Latin America and the Caribbean",62641.0
69,"Brazil",2010,"F",15,64,6.37,32.49,23.84,49.87,29.72,11.27,7.93,8.397,5.756,2.257,0.384,"BRA","Latin America and the Caribbean",67142.0
69,"Brazil",2015,"F",15,64,5.88,29.63,22.74,50.90,33.65,13.59,9.54,8.829,5.738,2.628,0.463,"BRA","Latin America and the Caribbean",72033.0
70,"Chile",1950,"F",15,64,21.15,56.97,24.22,20.42,8.91,1.46,0.86,4.763,3.749,0.968,0.047,"CHL","Latin America and the Caribbean",1820.0
70,"Chile",1955,"F",15,64,20.21,56.28,23.90,22.18,9.65,1.33,0.61,4.889,3.816,1.035,0.039,"CHL","Latin America and the Caribbean",1969.0
70,"Chile",1960,"F",15,64,18.46,55.94,24.35,24.32,10.37,1.25,0.56,5.094,3.943,1.116,0.036,"CHL","Latin America and the Caribbean",2166.0
70,"Chile",1965,"F",15,64,13.72,57.27,25.42,27.09,11.98,1.93,0.80,5.564,4.222,1.288,0.055,"CHL","Latin America and the Caribbean",2399.0
70,"Chile",1970,"F",15,64,9.47,57.83,26.12,29.80,13.85,2.83,1.11,6.035,4.477,1.479,0.079,"CHL","Latin America and the Caribbean",2691.0
70,"Chile",1975,"F",15,64,7.40,55.52,28.06,31.82,15.40,5.26,1.45,6.598,4.732,1.732,0.134,"CHL","Latin America and the Caribbean",3056.0
70,"Chile",1980,"F",15,64,6.32,51.60,27.01,35.40,18.10,6.70,2.16,7.069,4.884,2.007,0.177,"CHL","Latin America and the Caribbean",3482.0
70,"Chile",1985,"F",15,64,4.74,45.29,25.56,40.63,23.51,9.33,3.95,7.819,5.124,2.429,0.266,"CHL","Latin America and the Caribbean",3876.0
70,"Chile",1990,"F",15,64,3.90,38.74,22.97,45.50,30.88,11.86,5.89,8.589,5.293,2.942,0.355,"CHL","Latin America and the Caribbean",4257.0
70,"Chile",1995,"F",15,64,3.97,33.99,16.45,45.20,29.42,16.85,7.21,8.884,5.236,3.167,0.481,"CHL","Latin America and the Caribbean",4623.0
70,"Chile",2000,"F",15,64,3.52,29.25,12.90,46.36,30.34,20.87,7.95,9.333,5.298,3.458,0.576,"CHL","Latin America and the Caribbean",5032.0
70,"Chile",2005,"F",15,64,2.63,20.32,9.67,56.69,35.64,20.37,7.85,9.943,5.523,3.855,0.564,"CHL","Latin America and the Caribbean",5479.0
70,"Chile",2010,"F",15,64,1.39,12.39,6.24,69.31,42.24,16.92,7.07,10.389,5.732,4.177,0.480,"CHL","Latin America and the Caribbean",5880.0
70,"Chile",2015,"F",15,64,6.10,6.82,3.74,68.31,45.77,18.77,11.65,10.543,5.541,4.393,0.608,"CHL","Latin America and the Caribbean",6213.0
71,"Colombia",1950,"F",15,64,41.65,49.97,8.15,8.11,1.66,0.25,0.12,2.251,1.871,0.372,0.007,"COL","Latin America and the Caribbean",3454.0
71,"Colombia",1955,"F",15,64,37.51,52.80,14.90,9.38,1.88,0.31,0.17,2.618,2.177,0.431,0.010,"COL","Latin America and the Caribbean",3851.0
