BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
43,"Tunisia",1990,"F",15,999,56.59,24.77,13.30,16.43,7.65,2.21,1.19,3.28,2.26,0.95,0.07,2543,"TUN","Middle East and North Africa"
43,"Tunisia",1995,"F",15,999,48.32,27.72,15.50,21.04,10.04,2.90,1.61,4.06,2.73,1.24,0.09,2931,"TUN","Middle East and North Africa"
43,"Tunisia",2000,"F",15,999,41.28,28.01,16.28,25.72,12.41,4.99,2.80,4.94,3.17,1.62,0.16,3332,"TUN","Middle East and North Africa"
43,"Tunisia",2005,"F",15,999,34.78,27.04,16.42,29.49,14.41,8.69,4.94,5.94,3.59,2.07,0.27,3740,"TUN","Middle East and North Africa"
43,"Tunisia",2010,"F",15,999,28.91,26.48,18.56,32.63,16.21,11.98,6.96,6.87,4.03,2.47,0.38,4092,"TUN","Middle East and North Africa"
44,"Uganda",1950,"F",15,999,90.07,9.08,1.86,0.83,0.25,0.02,0.01,0.41,0.38,0.03,0.00,1412,"UGA","Sub-Saharan Africa"
44,"Uganda",1955,"F",15,999,88.35,10.63,2.19,1.00,0.29,0.02,0.01,0.48,0.45,0.03,0.00,1569,"UGA","Sub-Saharan Africa"
44,"Uganda",1960,"F",15,999,86.00,12.70,2.80,1.20,0.30,0.00,0.00,0.57,0.54,0.04,0.00,1795,"UGA","Sub-Saharan Africa"
44,"Uganda",1965,"F",15,999,83.38,15.09,1.75,1.48,0.45,0.05,0.02,0.65,0.60,0.05,0.00,2113,"UGA","Sub-Saharan Africa"
44,"Uganda",1970,"F",15,999,77.06,21.34,2.89,1.53,0.07,0.02,0.01,0.85,0.82,0.03,0.00,2476,"UGA","Sub-Saharan Africa"
44,"Uganda",1975,"F",15,999,70.12,28.16,5.93,1.65,0.10,0.07,0.04,1.17,1.13,0.04,0.00,2831,"UGA","Sub-Saharan Africa"
44,"Uganda",1980,"F",15,999,65.16,32.13,8.04,2.60,0.51,0.11,0.05,1.50,1.41,0.09,0.00,3277,"UGA","Sub-Saharan Africa"
44,"Uganda",1985,"F",15,999,58.18,37.29,11.18,4.40,0.76,0.13,0.07,1.99,1.83,0.15,0.00,3853,"UGA","Sub-Saharan Africa"
44,"Uganda",1990,"F",15,999,48.50,41.80,12.93,9.22,0.67,0.15,0.08,2.70,2.39,0.31,0.00,4617,"UGA","Sub-Saharan Africa"
44,"Uganda",1995,"F",15,999,39.87,53.16,16.75,5.36,0.92,1.61,0.84,3.12,2.77,0.29,0.05,5338,"UGA","Sub-Saharan Africa"
44,"Uganda",2000,"F",15,999,33.72,58.10,20.72,5.78,1.31,2.39,1.24,3.64,3.20,0.37,0.07,6113,"UGA","Sub-Saharan Africa"
44,"Uganda",2005,"F",15,999,25.20,60.04,15.93,12.90,3.46,1.86,1.13,4.37,3.63,0.68,0.06,7185,"UGA","Sub-Saharan Africa"
44,"Uganda",2010,"F",15,999,17.36,56.68,12.08,24.37,4.83,1.59,0.94,5.23,4.10,1.08,0.05,8560,"UGA","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1950,"F",15,999,97.09,2.71,0.67,0.18,0.05,0.02,0.01,0.12,0.11,0.01,0.00,3753,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1955,"F",15,999,95.82,3.92,1.01,0.26,0.09,0.00,0.00,0.17,0.16,0.01,0.00,4145,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1960,"F",15,999,93.83,5.71,1.23,0.42,0.15,0.05,0.02,0.25,0.24,0.02,0.00,4650,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1965,"F",15,999,90.91,8.38,1.52,0.66,0.24,0.05,0.02,0.37,0.34,0.03,0.00,5233,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1970,"F",15,999,86.37,12.45,1.90,1.11,0.42,0.07,0.03,0.55,0.50,0.04,0.00,5958,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1975,"F",15,999,80.14,17.73,2.24,2.03,0.79,0.10,0.05,0.81,0.73,0.08,0.00,6805,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1980,"F",15,999,73.73,21.93,2.26,4.15,1.72,0.19,0.09,1.15,0.99,0.16,0.01,7829,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1985,"F",15,999,67.22,26.14,2.12,6.46,2.84,0.18,0.10,1.51,1.25,0.25,0.01,8916,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1990,"F",15,999,61.19,28.29,1.73,10.26,4.82,0.26,0.14,1.95,1.53,0.41,0.01,10321,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1995,"F",15,999,57.74,30.85,1.32,11.03,5.39,0.38,0.20,2.12,1.65,0.46,0.01,12213,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",2000,"F",15,999,56.57,31.27,0.80,11.64,5.84,0.51,0.27,2.20,1.69,0.50,0.02,13531,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",2005,"F",15,999,54.90,32.12,0.42,12.50,6.53,0.48,0.26,2.31,1.76,0.54,0.01,15429,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",2010,"F",15,999,52.86,31.30,0.20,15.34,8.38,0.50,0.27,2.58,1.90,0.67,0.02,17777,"COD","Sub-Saharan Africa"
46,"Zambia",1950,"F",15,999,69.34,30.48,1.07,0.09,0.03,0.09,0.04,1.29,1.28,0.01,0.00,687,"ZMB","Sub-Saharan Africa"
46,"Zambia",1955,"F",15,999,65.61,34.16,1.40,0.12,0.04,0.11,0.05,1.45,1.44,0.01,0.00,776,"ZMB","Sub-Saharan Africa"
46,"Zambia",1960,"F",15,999,60.57,39.02,2.58,0.25,0.09,0.16,0.08,1.71,1.70,0.01,0.00,883,"ZMB","Sub-Saharan Africa"
46,"Zambia",1965,"F",15,999,54.97,44.35,3.47,0.49,0.18,0.19,0.09,1.99,1.97,0.02,0.01,1005,"ZMB","Sub-Saharan Africa"
46,"Zambia",1970,"F",15,999,47.93,50.21,5.86,1.63,0.43,0.19,0.09,2.44,2.39,0.05,0.01,1158,"ZMB","Sub-Saharan Africa"
46,"Zambia",1975,"F",15,999,50.31,44.35,9.59,5.16,1.46,0.18,0.09,2.73,2.58,0.14,0.01,1367,"ZMB","Sub-Saharan Africa"
46,"Zambia",1980,"F",15,999,49.69,40.39,11.45,9.77,3.10,0.10,0.05,3.08,2.79,0.28,0.00,1604,"ZMB","Sub-Saharan Africa"
46,"Zambia",1985,"F",15,999,47.21,39.81,14.84,12.85,5.11,0.13,0.07,3.49,3.08,0.41,0.00,1915,"ZMB","Sub-Saharan Africa"
46,"Zambia",1990,"F",15,999,45.20,38.79,17.33,15.90,7.94,0.11,0.06,3.87,3.31,0.56,0.00,2280,"ZMB","Sub-Saharan Africa"
46,"Zambia",1995,"F",15,999,18.30,57.60,28.97,23.20,11.00,1.00,0.53,5.89,4.99,0.87,0.03,2585,"ZMB","Sub-Saharan Africa"
46,"Zambia",2000,"F",15,999,24.93,52.74,32.07,21.39,9.50,0.94,0.50,5.54,4.73,0.79,0.03,2897,"ZMB","Sub-Saharan Africa"
46,"Zambia",2005,"F",15,999,22.91,51.01,37.54,25.31,10.57,0.77,0.40,6.00,5.08,0.89,0.02,3165,"ZMB","Sub-Saharan Africa"
46,"Zambia",2010,"F",15,999,18.95,39.01,31.64,41.39,16.51,0.65,0.33,6.96,5.55,1.39,0.02,3481,"ZMB","Sub-Saharan Africa"
47,"Zimbabwe",1950,"F",15,999,66.25,29.14,2.43,4.02,2.93,0.61,0.31,1.29,1.02,0.26,0.02,808,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1955,"F",15,999,60.13,34.71,3.46,4.38,3.19,0.79,0.39,1.52,1.21,0.29,0.02,912,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1960,"F",15,999,53.23,40.50,5.55,5.32,3.51,0.96,0.47,1.83,1.47,0.34,0.03,1035,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1965,"F",15,999,47.22,45.85,7.03,5.80,3.74,1.13,0.56,2.08,1.67,0.37,0.03,1165,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1970,"F",15,999,38.47,52.56,11.54,7.63,4.01,1.35,0.64,2.56,2.05,0.47,0.04,1361,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1975,"F",15,999,33.24,56.13,15.99,8.97,4.04,1.66,0.78,2.92,2.33,0.54,0.05,1607,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1980,"F",15,999,31.17,54.53,17.21,12.10,5.98,2.20,1.07,3.31,2.51,0.74,0.07,1882,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1985,"F",15,999,27.90,51.38,17.34,18.05,9.14,2.66,1.36,3.90,2.75,1.06,0.08,2345,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1990,"F",15,999,19.19,49.02,20.17,29.20,16.35,2.59,1.34,5.05,3.32,1.65,0.08,2889,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1995,"F",15,999,13.92,45.66,23.73,38.69,15.87,1.73,0.91,6.04,4.06,1.92,0.05,3339,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",2000,"F",15,999,11.35,39.47,20.18,48.49,4.85,0.60,0.31,6.48,4.56,1.90,0.02,3706,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",2005,"F",15,999,8.95,39.60,24.95,50.93,7.11,0.53,0.27,7.10,5.12,1.97,0.02,3961,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",2010,"F",15,999,6.92,40.84,29.02,51.76,6.65,0.48,0.25,7.38,5.53,1.84,0.01,4182,"ZWE","Sub-Saharan Africa"
49,"Barbados",1950,"F",15,999,1.48,84.65,22.54,13.52,3.09,0.35,0.18,4.58,4.05,0.52,0.01,79,"BRB","Latin America and the Caribbean"
49,"Barbados",1955,"F",15,999,1.34,83.24,24.25,15.02,3.50,0.41,0.21,4.74,4.15,0.58,0.01,80,"BRB","Latin America and the Caribbean"
49,"Barbados",1960,"F",15,999,1.90,82.40,27.06,15.50,3.84,0.20,0.10,4.82,4.23,0.59,0.01,84,"BRB","Latin America and the Caribbean"
49,"Barbados",1965,"F",15,999,1.21,56.58,18.66,41.56,10.42,0.65,0.33,6.41,4.79,1.60,0.02,80,"BRB","Latin America and the Caribbean"
49,"Barbados",1970,"F",15,999,0.89,27.41,9.65,71.08,17.68,0.61,0.31,8.13,5.41,2.70,0.02,83,"BRB","Latin America and the Caribbean"
49,"Barbados",1975,"F",15,999,0.91,39.60,14.06,58.03,14.68,1.45,0.72,7.49,5.18,2.27,0.04,90,"BRB","Latin America and the Caribbean"
49,"Barbados",1980,"F",15,999,1.01,47.26,17.81,48.67,12.57,3.04,1.56,7.17,5.05,2.02,0.09,94,"BRB","Latin America and the Caribbean"
49,"Barbados",1985,"F",15,999,0.51,36.68,14.08,59.40,14.89,3.41,1.88,7.83,5.29,2.43,0.11,98,"BRB","Latin America and the Caribbean"
49,"Barbados",1990,"F",15,999,0.52,28.12,11.66,68.17,17.99,3.19,1.81,8.35,5.47,2.78,0.10,102,"BRB","Latin America and the Caribbean"
49,"Barbados",1995,"F",15,999,0.48,19.69,8.87,77.32,21.55,2.51,1.48,8.84,5.65,3.12,0.08,107,"BRB","Latin America and the Caribbean"
49,"Barbados",2000,"F",15,999,0.01,18.27,6.67,80.41,23.84,1.18,0.71,8.88,5.64,3.20,0.04,110,"BRB","Latin America and the Caribbean"
49,"Barbados",2005,"F",15,999,0.03,10.32,4.91,85.83,24.01,3.81,2.30,9.48,5.84,3.52,0.12,115,"BRB","Latin America and the Caribbean"
49,"Barbados",2010,"F",15,999,0.03,8.80,3.54,83.86,23.37,7.32,3.37,9.69,5.84,3.64,0.21,119,"BRB","Latin America and the Caribbean"
50,"Canada",1950,"F",15,999,1.85,46.26,24.46,43.71,19.15,8.18,3.49,7.84,5.23,2.38,0.23,4768,"CAN","Advanced Economies"
50,"Canada",1955,"F",15,999,1.59,44.35,23.81,43.81,19.63,10.25,4.49,8.10,5.29,2.52,0.29,5285,"CAN","Advanced Economies"
50,"Canada",1960,"F",15,999,1.33,41.22,22.65,45.00,20.56,12.44,5.47,8.43,5.36,2.71,0.36,5894,"CAN","Advanced Economies"
50,"Canada",1965,"F",15,999,1.22,37.11,20.84,47.93,17.51,13.74,5.99,8.62,5.44,2.79,0.39,6574,"CAN","Advanced Economies"
50,"Canada",1970,"F",15,999,1.08,31.00,16.68,51.29,17.13,16.63,7.39,9.04,5.51,3.05,0.48,7608,"CAN","Advanced Economies"
50,"Canada",1975,"F",15,999,1.49,23.82,10.50,54.42,18.55,20.27,9.85,9.52,5.51,3.41,0.60,8606,"CAN","Advanced Economies"
50,"Canada",1980,"F",15,999,1.72,19.05,8.69,56.46,19.77,22.77,9.49,9.88,5.59,3.65,0.65,9594,"CAN","Advanced Economies"
50,"Canada",1985,"F",15,999,1.12,16.63,6.69,65.64,24.11,16.61,6.27,9.78,5.63,3.69,0.46,10332,"CAN","Advanced Economies"
50,"Canada",1990,"F",15,999,0.95,13.39,5.23,66.02,27.84,19.64,8.24,10.25,5.70,3.99,0.56,11173,"CAN","Advanced Economies"
50,"Canada",1995,"F",15,999,1.03,11.47,4.94,64.02,29.89,23.48,9.91,10.64,5.74,4.23,0.67,11887,"CAN","Advanced Economies"
50,"Canada",2000,"F",15,999,1.00,9.29,3.49,64.02,30.66,25.70,12.93,10.92,5.77,4.38,0.77,12642,"CAN","Advanced Economies"
50,"Canada",2005,"F",15,999,0.84,6.11,2.71,50.80,30.15,42.25,20.03,12.06,5.85,4.96,1.25,13509,"CAN","Advanced Economies"
50,"Canada",2010,"F",15,999,0.70,4.96,2.34,47.41,29.12,46.93,22.79,12.39,5.88,5.11,1.39,14351,"CAN","Advanced Economies"
51,"Costa Rica",1950,"F",15,999,21.44,70.76,17.86,6.65,2.18,1.15,0.76,3.47,3.13,0.30,0.04,290,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1955,"F",15,999,19.88,71.10,20.07,7.43,2.39,1.59,1.05,3.68,3.28,0.35,0.05,321,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1960,"F",15,999,19.03,70.53,20.83,8.39,2.71,2.05,1.37,3.84,3.37,0.41,0.07,361,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1965,"F",15,999,17.83,69.23,22.25,10.33,3.31,2.61,1.72,4.11,3.52,0.51,0.09,415,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1970,"F",15,999,17.41,69.34,14.75,10.63,3.55,2.60,1.63,3.92,3.32,0.52,0.08,496,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1975,"F",15,999,11.93,65.18,23.34,17.69,7.04,5.19,3.43,5.13,4.03,0.93,0.17,594,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1980,"F",15,999,9.22,61.65,33.32,21.38,8.92,7.75,5.25,6.06,4.60,1.21,0.26,720,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1985,"F",15,999,7.45,58.21,36.01,24.50,10.96,9.84,7.46,6.68,4.89,1.45,0.35,849,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1990,"F",15,999,6.58,55.67,37.25,26.01,12.38,11.74,9.74,7.10,5.05,1.62,0.43,970,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1995,"F",15,999,6.16,52.34,35.32,28.22,13.99,13.28,11.75,7.41,5.12,1.79,0.50,1122,"CRI","Latin America and the Caribbean"
51,"Costa Rica",2000,"F",15,999,5.21,47.96,32.67,33.30,16.55,13.53,12.63,7.76,5.23,2.01,0.52,1325,"CRI","Latin America and the Caribbean"
51,"Costa Rica",2005,"F",15,999,4.16,42.00,26.90,39.20,19.53,14.65,12.93,8.15,5.30,2.30,0.55,1531,"CRI","Latin America and the Caribbean"
51,"Costa Rica",2010,"F",15,999,4.47,48.47,32.65,29.44,19.30,17.62,15.69,8.07,5.26,2.15,0.67,1711,"CRI","Latin America and the Caribbean"
53,"Dominican Rep.",1950,"F",15,999,36.91,59.98,17.32,2.30,0.49,0.81,0.33,2.68,2.51,0.15,0.02,629,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1955,"F",15,999,37.08,59.54,16.64,2.57,0.53,0.82,0.34,2.67,2.49,0.16,0.02,731,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1960,"F",15,999,34.89,61.04,16.31,3.28,0.70,0.79,0.33,2.78,2.56,0.19,0.02,853,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1965,"F",15,999,35.60,54.25,8.17,9.14,1.97,1.01,0.40,2.98,2.48,0.47,0.03,994,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1970,"F",15,999,34.17,48.47,5.18,15.96,4.06,1.43,0.48,3.50,2.65,0.81,0.04,1177,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1975,"F",15,999,31.85,46.80,7.38,19.02,4.53,2.33,0.74,3.96,2.91,0.99,0.06,1407,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1980,"F",15,999,29.55,43.78,9.25,23.04,5.94,3.63,1.26,4.55,3.19,1.26,0.10,1672,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1985,"F",15,999,27.37,39.56,8.77,27.62,8.10,5.45,1.75,5.17,3.43,1.59,0.14,1958,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1990,"F",15,999,23.51,35.78,11.05,32.86,10.36,7.86,2.71,5.97,3.85,1.91,0.21,2254,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1995,"F",15,999,19.48,36.40,11.49,34.12,12.61,10.01,3.38,6.36,4.08,2.01,0.27,2551,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",2000,"F",15,999,16.43,35.86,11.72,35.42,14.48,12.29,4.23,6.83,4.29,2.21,0.33,2857,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",2005,"F",15,999,13.70,34.74,12.39,36.86,17.31,14.71,5.14,7.37,4.51,2.46,0.40,3158,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",2010,"F",15,999,8.26,29.03,9.91,53.43,25.35,9.28,4.45,8.07,4.90,2.86,0.32,3482,"DOM","Latin America and the Caribbean"
54,"El Salvador",1950,"F",15,999,67.21,29.64,5.69,3.08,1.11,0.06,0.03,1.37,1.25,0.12,0.00,561,"SLV","Latin America and the Caribbean"
54,"El Salvador",1955,"F",15,999,64.82,30.98,5.15,4.12,1.50,0.08,0.04,1.50,1.34,0.16,0.00,624,"SLV","Latin America and the Caribbean"
54,"El Salvador",1960,"F",15,999,60.09,33.85,5.29,6.01,2.17,0.11,0.05,1.77,1.54,0.23,0.00,701,"SLV","Latin America and the Caribbean"
54,"El Salvador",1965,"F",15,999,54.76,37.57,7.70,7.21,2.61,0.46,0.23,2.12,1.82,0.29,0.01,807,"SLV","Latin America and the Caribbean"
54,"El Salvador",1970,"F",15,999,48.36,41.77,10.87,8.78,3.00,1.09,0.72,2.59,2.17,0.38,0.04,968,"SLV","Latin America and the Caribbean"
54,"El Salvador",1975,"F",15,999,43.10,45.28,12.36,9.27,3.40,2.35,1.36,2.96,2.43,0.46,0.07,1123,"SLV","Latin America and the Caribbean"
54,"El Salvador",1980,"F",15,999,37.76,48.45,14.19,10.67,4.00,3.12,1.87,3.36,2.71,0.56,0.10,1281,"SLV","Latin America and the Caribbean"
54,"El Salvador",1985,"F",15,999,34.60,49.93,15.81,10.10,3.82,5.37,3.32,4.02,3.18,0.67,0.17,1400,"SLV","Latin America and the Caribbean"
54,"El Salvador",1990,"F",15,999,31.29,50.60,16.81,12.78,5.00,5.33,3.64,4.53,3.64,0.70,0.18,1584,"SLV","Latin America and the Caribbean"
54,"El Salvador",1995,"F",15,999,27.06,48.22,12.33,17.49,6.93,7.23,4.75,5.21,4.08,0.89,0.24,1850,"SLV","Latin America and the Caribbean"
54,"El Salvador",2000,"F",15,999,22.37,44.52,16.10,24.67,11.19,8.44,5.72,6.30,4.87,1.14,0.28,2103,"SLV","Latin America and the Caribbean"
54,"El Salvador",2005,"F",15,999,18.60,42.17,17.71,30.59,14.46,8.64,5.60,7.04,5.47,1.28,0.28,2354,"SLV","Latin America and the Caribbean"
54,"El Salvador",2010,"F",15,999,3.97,53.77,15.26,37.18,22.64,5.08,3.32,7.58,5.90,1.52,0.17,2623,"SLV","Latin America and the Caribbean"
56,"Guatemala",1950,"F",15,999,75.64,21.90,5.56,2.38,1.40,0.08,0.04,1.07,0.97,0.10,0.00,867,"GTM","Latin America and the Caribbean"
56,"Guatemala",1955,"F",15,999,75.44,21.54,5.70,2.90,1.72,0.12,0.06,1.12,1.00,0.12,0.00,979,"GTM","Latin America and the Caribbean"
56,"Guatemala",1960,"F",15,999,75.29,20.97,5.55,3.58,2.12,0.17,0.09,1.18,1.02,0.15,0.01,1110,"GTM","Latin America and the Caribbean"
56,"Guatemala",1965,"F",15,999,74.21,21.46,6.02,4.13,2.45,0.19,0.10,1.26,1.08,0.17,0.01,1283,"GTM","Latin America and the Caribbean"
56,"Guatemala",1970,"F",15,999,70.48,23.99,6.60,5.12,2.97,0.41,0.21,1.49,1.25,0.23,0.01,1485,"GTM","Latin America and the Caribbean"
56,"Guatemala",1975,"F",15,999,66.00,26.77,7.30,6.72,3.88,0.55,0.31,1.79,1.46,0.31,0.02,1696,"GTM","Latin America and the Caribbean"
56,"Guatemala",1980,"F",15,999,54.82,33.70,9.11,10.21,5.98,1.20,0.81,2.52,1.97,0.51,0.04,1901,"GTM","Latin America and the Caribbean"
56,"Guatemala",1985,"F",15,999,50.92,36.45,11.00,11.18,6.57,1.45,0.87,2.80,2.18,0.58,0.05,2145,"GTM","Latin America and the Caribbean"
56,"Guatemala",1990,"F",15,999,46.30,39.88,12.49,12.11,7.37,1.71,1.02,3.10,2.40,0.65,0.05,2433,"GTM","Latin America and the Caribbean"
56,"Guatemala",1995,"F",15,999,42.10,42.42,13.47,13.43,8.56,2.05,1.23,3.42,2.61,0.75,0.07,2809,"GTM","Latin America and the Caribbean"
56,"Guatemala",2000,"F",15,999,39.50,42.90,14.00,15.50,10.70,2.10,1.26,3.71,2.76,0.88,0.07,3252,"GTM","Latin America and the Caribbean"
56,"Guatemala",2005,"F",15,999,37.90,47.27,16.49,13.07,7.69,1.76,1.06,3.57,2.80,0.71,0.06,3769,"GTM","Latin America and the Caribbean"
56,"Guatemala",2010,"F",15,999,28.16,49.86,18.76,21.98,10.51,0.00,0.00,4.32,3.38,0.94,0.00,4380,"GTM","Latin America and the Caribbean"
57,"Haiti",1950,"F",15,999,91.80,6.25,2.45,1.95,0.51,0.00,0.00,0.46,0.38,0.08,0.00,1075,"HTI","Latin America and the Caribbean"
57,"Haiti",1955,"F",15,999,90.51,7.43,2.02,2.01,0.58,0.06,0.04,0.50,0.41,0.09,0.00,1132,"HTI","Latin America and the Caribbean"
57,"Haiti",1960,"F",15,999,88.62,9.06,1.90,2.21,0.71,0.11,0.07,0.57,0.47,0.10,0.00,1199,"HTI","Latin America and the Caribbean"
57,"Haiti",1965,"F",15,999,86.65,10.42,1.87,2.79,1.07,0.15,0.09,0.69,0.54,0.14,0.00,1282,"HTI","Latin America and the Caribbean"
57,"Haiti",1970,"F",15,999,83.31,12.47,2.04,4.04,1.72,0.20,0.15,0.90,0.69,0.20,0.01,1386,"HTI","Latin America and the Caribbean"
57,"Haiti",1975,"F",15,999,78.27,15.37,2.39,6.05,2.14,0.32,0.19,1.21,0.91,0.29,0.01,1504,"HTI","Latin America and the Caribbean"
57,"Haiti",1980,"F",15,999,71.61,18.87,2.82,9.11,2.76,0.41,0.34,1.65,1.22,0.41,0.02,1649,"HTI","Latin America and the Caribbean"
57,"Haiti",1985,"F",15,999,65.91,21.93,3.14,11.72,3.01,0.43,0.26,2.00,1.48,0.50,0.01,1813,"HTI","Latin America and the Caribbean"
57,"Haiti",1990,"F",15,999,58.55,26.33,3.63,14.54,3.13,0.58,0.36,2.43,1.81,0.60,0.02,1990,"HTI","Latin America and the Caribbean"
57,"Haiti",1995,"F",15,999,52.21,29.69,3.93,17.38,3.07,0.73,0.46,2.81,2.09,0.70,0.02,2192,"HTI","Latin America and the Caribbean"
57,"Haiti",2000,"F",15,999,50.78,28.38,3.61,19.94,2.83,0.89,0.56,3.01,2.21,0.77,0.03,2453,"HTI","Latin America and the Caribbean"
57,"Haiti",2005,"F",15,999,43.22,33.59,4.12,22.11,2.50,1.08,0.68,3.40,2.52,0.84,0.04,2751,"HTI","Latin America and the Caribbean"
57,"Haiti",2010,"F",15,999,36.60,39.36,4.69,22.74,2.09,1.29,0.81,3.66,2.76,0.86,0.04,2992,"HTI","Latin America and the Caribbean"
58,"Honduras",1950,"F",15,999,66.32,30.20,6.91,3.35,2.22,0.12,0.06,1.47,1.32,0.15,0.00,377,"HND","Latin America and the Caribbean"
58,"Honduras",1955,"F",15,999,64.00,32.16,7.22,3.70,2.46,0.14,0.07,1.58,1.41,0.16,0.00,437,"HND","Latin America and the Caribbean"
58,"Honduras",1960,"F",15,999,60.26,35.18,7.71,4.31,2.92,0.22,0.11,1.76,1.56,0.19,0.01,506,"HND","Latin America and the Caribbean"
58,"Honduras",1965,"F",15,999,55.78,38.96,6.85,4.95,3.29,0.31,0.15,1.92,1.69,0.22,0.01,588,"HND","Latin America and the Caribbean"
58,"Honduras",1970,"F",15,999,51.27,42.29,7.26,6.07,3.94,0.37,0.18,2.16,1.87,0.28,0.01,673,"HND","Latin America and the Caribbean"
58,"Honduras",1975,"F",15,999,45.84,46.19,9.88,7.55,4.75,0.41,0.19,2.52,2.16,0.35,0.01,786,"HND","Latin America and the Caribbean"
58,"Honduras",1980,"F",15,999,34.35,50.99,15.71,13.19,7.69,1.47,0.71,3.58,2.88,0.66,0.04,942,"HND","Latin America and the Caribbean"
58,"Honduras",1985,"F",15,999,24.96,53.77,19.08,19.17,10.94,2.08,1.07,4.49,3.46,0.96,0.06,1125,"HND","Latin America and the Caribbean"
58,"Honduras",1990,"F",15,999,21.52,54.94,23.18,21.02,11.46,2.52,1.32,4.90,3.76,1.07,0.08,1338,"HND","Latin America and the Caribbean"
58,"Honduras",1995,"F",15,999,18.60,56.42,25.57,21.91,11.62,3.07,1.64,5.17,3.96,1.12,0.09,1580,"HND","Latin America and the Caribbean"
58,"Honduras",2000,"F",15,999,15.88,56.04,28.23,24.00,12.65,4.08,2.20,5.58,4.21,1.25,0.13,1871,"HND","Latin America and the Caribbean"
58,"Honduras",2005,"F",15,999,13.84,52.30,27.46,29.45,15.87,4.41,2.39,6.05,4.42,1.49,0.14,2186,"HND","Latin America and the Caribbean"
58,"Honduras",2010,"F",15,999,13.69,46.88,24.81,35.89,17.46,3.54,1.94,6.29,4.52,1.66,0.11,2538,"HND","Latin America and the Caribbean"
59,"Jamaica",1950,"F",15,999,16.07,79.49,26.29,4.26,1.54,0.18,0.09,3.63,3.44,0.18,0.01,468,"JAM","Latin America and the Caribbean"
59,"Jamaica",1955,"F",15,999,14.98,80.16,26.89,4.67,1.68,0.20,0.10,3.71,3.50,0.20,0.01,508,"JAM","Latin America and the Caribbean"
59,"Jamaica",1960,"F",15,999,13.65,79.22,27.73,6.96,2.54,0.18,0.09,3.94,3.64,0.30,0.01,510,"JAM","Latin America and the Caribbean"
59,"Jamaica",1965,"F",15,999,8.23,80.84,29.90,10.42,3.78,0.51,0.26,4.45,3.98,0.46,0.02,529,"JAM","Latin America and the Caribbean"
59,"Jamaica",1970,"F",15,999,3.56,82.64,32.33,13.05,4.85,0.72,0.36,4.88,4.28,0.58,0.02,521,"JAM","Latin America and the Caribbean"
