BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
93,"Kuwait",1985,"M",15,999,46.06,9.10,3.33,33.10,17.34,11.72,7.36,5.38,2.04,2.96,0.38,651,"KWT","Middle East and North Africa"
93,"Kuwait",1990,"M",15,999,41.04,9.12,3.05,38.40,18.84,11.44,7.33,5.82,2.24,3.20,0.38,817,"KWT","Middle East and North Africa"
93,"Kuwait",1995,"M",15,999,38.74,7.76,1.84,42.25,20.63,11.25,7.42,6.12,2.33,3.42,0.37,767,"KWT","Middle East and North Africa"
93,"Kuwait",2000,"M",15,999,22.27,28.64,4.80,40.70,18.56,8.39,5.66,5.96,2.63,3.04,0.28,1056,"KWT","Middle East and North Africa"
93,"Kuwait",2005,"M",15,999,5.53,50.22,9.59,38.70,15.74,5.54,3.77,5.77,2.97,2.62,0.19,1278,"KWT","Middle East and North Africa"
93,"Kuwait",2010,"M",15,999,5.48,47.51,10.06,41.25,16.74,5.75,3.92,6.01,3.03,2.78,0.19,1430,"KWT","Middle East and North Africa"
94,"Malaysia",1950,"M",15,999,38.98,49.38,16.34,9.47,3.24,2.17,0.49,3.29,2.67,0.57,0.05,1889,"MYS","East Asia and the Pacific"
94,"Malaysia",1955,"M",15,999,34.54,51.78,17.37,11.34,3.86,2.34,0.69,3.61,2.90,0.66,0.06,2078,"MYS","East Asia and the Pacific"
94,"Malaysia",1960,"M",15,999,29.90,52.71,21.16,14.95,4.99,2.38,0.75,4.13,3.26,0.81,0.06,2285,"MYS","East Asia and the Pacific"
94,"Malaysia",1965,"M",15,999,25.63,52.93,23.19,18.98,7.07,2.46,0.77,4.66,3.57,1.02,0.06,2596,"MYS","East Asia and the Pacific"
94,"Malaysia",1970,"M",15,999,20.85,51.66,26.32,25.22,10.75,2.27,0.79,5.40,3.99,1.35,0.06,3037,"MYS","East Asia and the Pacific"
94,"Malaysia",1975,"M",15,999,21.49,46.55,25.12,29.79,15.01,2.17,0.67,5.77,4.07,1.65,0.06,3552,"MYS","East Asia and the Pacific"
94,"Malaysia",1980,"M",15,999,19.34,40.78,22.03,36.09,21.80,3.67,1.04,6.58,4.27,2.21,0.09,4163,"MYS","East Asia and the Pacific"
94,"Malaysia",1985,"M",15,999,15.30,35.98,21.18,42.15,23.83,6.57,2.15,7.49,4.64,2.68,0.17,4786,"MYS","East Asia and the Pacific"
94,"Malaysia",1990,"M",15,999,12.18,30.54,19.02,47.52,23.66,9.76,3.52,8.24,4.92,3.06,0.27,5711,"MYS","East Asia and the Pacific"
94,"Malaysia",1995,"M",15,999,9.53,26.73,17.00,53.98,29.30,9.75,3.51,8.88,5.14,3.47,0.27,6593,"MYS","East Asia and the Pacific"
94,"Malaysia",2000,"M",15,999,7.54,22.12,14.27,59.61,36.37,10.73,3.70,9.59,5.31,3.99,0.29,7695,"MYS","East Asia and the Pacific"
94,"Malaysia",2005,"M",15,999,6.56,19.93,12.92,59.20,37.48,14.31,4.89,10.06,5.40,4.28,0.38,8648,"MYS","East Asia and the Pacific"
94,"Malaysia",2010,"M",15,999,4.62,18.56,11.95,58.39,39.98,18.43,6.22,10.66,5.52,4.64,0.49,9780,"MYS","East Asia and the Pacific"
95,"Nepal",1950,"M",15,999,97.52,0.51,0.17,1.83,0.39,0.14,0.08,0.19,0.12,0.07,0.00,2646,"NPL","South Asia"
95,"Nepal",1955,"M",15,999,97.32,0.68,0.23,1.83,0.44,0.17,0.10,0.21,0.12,0.08,0.01,2806,"NPL","South Asia"
95,"Nepal",1960,"M",15,999,96.82,1.00,0.38,1.92,0.45,0.28,0.15,0.24,0.14,0.09,0.01,2966,"NPL","South Asia"
95,"Nepal",1965,"M",15,999,92.88,3.04,1.15,3.67,0.51,0.42,0.22,0.47,0.31,0.15,0.01,3183,"NPL","South Asia"
95,"Nepal",1970,"M",15,999,86.52,5.74,2.27,7.20,0.76,0.54,0.30,0.87,0.59,0.27,0.02,3506,"NPL","South Asia"
95,"Nepal",1975,"M",15,999,80.56,9.12,3.59,8.96,0.70,1.35,0.68,1.25,0.83,0.37,0.04,3930,"NPL","South Asia"
95,"Nepal",1980,"M",15,999,73.65,12.30,5.16,11.96,1.26,2.03,1.08,1.72,1.14,0.52,0.06,4411,"NPL","South Asia"
95,"Nepal",1985,"M",15,999,60.47,15.62,6.66,19.63,2.75,4.29,2.38,2.81,1.75,0.93,0.13,4924,"NPL","South Asia"
95,"Nepal",1990,"M",15,999,49.67,16.15,7.32,28.38,5.36,5.80,3.49,3.69,2.05,1.45,0.19,5505,"NPL","South Asia"
95,"Nepal",1995,"M",15,999,45.17,21.17,10.04,27.40,6.37,6.26,3.50,3.84,2.27,1.38,0.20,6110,"NPL","South Asia"
95,"Nepal",2000,"M",15,999,38.28,28.39,14.66,28.50,7.39,4.83,3.04,4.02,2.58,1.28,0.16,6985,"NPL","South Asia"
95,"Nepal",2005,"M",15,999,29.68,33.09,18.41,32.78,9.03,4.44,2.85,4.52,3.01,1.36,0.15,8003,"NPL","South Asia"
95,"Nepal",2010,"M",15,999,23.57,36.57,21.61,35.65,10.20,4.21,2.68,4.96,3.33,1.49,0.14,9242,"NPL","South Asia"
97,"Pakistan",1950,"M",15,999,78.33,9.02,2.34,11.68,2.45,0.97,0.72,1.47,0.92,0.52,0.03,12296,"PAK","South Asia"
97,"Pakistan",1955,"M",15,999,77.26,9.95,2.58,11.76,2.45,1.03,0.74,1.51,0.95,0.52,0.04,13256,"PAK","South Asia"
97,"Pakistan",1960,"M",15,999,74.02,11.57,3.27,12.97,4.60,1.27,1.00,1.79,1.08,0.66,0.05,14361,"PAK","South Asia"
97,"Pakistan",1965,"M",15,999,70.75,13.98,8.16,13.58,5.80,1.70,1.41,2.14,1.32,0.76,0.06,15775,"PAK","South Asia"
97,"Pakistan",1970,"M",15,999,70.23,12.60,8.90,14.97,7.69,2.19,1.94,2.39,1.40,0.91,0.08,17839,"PAK","South Asia"
97,"Pakistan",1975,"M",15,999,65.68,14.49,10.91,17.43,10.48,2.41,2.12,2.83,1.63,1.11,0.09,20396,"PAK","South Asia"
97,"Pakistan",1980,"M",15,999,63.40,13.53,10.47,20.64,13.52,2.52,2.15,3.19,1.76,1.34,0.09,23523,"PAK","South Asia"
97,"Pakistan",1985,"M",15,999,57.78,14.91,11.27,24.20,15.34,3.11,2.72,3.69,2.02,1.56,0.12,27920,"PAK","South Asia"
97,"Pakistan",1990,"M",15,999,52.72,15.64,11.93,27.98,15.68,3.66,3.24,4.13,2.27,1.72,0.14,32499,"PAK","South Asia"
97,"Pakistan",1995,"M",15,999,51.25,13.92,11.09,28.21,17.75,6.62,5.49,4.63,2.37,2.02,0.24,36616,"PAK","South Asia"
97,"Pakistan",2000,"M",15,999,47.92,13.90,10.81,29.06,18.92,9.12,7.41,5.12,2.53,2.27,0.33,43156,"PAK","South Asia"
97,"Pakistan",2005,"M",15,999,30.92,22.12,17.79,40.21,23.40,6.75,5.47,6.21,3.35,2.62,0.24,50209,"PAK","South Asia"
97,"Pakistan",2010,"M",15,999,32.65,20.82,17.36,39.61,23.11,6.91,5.48,6.24,3.28,2.71,0.25,57897,"PAK","South Asia"
98,"Philippines",1950,"M",15,999,41.65,43.22,11.80,12.01,6.81,3.07,2.01,2.55,1.70,0.75,0.10,5470,"PHL","East Asia and the Pacific"
98,"Philippines",1955,"M",15,999,21.94,56.30,15.61,15.42,8.36,6.31,3.78,3.60,2.31,1.09,0.20,6241,"PHL","East Asia and the Pacific"
98,"Philippines",1960,"M",15,999,23.02,53.68,17.05,16.52,9.05,6.78,3.99,3.74,2.35,1.17,0.22,7230,"PHL","East Asia and the Pacific"
98,"Philippines",1965,"M",15,999,17.90,54.84,18.37,18.27,9.96,8.99,4.87,4.22,2.55,1.39,0.28,8446,"PHL","East Asia and the Pacific"
98,"Philippines",1970,"M",15,999,12.33,55.96,19.64,20.72,10.75,11.02,5.96,4.94,3.11,1.49,0.34,9967,"PHL","East Asia and the Pacific"
98,"Philippines",1975,"M",15,999,8.84,53.28,21.54,25.35,12.33,12.47,5.77,5.60,3.63,1.60,0.36,11709,"PHL","East Asia and the Pacific"
98,"Philippines",1980,"M",15,999,7.49,48.37,21.21,28.31,12.91,15.93,8.16,6.28,4.03,1.76,0.48,13668,"PHL","East Asia and the Pacific"
98,"Philippines",1985,"M",15,999,6.06,45.80,20.83,33.27,14.52,14.88,7.56,6.58,4.31,1.82,0.45,15692,"PHL","East Asia and the Pacific"
98,"Philippines",1990,"M",15,999,4.68,41.71,19.52,35.45,16.05,17.80,6.82,7.04,4.56,1.99,0.49,18017,"PHL","East Asia and the Pacific"
98,"Philippines",1995,"M",15,999,4.83,36.56,17.39,37.04,16.92,21.57,6.47,7.47,4.77,2.14,0.56,20677,"PHL","East Asia and the Pacific"
98,"Philippines",2000,"M",15,999,5.02,34.23,16.56,35.93,17.78,24.82,5.50,7.72,4.89,2.22,0.61,23630,"PHL","East Asia and the Pacific"
98,"Philippines",2005,"M",15,999,3.84,31.18,15.19,41.90,19.87,23.07,5.20,7.91,5.09,2.26,0.57,26892,"PHL","East Asia and the Pacific"
98,"Philippines",2010,"M",15,999,2.67,29.40,14.44,46.69,21.38,21.24,4.97,8.13,5.25,2.36,0.52,30369,"PHL","East Asia and the Pacific"
99,"Saudi Arabia",1950,"M",15,999,48.78,34.36,18.54,11.05,5.48,5.80,3.61,3.63,2.60,0.84,0.19,942,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1955,"M",15,999,46.30,35.08,20.26,12.20,6.68,6.42,4.06,3.94,2.78,0.95,0.21,1042,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1960,"M",15,999,43.97,35.27,21.15,13.54,7.77,7.22,4.46,4.24,2.94,1.07,0.23,1167,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1965,"M",15,999,39.53,37.28,22.66,15.44,8.51,7.75,4.81,4.62,3.19,1.18,0.25,1372,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1970,"M",15,999,38.25,36.01,21.63,17.51,9.25,8.23,5.07,4.84,3.27,1.30,0.27,1654,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1975,"M",15,999,35.21,34.90,20.63,20.49,10.46,9.40,5.41,5.25,3.46,1.49,0.30,2170,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1980,"M",15,999,31.72,34.11,19.80,23.65,11.86,10.52,5.88,5.69,3.67,1.70,0.33,3036,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1985,"M",15,999,22.58,38.54,22.57,27.50,13.39,11.38,6.72,6.44,4.17,1.91,0.36,4366,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1990,"M",15,999,20.04,37.10,21.45,30.69,14.75,12.18,7.37,6.81,4.33,2.09,0.39,5664,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1995,"M",15,999,18.04,34.94,20.12,34.30,16.00,12.72,7.85,7.16,4.47,2.27,0.41,6528,"SAU","Middle East and North Africa"
99,"Saudi Arabia",2000,"M",15,999,13.71,33.49,19.86,39.79,18.36,13.01,8.12,7.72,4.77,2.52,0.42,7348,"SAU","Middle East and North Africa"
99,"Saudi Arabia",2005,"M",15,999,10.90,30.36,18.58,47.11,22.60,11.63,7.63,8.17,4.99,2.79,0.39,8588,"SAU","Middle East and North Africa"
99,"Saudi Arabia",2010,"M",15,999,8.40,25.73,16.05,54.41,28.56,11.46,7.22,8.76,5.21,3.18,0.37,9920,"SAU","Middle East and North Africa"
100,"Singapore",1950,"M",15,999,43.89,33.40,12.13,21.18,4.83,1.54,1.33,3.82,2.73,1.04,0.06,319,"SGP","East Asia and the Pacific"
100,"Singapore",1955,"M",15,999,39.53,35.13,13.05,23.63,6.89,1.72,1.47,4.22,2.97,1.19,0.06,411,"SGP","East Asia and the Pacific"
100,"Singapore",1960,"M",15,999,33.78,36.04,13.81,27.88,8.89,2.30,1.87,4.82,3.31,1.43,0.08,495,"SGP","East Asia and the Pacific"
100,"Singapore",1965,"M",15,999,27.80,36.01,14.50,33.35,11.60,2.83,2.29,5.53,3.69,1.74,0.10,546,"SGP","East Asia and the Pacific"
100,"Singapore",1970,"M",15,999,21.66,35.56,15.17,39.97,14.71,2.78,2.09,6.24,4.09,2.06,0.10,649,"SGP","East Asia and the Pacific"
100,"Singapore",1975,"M",15,999,22.94,40.98,19.11,32.56,11.40,3.52,2.96,5.84,3.97,1.74,0.13,778,"SGP","East Asia and the Pacific"
100,"Singapore",1980,"M",15,999,22.49,42.51,21.05,30.89,11.81,4.11,3.49,5.88,4.01,1.72,0.15,894,"SGP","East Asia and the Pacific"
100,"Singapore",1985,"M",15,999,13.00,49.21,24.71,34.20,11.01,3.58,3.06,6.42,4.48,1.80,0.13,1038,"SGP","East Asia and the Pacific"
100,"Singapore",1990,"M",15,999,5.11,53.08,27.31,38.86,7.82,2.96,2.58,6.92,4.92,1.89,0.11,1182,"SGP","East Asia and the Pacific"
100,"Singapore",1995,"M",15,999,9.73,31.70,16.62,47.30,21.12,11.27,9.80,8.38,4.96,2.99,0.42,1346,"SGP","East Asia and the Pacific"
100,"Singapore",2000,"M",15,999,14.18,11.48,6.10,57.86,45.72,16.49,14.76,9.83,4.99,4.22,0.62,1571,"SGP","East Asia and the Pacific"
100,"Singapore",2005,"M",15,999,4.03,31.27,17.18,46.18,37.27,18.52,16.07,9.73,5.34,3.70,0.69,1742,"SGP","East Asia and the Pacific"
100,"Singapore",2010,"M",15,999,11.59,6.58,3.17,45.65,35.30,36.18,29.35,11.22,5.20,4.70,1.31,1937,"SGP","East Asia and the Pacific"
101,"Sri Lanka",1950,"M",15,999,23.12,54.38,8.36,22.13,9.13,0.37,0.21,4.11,3.23,0.87,0.01,2494,"LKA","South Asia"
101,"Sri Lanka",1955,"M",15,999,20.57,54.08,8.41,24.91,10.78,0.44,0.28,4.40,3.40,0.99,0.01,2730,"LKA","South Asia"
101,"Sri Lanka",1960,"M",15,999,17.59,54.52,8.58,27.38,13.48,0.50,0.31,4.70,3.57,1.12,0.02,3035,"LKA","South Asia"
101,"Sri Lanka",1965,"M",15,999,16.69,52.14,8.44,30.68,15.85,0.47,0.30,4.96,3.69,1.26,0.02,3465,"LKA","South Asia"
101,"Sri Lanka",1970,"M",15,999,10.01,39.69,16.55,48.65,27.73,1.57,0.91,7.04,5.01,1.97,0.05,3973,"LKA","South Asia"
101,"Sri Lanka",1975,"M",15,999,9.81,42.39,22.65,46.42,27.78,1.38,0.86,7.25,5.39,1.82,0.04,4557,"LKA","South Asia"
101,"Sri Lanka",1980,"M",15,999,8.68,46.47,27.60,43.84,27.97,1.02,0.67,7.40,5.70,1.67,0.03,5074,"LKA","South Asia"
101,"Sri Lanka",1985,"M",15,999,9.64,38.09,23.76,49.25,31.94,3.03,1.67,7.96,5.94,1.92,0.09,5601,"LKA","South Asia"
101,"Sri Lanka",1990,"M",15,999,7.39,32.06,20.48,54.93,37.22,5.62,3.10,8.83,6.08,2.57,0.17,6222,"LKA","South Asia"
101,"Sri Lanka",1995,"M",15,999,7.12,23.52,15.29,60.51,42.77,8.84,5.06,9.63,6.10,3.25,0.28,6832,"LKA","South Asia"
101,"Sri Lanka",2000,"M",15,999,7.03,14.34,9.34,66.12,48.50,12.49,7.48,10.46,6.00,4.06,0.40,7480,"LKA","South Asia"
101,"Sri Lanka",2005,"M",15,999,4.74,16.23,10.71,65.46,36.72,13.56,8.00,10.52,5.97,4.12,0.43,8007,"LKA","South Asia"
101,"Sri Lanka",2010,"M",15,999,2.66,16.83,11.12,67.06,17.85,13.45,8.07,10.32,5.96,3.93,0.43,8476,"LKA","South Asia"
102,"Syrian Arab Republic",1950,"M",15,999,59.01,38.43,4.19,1.89,0.29,0.66,0.42,1.35,1.19,0.13,0.02,1060,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1955,"M",15,999,56.16,40.05,4.96,3.05,0.21,0.74,0.48,1.52,1.31,0.18,0.02,1154,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1960,"M",15,999,52.19,41.93,9.87,5.24,0.92,0.65,0.45,1.89,1.59,0.28,0.02,1273,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1965,"M",15,999,47.04,43.17,10.98,8.06,1.62,1.73,0.88,2.39,1.84,0.49,0.05,1437,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1970,"M",15,999,38.21,46.66,13.84,13.58,3.71,1.58,1.04,3.18,2.40,0.72,0.05,1676,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1975,"M",15,999,28.69,50.17,15.79,18.35,5.65,2.79,1.45,4.05,2.99,0.97,0.08,1941,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1980,"M",15,999,21.05,53.25,14.14,21.12,5.56,4.59,2.16,4.63,3.35,1.15,0.13,2263,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1985,"M",15,999,13.05,56.81,14.48,24.73,5.71,5.41,2.95,5.24,3.78,1.29,0.17,2717,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1990,"M",15,999,8.93,60.78,15.99,24.38,6.34,5.92,3.40,5.49,3.98,1.32,0.19,3300,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1995,"M",15,999,6.76,67.14,17.54,20.21,5.62,5.89,3.57,5.35,4.00,1.16,0.19,4062,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",2000,"M",15,999,6.10,72.18,19.97,16.77,4.31,4.95,3.32,5.11,3.98,0.96,0.17,5001,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",2005,"M",15,999,7.13,59.24,38.18,27.95,8.39,5.68,3.56,6.51,4.88,1.45,0.18,5998,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",2010,"M",15,999,7.01,48.12,37.56,39.23,19.66,5.65,3.76,7.53,5.22,2.12,0.19,6959,"SYR","Middle East and North Africa"
103,"Taiwan",1950,"M",15,999,30.85,40.80,34.23,22.96,10.91,5.39,3.54,4.15,2.63,1.34,0.18,2352,"TWN","East Asia and the Pacific"
103,"Taiwan",1955,"M",15,999,24.92,43.95,38.26,25.59,12.59,5.53,3.17,4.54,2.89,1.48,0.17,2619,"TWN","East Asia and the Pacific"
103,"Taiwan",1960,"M",15,999,18.09,47.54,45.00,28.23,14.75,6.14,3.59,5.08,3.23,1.66,0.19,3006,"TWN","East Asia and the Pacific"
103,"Taiwan",1965,"M",15,999,14.77,48.21,46.08,30.22,15.87,6.84,3.63,5.37,3.37,1.79,0.21,3580,"TWN","East Asia and the Pacific"
103,"Taiwan",1970,"M",15,999,13.42,45.62,43.47,31.68,17.34,9.28,3.55,6.08,3.80,2.03,0.26,4736,"TWN","East Asia and the Pacific"
103,"Taiwan",1975,"M",15,999,12.04,40.26,38.53,38.97,22.93,8.80,3.87,6.80,4.16,2.38,0.25,5533,"TWN","East Asia and the Pacific"
103,"Taiwan",1980,"M",15,999,9.78,36.42,34.66,39.86,20.15,14.05,5.90,7.52,4.47,2.64,0.40,6344,"TWN","East Asia and the Pacific"
103,"Taiwan",1985,"M",15,999,7.56,32.56,28.16,44.27,22.17,15.61,6.06,8.04,4.68,2.93,0.43,7080,"TWN","East Asia and the Pacific"
103,"Taiwan",1990,"M",15,999,5.50,29.77,23.84,47.13,24.14,17.60,6.02,8.53,4.86,3.19,0.47,7692,"TWN","East Asia and the Pacific"
103,"Taiwan",1995,"M",15,999,3.64,24.29,18.65,50.56,27.07,21.50,5.81,9.24,5.08,3.62,0.55,8356,"TWN","East Asia and the Pacific"
103,"Taiwan",2000,"M",15,999,2.05,18.32,14.24,54.42,33.11,25.21,5.48,10.05,5.30,4.14,0.61,8943,"TWN","East Asia and the Pacific"
103,"Taiwan",2005,"M",15,999,1.07,14.42,12.78,50.83,34.63,33.69,6.60,10.88,5.49,4.59,0.81,9341,"TWN","East Asia and the Pacific"
103,"Taiwan",2010,"M",15,999,0.73,9.58,8.47,48.91,34.25,40.77,6.83,11.55,5.66,4.94,0.95,8918,"TWN","East Asia and the Pacific"
104,"Thailand",1950,"M",15,999,38.95,51.31,39.30,8.87,1.68,0.87,0.40,2.60,2.20,0.37,0.03,5650,"THA","East Asia and the Pacific"
104,"Thailand",1955,"M",15,999,33.27,56.45,44.16,9.46,1.85,0.83,0.44,2.84,2.42,0.39,0.03,6484,"THA","East Asia and the Pacific"
104,"Thailand",1960,"M",15,999,28.23,60.89,46.96,10.15,2.11,0.89,0.46,3.05,2.60,0.42,0.03,7366,"THA","East Asia and the Pacific"
104,"Thailand",1965,"M",15,999,22.65,66.78,23.98,9.47,2.01,1.10,0.72,2.68,2.24,0.41,0.04,8469,"THA","East Asia and the Pacific"
104,"Thailand",1970,"M",15,999,17.48,72.18,12.62,9.01,2.28,1.34,1.01,2.95,2.49,0.41,0.05,9930,"THA","East Asia and the Pacific"
104,"Thailand",1975,"M",15,999,14.12,71.26,6.45,12.22,3.13,2.39,1.96,3.47,2.81,0.58,0.09,11729,"THA","East Asia and the Pacific"
104,"Thailand",1980,"M",15,999,10.03,71.38,4.73,15.05,4.50,3.47,3.14,4.10,3.22,0.74,0.13,13913,"THA","East Asia and the Pacific"
104,"Thailand",1985,"M",15,999,9.52,70.56,8.13,15.08,5.23,4.84,4.10,4.56,3.55,0.82,0.18,16140,"THA","East Asia and the Pacific"
104,"Thailand",1990,"M",15,999,9.65,68.72,17.14,15.22,6.00,6.41,5.10,5.21,4.04,0.94,0.23,18406,"THA","East Asia and the Pacific"
104,"Thailand",1995,"M",15,999,9.44,59.50,17.92,25.94,10.05,5.11,4.33,5.84,4.33,1.32,0.19,20583,"THA","East Asia and the Pacific"
104,"Thailand",2000,"M",15,999,11.30,57.48,21.14,25.33,12.00,5.84,4.75,5.98,4.36,1.41,0.21,22344,"THA","East Asia and the Pacific"
104,"Thailand",2005,"M",15,999,3.53,51.92,20.60,33.44,14.09,11.11,8.75,7.37,4.94,2.03,0.40,23802,"THA","East Asia and the Pacific"
104,"Thailand",2010,"M",15,999,3.04,46.23,19.17,38.87,21.29,11.86,9.39,8.01,5.16,2.43,0.43,25166,"THA","East Asia and the Pacific"
105,"United Arab Emirates",1950,"M",15,999,86.04,5.51,1.27,5.31,3.06,3.15,1.84,1.25,0.71,0.44,0.10,21,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1955,"M",15,999,81.37,6.74,2.06,7.68,4.91,4.22,2.49,1.74,0.98,0.63,0.13,24,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1960,"M",15,999,77.00,8.34,2.61,9.58,6.43,5.08,3.05,2.16,1.21,0.79,0.16,27,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1965,"M",15,999,73.37,8.72,4.16,12.54,8.41,5.36,3.17,2.58,1.46,0.95,0.17,55,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1970,"M",15,999,71.19,8.08,3.67,15.13,10.15,5.60,3.33,2.87,1.60,1.09,0.18,100,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1975,"M",15,999,68.68,7.62,3.39,18.52,12.20,5.10,3.11,3.14,1.75,1.23,0.16,291,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1980,"M",15,999,61.69,8.60,3.71,23.70,15.39,6.03,3.56,3.88,2.15,1.53,0.19,550,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1985,"M",15,999,53.65,9.51,4.12,28.91,17.95,7.96,4.97,4.76,2.62,1.88,0.26,699,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1990,"M",15,999,42.79,10.96,4.85,35.51,21.44,10.77,6.51,5.95,3.25,2.35,0.35,939,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1995,"M",15,999,30.96,12.42,5.62,42.34,25.17,14.28,8.51,7.28,3.94,2.88,0.46,1256,"ARE","Middle East and North Africa"
105,"United Arab Emirates",2000,"M",15,999,18.94,19.48,9.24,46.29,27.54,15.29,9.65,8.19,4.56,3.13,0.50,1783,"ARE","Middle East and North Africa"
105,"United Arab Emirates",2005,"M",15,999,10.36,26.95,12.95,49.17,29.84,13.48,8.87,8.58,4.96,3.18,0.45,2562,"ARE","Middle East and North Africa"
105,"United Arab Emirates",2010,"M",15,999,10.27,25.46,12.42,51.76,33.10,12.52,8.12,8.70,4.99,3.30,0.41,2846,"ARE","Middle East and North Africa"
106,"Yemen",1950,"M",15,999,99.57,0.35,0.15,0.04,0.01,0.04,0.03,0.03,0.02,0.00,0.00,1250,"YEM","Middle East and North Africa"
106,"Yemen",1955,"M",15,999,99.31,0.61,0.27,0.04,0.02,0.04,0.03,0.04,0.03,0.00,0.00,1319,"YEM","Middle East and North Africa"
106,"Yemen",1960,"M",15,999,98.90,1.01,0.47,0.04,0.02,0.04,0.03,0.06,0.05,0.00,0.00,1407,"YEM","Middle East and North Africa"
106,"Yemen",1965,"M",15,999,98.38,1.53,0.75,0.04,0.02,0.04,0.02,0.08,0.07,0.00,0.00,1524,"YEM","Middle East and North Africa"
106,"Yemen",1970,"M",15,999,97.97,1.94,1.01,0.04,0.02,0.04,0.02,0.10,0.09,0.00,0.00,1602,"YEM","Middle East and North Africa"
106,"Yemen",1975,"M",15,999,97.15,2.85,1.55,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.00,1691,"YEM","Middle East and North Africa"
106,"Yemen",1980,"M",15,999,92.94,5.92,3.43,0.90,0.33,0.24,0.09,0.41,0.35,0.05,0.01,2008,"YEM","Middle East and North Africa"
106,"Yemen",1985,"M",15,999,84.83,9.25,5.54,5.19,1.32,0.73,0.30,1.06,0.80,0.24,0.02,2406,"YEM","Middle East and North Africa"
106,"Yemen",1990,"M",15,999,73.87,13.70,8.53,11.36,3.33,1.07,0.50,1.95,1.41,0.50,0.03,2896,"YEM","Middle East and North Africa"
106,"Yemen",1995,"M",15,999,65.91,17.78,11.52,14.16,4.46,2.15,0.89,2.61,1.86,0.69,0.06,3848,"YEM","Middle East and North Africa"
106,"Yemen",2000,"M",15,999,55.81,20.93,13.72,20.98,6.58,2.28,1.12,3.47,2.44,0.96,0.07,4686,"YEM","Middle East and North Africa"
106,"Yemen",2005,"M",15,999,49.09,21.68,14.45,26.63,8.71,2.61,1.31,4.13,2.84,1.22,0.08,5674,"YEM","Middle East and North Africa"
106,"Yemen",2010,"M",15,999,42.68,24.67,14.86,29.66,9.84,2.99,1.54,4.60,3.15,1.36,0.09,6822,"YEM","Middle East and North Africa"
107,"Austria",1950,"M",15,999,3.22,87.27,52.83,5.97,3.34,3.54,2.82,6.20,5.42,0.66,0.13,2411,"AUT","Advanced Economies"
107,"Austria",1955,"M",15,999,2.82,87.28,54.18,6.33,3.51,3.57,2.80,5.99,5.18,0.68,0.13,2441,"AUT","Advanced Economies"
107,"Austria",1960,"M",15,999,2.57,81.65,50.31,11.97,6.63,3.70,2.87,6.09,4.92,1.04,0.13,2487,"AUT","Advanced Economies"
107,"Austria",1965,"M",15,999,3.80,60.36,39.86,31.98,20.14,3.86,2.94,7.40,4.87,2.39,0.14,2535,"AUT","Advanced Economies"
107,"Austria",1970,"M",15,999,4.07,43.33,30.63,48.53,31.11,4.10,3.06,8.43,4.77,3.51,0.14,2587,"AUT","Advanced Economies"
107,"Austria",1975,"M",15,999,1.48,39.95,29.06,54.13,35.66,4.44,3.32,8.77,4.67,3.95,0.16,2682,"AUT","Advanced Economies"
107,"Austria",1980,"M",15,999,0.10,36.74,27.54,58.92,40.12,4.22,3.31,8.97,4.52,4.30,0.15,2777,"AUT","Advanced Economies"
107,"Austria",1985,"M",15,999,0.62,33.01,25.24,60.74,43.46,5.61,3.87,9.11,4.30,4.62,0.19,2889,"AUT","Advanced Economies"
