BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2040,"F",15,24,0.6,1.0,1.0,58.4,37.8,40.0,17.3,12.41,5.97,5.29,1.15,39
132,"FJI","Asia and the Pacific","Fiji",2015,"F",15,24,0.4,6.2,5.5,91.3,74.9,2.1,0.8,12.07,5.96,6.05,0.06,75
132,"FJI","Asia and the Pacific","Fiji",2020,"F",15,24,0.1,4.2,4.1,91.8,74.4,3.9,1.5,12.28,5.99,6.18,0.11,73
132,"FJI","Asia and the Pacific","Fiji",2025,"F",15,24,0.1,2.4,2.4,88.1,70.0,9.4,3.9,12.54,5.99,6.28,0.27,77
132,"FJI","Asia and the Pacific","Fiji",2030,"F",15,24,0.1,1.2,1.2,81.0,63.7,17.7,7.7,12.89,5.99,6.39,0.51,80
132,"FJI","Asia and the Pacific","Fiji",2035,"F",15,24,0.1,0.5,0.5,74.9,58.1,24.6,10.8,13.16,5.99,6.46,0.71,77
132,"FJI","Asia and the Pacific","Fiji",2040,"F",15,24,0.1,0.0,0.0,69.6,53.0,30.4,13.3,13.37,6.00,6.50,0.87,71
84,"HKG","Asia and the Pacific","Hong Kong, China",2015,"F",15,24,0.2,0.0,0.0,78.9,76.1,20.9,17.1,13.63,5.99,6.88,0.76,402
84,"HKG","Asia and the Pacific","Hong Kong, China",2020,"F",15,24,0.1,0.0,0.0,72.8,70.3,27.0,22.1,13.86,5.99,6.89,0.98,327
84,"HKG","Asia and the Pacific","Hong Kong, China",2025,"F",15,24,0.1,0.0,0.0,69.9,67.1,29.9,24.3,13.96,5.99,6.88,1.09,277
84,"HKG","Asia and the Pacific","Hong Kong, China",2030,"F",15,24,0.1,0.0,0.0,70.1,66.7,29.8,24.0,13.93,5.99,6.86,1.08,322
84,"HKG","Asia and the Pacific","Hong Kong, China",2035,"F",15,24,0.1,0.0,0.0,63.3,60.4,36.6,29.7,14.20,5.99,6.88,1.33,371
84,"HKG","Asia and the Pacific","Hong Kong, China",2040,"F",15,24,0.1,0.0,0.0,60.2,57.4,39.6,32.1,14.31,5.99,6.88,1.44,363
85,"IND","Asia and the Pacific","India",2015,"F",15,24,6.3,14.0,14.0,74.4,41.8,5.3,2.6,9.12,4.68,4.28,0.16,111460
85,"IND","Asia and the Pacific","India",2020,"F",15,24,1.4,12.3,12.3,77.0,44.1,9.3,4.2,9.93,4.93,4.73,0.27,113276
85,"IND","Asia and the Pacific","India",2025,"F",15,24,1.4,6.8,6.8,78.2,46.0,13.6,5.9,10.46,4.93,5.14,0.39,112978
85,"IND","Asia and the Pacific","India",2030,"F",15,24,1.4,2.0,2.0,78.4,46.9,18.4,7.7,10.97,4.94,5.51,0.52,112383
85,"IND","Asia and the Pacific","India",2035,"F",15,24,1.4,0.0,0.0,75.0,46.0,23.8,10.0,11.37,4.94,5.76,0.68,112293
85,"IND","Asia and the Pacific","India",2040,"F",15,24,1.4,0.0,0.0,69.7,43.3,29.0,12.0,11.60,4.93,5.85,0.82,110944
86,"IDN","Asia and the Pacific","Indonesia",2015,"F",15,24,0.5,18.6,15.8,75.9,36.7,5.0,2.3,9.71,5.88,3.67,0.15,21041
86,"IDN","Asia and the Pacific","Indonesia",2020,"F",15,24,0.5,12.2,10.5,73.8,39.2,13.5,6.0,10.51,5.92,4.20,0.39,22411
86,"IDN","Asia and the Pacific","Indonesia",2025,"F",15,24,0.5,7.6,6.7,70.0,40.9,21.9,9.6,11.21,5.94,4.64,0.63,23529
86,"IDN","Asia and the Pacific","Indonesia",2030,"F",15,24,0.5,5.0,4.5,63.8,40.8,30.6,13.5,11.81,5.95,4.98,0.88,22992
86,"IDN","Asia and the Pacific","Indonesia",2035,"F",15,24,0.5,4.2,3.8,59.2,35.6,36.0,15.8,12.00,5.96,5.01,1.04,21668
86,"IDN","Asia and the Pacific","Indonesia",2040,"F",15,24,0.5,3.6,3.3,55.7,32.0,40.2,17.5,12.15,5.96,5.04,1.15,21224
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2015,"F",15,24,22.0,21.5,16.8,40.0,5.4,16.5,6.4,6.59,3.78,2.35,0.46,769
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2020,"F",15,24,11.4,22.9,18.3,38.1,5.3,27.5,10.7,8.03,4.31,2.95,0.76,724
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2025,"F",15,24,6.0,17.7,14.4,36.1,4.5,40.2,15.0,9.35,4.62,3.63,1.10,742
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2030,"F",15,24,6.0,8.3,6.9,31.5,3.9,54.2,20.7,10.47,4.66,4.31,1.50,807
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2035,"F",15,24,6.0,1.2,1.0,28.2,3.2,64.6,24.7,11.30,4.70,4.82,1.79,825
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2040,"F",15,24,4.5,0.2,0.1,24.0,2.5,71.4,27.5,11.83,4.78,5.08,1.98,820
94,"MYS","Asia and the Pacific","Malaysia",2015,"F",15,24,0.4,5.8,3.7,68.3,58.2,25.4,5.2,12.68,5.91,6.16,0.61,2919
94,"MYS","Asia and the Pacific","Malaysia",2020,"F",15,24,0.3,2.5,1.6,66.7,59.1,30.6,6.4,13.22,5.97,6.51,0.74,2838
94,"MYS","Asia and the Pacific","Malaysia",2025,"F",15,24,0.1,0.0,0.0,63.4,58.3,36.5,7.7,13.66,5.99,6.79,0.88,2669
94,"MYS","Asia and the Pacific","Malaysia",2030,"F",15,24,0.1,0.0,0.0,61.2,56.7,38.7,8.1,13.74,5.99,6.81,0.94,2574
94,"MYS","Asia and the Pacific","Malaysia",2035,"F",15,24,0.1,0.0,0.0,58.1,53.7,41.8,8.7,13.82,5.99,6.81,1.01,2667
94,"MYS","Asia and the Pacific","Malaysia",2040,"F",15,24,0.1,0.0,0.0,54.9,50.6,45.0,9.4,13.90,5.99,6.82,1.09,2724
315,"MDV","Asia and the Pacific","Maldives",2015,"F",15,24,1.9,9.1,9.0,89.0,15.5,0.0,0.0,9.85,6.86,2.98,0.00,34
315,"MDV","Asia and the Pacific","Maldives",2020,"F",15,24,5.0,0.0,0.0,95.0,19.5,0.0,0.0,9.89,6.65,3.24,0.00,31
315,"MDV","Asia and the Pacific","Maldives",2025,"F",15,24,5.2,0.0,0.0,94.8,22.0,0.0,0.0,9.92,6.64,3.28,0.00,30
315,"MDV","Asia and the Pacific","Maldives",2030,"F",15,24,3.8,0.0,0.0,96.2,26.1,0.0,0.0,10.14,6.74,3.41,0.00,34
315,"MDV","Asia and the Pacific","Maldives",2035,"F",15,24,2.7,0.0,0.0,97.3,31.8,0.0,0.0,10.37,6.81,3.56,0.00,35
315,"MDV","Asia and the Pacific","Maldives",2040,"F",15,24,1.9,0.0,0.0,98.1,37.8,0.0,0.0,10.57,6.87,3.70,0.00,33
316,"MNG","Asia and the Pacific","Mongolia",2015,"F",15,24,2.8,3.4,2.7,76.2,59.4,17.9,17.1,9.89,3.88,5.31,0.70,247
316,"MNG","Asia and the Pacific","Mongolia",2020,"F",15,24,1.7,3.0,2.4,73.1,55.4,22.3,21.4,10.16,3.92,5.37,0.87,218
316,"MNG","Asia and the Pacific","Mongolia",2025,"F",15,24,1.1,2.2,1.8,72.3,52.1,24.4,23.4,10.31,3.95,5.40,0.96,241
316,"MNG","Asia and the Pacific","Mongolia",2030,"F",15,24,1.1,1.2,1.1,68.5,49.7,29.2,28.0,10.58,3.95,5.48,1.14,285
316,"MNG","Asia and the Pacific","Mongolia",2035,"F",15,24,1.1,0.6,0.5,65.1,47.7,33.2,31.8,10.80,3.95,5.55,1.30,295
316,"MNG","Asia and the Pacific","Mongolia",2040,"F",15,24,1.1,0.2,0.2,63.1,46.2,35.6,34.1,10.93,3.95,5.58,1.39,277
82,"MMR","Asia and the Pacific","Myanmar",2015,"F",15,24,0.1,61.2,47.6,25.2,18.0,13.5,5.1,7.20,4.65,2.18,0.37,4688
82,"MMR","Asia and the Pacific","Myanmar",2020,"F",15,24,0.1,59.2,47.1,22.0,15.7,18.7,7.0,7.53,4.69,2.32,0.52,4486
82,"MMR","Asia and the Pacific","Myanmar",2025,"F",15,24,0.1,54.3,46.6,19.4,13.8,26.2,9.8,8.15,4.80,2.62,0.72,4307
82,"MMR","Asia and the Pacific","Myanmar",2030,"F",15,24,0.1,45.3,41.2,16.3,11.7,38.3,13.9,9.12,4.89,3.19,1.04,4248
82,"MMR","Asia and the Pacific","Myanmar",2035,"F",15,24,0.1,35.7,33.1,20.2,14.7,44.0,16.2,9.87,4.93,3.74,1.20,4153
82,"MMR","Asia and the Pacific","Myanmar",2040,"F",15,24,0.1,29.5,27.5,17.6,13.0,52.8,19.4,10.52,4.94,4.13,1.44,3981
95,"NPL","Asia and the Pacific","Nepal",2015,"F",15,24,1.0,40.9,34.2,58.1,31.6,0.0,0.0,7.80,4.78,3.01,0.00,3052
95,"NPL","Asia and the Pacific","Nepal",2020,"F",15,24,0.1,37.0,34.8,62.4,36.9,0.5,0.1,8.34,4.94,3.38,0.01,3207
95,"NPL","Asia and the Pacific","Nepal",2025,"F",15,24,0.1,31.8,31.6,66.0,41.3,2.2,0.9,8.83,4.99,3.78,0.06,3136
95,"NPL","Asia and the Pacific","Nepal",2030,"F",15,24,0.1,25.1,25.1,70.6,52.6,4.2,1.7,9.63,5.00,4.52,0.12,2823
95,"NPL","Asia and the Pacific","Nepal",2035,"F",15,24,0.1,19.9,19.9,73.4,54.1,6.5,2.6,10.00,5.00,4.82,0.18,2628
95,"NPL","Asia and the Pacific","Nepal",2040,"F",15,24,0.1,15.9,15.9,74.4,55.7,9.6,3.9,10.39,5.00,5.13,0.27,2610
97,"PAK","Asia and the Pacific","Pakistan",2015,"F",15,24,22.7,29.5,26.1,42.4,29.6,5.4,4.8,7.07,3.78,3.09,0.20,19023
97,"PAK","Asia and the Pacific","Pakistan",2020,"F",15,24,8.9,39.1,35.5,45.6,36.7,6.4,5.6,8.17,4.47,3.46,0.24,18783
97,"PAK","Asia and the Pacific","Pakistan",2025,"F",15,24,1.8,42.2,39.5,49.0,38.8,7.1,6.1,8.83,4.84,3.72,0.26,19021
97,"PAK","Asia and the Pacific","Pakistan",2030,"F",15,24,0.1,40.7,39.1,50.9,40.4,8.4,7.2,9.21,4.96,3.94,0.31,19847
97,"PAK","Asia and the Pacific","Pakistan",2035,"F",15,24,0.1,37.9,37.2,52.3,41.5,9.7,8.2,9.46,4.98,4.12,0.36,20060
97,"PAK","Asia and the Pacific","Pakistan",2040,"F",15,24,0.1,34.8,34.8,53.8,42.8,11.3,9.4,9.74,4.99,4.33,0.41,20176
134,"PNG","Asia and the Pacific","Papua New Guinea",2015,"F",15,24,42.4,36.5,36.5,20.5,10.5,0.6,0.3,4.55,3.46,1.07,0.02,732
134,"PNG","Asia and the Pacific","Papua New Guinea",2020,"F",15,24,42.0,30.0,30.0,27.0,14.7,0.9,0.4,4.94,3.48,1.43,0.03,819
134,"PNG","Asia and the Pacific","Papua New Guinea",2025,"F",15,24,39.7,24.8,24.8,34.2,19.3,1.3,0.6,5.49,3.62,1.83,0.04,878
134,"PNG","Asia and the Pacific","Papua New Guinea",2030,"F",15,24,37.7,18.8,18.8,41.7,24.2,1.7,0.8,6.05,3.74,2.26,0.05,922
134,"PNG","Asia and the Pacific","Papua New Guinea",2035,"F",15,24,35.8,12.8,12.8,49.2,29.0,2.3,1.1,6.60,3.85,2.68,0.07,962
134,"PNG","Asia and the Pacific","Papua New Guinea",2040,"F",15,24,33.9,7.1,7.1,56.1,33.5,2.9,1.4,7.14,3.97,3.09,0.09,1011
98,"PHL","Asia and the Pacific","Philippines",2015,"F",15,24,1.1,7.6,7.6,68.7,28.9,22.7,3.9,9.72,5.94,3.26,0.53,9757
98,"PHL","Asia and the Pacific","Philippines",2020,"F",15,24,1.1,4.9,4.9,70.6,30.9,23.5,3.8,9.85,5.94,3.37,0.55,10455
98,"PHL","Asia and the Pacific","Philippines",2025,"F",15,24,1.1,1.6,1.6,70.9,32.5,26.4,4.3,10.06,5.94,3.51,0.62,10753
98,"PHL","Asia and the Pacific","Philippines",2030,"F",15,24,1.0,0.1,0.1,70.6,33.0,28.3,4.4,10.17,5.94,3.58,0.65,10933
98,"PHL","Asia and the Pacific","Philippines",2035,"F",15,24,1.0,0.0,0.0,68.6,33.1,30.4,4.7,10.24,5.94,3.60,0.70,11430
98,"PHL","Asia and the Pacific","Philippines",2040,"F",15,24,1.0,0.0,0.0,66.2,33.0,32.7,5.0,10.32,5.94,3.63,0.75,11898
92,"KOR","Asia and the Pacific","Republic of Korea",2015,"F",15,24,0.1,1.7,1.5,38.6,38.0,59.6,13.7,13.33,5.99,5.87,1.47,3178
92,"KOR","Asia and the Pacific","Republic of Korea",2020,"F",15,24,0.1,1.1,1.0,33.2,32.8,65.6,15.7,13.53,5.99,5.91,1.63,2745
92,"KOR","Asia and the Pacific","Republic of Korea",2025,"F",15,24,0.1,0.5,0.4,35.2,34.7,64.2,14.9,13.53,5.99,5.95,1.58,2304
92,"KOR","Asia and the Pacific","Republic of Korea",2030,"F",15,24,0.1,0.2,0.2,36.6,36.1,63.2,14.2,13.52,6.00,5.97,1.55,2282
92,"KOR","Asia and the Pacific","Republic of Korea",2035,"F",15,24,0.1,0.2,0.2,35.0,34.5,64.9,14.7,13.57,6.00,5.98,1.59,2342
92,"KOR","Asia and the Pacific","Republic of Korea",2040,"F",15,24,0.1,0.2,0.2,34.6,34.1,65.3,14.8,13.59,6.01,5.98,1.60,2341
100,"SGP","Asia and the Pacific","Singapore",2015,"F",15,24,0.2,0.0,0.0,53.2,51.1,46.8,33.2,13.56,6.00,5.96,1.60,393
100,"SGP","Asia and the Pacific","Singapore",2020,"F",15,24,0.1,0.0,0.0,48.0,48.0,51.9,36.8,13.76,5.99,5.99,1.78,371
100,"SGP","Asia and the Pacific","Singapore",2025,"F",15,24,0.1,0.0,0.0,45.3,45.3,54.6,38.6,13.85,5.99,5.99,1.87,320
100,"SGP","Asia and the Pacific","Singapore",2030,"F",15,24,0.1,0.0,0.0,44.5,44.5,55.4,38.9,13.87,5.99,5.99,1.89,312
100,"SGP","Asia and the Pacific","Singapore",2035,"F",15,24,0.1,0.0,0.0,41.6,41.6,58.3,40.9,13.97,5.99,5.99,1.98,327
100,"SGP","Asia and the Pacific","Singapore",2040,"F",15,24,0.1,0.0,0.0,39.3,39.3,60.6,42.5,14.05,6.00,5.99,2.06,335
101,"LKA","Asia and the Pacific","Sri Lanka",2015,"F",15,24,2.4,0.0,0.0,88.2,37.2,9.4,3.0,10.90,4.88,5.77,0.25,1572
101,"LKA","Asia and the Pacific","Sri Lanka",2020,"F",15,24,2.7,0.0,0.0,86.8,43.6,10.5,3.3,11.20,4.87,6.06,0.28,1607
101,"LKA","Asia and the Pacific","Sri Lanka",2025,"F",15,24,1.9,0.1,0.1,84.7,50.8,13.4,4.5,11.76,4.91,6.49,0.36,1701
101,"LKA","Asia and the Pacific","Sri Lanka",2030,"F",15,24,1.4,0.0,0.0,81.6,58.3,17.1,6.0,12.37,4.94,6.97,0.46,1758
101,"LKA","Asia and the Pacific","Sri Lanka",2035,"F",15,24,1.0,0.0,0.0,77.3,65.9,21.9,8.1,13.04,4.96,7.48,0.60,1705
101,"LKA","Asia and the Pacific","Sri Lanka",2040,"F",15,24,0.7,0.0,0.0,72.0,72.0,27.5,10.4,13.69,4.98,7.96,0.76,1587
103,"TWN","Asia and the Pacific","Taiwan",2015,"F",15,24,0.1,0.0,0.0,43.2,38.4,56.7,7.3,13.12,5.99,5.85,1.28,1489
103,"TWN","Asia and the Pacific","Taiwan",2020,"F",15,24,0.1,0.0,0.0,39.8,35.5,60.1,8.1,13.22,5.99,5.86,1.36,1270
103,"TWN","Asia and the Pacific","Taiwan",2025,"F",15,24,0.1,0.0,0.0,40.7,36.2,59.1,7.8,13.19,5.99,5.86,1.34,1020
103,"TWN","Asia and the Pacific","Taiwan",2030,"F",15,24,0.1,0.0,0.0,43.6,38.5,56.3,7.0,13.10,5.99,5.84,1.27,960
103,"TWN","Asia and the Pacific","Taiwan",2035,"F",15,24,0.1,0.0,0.0,42.0,37.3,58.1,7.5,13.19,6.01,5.87,1.31,951
103,"TWN","Asia and the Pacific","Taiwan",2040,"F",15,24,0.1,0.0,0.0,43.0,38.0,57.2,7.3,13.17,6.01,5.86,1.29,915
104,"THA","Asia and the Pacific","Thailand",2015,"F",15,24,2.6,1.7,1.7,67.1,37.7,28.6,24.7,11.77,5.84,4.86,1.07,4460
104,"THA","Asia and the Pacific","Thailand",2020,"F",15,24,4.3,0.0,0.0,62.6,36.3,33.0,28.6,11.93,5.74,4.95,1.23,4165
104,"THA","Asia and the Pacific","Thailand",2025,"F",15,24,3.3,0.0,0.0,59.9,35.9,36.8,31.8,12.26,5.80,5.08,1.37,3843
104,"THA","Asia and the Pacific","Thailand",2030,"F",15,24,1.7,0.0,0.0,58.6,36.3,39.6,34.3,12.60,5.90,5.23,1.48,3439
104,"THA","Asia and the Pacific","Thailand",2035,"F",15,24,0.6,0.0,0.0,58.1,37.1,41.3,35.7,12.84,5.96,5.33,1.54,3100
104,"THA","Asia and the Pacific","Thailand",2040,"F",15,24,0.1,0.0,0.0,57.8,38.2,42.1,36.4,12.97,5.99,5.40,1.57,2892
136,"TON","Asia and the Pacific","Tonga",2015,"F",15,24,0.4,3.6,2.7,88.8,67.3,7.3,3.1,11.49,5.95,5.33,0.21,10
136,"TON","Asia and the Pacific","Tonga",2020,"F",15,24,0.1,2.9,2.2,88.2,69.8,8.8,3.7,11.68,5.97,5.45,0.25,11
136,"TON","Asia and the Pacific","Tonga",2025,"F",15,24,0.1,0.9,0.7,89.2,74.1,9.8,4.2,11.91,5.99,5.64,0.28,12
136,"TON","Asia and the Pacific","Tonga",2030,"F",15,24,0.1,0.3,0.2,88.6,77.5,11.1,4.6,12.06,5.99,5.76,0.31,12
136,"TON","Asia and the Pacific","Tonga",2035,"F",15,24,0.1,0.1,0.1,86.7,76.7,13.1,5.4,12.15,5.99,5.79,0.37,11
136,"TON","Asia and the Pacific","Tonga",2040,"F",15,24,0.1,0.0,0.0,84.6,74.4,15.3,6.2,12.21,5.99,5.79,0.43,11
320,"VNM","Asia and the Pacific","Viet Nam",2015,"F",15,24,32.7,0.0,0.0,61.9,31.5,5.4,2.5,7.32,3.37,3.80,0.16,7700
320,"VNM","Asia and the Pacific","Viet Nam",2020,"F",15,24,32.7,0.0,0.0,56.5,33.9,10.8,4.5,7.71,3.37,4.03,0.31,6567
320,"VNM","Asia and the Pacific","Viet Nam",2025,"F",15,24,30.2,0.0,0.0,51.2,37.1,18.7,7.6,8.50,3.50,4.47,0.53,6628
320,"VNM","Asia and the Pacific","Viet Nam",2030,"F",15,24,29.0,0.0,0.0,43.8,38.4,27.2,11.1,9.13,3.55,4.81,0.77,6660
320,"VNM","Asia and the Pacific","Viet Nam",2035,"F",15,24,28.5,0.0,0.0,36.2,31.4,35.3,14.4,9.43,3.57,4.86,0.99,6376
320,"VNM","Asia and the Pacific","Viet Nam",2040,"F",15,24,28.1,0.0,0.0,29.5,25.3,42.5,17.4,9.71,3.60,4.91,1.20,5909
156,"ALB","Eastern Europe","Albania",2015,"F",15,24,1.0,0.1,0.1,98.9,54.5,0.0,0.0,10.09,3.96,6.13,0.00,286
156,"ALB","Eastern Europe","Albania",2020,"F",15,24,0.6,0.5,0.4,92.6,59.6,6.3,2.5,10.75,3.98,6.59,0.18,240
156,"ALB","Eastern Europe","Albania",2025,"F",15,24,0.2,0.1,0.1,85.7,57.8,13.9,5.5,11.23,3.99,6.85,0.39,190
156,"ALB","Eastern Europe","Albania",2030,"F",15,24,0.1,0.0,0.0,79.9,51.6,20.0,7.7,11.41,4.00,6.86,0.55,176
156,"ALB","Eastern Europe","Albania",2035,"F",15,24,0.1,0.0,0.0,74.4,47.5,25.5,9.9,11.62,4.00,6.92,0.71,182
156,"ALB","Eastern Europe","Albania",2040,"F",15,24,0.1,0.0,0.0,70.1,44.4,29.8,11.7,11.79,4.00,6.96,0.83,186
308,"ARM","Eastern Europe","Armenia",2015,"F",15,24,0.1,0.0,0.0,54.9,39.8,45.0,18.6,10.96,3.00,6.69,1.27,195
308,"ARM","Eastern Europe","Armenia",2020,"F",15,24,0.1,0.0,0.0,52.9,36.7,46.9,19.3,10.99,3.00,6.67,1.32,160
308,"ARM","Eastern Europe","Armenia",2025,"F",15,24,0.1,0.6,0.6,54.8,36.9,44.5,17.7,10.84,3.00,6.59,1.25,167
308,"ARM","Eastern Europe","Armenia",2030,"F",15,24,0.1,0.6,0.6,53.5,36.3,45.8,18.6,10.89,3.00,6.60,1.29,179
308,"ARM","Eastern Europe","Armenia",2035,"F",15,24,0.1,0.7,0.7,52.5,36.3,46.7,19.2,10.94,3.00,6.62,1.32,173
308,"ARM","Eastern Europe","Armenia",2040,"F",15,24,0.1,0.7,0.7,52.2,36.3,47.0,19.4,10.95,3.00,6.63,1.33,156
150,"BGR","Eastern Europe","Bulgaria",2015,"F",15,24,1.6,7.6,7.6,89.5,55.8,1.2,0.4,9.31,3.94,5.34,0.03,337
150,"BGR","Eastern Europe","Bulgaria",2020,"F",15,24,1.5,5.9,5.9,87.6,53.3,5.0,1.2,9.52,3.94,5.45,0.12,300
150,"BGR","Eastern Europe","Bulgaria",2025,"F",15,24,1.5,4.4,4.4,84.5,49.2,9.9,2.3,9.74,3.95,5.55,0.24,306
150,"BGR","Eastern Europe","Bulgaria",2030,"F",15,24,1.4,3.0,3.0,81.2,47.6,14.6,3.5,10.01,3.95,5.70,0.36,316
150,"BGR","Eastern Europe","Bulgaria",2035,"F",15,24,1.4,1.8,1.8,78.1,45.9,18.9,4.6,10.25,3.95,5.83,0.47,306
150,"BGR","Eastern Europe","Bulgaria",2040,"F",15,24,1.4,0.7,0.7,75.8,44.5,22.6,5.5,10.47,3.96,5.95,0.56,282
322,"HRV","Eastern Europe","Croatia",2015,"F",15,24,0.1,1.8,1.6,73.0,39.1,25.1,10.6,11.20,3.99,6.49,0.71,235
322,"HRV","Eastern Europe","Croatia",2020,"F",15,24,2.2,0.1,0.1,65.8,36.4,31.9,13.9,11.47,3.91,6.64,0.92,216
322,"HRV","Eastern Europe","Croatia",2025,"F",15,24,2.8,0.8,0.8,62.7,30.4,33.7,14.4,11.27,3.89,6.42,0.96,204
322,"HRV","Eastern Europe","Croatia",2030,"F",15,24,1.2,2.2,2.0,58.4,28.4,38.2,16.5,11.57,3.95,6.53,1.09,202
322,"HRV","Eastern Europe","Croatia",2035,"F",15,24,0.1,3.5,3.2,56.6,26.3,40.0,17.2,11.65,4.00,6.51,1.14,192
322,"HRV","Eastern Europe","Croatia",2040,"F",15,24,0.1,4.5,4.1,54.3,24.7,41.1,17.8,11.62,3.99,6.45,1.18,186
151,"CZE","Eastern Europe","Czech Republic",2015,"F",15,24,0.6,5.6,4.4,88.8,52.3,5.1,1.7,11.13,4.94,6.05,0.13,543
151,"CZE","Eastern Europe","Czech Republic",2020,"F",15,24,0.4,4.6,3.7,87.8,46.3,7.3,2.3,11.10,4.96,5.95,0.19,481
151,"CZE","Eastern Europe","Czech Republic",2025,"F",15,24,0.1,3.9,3.2,86.7,43.2,9.3,2.9,11.16,4.98,5.94,0.24,547
151,"CZE","Eastern Europe","Czech Republic",2030,"F",15,24,0.1,2.8,2.3,84.9,45.2,12.2,3.8,11.49,4.98,6.18,0.32,609
151,"CZE","Eastern Europe","Czech Republic",2035,"F",15,24,0.1,2.0,1.7,83.5,44.7,14.4,4.5,11.65,4.99,6.28,0.38,612
151,"CZE","Eastern Europe","Czech Republic",2040,"F",15,24,0.1,1.6,1.4,82.2,44.3,16.3,5.0,11.79,5.00,6.36,0.43,590
323,"EST","Eastern Europe","Estonia",2015,"F",15,24,1.1,8.8,8.8,82.1,44.5,8.0,3.9,10.45,5.93,4.28,0.24,66
323,"EST","Eastern Europe","Estonia",2020,"F",15,24,2.3,9.4,9.4,77.8,38.9,10.6,4.9,10.31,5.86,4.14,0.31,61
323,"EST","Eastern Europe","Estonia",2025,"F",15,24,2.0,10.1,10.1,75.5,37.0,12.5,5.7,10.37,5.89,4.12,0.36,67
323,"EST","Eastern Europe","Estonia",2030,"F",15,24,1.4,9.9,9.9,74.0,39.8,14.8,6.8,10.66,5.92,4.30,0.43,69
323,"EST","Eastern Europe","Estonia",2035,"F",15,24,0.9,10.7,10.7,73.3,40.0,15.3,7.0,10.72,5.96,4.32,0.45,67
323,"EST","Eastern Europe","Estonia",2040,"F",15,24,0.5,10.8,10.8,72.8,40.9,16.0,7.3,10.82,5.98,4.37,0.47,65
115,"HUN","Eastern Europe","Hungary",2015,"F",15,24,1.1,1.4,1.4,78.3,37.6,19.2,9.1,10.70,3.96,6.18,0.57,547
115,"HUN","Eastern Europe","Hungary",2020,"F",15,24,0.4,2.4,2.4,77.4,35.4,19.9,9.4,10.67,3.99,6.10,0.58,492
115,"HUN","Eastern Europe","Hungary",2025,"F",15,24,0.1,2.6,2.6,77.0,34.6,20.3,9.5,10.68,4.00,6.09,0.59,490
115,"HUN","Eastern Europe","Hungary",2030,"F",15,24,0.1,2.2,2.2,76.6,34.8,21.1,9.9,10.76,4.00,6.14,0.62,497
115,"HUN","Eastern Europe","Hungary",2035,"F",15,24,0.1,2.2,2.2,76.0,35.1,21.8,10.2,10.82,4.00,6.18,0.64,493
115,"HUN","Eastern Europe","Hungary",2040,"F",15,24,0.1,2.0,2.0,75.7,35.5,22.3,10.4,10.88,4.00,6.23,0.65,480
312,"KAZ","Eastern Europe","Kazakhstan",2015,"F",15,24,0.1,8.6,6.6,37.8,29.3,53.5,22.7,11.70,3.96,6.22,1.52,1240
312,"KAZ","Eastern Europe","Kazakhstan",2020,"F",15,24,0.1,7.7,6.1,37.6,28.3,54.6,22.8,11.78,3.96,6.27,1.55,1164
312,"KAZ","Eastern Europe","Kazakhstan",2025,"F",15,24,0.1,6.6,5.3,41.0,30.6,52.4,21.3,11.77,3.97,6.33,1.47,1351
312,"KAZ","Eastern Europe","Kazakhstan",2030,"F",15,24,0.1,6.0,4.9,38.0,28.4,55.9,23.3,11.94,3.98,6.38,1.58,1545
312,"KAZ","Eastern Europe","Kazakhstan",2035,"F",15,24,0.1,5.5,4.7,36.9,27.5,57.5,24.2,12.03,3.98,6.42,1.63,1543
312,"KAZ","Eastern Europe","Kazakhstan",2040,"F",15,24,0.1,5.4,4.6,36.2,27.0,58.3,24.6,12.07,3.98,6.43,1.66,1458
313,"KGZ","Eastern Europe","Kyrgyzstan",2015,"F",15,24,0.1,13.9,13.3,68.1,49.9,17.9,8.0,10.16,3.98,5.66,0.52,528
313,"KGZ","Eastern Europe","Kyrgyzstan",2020,"F",15,24,0.1,12.4,12.2,66.4,47.9,21.1,9.2,10.35,3.99,5.75,0.61,466
313,"KGZ","Eastern Europe","Kyrgyzstan",2025,"F",15,24,0.1,11.0,10.9,66.1,45.7,22.9,9.6,10.46,4.00,5.82,0.65,499
313,"KGZ","Eastern Europe","Kyrgyzstan",2030,"F",15,24,0.1,9.4,9.4,64.5,44.4,26.1,10.9,10.69,4.00,5.94,0.74,610
313,"KGZ","Eastern Europe","Kyrgyzstan",2035,"F",15,24,0.1,7.8,7.8,61.7,43.4,30.6,13.0,10.97,4.00,6.10,0.87,671
313,"KGZ","Eastern Europe","Kyrgyzstan",2040,"F",15,24,0.1,6.9,6.9,59.2,41.9,33.9,14.4,11.14,4.00,6.17,0.97,649
