BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2035,"F",15,64,1.7,5.7,5.2,53.7,41.1,38.9,23.1,12.30,5.88,5.18,1.24,240
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2040,"F",15,64,1.8,4.2,4.0,51.1,41.5,42.9,25.5,12.61,5.89,5.35,1.37,241
132,"FJI","Asia and the Pacific","Fiji",2015,"F",15,64,1.5,17.7,11.6,69.4,51.3,11.4,7.1,11.21,5.73,5.11,0.37,286
132,"FJI","Asia and the Pacific","Fiji",2020,"F",15,64,1.1,13.9,9.2,74.0,58.0,11.0,6.6,11.61,5.79,5.47,0.35,293
132,"FJI","Asia and the Pacific","Fiji",2025,"F",15,64,0.7,10.0,6.6,77.5,63.4,11.8,6.9,12.07,5.86,5.83,0.37,298
132,"FJI","Asia and the Pacific","Fiji",2030,"F",15,64,0.5,7.3,4.8,73.7,62.8,18.6,10.7,12.61,5.90,6.13,0.59,302
132,"FJI","Asia and the Pacific","Fiji",2035,"F",15,64,0.4,4.8,3.1,72.8,64.4,22.1,12.6,13.01,5.93,6.39,0.69,303
132,"FJI","Asia and the Pacific","Fiji",2040,"F",15,64,0.3,3.0,2.0,71.1,64.5,25.6,14.6,13.33,5.95,6.57,0.80,303
84,"HKG","Asia and the Pacific","Hong Kong, China",2015,"F",15,64,1.4,11.9,10.4,65.7,51.9,21.0,18.1,12.17,5.87,5.52,0.78,2888
84,"HKG","Asia and the Pacific","Hong Kong, China",2020,"F",15,64,0.8,8.3,7.9,66.6,54.1,24.3,21.0,12.71,5.94,5.86,0.91,2820
84,"HKG","Asia and the Pacific","Hong Kong, China",2025,"F",15,64,0.5,6.1,6.1,65.7,55.0,27.7,23.8,13.11,5.97,6.11,1.03,2684
84,"HKG","Asia and the Pacific","Hong Kong, China",2030,"F",15,64,0.3,3.2,3.2,64.9,56.5,31.6,27.1,13.58,5.98,6.42,1.17,2560
84,"HKG","Asia and the Pacific","Hong Kong, China",2035,"F",15,64,0.2,2.3,2.3,61.8,55.4,35.7,30.5,13.88,5.99,6.57,1.32,2448
84,"HKG","Asia and the Pacific","Hong Kong, China",2040,"F",15,64,0.1,1.3,1.3,57.9,53.8,40.7,34.6,14.23,5.99,6.74,1.51,2333
85,"IND","Asia and the Pacific","India",2015,"F",15,64,36.0,15.1,14.0,42.2,25.9,6.7,4.0,6.16,3.17,2.77,0.21,409470
85,"IND","Asia and the Pacific","India",2020,"F",15,64,29.5,14.5,13.7,44.2,28.0,11.8,7.0,7.15,3.51,3.27,0.38,438516
85,"IND","Asia and the Pacific","India",2025,"F",15,64,23.8,13.3,12.9,49.3,32.3,13.5,7.8,7.94,3.80,3.72,0.43,463094
85,"IND","Asia and the Pacific","India",2030,"F",15,64,18.5,11.8,11.5,53.9,36.2,15.9,9.0,8.74,4.07,4.17,0.50,485146
85,"IND","Asia and the Pacific","India",2035,"F",15,64,13.9,10.2,10.1,57.1,39.4,18.8,10.6,9.50,4.30,4.60,0.59,502886
85,"IND","Asia and the Pacific","India",2040,"F",15,64,10.2,8.5,8.4,59.1,41.7,22.2,12.6,10.18,4.49,5.00,0.70,516953
86,"IDN","Asia and the Pacific","Indonesia",2015,"F",15,64,5.0,39.2,27.3,48.7,26.2,7.2,4.3,8.25,5.35,2.68,0.23,84475
86,"IDN","Asia and the Pacific","Indonesia",2020,"F",15,64,3.5,33.5,24.0,53.3,30.9,9.7,5.5,8.92,5.50,3.11,0.31,90739
86,"IDN","Asia and the Pacific","Indonesia",2025,"F",15,64,2.5,27.5,20.2,56.3,35.2,13.7,7.6,9.62,5.63,3.57,0.42,96246
86,"IDN","Asia and the Pacific","Indonesia",2030,"F",15,64,1.6,21.9,16.7,57.6,38.9,19.0,10.6,10.38,5.75,4.04,0.59,99684
86,"IDN","Asia and the Pacific","Indonesia",2035,"F",15,64,1.1,17.2,13.4,57.2,40.4,24.5,13.9,10.99,5.82,4.40,0.77,101846
86,"IDN","Asia and the Pacific","Indonesia",2040,"F",15,64,0.6,12.5,10.1,56.3,41.1,30.5,17.5,11.60,5.89,4.75,0.96,103122
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2015,"F",15,64,31.2,28.0,19.3,30.7,5.7,10.1,5.0,5.22,3.22,1.70,0.30,2189
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2020,"F",15,64,26.3,26.6,18.9,31.7,6.2,15.4,7.7,6.01,3.49,2.06,0.46,2400
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2025,"F",15,64,22.4,23.2,16.8,32.2,6.3,22.1,11.0,6.86,3.72,2.48,0.66,2648
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2030,"F",15,64,19.4,19.0,13.9,31.1,6.2,30.5,15.4,7.77,3.90,2.95,0.92,2891
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2035,"F",15,64,16.8,14.8,10.9,29.3,5.9,39.2,20.3,8.66,4.06,3.41,1.19,3120
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2040,"F",15,64,14.2,11.8,8.8,26.4,5.4,47.6,25.5,9.49,4.22,3.81,1.46,3313
94,"MYS","Asia and the Pacific","Malaysia",2015,"F",15,64,3.9,13.9,9.2,58.5,45.1,23.6,6.4,11.44,5.62,5.21,0.60,10961
94,"MYS","Asia and the Pacific","Malaysia",2020,"F",15,64,2.7,11.3,7.5,58.3,46.6,27.7,7.5,11.99,5.73,5.56,0.71,11840
94,"MYS","Asia and the Pacific","Malaysia",2025,"F",15,64,2.0,9.0,5.9,56.8,47.1,32.4,8.9,12.47,5.79,5.85,0.83,12447
94,"MYS","Asia and the Pacific","Malaysia",2030,"F",15,64,1.3,6.6,4.3,55.2,47.3,36.9,10.2,12.93,5.86,6.13,0.94,12975
94,"MYS","Asia and the Pacific","Malaysia",2035,"F",15,64,0.9,5.3,3.4,52.4,46.1,41.4,11.5,13.26,5.89,6.31,1.06,13498
94,"MYS","Asia and the Pacific","Malaysia",2040,"F",15,64,0.6,4.1,2.6,49.0,44.4,46.4,12.9,13.60,5.92,6.50,1.19,13923
315,"MDV","Asia and the Pacific","Maldives",2015,"F",15,64,14.2,29.6,14.7,55.1,10.2,1.0,0.1,7.41,5.48,1.91,0.02,120
315,"MDV","Asia and the Pacific","Maldives",2020,"F",15,64,11.8,25.2,12.3,62.1,12.7,0.9,0.1,7.90,5.72,2.16,0.02,131
315,"MDV","Asia and the Pacific","Maldives",2025,"F",15,64,8.9,21.7,11.1,68.6,15.2,0.8,0.1,8.43,6.01,2.40,0.02,141
315,"MDV","Asia and the Pacific","Maldives",2030,"F",15,64,5.7,18.2,9.8,75.3,18.3,0.7,0.1,8.99,6.31,2.66,0.02,152
315,"MDV","Asia and the Pacific","Maldives",2035,"F",15,64,4.0,13.6,8.2,81.7,22.1,0.6,0.0,9.47,6.53,2.93,0.01,160
315,"MDV","Asia and the Pacific","Maldives",2040,"F",15,64,2.4,9.7,6.6,87.4,26.3,0.5,0.0,9.91,6.72,3.17,0.01,165
316,"MNG","Asia and the Pacific","Mongolia",2015,"F",15,64,2.9,5.5,3.7,65.3,51.2,26.4,25.2,10.10,3.85,5.22,1.03,1011
316,"MNG","Asia and the Pacific","Mongolia",2020,"F",15,64,2.7,4.3,3.0,64.5,52.1,28.5,27.3,10.32,3.87,5.33,1.12,1059
316,"MNG","Asia and the Pacific","Mongolia",2025,"F",15,64,2.5,3.4,2.4,63.9,52.3,30.3,29.1,10.49,3.88,5.42,1.19,1117
316,"MNG","Asia and the Pacific","Mongolia",2030,"F",15,64,2.3,2.7,1.9,61.9,51.5,33.1,32.0,10.69,3.89,5.49,1.30,1172
316,"MNG","Asia and the Pacific","Mongolia",2035,"F",15,64,2.3,2.1,1.5,58.9,50.1,36.7,35.7,10.91,3.90,5.56,1.45,1216
316,"MNG","Asia and the Pacific","Mongolia",2040,"F",15,64,2.2,1.8,1.2,56.0,49.0,40.1,39.2,11.11,3.90,5.62,1.59,1237
82,"MMR","Asia and the Pacific","Myanmar",2015,"F",15,64,16.2,53.0,36.7,22.9,17.4,7.8,4.1,5.75,3.78,1.73,0.24,19681
82,"MMR","Asia and the Pacific","Myanmar",2020,"F",15,64,12.9,54.0,38.1,22.9,18.0,10.1,5.3,6.15,3.96,1.88,0.31,20381
82,"MMR","Asia and the Pacific","Myanmar",2025,"F",15,64,9.7,54.4,39.8,22.5,18.0,13.3,7.0,6.61,4.15,2.06,0.41,20893
82,"MMR","Asia and the Pacific","Myanmar",2030,"F",15,64,7.0,53.0,40.1,21.7,17.6,18.2,9.4,7.19,4.32,2.31,0.55,21217
82,"MMR","Asia and the Pacific","Myanmar",2035,"F",15,64,4.5,51.1,39.5,21.6,17.6,22.8,12.0,7.77,4.49,2.59,0.70,21278
82,"MMR","Asia and the Pacific","Myanmar",2040,"F",15,64,2.8,48.2,38.1,20.5,17.0,28.6,15.3,8.36,4.61,2.88,0.88,21077
95,"NPL","Asia and the Pacific","Nepal",2015,"F",15,64,34.1,29.6,20.3,35.0,19.8,1.3,0.8,5.04,3.06,1.93,0.04,9378
95,"NPL","Asia and the Pacific","Nepal",2020,"F",15,64,26.5,30.7,22.6,41.5,25.4,1.3,0.8,5.86,3.47,2.35,0.04,10427
95,"NPL","Asia and the Pacific","Nepal",2025,"F",15,64,20.6,30.5,23.4,47.3,30.7,1.6,0.9,6.60,3.79,2.76,0.05,11329
95,"NPL","Asia and the Pacific","Nepal",2030,"F",15,64,15.6,29.8,23.4,52.4,37.3,2.3,1.2,7.35,4.06,3.22,0.07,11975
95,"NPL","Asia and the Pacific","Nepal",2035,"F",15,64,11.1,28.9,23.2,56.9,41.5,3.1,1.6,7.98,4.30,3.58,0.10,12499
95,"NPL","Asia and the Pacific","Nepal",2040,"F",15,64,6.9,27.6,22.8,61.1,46.8,4.4,2.3,8.68,4.54,4.01,0.13,12884
97,"PAK","Asia and the Pacific","Pakistan",2015,"F",15,64,48.8,18.3,15.8,25.0,17.5,7.9,6.7,4.94,2.50,2.15,0.29,57743
97,"PAK","Asia and the Pacific","Pakistan",2020,"F",15,64,39.9,23.2,20.4,28.2,22.1,8.7,7.2,5.71,2.93,2.46,0.32,63596
97,"PAK","Asia and the Pacific","Pakistan",2025,"F",15,64,32.1,27.0,24.1,31.6,25.8,9.3,7.7,6.42,3.32,2.75,0.34,69669
97,"PAK","Asia and the Pacific","Pakistan",2030,"F",15,64,25.3,29.9,27.2,34.6,29.3,10.2,8.3,7.07,3.67,3.03,0.37,75235
97,"PAK","Asia and the Pacific","Pakistan",2035,"F",15,64,19.9,31.9,29.4,37.1,32.2,11.0,9.0,7.62,3.94,3.27,0.40,80500
97,"PAK","Asia and the Pacific","Pakistan",2040,"F",15,64,15.0,33.4,31.1,39.6,35.1,12.1,9.8,8.16,4.19,3.53,0.44,85161
134,"PNG","Asia and the Pacific","Papua New Guinea",2015,"F",15,64,43.2,43.8,42.2,11.9,6.7,1.1,0.6,4.07,3.36,0.67,0.03,2240
134,"PNG","Asia and the Pacific","Papua New Guinea",2020,"F",15,64,41.4,42.0,41.0,15.4,9.1,1.2,0.7,4.40,3.49,0.87,0.04,2531
134,"PNG","Asia and the Pacific","Papua New Guinea",2025,"F",15,64,39.9,39.3,38.8,19.5,12.1,1.3,0.8,4.73,3.59,1.10,0.04,2831
134,"PNG","Asia and the Pacific","Papua New Guinea",2030,"F",15,64,38.1,36.3,35.9,24.0,15.5,1.6,0.9,5.12,3.70,1.37,0.05,3126
134,"PNG","Asia and the Pacific","Papua New Guinea",2035,"F",15,64,36.5,32.6,32.2,28.9,19.3,2.0,1.2,5.52,3.80,1.66,0.06,3416
134,"PNG","Asia and the Pacific","Papua New Guinea",2040,"F",15,64,35.6,27.2,27.0,34.8,23.9,2.3,1.5,5.94,3.86,2.01,0.08,3689
98,"PHL","Asia and the Pacific","Philippines",2015,"F",15,64,2.0,18.3,13.6,51.8,26.4,27.9,7.0,9.37,5.74,2.93,0.70,31842
98,"PHL","Asia and the Pacific","Philippines",2020,"F",15,64,1.8,14.2,11.0,54.5,28.3,29.5,7.1,9.63,5.80,3.10,0.73,35113
98,"PHL","Asia and the Pacific","Philippines",2025,"F",15,64,1.6,10.7,8.6,56.3,30.1,31.3,7.2,9.85,5.84,3.24,0.77,38150
98,"PHL","Asia and the Pacific","Philippines",2030,"F",15,64,1.4,7.6,6.3,57.9,31.5,33.1,7.3,10.06,5.87,3.37,0.81,41171
98,"PHL","Asia and the Pacific","Philippines",2035,"F",15,64,1.3,5.6,4.8,58.2,32.4,34.8,7.5,10.21,5.90,3.46,0.85,44196
98,"PHL","Asia and the Pacific","Philippines",2040,"F",15,64,1.2,3.8,3.4,58.2,33.1,36.8,7.8,10.35,5.91,3.55,0.89,47169
92,"KOR","Asia and the Pacific","Republic of Korea",2015,"F",15,64,0.5,4.8,4.5,45.2,38.2,49.4,37.2,13.16,5.96,5.47,1.73,17834
92,"KOR","Asia and the Pacific","Republic of Korea",2020,"F",15,64,0.3,2.9,2.7,39.7,34.8,57.0,44.3,13.65,5.97,5.65,2.02,17652
92,"KOR","Asia and the Pacific","Republic of Korea",2025,"F",15,64,0.2,1.5,1.4,33.7,31.0,64.5,51.8,14.12,5.98,5.81,2.33,16916
92,"KOR","Asia and the Pacific","Republic of Korea",2030,"F",15,64,0.1,0.9,0.8,27.4,26.3,71.4,57.7,14.47,5.98,5.90,2.58,16106
92,"KOR","Asia and the Pacific","Republic of Korea",2035,"F",15,64,0.1,0.8,0.7,21.0,20.5,78.0,62.8,14.73,5.99,5.92,2.82,15263
92,"KOR","Asia and the Pacific","Republic of Korea",2040,"F",15,64,0.1,0.8,0.8,15.6,15.2,83.5,67.1,14.93,5.99,5.93,3.01,14436
100,"SGP","Asia and the Pacific","Singapore",2015,"F",15,64,6.0,4.8,2.8,43.2,35.3,46.1,37.7,12.46,5.58,5.20,1.68,2080
100,"SGP","Asia and the Pacific","Singapore",2020,"F",15,64,3.9,3.5,2.1,39.9,33.8,52.7,43.4,13.08,5.72,5.44,1.92,2181
100,"SGP","Asia and the Pacific","Singapore",2025,"F",15,64,2.4,2.3,1.5,36.3,31.4,59.1,48.9,13.61,5.83,5.62,2.16,2172
100,"SGP","Asia and the Pacific","Singapore",2030,"F",15,64,1.4,1.4,0.9,32.7,29.3,64.5,53.5,14.03,5.90,5.77,2.36,2157
100,"SGP","Asia and the Pacific","Singapore",2035,"F",15,64,0.8,0.8,0.5,29.3,27.0,69.1,57.2,14.33,5.94,5.86,2.53,2147
100,"SGP","Asia and the Pacific","Singapore",2040,"F",15,64,0.5,0.5,0.3,26.6,25.1,72.5,59.9,14.53,5.97,5.92,2.65,2124
101,"LKA","Asia and the Pacific","Sri Lanka",2015,"F",15,64,3.7,11.0,7.2,69.4,22.3,15.9,9.4,10.16,4.72,4.94,0.51,7311
101,"LKA","Asia and the Pacific","Sri Lanka",2020,"F",15,64,3.1,8.7,5.7,72.4,26.0,15.7,9.2,10.46,4.77,5.19,0.50,7495
101,"LKA","Asia and the Pacific","Sri Lanka",2025,"F",15,64,2.7,6.6,4.4,74.9,30.5,15.8,9.0,10.78,4.81,5.48,0.50,7620
101,"LKA","Asia and the Pacific","Sri Lanka",2030,"F",15,64,2.2,4.5,3.0,76.8,35.8,16.5,9.2,11.19,4.85,5.82,0.52,7719
101,"LKA","Asia and the Pacific","Sri Lanka",2035,"F",15,64,1.9,3.0,2.0,77.6,41.4,17.6,9.7,11.60,4.89,6.17,0.55,7718
101,"LKA","Asia and the Pacific","Sri Lanka",2040,"F",15,64,1.5,1.6,1.1,77.6,46.9,19.4,10.6,12.05,4.92,6.53,0.60,7676
103,"TWN","Asia and the Pacific","Taiwan",2015,"F",15,64,0.4,7.1,6.5,46.0,34.2,46.6,12.3,12.33,5.96,5.20,1.18,8685
103,"TWN","Asia and the Pacific","Taiwan",2020,"F",15,64,0.2,3.2,2.8,43.4,32.9,53.2,13.6,12.80,5.98,5.49,1.34,8440
103,"TWN","Asia and the Pacific","Taiwan",2025,"F",15,64,0.1,1.3,1.1,39.1,31.3,59.5,14.9,13.16,5.99,5.68,1.49,8015
103,"TWN","Asia and the Pacific","Taiwan",2030,"F",15,64,0.1,0.5,0.4,34.3,29.1,65.2,15.7,13.42,5.99,5.81,1.62,7562
103,"TWN","Asia and the Pacific","Taiwan",2035,"F",15,64,0.1,0.3,0.2,29.3,26.1,70.4,15.8,13.60,5.99,5.88,1.72,7100
103,"TWN","Asia and the Pacific","Taiwan",2040,"F",15,64,0.1,0.2,0.1,25.7,23.6,74.1,16.2,13.73,6.00,5.93,1.81,6672
104,"THA","Asia and the Pacific","Thailand",2015,"F",15,64,2.6,40.2,16.1,38.6,21.8,18.5,15.6,8.72,5.12,2.92,0.68,24762
104,"THA","Asia and the Pacific","Thailand",2020,"F",15,64,2.7,33.5,14.9,42.4,24.1,21.4,18.5,9.36,5.28,3.28,0.80,24627
104,"THA","Asia and the Pacific","Thailand",2025,"F",15,64,2.6,26.9,13.9,46.0,26.4,24.6,21.8,10.03,5.46,3.64,0.93,23909
104,"THA","Asia and the Pacific","Thailand",2030,"F",15,64,2.5,20.4,13.1,49.1,28.3,28.1,25.5,10.71,5.63,4.01,1.07,22802
104,"THA","Asia and the Pacific","Thailand",2035,"F",15,64,2.5,13.7,12.3,51.9,30.3,31.9,29.5,11.42,5.81,4.38,1.23,21437
104,"THA","Asia and the Pacific","Thailand",2040,"F",15,64,2.4,7.9,7.3,54.2,32.2,35.5,33.5,11.93,5.83,4.72,1.38,20050
136,"TON","Asia and the Pacific","Tonga",2015,"F",15,64,0.5,4.8,3.7,88.1,62.3,6.5,3.6,11.30,5.93,5.16,0.20,30
136,"TON","Asia and the Pacific","Tonga",2020,"F",15,64,0.5,3.8,3.0,87.8,65.7,7.9,4.4,11.49,5.95,5.30,0.25,33
136,"TON","Asia and the Pacific","Tonga",2025,"F",15,64,0.4,3.0,2.3,87.3,69.3,9.3,5.2,11.68,5.96,5.44,0.29,35
136,"TON","Asia and the Pacific","Tonga",2030,"F",15,64,0.3,2.3,1.7,86.6,72.8,10.9,6.0,11.87,5.97,5.57,0.34,37
136,"TON","Asia and the Pacific","Tonga",2035,"F",15,64,0.3,1.8,1.4,85.4,74.4,12.6,7.0,12.02,5.97,5.66,0.39,38
136,"TON","Asia and the Pacific","Tonga",2040,"F",15,64,0.2,1.4,1.1,83.9,75.4,14.5,8.1,12.16,5.98,5.73,0.45,39
320,"VNM","Asia and the Pacific","Viet Nam",2015,"F",15,64,15.2,19.1,12.1,59.6,22.0,6.1,3.6,7.73,4.07,3.47,0.19,33190
320,"VNM","Asia and the Pacific","Viet Nam",2020,"F",15,64,14.5,15.7,10.2,62.1,25.5,7.7,4.4,8.16,4.14,3.79,0.24,34299
320,"VNM","Asia and the Pacific","Viet Nam",2025,"F",15,64,14.1,11.9,8.0,63.7,29.2,10.3,5.7,8.67,4.20,4.15,0.32,34971
320,"VNM","Asia and the Pacific","Viet Nam",2030,"F",15,64,14.2,9.7,6.6,62.1,32.4,14.1,7.7,9.09,4.22,4.44,0.43,35239
320,"VNM","Asia and the Pacific","Viet Nam",2035,"F",15,64,14.3,7.5,5.2,59.6,34.0,18.7,10.3,9.52,4.23,4.71,0.58,35139
320,"VNM","Asia and the Pacific","Viet Nam",2040,"F",15,64,14.3,5.6,3.9,56.3,35.1,23.8,13.3,9.96,4.25,4.97,0.74,34472
156,"ALB","Eastern Europe","Albania",2015,"F",15,64,1.3,2.7,2.6,94.0,47.6,1.9,1.2,9.83,3.94,5.82,0.06,1108
156,"ALB","Eastern Europe","Albania",2020,"F",15,64,1.0,1.6,1.5,94.2,51.6,3.2,1.7,10.15,3.96,6.09,0.10,1108
156,"ALB","Eastern Europe","Albania",2025,"F",15,64,0.9,1.3,1.2,92.6,53.9,5.3,2.7,10.40,3.96,6.28,0.16,1070
156,"ALB","Eastern Europe","Albania",2030,"F",15,64,0.8,1.0,0.9,90.4,55.1,7.9,4.1,10.66,3.97,6.45,0.24,1037
156,"ALB","Eastern Europe","Albania",2035,"F",15,64,0.7,0.8,0.8,87.3,55.6,11.1,5.9,10.92,3.97,6.61,0.34,1005
156,"ALB","Eastern Europe","Albania",2040,"F",15,64,0.6,0.7,0.6,83.7,55.6,15.1,8.1,11.21,3.98,6.78,0.46,979
308,"ARM","Eastern Europe","Armenia",2015,"F",15,64,0.1,1.6,1.5,70.9,62.8,27.4,15.5,10.57,2.99,6.72,0.86,1012
308,"ARM","Eastern Europe","Armenia",2020,"F",15,64,0.1,1.4,1.3,67.7,60.1,30.8,17.7,10.71,2.99,6.74,0.97,992
308,"ARM","Eastern Europe","Armenia",2025,"F",15,64,0.1,1.4,1.3,64.0,56.1,34.5,19.9,10.82,3.00,6.74,1.09,967
308,"ARM","Eastern Europe","Armenia",2030,"F",15,64,0.1,1.4,1.3,59.5,51.6,39.0,22.4,10.96,3.00,6.74,1.23,938
308,"ARM","Eastern Europe","Armenia",2035,"F",15,64,0.1,1.4,1.3,55.5,47.9,43.0,25.0,11.10,3.00,6.74,1.36,923
308,"ARM","Eastern Europe","Armenia",2040,"F",15,64,0.1,1.4,1.3,51.8,44.6,46.8,27.4,11.23,3.00,6.75,1.48,906
150,"BGR","Eastern Europe","Bulgaria",2015,"F",15,64,2.1,4.1,3.8,67.2,50.2,26.5,16.5,10.82,3.91,6.05,0.86,2331
150,"BGR","Eastern Europe","Bulgaria",2020,"F",15,64,2.0,4.3,4.0,68.3,52.9,25.4,15.6,10.83,3.91,6.10,0.82,2173
150,"BGR","Eastern Europe","Bulgaria",2025,"F",15,64,1.9,4.4,4.1,69.4,54.8,24.3,14.6,10.82,3.92,6.12,0.78,2044
150,"BGR","Eastern Europe","Bulgaria",2030,"F",15,64,1.8,4.5,4.2,69.9,56.4,23.8,13.9,10.84,3.93,6.16,0.76,1938
150,"BGR","Eastern Europe","Bulgaria",2035,"F",15,64,1.7,4.5,4.3,70.7,58.5,23.3,13.3,10.88,3.93,6.21,0.73,1821
150,"BGR","Eastern Europe","Bulgaria",2040,"F",15,64,1.5,4.4,4.3,72.0,61.5,22.3,12.4,10.92,3.94,6.28,0.69,1681
322,"HRV","Eastern Europe","Croatia",2015,"F",15,64,0.5,2.2,2.0,72.6,53.7,24.7,14.8,11.79,3.98,7.03,0.79,1411
322,"HRV","Eastern Europe","Croatia",2020,"F",15,64,0.7,1.2,1.0,70.1,55.0,28.0,16.7,12.11,3.97,7.25,0.89,1344
322,"HRV","Eastern Europe","Croatia",2025,"F",15,64,0.8,1.0,0.8,66.9,53.8,31.4,18.6,12.30,3.97,7.34,1.00,1280
322,"HRV","Eastern Europe","Croatia",2030,"F",15,64,0.8,0.9,0.8,62.7,52.3,35.6,21.0,12.55,3.97,7.45,1.13,1218
322,"HRV","Eastern Europe","Croatia",2035,"F",15,64,0.7,1.2,1.0,58.7,49.9,39.5,23.3,12.73,3.97,7.50,1.26,1167
322,"HRV","Eastern Europe","Croatia",2040,"F",15,64,0.6,1.6,1.3,54.2,47.3,43.6,25.9,12.91,3.97,7.55,1.39,1117
151,"CZE","Eastern Europe","Czech Republic",2015,"F",15,64,0.2,0.9,0.7,82.5,69.7,16.3,8.2,12.87,4.99,7.40,0.49,3550
151,"CZE","Eastern Europe","Czech Republic",2020,"F",15,64,0.2,1.2,0.9,81.8,70.2,16.9,8.4,12.92,4.99,7.43,0.51,3437
151,"CZE","Eastern Europe","Czech Republic",2025,"F",15,64,0.2,1.4,1.1,81.6,69.6,16.9,8.3,12.89,4.98,7.40,0.50,3426
151,"CZE","Eastern Europe","Czech Republic",2030,"F",15,64,0.2,1.4,1.1,81.0,69.8,17.4,8.4,12.93,4.98,7.43,0.52,3438
151,"CZE","Eastern Europe","Czech Republic",2035,"F",15,64,0.2,1.4,1.1,80.4,69.8,18.1,8.6,12.97,4.99,7.45,0.53,3433
151,"CZE","Eastern Europe","Czech Republic",2040,"F",15,64,0.2,1.4,1.1,79.4,69.6,19.1,9.0,13.03,4.99,7.49,0.56,3337
323,"EST","Eastern Europe","Estonia",2015,"F",15,64,0.3,2.2,2.1,60.6,47.5,36.8,23.3,12.64,5.98,5.46,1.20,429
323,"EST","Eastern Europe","Estonia",2020,"F",15,64,0.5,2.1,2.1,62.1,48.9,35.2,22.1,12.55,5.97,5.44,1.15,410
323,"EST","Eastern Europe","Estonia",2025,"F",15,64,0.7,2.4,2.4,64.2,49.9,32.7,20.2,12.40,5.96,5.39,1.06,395
323,"EST","Eastern Europe","Estonia",2030,"F",15,64,0.8,2.4,2.4,66.0,51.7,30.7,18.8,12.32,5.95,5.38,0.99,383
323,"EST","Eastern Europe","Estonia",2035,"F",15,64,0.9,2.6,2.6,67.7,53.7,28.9,17.5,12.25,5.95,5.37,0.93,371
323,"EST","Eastern Europe","Estonia",2040,"F",15,64,0.9,2.7,2.7,69.4,56.0,27.1,16.3,12.20,5.95,5.38,0.87,357
115,"HUN","Eastern Europe","Hungary",2015,"F",15,64,0.4,1.2,1.1,75.9,54.6,22.5,18.8,11.83,3.98,7.02,0.83,3383
115,"HUN","Eastern Europe","Hungary",2020,"F",15,64,0.3,1.3,1.2,74.0,54.9,24.3,20.4,11.98,3.98,7.10,0.89,3225
115,"HUN","Eastern Europe","Hungary",2025,"F",15,64,0.3,1.3,1.2,72.7,54.5,25.7,21.5,12.07,3.99,7.14,0.94,3120
115,"HUN","Eastern Europe","Hungary",2030,"F",15,64,0.3,1.2,1.2,71.4,54.2,27.1,22.6,12.17,3.99,7.19,0.99,3083
115,"HUN","Eastern Europe","Hungary",2035,"F",15,64,0.3,1.3,1.2,70.2,53.9,28.3,23.4,12.25,3.99,7.23,1.03,3008
115,"HUN","Eastern Europe","Hungary",2040,"F",15,64,0.3,1.3,1.3,68.8,53.6,29.6,24.4,12.34,3.99,7.27,1.08,2894
312,"KAZ","Eastern Europe","Kazakhstan",2015,"F",15,64,0.1,2.8,2.1,62.8,59.2,34.4,19.4,11.79,3.98,6.73,1.07,5811
312,"KAZ","Eastern Europe","Kazakhstan",2020,"F",15,64,0.1,3.5,2.6,56.8,53.2,39.7,22.7,11.91,3.98,6.68,1.25,5932
312,"KAZ","Eastern Europe","Kazakhstan",2025,"F",15,64,0.1,4.1,3.2,50.9,47.2,44.9,25.6,12.02,3.98,6.63,1.41,6147
312,"KAZ","Eastern Europe","Kazakhstan",2030,"F",15,64,0.1,4.7,3.7,44.2,40.6,51.0,29.0,12.17,3.98,6.59,1.60,6369
312,"KAZ","Eastern Europe","Kazakhstan",2035,"F",15,64,0.1,5.3,4.2,37.6,34.2,57.1,32.9,12.33,3.98,6.56,1.80,6556
312,"KAZ","Eastern Europe","Kazakhstan",2040,"F",15,64,0.1,5.8,4.6,31.2,28.2,62.9,36.7,12.50,3.97,6.53,1.99,6669
313,"KGZ","Eastern Europe","Kyrgyzstan",2015,"F",15,64,0.2,4.6,4.3,75.0,66.0,20.2,11.8,11.11,3.99,6.48,0.64,1885
313,"KGZ","Eastern Europe","Kyrgyzstan",2020,"F",15,64,0.2,4.2,3.9,73.4,65.2,22.2,13.0,11.22,3.99,6.53,0.70,1977
313,"KGZ","Eastern Europe","Kyrgyzstan",2025,"F",15,64,0.2,4.1,3.9,71.6,63.0,24.1,14.0,11.28,3.99,6.53,0.76,2091
313,"KGZ","Eastern Europe","Kyrgyzstan",2030,"F",15,64,0.1,4.0,3.8,69.2,60.2,26.7,15.2,11.37,3.99,6.54,0.84,2233
