BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2025,"MF",15,64,1.5,12.2,10.0,58.5,39.7,27.9,16.5,11.35,5.85,4.62,0.89,461
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2030,"MF",15,64,1.5,9.7,8.3,57.3,41.1,31.4,18.4,11.69,5.86,4.84,0.99,463
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2035,"MF",15,64,1.6,8.1,7.2,55.5,42.3,34.8,20.2,12.01,5.88,5.02,1.10,471
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2040,"MF",15,64,1.6,7.0,6.5,53.4,43.0,38.0,22.0,12.26,5.89,5.17,1.20,478
132,"FJI","Asia and the Pacific","Fiji",2015,"MF",15,64,1.4,19.5,12.5,66.4,47.7,12.7,7.6,11.09,5.71,4.98,0.41,584
132,"FJI","Asia and the Pacific","Fiji",2020,"MF",15,64,1.1,15.7,10.2,69.8,53.1,13.5,7.9,11.52,5.77,5.33,0.43,597
132,"FJI","Asia and the Pacific","Fiji",2025,"MF",15,64,0.8,11.7,7.6,73.0,58.3,14.6,8.4,11.98,5.83,5.69,0.46,608
132,"FJI","Asia and the Pacific","Fiji",2030,"MF",15,64,0.6,8.5,5.5,76.9,64.4,14.0,7.9,12.30,5.87,5.99,0.44,615
132,"FJI","Asia and the Pacific","Fiji",2035,"MF",15,64,0.5,5.9,3.8,77.5,67.6,16.1,9.1,12.67,5.91,6.26,0.50,619
132,"FJI","Asia and the Pacific","Fiji",2040,"MF",15,64,0.4,3.9,2.5,77.2,69.3,18.5,10.4,12.98,5.94,6.46,0.58,618
84,"HKG","Asia and the Pacific","Hong Kong, China",2015,"MF",15,64,1.0,10.2,8.8,66.8,51.9,22.0,18.7,12.32,5.90,5.62,0.81,5359
84,"HKG","Asia and the Pacific","Hong Kong, China",2020,"MF",15,64,0.5,6.8,6.3,67.8,54.7,24.8,21.1,12.83,5.95,5.96,0.92,5230
84,"HKG","Asia and the Pacific","Hong Kong, China",2025,"MF",15,64,0.4,4.7,4.6,67.4,56.3,27.5,23.3,13.19,5.97,6.20,1.02,4980
84,"HKG","Asia and the Pacific","Hong Kong, China",2030,"MF",15,64,0.2,2.3,2.3,67.0,58.4,30.5,25.7,13.59,5.99,6.48,1.12,4799
84,"HKG","Asia and the Pacific","Hong Kong, China",2035,"MF",15,64,0.2,1.5,1.5,64.8,58.3,33.5,28.0,13.84,5.99,6.62,1.23,4672
84,"HKG","Asia and the Pacific","Hong Kong, China",2040,"MF",15,64,0.1,0.8,0.8,61.9,57.6,37.2,30.9,14.12,5.99,6.76,1.36,4547
85,"IND","Asia and the Pacific","India",2015,"MF",15,64,24.9,16.7,15.9,49.7,29.9,8.7,5.2,7.31,3.74,3.30,0.28,848518
85,"IND","Asia and the Pacific","India",2020,"MF",15,64,20.6,15.6,15.1,56.5,35.1,7.4,4.3,7.80,3.96,3.61,0.23,908157
85,"IND","Asia and the Pacific","India",2025,"MF",15,64,16.9,14.2,13.9,60.4,38.6,8.6,4.9,8.38,4.15,3.96,0.27,958938
85,"IND","Asia and the Pacific","India",2030,"MF",15,64,13.4,12.5,12.4,63.9,41.9,10.2,5.7,8.95,4.33,4.31,0.32,1004794
85,"IND","Asia and the Pacific","India",2035,"MF",15,64,10.4,10.6,10.5,66.7,44.8,12.3,6.8,9.52,4.48,4.65,0.38,1041933
85,"IND","Asia and the Pacific","India",2040,"MF",15,64,7.9,8.8,8.8,68.6,47.2,14.7,8.1,10.03,4.60,4.97,0.46,1071515
86,"IDN","Asia and the Pacific","Indonesia",2015,"MF",15,64,3.6,37.8,26.7,51.7,28.8,6.9,4.1,8.50,5.45,2.83,0.22,170106
86,"IDN","Asia and the Pacific","Indonesia",2020,"MF",15,64,2.6,32.2,23.3,57.0,33.9,8.2,4.7,9.06,5.58,3.22,0.26,182749
86,"IDN","Asia and the Pacific","Indonesia",2025,"MF",15,64,1.9,26.5,19.6,60.9,38.7,10.8,5.9,9.65,5.68,3.63,0.33,193904
86,"IDN","Asia and the Pacific","Indonesia",2030,"MF",15,64,1.2,21.0,16.0,63.1,43.2,14.7,8.0,10.31,5.78,4.07,0.45,200896
86,"IDN","Asia and the Pacific","Indonesia",2035,"MF",15,64,0.9,16.6,12.8,63.5,45.6,19.1,10.5,10.85,5.84,4.42,0.59,205288
86,"IDN","Asia and the Pacific","Indonesia",2040,"MF",15,64,0.5,12.3,9.7,63.1,47.1,24.1,13.4,11.39,5.89,4.75,0.75,207952
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2015,"MF",15,64,26.7,28.7,19.7,36.5,7.0,8.0,4.1,5.47,3.44,1.79,0.24,4337
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2020,"MF",15,64,23.6,26.4,18.6,38.5,7.7,11.5,5.8,6.05,3.63,2.08,0.35,4772
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2025,"MF",15,64,21.2,22.6,16.2,39.8,8.0,16.5,8.1,6.69,3.78,2.42,0.49,5289
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2030,"MF",15,64,19.2,18.2,13.2,39.3,8.1,23.3,11.4,7.43,3.91,2.82,0.69,5799
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2035,"MF",15,64,17.5,14.0,10.2,37.6,7.9,30.8,15.5,8.17,4.03,3.21,0.93,6287
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2040,"MF",15,64,15.5,11.1,8.2,34.5,7.3,38.9,20.0,8.92,4.15,3.59,1.18,6704
94,"MYS","Asia and the Pacific","Malaysia",2015,"MF",15,64,3.1,13.9,9.0,59.4,44.3,23.6,7.1,11.49,5.67,5.20,0.62,21148
94,"MYS","Asia and the Pacific","Malaysia",2020,"MF",15,64,2.2,11.7,7.5,58.5,45.3,27.6,8.4,11.96,5.74,5.50,0.72,22787
94,"MYS","Asia and the Pacific","Malaysia",2025,"MF",15,64,1.7,9.8,6.2,56.6,45.6,32.0,9.9,12.39,5.79,5.76,0.84,23939
94,"MYS","Asia and the Pacific","Malaysia",2030,"MF",15,64,1.1,7.6,4.7,55.0,46.1,36.3,11.3,12.82,5.84,6.03,0.95,25089
94,"MYS","Asia and the Pacific","Malaysia",2035,"MF",15,64,0.9,6.2,3.7,52.1,45.0,40.8,12.8,13.17,5.87,6.22,1.07,26208
94,"MYS","Asia and the Pacific","Malaysia",2040,"MF",15,64,0.6,4.9,2.9,48.8,43.5,45.8,14.4,13.51,5.90,6.41,1.20,27181
315,"MDV","Asia and the Pacific","Maldives",2015,"MF",15,64,13.2,29.1,14.6,56.5,10.7,1.3,0.2,7.57,5.57,1.97,0.03,239
315,"MDV","Asia and the Pacific","Maldives",2020,"MF",15,64,10.9,24.3,12.1,63.7,12.9,1.1,0.1,8.06,5.81,2.22,0.03,261
315,"MDV","Asia and the Pacific","Maldives",2025,"MF",15,64,8.1,20.6,10.7,70.3,14.9,1.0,0.1,8.57,6.09,2.46,0.02,281
315,"MDV","Asia and the Pacific","Maldives",2030,"MF",15,64,5.2,17.1,9.3,76.9,17.2,0.9,0.1,9.08,6.37,2.69,0.02,303
315,"MDV","Asia and the Pacific","Maldives",2035,"MF",15,64,3.7,12.6,7.7,83.0,20.0,0.7,0.1,9.51,6.57,2.92,0.01,319
315,"MDV","Asia and the Pacific","Maldives",2040,"MF",15,64,2.2,9.1,6.0,88.3,22.8,0.5,0.0,9.88,6.74,3.13,0.01,331
316,"MNG","Asia and the Pacific","Mongolia",2015,"MF",15,64,3.6,7.1,4.8,65.7,49.8,23.6,22.5,9.77,3.81,5.04,0.92,2002
316,"MNG","Asia and the Pacific","Mongolia",2020,"MF",15,64,3.4,6.1,4.2,64.5,50.5,26.0,24.9,10.00,3.83,5.15,1.02,2092
316,"MNG","Asia and the Pacific","Mongolia",2025,"MF",15,64,3.2,5.2,3.7,63.3,50.5,28.2,27.1,10.18,3.84,5.23,1.11,2210
316,"MNG","Asia and the Pacific","Mongolia",2030,"MF",15,64,3.0,4.4,3.2,61.0,49.7,31.6,30.5,10.42,3.85,5.33,1.24,2322
316,"MNG","Asia and the Pacific","Mongolia",2035,"MF",15,64,2.9,3.7,2.7,57.6,48.3,35.8,34.7,10.69,3.86,5.42,1.41,2413
316,"MNG","Asia and the Pacific","Mongolia",2040,"MF",15,64,2.8,3.1,2.2,54.2,47.0,39.9,38.9,10.95,3.87,5.50,1.58,2459
82,"MMR","Asia and the Pacific","Myanmar",2015,"MF",15,64,11.1,58.7,29.5,15.4,11.3,14.9,7.4,5.90,3.72,1.73,0.45,38126
82,"MMR","Asia and the Pacific","Myanmar",2020,"MF",15,64,8.5,57.0,31.0,15.9,11.9,18.6,9.5,6.48,3.93,1.99,0.56,39628
82,"MMR","Asia and the Pacific","Myanmar",2025,"MF",15,64,6.7,54.5,32.1,16.1,12.4,22.7,11.7,7.04,4.10,2.25,0.69,40747
82,"MMR","Asia and the Pacific","Myanmar",2030,"MF",15,64,4.9,51.9,32.7,16.0,12.4,27.2,14.2,7.62,4.27,2.52,0.83,41493
82,"MMR","Asia and the Pacific","Myanmar",2035,"MF",15,64,3.4,48.3,32.6,16.2,12.6,32.1,17.1,8.25,4.44,2.83,0.98,41712
82,"MMR","Asia and the Pacific","Myanmar",2040,"MF",15,64,2.2,44.5,32.2,15.8,12.4,37.5,20.2,8.87,4.58,3.13,1.15,41416
95,"NPL","Asia and the Pacific","Nepal",2015,"MF",15,64,27.4,31.5,20.3,38.8,17.2,2.3,1.5,5.44,3.35,2.02,0.08,17554
95,"NPL","Asia and the Pacific","Nepal",2020,"MF",15,64,20.5,31.2,21.4,46.2,21.7,2.0,1.2,6.19,3.73,2.40,0.07,19515
95,"NPL","Asia and the Pacific","Nepal",2025,"MF",15,64,15.7,29.7,21.2,52.7,26.1,2.0,1.1,6.83,4.00,2.76,0.06,21142
95,"NPL","Asia and the Pacific","Nepal",2030,"MF",15,64,11.7,27.9,20.4,58.3,29.4,2.2,1.2,7.37,4.23,3.08,0.07,22244
95,"NPL","Asia and the Pacific","Nepal",2035,"MF",15,64,8.2,26.0,19.5,63.3,33.4,2.5,1.3,7.91,4.43,3.41,0.08,23171
95,"NPL","Asia and the Pacific","Nepal",2040,"MF",15,64,5.1,23.8,18.3,68.0,37.0,3.1,1.6,8.43,4.61,3.73,0.09,23952
97,"PAK","Asia and the Pacific","Pakistan",2015,"MF",15,64,37.5,20.4,17.5,37.2,23.4,4.8,3.8,5.89,3.05,2.67,0.17,118069
97,"PAK","Asia and the Pacific","Pakistan",2020,"MF",15,64,31.4,23.7,20.7,39.5,26.0,5.4,4.2,6.41,3.35,2.87,0.19,130351
97,"PAK","Asia and the Pacific","Pakistan",2025,"MF",15,64,26.2,26.5,23.6,41.5,28.5,5.9,4.6,6.88,3.62,3.05,0.21,143019
97,"PAK","Asia and the Pacific","Pakistan",2030,"MF",15,64,21.3,28.9,26.2,43.2,31.1,6.5,5.0,7.33,3.86,3.24,0.23,154639
97,"PAK","Asia and the Pacific","Pakistan",2035,"MF",15,64,17.2,31.0,28.4,44.7,33.6,7.1,5.5,7.74,4.08,3.41,0.25,165625
97,"PAK","Asia and the Pacific","Pakistan",2040,"MF",15,64,13.3,32.7,30.4,46.1,36.3,7.9,6.1,8.14,4.28,3.58,0.28,175346
134,"PNG","Asia and the Pacific","Papua New Guinea",2015,"MF",15,64,35.7,49.2,47.2,13.8,7.6,1.2,0.6,4.61,3.79,0.78,0.04,4565
134,"PNG","Asia and the Pacific","Papua New Guinea",2020,"MF",15,64,34.8,47.2,45.8,16.7,9.6,1.3,0.6,4.84,3.87,0.93,0.04,5166
134,"PNG","Asia and the Pacific","Papua New Guinea",2025,"MF",15,64,34.1,44.6,43.8,19.9,12.0,1.4,0.7,5.09,3.93,1.12,0.04,5785
134,"PNG","Asia and the Pacific","Papua New Guinea",2030,"MF",15,64,33.3,41.6,40.9,23.5,14.8,1.6,0.9,5.37,3.98,1.33,0.05,6393
134,"PNG","Asia and the Pacific","Papua New Guinea",2035,"MF",15,64,32.4,38.2,37.7,27.6,17.9,1.9,1.2,5.68,4.04,1.57,0.06,6988
134,"PNG","Asia and the Pacific","Papua New Guinea",2040,"MF",15,64,31.4,33.7,33.3,32.7,21.8,2.2,1.5,6.05,4.10,1.88,0.07,7548
98,"PHL","Asia and the Pacific","Philippines",2015,"MF",15,64,2.0,21.0,13.4,50.0,23.9,27.0,6.3,9.14,5.65,2.82,0.67,63659
98,"PHL","Asia and the Pacific","Philippines",2020,"MF",15,64,1.8,17.2,11.4,50.6,24.4,30.4,6.8,9.44,5.72,2.98,0.75,70242
98,"PHL","Asia and the Pacific","Philippines",2025,"MF",15,64,1.6,13.7,9.3,50.1,24.5,34.6,7.6,9.75,5.77,3.13,0.84,76356
98,"PHL","Asia and the Pacific","Philippines",2030,"MF",15,64,1.5,10.3,7.2,49.2,24.3,39.0,8.4,10.05,5.82,3.28,0.95,82446
98,"PHL","Asia and the Pacific","Philippines",2035,"MF",15,64,1.4,7.7,5.5,47.1,23.5,43.8,9.4,10.32,5.85,3.40,1.06,88522
98,"PHL","Asia and the Pacific","Philippines",2040,"MF",15,64,1.3,5.5,4.0,44.4,22.4,48.8,10.5,10.57,5.88,3.51,1.19,94466
92,"KOR","Asia and the Pacific","Republic of Korea",2015,"MF",15,64,0.4,3.7,3.5,44.0,38.3,51.8,37.6,13.33,5.96,5.58,1.79,36214
92,"KOR","Asia and the Pacific","Republic of Korea",2020,"MF",15,64,0.3,2.5,2.3,39.6,35.6,57.5,42.2,13.68,5.97,5.71,2.00,35886
92,"KOR","Asia and the Pacific","Republic of Korea",2025,"MF",15,64,0.2,1.5,1.4,35.2,32.9,63.0,46.8,14.00,5.98,5.82,2.20,34458
92,"KOR","Asia and the Pacific","Republic of Korea",2030,"MF",15,64,0.1,1.1,1.0,31.2,30.0,67.4,49.6,14.21,5.98,5.88,2.34,32894
92,"KOR","Asia and the Pacific","Republic of Korea",2035,"MF",15,64,0.1,1.1,1.0,27.3,26.5,71.5,51.4,14.35,5.99,5.90,2.46,31284
92,"KOR","Asia and the Pacific","Republic of Korea",2040,"MF",15,64,0.1,1.2,1.1,24.1,23.5,74.6,52.5,14.43,5.99,5.90,2.54,29702
100,"SGP","Asia and the Pacific","Singapore",2015,"MF",15,64,5.4,4.4,2.7,44.7,37.1,45.5,36.8,12.54,5.63,5.26,1.65,4130
100,"SGP","Asia and the Pacific","Singapore",2020,"MF",15,64,3.6,3.2,2.0,42.5,36.7,50.7,41.1,13.06,5.75,5.47,1.83,4331
100,"SGP","Asia and the Pacific","Singapore",2025,"MF",15,64,2.2,2.1,1.3,40.1,35.7,55.5,45.1,13.51,5.84,5.65,2.01,4312
100,"SGP","Asia and the Pacific","Singapore",2030,"MF",15,64,1.3,1.2,0.8,38.1,35.2,59.4,48.0,13.85,5.91,5.79,2.15,4287
100,"SGP","Asia and the Pacific","Singapore",2035,"MF",15,64,0.7,0.7,0.5,36.4,34.4,62.3,49.9,14.07,5.95,5.88,2.24,4283
100,"SGP","Asia and the Pacific","Singapore",2040,"MF",15,64,0.4,0.4,0.3,35.2,33.9,64.0,50.6,14.19,5.97,5.93,2.29,4257
101,"LKA","Asia and the Pacific","Sri Lanka",2015,"MF",15,64,3.0,11.4,7.5,71.0,21.4,14.7,8.5,10.09,4.75,4.87,0.46,14242
101,"LKA","Asia and the Pacific","Sri Lanka",2020,"MF",15,64,2.7,9.1,6.0,73.8,24.5,14.5,8.3,10.33,4.79,5.09,0.46,14590
101,"LKA","Asia and the Pacific","Sri Lanka",2025,"MF",15,64,2.4,6.9,4.6,76.2,28.2,14.5,8.2,10.62,4.83,5.34,0.45,14847
101,"LKA","Asia and the Pacific","Sri Lanka",2030,"MF",15,64,2.0,4.7,3.2,78.2,32.6,15.1,8.3,10.97,4.86,5.64,0.47,15067
101,"LKA","Asia and the Pacific","Sri Lanka",2035,"MF",15,64,1.8,3.2,2.2,79.2,37.2,15.9,8.6,11.30,4.89,5.93,0.49,15109
101,"LKA","Asia and the Pacific","Sri Lanka",2040,"MF",15,64,1.5,1.7,1.2,79.6,42.1,17.2,9.3,11.69,4.92,6.25,0.53,15076
103,"TWN","Asia and the Pacific","Taiwan",2015,"MF",15,64,0.3,5.5,5.0,47.4,35.1,46.8,9.1,12.37,5.97,5.28,1.12,17376
103,"TWN","Asia and the Pacific","Taiwan",2020,"MF",15,64,0.2,2.3,2.0,44.6,33.6,53.0,9.7,12.76,5.98,5.52,1.25,16859
103,"TWN","Asia and the Pacific","Taiwan",2025,"MF",15,64,0.1,0.9,0.8,40.2,31.9,58.7,10.2,13.05,5.99,5.69,1.38,16001
103,"TWN","Asia and the Pacific","Taiwan",2030,"MF",15,64,0.1,0.4,0.3,35.6,29.9,63.9,10.7,13.28,5.99,5.80,1.49,15102
103,"TWN","Asia and the Pacific","Taiwan",2035,"MF",15,64,0.1,0.2,0.1,30.9,27.1,68.8,11.4,13.46,5.99,5.87,1.60,14197
103,"TWN","Asia and the Pacific","Taiwan",2040,"MF",15,64,0.1,0.1,0.1,27.2,24.7,72.6,11.7,13.59,5.99,5.91,1.68,13376
104,"THA","Asia and the Pacific","Thailand",2015,"MF",15,64,2.9,39.0,16.8,41.3,22.9,16.8,13.9,8.71,5.16,2.94,0.61,48598
104,"THA","Asia and the Pacific","Thailand",2020,"MF",15,64,2.9,32.5,15.5,45.1,25.1,19.5,16.6,9.32,5.32,3.28,0.72,48397
104,"THA","Asia and the Pacific","Thailand",2025,"MF",15,64,2.7,26.3,14.5,48.4,27.0,22.6,19.8,9.94,5.48,3.62,0.85,47129
104,"THA","Asia and the Pacific","Thailand",2030,"MF",15,64,2.6,20.3,13.6,51.2,28.7,25.9,23.3,10.58,5.64,3.95,0.98,45105
104,"THA","Asia and the Pacific","Thailand",2035,"MF",15,64,2.5,14.1,12.8,53.8,30.3,29.6,27.2,11.24,5.81,4.30,1.14,42593
104,"THA","Asia and the Pacific","Thailand",2040,"MF",15,64,2.4,8.6,8.0,55.7,31.7,33.3,31.3,11.75,5.84,4.62,1.29,40014
136,"TON","Asia and the Pacific","Tonga",2015,"MF",15,64,0.5,4.8,3.7,88.8,60.1,5.8,3.3,11.22,5.93,5.11,0.18,61
136,"TON","Asia and the Pacific","Tonga",2020,"MF",15,64,0.4,3.8,2.9,88.5,63.7,7.2,3.8,11.42,5.95,5.25,0.22,66
136,"TON","Asia and the Pacific","Tonga",2025,"MF",15,64,0.4,3.0,2.3,86.8,66.5,9.9,4.9,11.65,5.96,5.39,0.30,71
136,"TON","Asia and the Pacific","Tonga",2030,"MF",15,64,0.3,2.2,1.7,84.1,68.3,13.3,6.6,11.90,5.97,5.53,0.40,75
136,"TON","Asia and the Pacific","Tonga",2035,"MF",15,64,0.3,1.8,1.4,80.7,68.2,17.3,8.7,12.12,5.97,5.63,0.52,78
136,"TON","Asia and the Pacific","Tonga",2040,"MF",15,64,0.2,1.3,1.1,76.9,67.1,21.5,11.0,12.34,5.98,5.71,0.65,80
320,"VNM","Asia and the Pacific","Viet Nam",2015,"MF",15,64,14.0,17.8,11.5,61.5,23.7,6.7,3.9,7.99,4.14,3.64,0.21,66094
320,"VNM","Asia and the Pacific","Viet Nam",2020,"MF",15,64,13.6,14.8,9.8,63.4,26.6,8.2,4.6,8.35,4.19,3.91,0.26,68402
320,"VNM","Asia and the Pacific","Viet Nam",2025,"MF",15,64,13.6,11.6,7.8,64.3,29.6,10.5,5.7,8.75,4.23,4.20,0.33,70001
320,"VNM","Asia and the Pacific","Viet Nam",2030,"MF",15,64,13.6,9.6,6.6,63.0,32.2,13.8,7.4,9.12,4.24,4.45,0.43,70767
320,"VNM","Asia and the Pacific","Viet Nam",2035,"MF",15,64,13.7,7.6,5.3,60.8,34.7,17.9,9.6,9.53,4.26,4.73,0.55,70724
320,"VNM","Asia and the Pacific","Viet Nam",2040,"MF",15,64,13.6,5.8,4.0,58.3,36.3,22.3,12.2,9.95,4.28,4.98,0.69,69540
156,"ALB","Eastern Europe","Albania",2015,"MF",15,64,1.2,2.6,2.4,94.5,51.7,1.7,1.0,9.99,3.95,5.98,0.05,2214
156,"ALB","Eastern Europe","Albania",2020,"MF",15,64,1.0,1.7,1.6,94.6,57.1,2.7,1.4,10.32,3.96,6.28,0.08,2220
156,"ALB","Eastern Europe","Albania",2025,"MF",15,64,0.9,1.4,1.3,93.2,60.1,4.5,2.3,10.58,3.96,6.49,0.13,2153
156,"ALB","Eastern Europe","Albania",2030,"MF",15,64,0.8,1.2,1.1,91.2,61.5,6.9,3.5,10.83,3.97,6.66,0.21,2098
156,"ALB","Eastern Europe","Albania",2035,"MF",15,64,0.7,1.0,0.9,88.3,62.4,10.0,5.1,11.10,3.97,6.82,0.30,2052
156,"ALB","Eastern Europe","Albania",2040,"MF",15,64,0.6,0.9,0.8,84.8,62.6,13.8,7.1,11.39,3.98,7.00,0.42,2017
308,"ARM","Eastern Europe","Armenia",2015,"MF",15,64,0.8,2.1,2.0,69.0,58.7,28.1,16.1,10.45,2.97,6.59,0.88,2073
308,"ARM","Eastern Europe","Armenia",2020,"MF",15,64,0.6,2.1,2.0,67.2,57.4,30.1,17.3,10.54,2.98,6.61,0.95,2048
308,"ARM","Eastern Europe","Armenia",2025,"MF",15,64,0.6,2.3,2.2,64.0,54.5,33.1,18.7,10.62,2.98,6.61,1.03,2023
308,"ARM","Eastern Europe","Armenia",2030,"MF",15,64,0.6,2.5,2.5,59.6,50.9,37.3,20.8,10.75,2.98,6.61,1.16,1977
308,"ARM","Eastern Europe","Armenia",2035,"MF",15,64,0.6,2.7,2.7,55.2,47.4,41.5,23.3,10.89,2.98,6.61,1.29,1954
308,"ARM","Eastern Europe","Armenia",2040,"MF",15,64,0.6,2.9,2.9,50.7,43.8,45.8,25.9,11.04,2.98,6.62,1.43,1918
150,"BGR","Eastern Europe","Bulgaria",2015,"MF",15,64,1.9,3.7,3.4,72.1,53.5,22.3,14.8,10.71,3.92,6.05,0.74,4702
150,"BGR","Eastern Europe","Bulgaria",2020,"MF",15,64,1.8,3.9,3.6,72.1,55.4,22.2,14.4,10.75,3.92,6.10,0.73,4392
150,"BGR","Eastern Europe","Bulgaria",2025,"MF",15,64,1.7,4.0,3.7,71.7,56.0,22.5,14.2,10.79,3.93,6.13,0.73,4137
150,"BGR","Eastern Europe","Bulgaria",2030,"MF",15,64,1.6,4.0,3.8,70.7,56.2,23.6,14.5,10.86,3.93,6.17,0.76,3924
150,"BGR","Eastern Europe","Bulgaria",2035,"MF",15,64,1.5,3.9,3.7,69.5,56.5,25.1,15.1,10.97,3.94,6.23,0.80,3687
150,"BGR","Eastern Europe","Bulgaria",2040,"MF",15,64,1.4,3.8,3.6,68.3,57.1,26.6,15.9,11.10,3.94,6.30,0.85,3405
322,"HRV","Eastern Europe","Croatia",2015,"MF",15,64,0.4,1.9,1.7,75.4,57.9,22.2,13.1,11.80,3.98,7.11,0.71,2826
322,"HRV","Eastern Europe","Croatia",2020,"MF",15,64,0.7,1.1,0.9,73.4,58.9,24.8,14.5,12.03,3.97,7.28,0.79,2695
322,"HRV","Eastern Europe","Croatia",2025,"MF",15,64,0.8,0.9,0.8,70.7,57.8,27.5,16.0,12.18,3.96,7.34,0.87,2577
322,"HRV","Eastern Europe","Croatia",2030,"MF",15,64,0.8,0.9,0.8,67.2,56.5,31.1,17.9,12.38,3.96,7.43,0.98,2464
322,"HRV","Eastern Europe","Croatia",2035,"MF",15,64,0.8,1.1,1.0,63.5,54.4,34.6,20.0,12.54,3.97,7.48,1.09,2372
322,"HRV","Eastern Europe","Croatia",2040,"MF",15,64,0.8,1.5,1.3,59.3,51.8,38.5,22.3,12.70,3.97,7.52,1.21,2278
151,"CZE","Eastern Europe","Czech Republic",2015,"MF",15,64,0.2,1.0,0.8,82.1,70.7,16.7,8.1,12.93,4.98,7.45,0.50,7221
151,"CZE","Eastern Europe","Czech Republic",2020,"MF",15,64,0.2,1.3,1.0,81.1,69.9,17.4,8.4,12.93,4.98,7.43,0.52,7021
151,"CZE","Eastern Europe","Czech Republic",2025,"MF",15,64,0.2,1.5,1.2,80.6,68.2,17.8,8.3,12.88,4.99,7.37,0.52,7013
151,"CZE","Eastern Europe","Czech Republic",2030,"MF",15,64,0.2,1.6,1.2,79.6,66.9,18.8,8.6,12.90,4.99,7.36,0.55,7045
151,"CZE","Eastern Europe","Czech Republic",2035,"MF",15,64,0.2,1.6,1.2,78.3,65.5,20.1,9.0,12.93,4.99,7.36,0.58,7040
151,"CZE","Eastern Europe","Czech Republic",2040,"MF",15,64,0.2,1.5,1.2,76.7,63.6,21.7,9.5,12.97,4.99,7.35,0.62,6850
323,"EST","Eastern Europe","Estonia",2015,"MF",15,64,0.3,2.7,2.6,66.5,51.1,30.6,18.9,12.33,5.98,5.36,0.99,838
323,"EST","Eastern Europe","Estonia",2020,"MF",15,64,0.5,2.5,2.4,67.1,51.8,29.9,18.3,12.29,5.97,5.36,0.96,806
323,"EST","Eastern Europe","Estonia",2025,"MF",15,64,0.7,2.7,2.7,67.5,51.7,29.1,17.5,12.21,5.96,5.32,0.93,782
323,"EST","Eastern Europe","Estonia",2030,"MF",15,64,0.8,2.7,2.7,67.5,52.2,29.0,17.2,12.21,5.95,5.33,0.92,760
323,"EST","Eastern Europe","Estonia",2035,"MF",15,64,0.9,2.8,2.8,67.1,52.7,29.2,17.2,12.22,5.95,5.34,0.93,740
323,"EST","Eastern Europe","Estonia",2040,"MF",15,64,1.0,2.8,2.8,66.6,53.2,29.6,17.3,12.26,5.94,5.37,0.94,716
115,"HUN","Eastern Europe","Hungary",2015,"MF",15,64,0.4,1.1,0.9,77.5,57.5,21.0,17.0,11.83,3.98,7.08,0.76,6696
115,"HUN","Eastern Europe","Hungary",2020,"MF",15,64,0.3,1.2,1.1,75.2,56.4,23.3,18.9,11.96,3.99,7.13,0.84,6417
115,"HUN","Eastern Europe","Hungary",2025,"MF",15,64,0.3,1.2,1.1,73.1,54.7,25.4,20.4,12.05,3.99,7.15,0.92,6235
115,"HUN","Eastern Europe","Hungary",2030,"MF",15,64,0.3,1.1,1.1,71.0,53.1,27.6,22.0,12.15,3.99,7.17,0.99,6171
115,"HUN","Eastern Europe","Hungary",2035,"MF",15,64,0.3,1.1,1.1,69.0,51.4,29.7,23.4,12.24,3.99,7.19,1.06,6029
115,"HUN","Eastern Europe","Hungary",2040,"MF",15,64,0.2,1.1,1.0,66.7,49.6,32.0,25.1,12.34,3.99,7.21,1.14,5811
312,"KAZ","Eastern Europe","Kazakhstan",2015,"MF",15,64,0.1,2.5,1.8,66.2,61.9,31.2,17.3,11.69,3.99,6.74,0.97,11216
312,"KAZ","Eastern Europe","Kazakhstan",2020,"MF",15,64,0.1,3.2,2.4,60.9,56.6,35.9,20.1,11.79,3.98,6.69,1.12,11457
312,"KAZ","Eastern Europe","Kazakhstan",2025,"MF",15,64,0.1,3.8,2.9,55.8,51.2,40.3,22.4,11.87,3.98,6.64,1.26,11903
312,"KAZ","Eastern Europe","Kazakhstan",2030,"MF",15,64,0.1,4.4,3.4,49.9,45.3,45.6,25.3,12.00,3.98,6.60,1.42,12375
312,"KAZ","Eastern Europe","Kazakhstan",2035,"MF",15,64,0.1,4.8,3.8,44.1,39.8,51.0,28.6,12.14,3.98,6.57,1.59,12778
312,"KAZ","Eastern Europe","Kazakhstan",2040,"MF",15,64,0.1,5.2,4.1,38.7,34.7,56.0,31.8,12.28,3.97,6.55,1.76,13034
