BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
25,"MWI","Sub-Saharan Africa","Malawi",2040,"F",25,64,1.9,49.2,24.4,49.0,27.4,0.0,0.0,7.45,5.15,2.29,0.00,6254
26,"MLI","Sub-Saharan Africa","Mali",2015,"F",25,64,78.5,7.9,5.7,11.1,4.8,2.4,1.5,1.92,1.22,0.62,0.08,2512
26,"MLI","Sub-Saharan Africa","Mali",2020,"F",25,64,72.5,9.3,7.6,15.7,7.1,2.4,1.5,2.50,1.60,0.83,0.08,2914
26,"MLI","Sub-Saharan Africa","Mali",2025,"F",25,64,64.3,11.5,10.2,21.5,10.3,2.7,1.7,3.31,2.10,1.12,0.09,3425
26,"MLI","Sub-Saharan Africa","Mali",2030,"F",25,64,55.2,13.0,12.1,27.8,14.1,4.0,2.5,4.29,2.66,1.50,0.13,4067
26,"MLI","Sub-Saharan Africa","Mali",2035,"F",25,64,46.5,13.1,12.5,34.0,18.2,6.4,4.0,5.36,3.20,1.95,0.21,4849
26,"MLI","Sub-Saharan Africa","Mali",2040,"F",25,64,38.3,12.0,11.7,39.5,22.2,10.2,6.3,6.49,3.69,2.46,0.33,5786
27,"MRT","Sub-Saharan Africa","Mauritania",2015,"F",25,64,47.2,41.0,27.9,10.9,6.9,0.9,0.6,3.39,2.77,0.59,0.03,764
27,"MRT","Sub-Saharan Africa","Mauritania",2020,"F",25,64,37.0,49.0,34.7,13.1,8.6,0.9,0.6,4.08,3.35,0.70,0.03,880
27,"MRT","Sub-Saharan Africa","Mauritania",2025,"F",25,64,28.1,55.2,40.3,15.8,10.7,0.9,0.6,4.74,3.87,0.85,0.03,1006
27,"MRT","Sub-Saharan Africa","Mauritania",2030,"F",25,64,20.5,58.8,44.1,19.7,13.9,1.0,0.6,5.43,4.33,1.07,0.03,1145
27,"MRT","Sub-Saharan Africa","Mauritania",2035,"F",25,64,14.3,59.4,45.5,24.9,18.2,1.3,0.8,6.14,4.72,1.37,0.04,1296
27,"MRT","Sub-Saharan Africa","Mauritania",2040,"F",25,64,9.2,56.7,44.1,31.7,23.8,2.4,1.5,6.96,5.07,1.81,0.08,1454
28,"MUS","Sub-Saharan Africa","Mauritius",2015,"F",25,64,2.8,34.2,8.3,57.7,45.9,5.3,2.1,9.14,5.06,3.93,0.15,353
28,"MUS","Sub-Saharan Africa","Mauritius",2020,"F",25,64,1.6,28.7,7.3,63.5,51.6,6.2,2.5,9.84,5.27,4.40,0.17,364
28,"MUS","Sub-Saharan Africa","Mauritius",2025,"F",25,64,0.9,23.4,6.1,67.1,55.6,8.6,3.4,10.51,5.43,4.84,0.24,366
28,"MUS","Sub-Saharan Africa","Mauritius",2030,"F",25,64,0.6,18.4,4.9,68.4,57.9,12.6,5.1,11.17,5.56,5.25,0.35,362
28,"MUS","Sub-Saharan Africa","Mauritius",2035,"F",25,64,0.4,14.2,3.9,68.2,59.1,17.2,6.9,11.77,5.67,5.62,0.48,355
28,"MUS","Sub-Saharan Africa","Mauritius",2040,"F",25,64,0.3,10.5,3.0,66.9,59.3,22.4,8.9,12.33,5.76,5.94,0.63,345
30,"MOZ","Sub-Saharan Africa","Mozambique",2015,"F",25,64,79.6,17.4,11.8,2.5,1.6,0.6,0.4,1.39,1.24,0.14,0.02,4544
30,"MOZ","Sub-Saharan Africa","Mozambique",2020,"F",25,64,72.5,20.7,14.7,6.2,4.3,0.6,0.4,2.03,1.71,0.30,0.02,5082
30,"MOZ","Sub-Saharan Africa","Mozambique",2025,"F",25,64,60.6,28.1,20.8,10.7,7.6,0.6,0.4,3.02,2.50,0.50,0.02,5767
30,"MOZ","Sub-Saharan Africa","Mozambique",2030,"F",25,64,48.9,34.7,26.5,15.6,11.4,0.8,0.5,4.06,3.29,0.74,0.03,6743
30,"MOZ","Sub-Saharan Africa","Mozambique",2035,"F",25,64,39.7,38.5,30.1,20.5,15.4,1.3,0.8,4.95,3.92,0.99,0.04,7893
30,"MOZ","Sub-Saharan Africa","Mozambique",2040,"F",25,64,32.9,39.7,31.6,25.1,19.2,2.2,1.3,5.73,4.41,1.25,0.07,9189
141,"NAM","Sub-Saharan Africa","Namibia",2015,"F",25,64,13.8,46.8,29.0,37.2,19.2,2.1,1.4,7.09,5.41,1.61,0.07,502
141,"NAM","Sub-Saharan Africa","Namibia",2020,"F",25,64,12.9,44.9,31.4,40.6,20.7,1.6,1.0,7.39,5.62,1.71,0.05,581
141,"NAM","Sub-Saharan Africa","Namibia",2025,"F",25,64,13.4,42.0,31.9,43.3,22.1,1.2,0.8,7.55,5.71,1.80,0.04,658
141,"NAM","Sub-Saharan Africa","Namibia",2030,"F",25,64,14.0,38.9,31.6,46.0,23.6,1.1,0.7,7.71,5.77,1.91,0.04,730
141,"NAM","Sub-Saharan Africa","Namibia",2035,"F",25,64,14.5,36.2,31.0,48.1,25.0,1.2,0.7,7.84,5.80,2.00,0.04,797
141,"NAM","Sub-Saharan Africa","Namibia",2040,"F",25,64,15.0,33.7,30.2,49.9,26.3,1.5,0.9,7.98,5.83,2.10,0.05,861
31,"NER","Sub-Saharan Africa","Niger",2015,"F",25,64,84.4,11.7,8.0,3.0,1.9,0.9,0.5,1.09,0.82,0.24,0.03,2785
31,"NER","Sub-Saharan Africa","Niger",2020,"F",25,64,80.1,14.1,10.0,4.5,3.0,1.3,0.8,1.47,1.07,0.36,0.04,3329
31,"NER","Sub-Saharan Africa","Niger",2025,"F",25,64,72.5,18.9,14.0,6.9,4.8,1.7,1.1,2.10,1.50,0.54,0.06,4040
31,"NER","Sub-Saharan Africa","Niger",2030,"F",25,64,63.7,23.7,18.1,10.3,7.5,2.2,1.4,2.87,2.01,0.79,0.07,4934
31,"NER","Sub-Saharan Africa","Niger",2035,"F",25,64,55.1,27.1,21.3,14.9,11.2,2.9,1.8,3.75,2.52,1.13,0.09,6041
31,"NER","Sub-Saharan Africa","Niger",2040,"F",25,64,46.6,29.0,23.1,20.6,15.8,3.9,2.4,4.72,3.03,1.57,0.13,7433
142,"REU","Sub-Saharan Africa","Reunion",2015,"F",25,64,3.9,15.2,14.7,80.5,26.5,0.5,0.3,8.86,4.79,4.05,0.02,235
142,"REU","Sub-Saharan Africa","Reunion",2020,"F",25,64,3.2,10.0,10.0,86.2,28.7,0.6,0.4,9.21,4.84,4.35,0.02,246
142,"REU","Sub-Saharan Africa","Reunion",2025,"F",25,64,2.7,6.0,6.0,90.5,30.6,0.9,0.5,9.49,4.87,4.60,0.03,252
142,"REU","Sub-Saharan Africa","Reunion",2030,"F",25,64,2.0,3.6,3.6,93.2,32.2,1.3,0.8,9.73,4.90,4.78,0.04,256
142,"REU","Sub-Saharan Africa","Reunion",2035,"F",25,64,1.4,2.6,2.6,94.3,33.7,1.8,1.1,9.90,4.94,4.91,0.06,260
142,"REU","Sub-Saharan Africa","Reunion",2040,"F",25,64,0.9,1.7,1.7,94.8,35.0,2.6,1.5,10.07,4.96,5.03,0.08,268
33,"RWA","Sub-Saharan Africa","Rwanda",2015,"F",25,64,50.2,38.6,33.6,9.9,6.2,1.4,0.7,3.45,2.84,0.57,0.04,2304
33,"RWA","Sub-Saharan Africa","Rwanda",2020,"F",25,64,43.9,40.9,37.4,13.5,8.9,1.7,0.8,4.09,3.26,0.77,0.05,2642
33,"RWA","Sub-Saharan Africa","Rwanda",2025,"F",25,64,35.5,43.8,42.0,18.0,12.5,2.6,1.3,4.97,3.82,1.07,0.08,3204
33,"RWA","Sub-Saharan Africa","Rwanda",2030,"F",25,64,29.3,44.9,44.3,21.8,15.5,4.0,2.0,5.70,4.22,1.36,0.12,3697
33,"RWA","Sub-Saharan Africa","Rwanda",2035,"F",25,64,23.7,44.9,44.9,25.0,18.3,6.4,3.1,6.45,4.58,1.68,0.19,4307
33,"RWA","Sub-Saharan Africa","Rwanda",2040,"F",25,64,18.6,44.1,44.1,27.5,20.6,9.8,4.8,7.21,4.88,2.03,0.29,4932
34,"SEN","Sub-Saharan Africa","Senegal",2015,"F",25,64,64.3,25.4,11.3,8.4,2.5,1.9,1.2,2.33,1.72,0.55,0.06,2688
34,"SEN","Sub-Saharan Africa","Senegal",2020,"F",25,64,58.3,27.2,12.7,13.0,4.0,1.5,1.0,2.86,2.07,0.75,0.05,3154
34,"SEN","Sub-Saharan Africa","Senegal",2025,"F",25,64,51.1,29.6,14.8,17.8,5.6,1.5,0.9,3.52,2.49,0.98,0.05,3664
34,"SEN","Sub-Saharan Africa","Senegal",2030,"F",25,64,43.5,31.6,17.2,23.2,7.5,1.7,1.0,4.29,2.96,1.27,0.05,4254
34,"SEN","Sub-Saharan Africa","Senegal",2035,"F",25,64,36.5,32.2,19.4,29.0,9.6,2.2,1.4,5.11,3.43,1.61,0.07,4928
34,"SEN","Sub-Saharan Africa","Senegal",2040,"F",25,64,29.9,31.7,21.3,35.2,11.9,3.2,2.0,5.99,3.89,1.99,0.10,5679
36,"SLE","Sub-Saharan Africa","Sierra Leone",2015,"F",25,64,66.7,14.8,7.9,17.3,5.5,1.2,1.0,2.60,1.79,0.76,0.05,1177
36,"SLE","Sub-Saharan Africa","Sierra Leone",2020,"F",25,64,59.2,19.0,10.7,20.4,6.7,1.5,1.3,3.15,2.20,0.90,0.06,1319
36,"SLE","Sub-Saharan Africa","Sierra Leone",2025,"F",25,64,48.4,25.6,15.3,24.2,8.2,1.8,1.7,3.94,2.79,1.08,0.07,1486
36,"SLE","Sub-Saharan Africa","Sierra Leone",2030,"F",25,64,36.9,32.0,20.2,28.8,10.1,2.3,2.2,4.83,3.43,1.31,0.09,1674
36,"SLE","Sub-Saharan Africa","Sierra Leone",2035,"F",25,64,27.7,35.6,23.6,33.8,12.4,3.0,2.9,5.67,3.98,1.57,0.12,1861
36,"SLE","Sub-Saharan Africa","Sierra Leone",2040,"F",25,64,20.4,36.7,25.5,39.2,15.0,3.8,3.7,6.45,4.45,1.85,0.15,2043
38,"ZAF","Sub-Saharan Africa","South Africa",2015,"F",25,64,4.7,15.5,5.6,74.7,61.1,5.2,0.2,10.02,6.33,3.59,0.11,12938
38,"ZAF","Sub-Saharan Africa","South Africa",2020,"F",25,64,2.9,12.4,4.8,79.5,66.5,5.2,0.2,10.48,6.53,3.85,0.11,13464
38,"ZAF","Sub-Saharan Africa","South Africa",2025,"F",25,64,1.9,9.2,3.6,83.2,70.6,5.8,0.3,10.86,6.67,4.07,0.12,13742
38,"ZAF","Sub-Saharan Africa","South Africa",2030,"F",25,64,1.0,6.2,2.5,85.9,73.8,7.0,0.3,11.23,6.80,4.28,0.15,14157
38,"ZAF","Sub-Saharan Africa","South Africa",2035,"F",25,64,0.7,4.4,1.9,86.0,74.5,9.0,0.4,11.45,6.86,4.40,0.19,14939
38,"ZAF","Sub-Saharan Africa","South Africa",2040,"F",25,64,0.4,2.9,1.3,85.3,74.5,11.4,0.5,11.66,6.92,4.51,0.24,15697
39,"SDN","Sub-Saharan Africa","Sudan",2015,"F",25,64,59.5,26.4,26.1,9.2,3.2,4.9,3.1,3.11,2.42,0.53,0.16,7234
39,"SDN","Sub-Saharan Africa","Sudan",2020,"F",25,64,57.3,25.7,25.6,8.7,2.8,8.3,5.2,3.50,2.56,0.67,0.27,8434
39,"SDN","Sub-Saharan Africa","Sudan",2025,"F",25,64,53.8,24.1,24.1,8.4,2.5,13.6,8.5,4.14,2.77,0.93,0.44,9799
39,"SDN","Sub-Saharan Africa","Sudan",2030,"F",25,64,50.5,21.2,21.2,7.2,2.0,21.1,13.2,4.92,2.97,1.26,0.69,11323
39,"SDN","Sub-Saharan Africa","Sudan",2035,"F",25,64,46.3,16.9,16.9,7.8,2.0,29.1,18.1,5.83,3.22,1.67,0.94,12899
39,"SDN","Sub-Saharan Africa","Sudan",2040,"F",25,64,42.1,13.2,13.2,7.3,1.7,37.4,23.4,6.76,3.48,2.07,1.22,14504
40,"SWZ","Sub-Saharan Africa","Swaziland",2015,"F",25,64,32.9,38.4,17.7,26.4,5.4,2.3,2.0,5.07,3.97,1.01,0.09,237
40,"SWZ","Sub-Saharan Africa","Swaziland",2020,"F",25,64,27.4,37.3,18.3,32.1,7.0,3.2,3.0,5.81,4.42,1.26,0.12,263
40,"SWZ","Sub-Saharan Africa","Swaziland",2025,"F",25,64,21.5,36.3,19.1,37.9,8.5,4.2,4.1,6.58,4.89,1.52,0.17,283
40,"SWZ","Sub-Saharan Africa","Swaziland",2030,"F",25,64,15.7,35.2,20.0,43.8,10.1,5.3,5.2,7.36,5.37,1.78,0.21,305
40,"SWZ","Sub-Saharan Africa","Swaziland",2035,"F",25,64,11.4,32.8,20.0,49.2,11.6,6.7,6.6,8.06,5.76,2.04,0.26,337
40,"SWZ","Sub-Saharan Africa","Swaziland",2040,"F",25,64,8.3,29.7,19.3,53.9,12.8,8.1,8.1,8.66,6.05,2.28,0.32,376
42,"TGO","Sub-Saharan Africa","Togo",2015,"F",25,64,51.9,23.2,21.7,22.6,5.4,2.3,1.5,4.14,2.84,1.23,0.08,1329
42,"TGO","Sub-Saharan Africa","Togo",2020,"F",25,64,43.9,24.3,23.3,29.2,9.1,2.5,1.6,5.04,3.34,1.62,0.08,1536
42,"TGO","Sub-Saharan Africa","Togo",2025,"F",25,64,35.5,25.5,24.9,36.1,14.1,3.0,1.9,6.03,3.86,2.08,0.10,1761
42,"TGO","Sub-Saharan Africa","Togo",2030,"F",25,64,26.7,26.4,26.2,43.3,19.2,3.5,2.2,7.06,4.39,2.56,0.12,2017
42,"TGO","Sub-Saharan Africa","Togo",2035,"F",25,64,19.7,24.3,24.3,51.7,24.7,4.3,2.7,8.07,4.82,3.11,0.14,2309
42,"TGO","Sub-Saharan Africa","Togo",2040,"F",25,64,13.6,20.5,20.5,60.4,30.3,5.4,3.4,9.06,5.18,3.71,0.18,2631
44,"UGA","Sub-Saharan Africa","Uganda",2015,"F",25,64,19.2,54.1,11.2,24.8,5.7,1.9,1.2,5.43,4.15,1.22,0.06,5878
44,"UGA","Sub-Saharan Africa","Uganda",2020,"F",25,64,13.3,56.7,13.5,28.1,5.5,1.9,1.2,5.97,4.56,1.35,0.06,7145
44,"UGA","Sub-Saharan Africa","Uganda",2025,"F",25,64,9.1,57.2,15.7,31.1,5.6,2.6,1.6,6.50,4.91,1.51,0.08,8679
44,"UGA","Sub-Saharan Africa","Uganda",2030,"F",25,64,5.9,56.4,17.9,33.8,5.7,3.9,2.4,7.06,5.24,1.70,0.13,10541
44,"UGA","Sub-Saharan Africa","Uganda",2035,"F",25,64,3.7,54.5,20.1,35.9,5.8,5.9,3.7,7.64,5.54,1.91,0.19,12724
44,"UGA","Sub-Saharan Africa","Uganda",2040,"F",25,64,2.1,51.6,22.2,37.5,5.9,8.9,5.5,8.26,5.82,2.15,0.29,15219
41,"TZA","Sub-Saharan Africa","United Republic of Tanzania",2015,"F",25,64,22.8,68.6,56.1,7.8,2.1,0.8,0.6,5.40,4.97,0.40,0.03,8588
41,"TZA","Sub-Saharan Africa","United Republic of Tanzania",2020,"F",25,64,16.0,71.3,58.7,11.9,4.6,0.9,0.6,6.09,5.44,0.62,0.03,10069
41,"TZA","Sub-Saharan Africa","United Republic of Tanzania",2025,"F",25,64,11.4,71.9,58.8,15.7,7.4,1.0,0.6,6.61,5.74,0.84,0.03,11775
41,"TZA","Sub-Saharan Africa","United Republic of Tanzania",2030,"F",25,64,7.8,70.9,57.5,20.0,10.5,1.4,0.9,7.12,5.99,1.09,0.04,13914
41,"TZA","Sub-Saharan Africa","United Republic of Tanzania",2035,"F",25,64,5.4,67.9,54.5,24.8,13.7,2.0,1.2,7.60,6.16,1.38,0.06,16558
41,"TZA","Sub-Saharan Africa","United Republic of Tanzania",2040,"F",25,64,3.4,64.1,51.2,29.7,17.0,2.9,1.8,8.10,6.31,1.70,0.09,19496
46,"ZMB","Sub-Saharan Africa","Zambia",2015,"F",25,64,18.2,48.6,38.9,32.4,13.7,0.8,0.5,6.52,5.39,1.10,0.03,2431
46,"ZMB","Sub-Saharan Africa","Zambia",2020,"F",25,64,14.6,37.2,30.5,47.3,18.8,0.8,0.5,7.32,5.74,1.55,0.03,2930
46,"ZMB","Sub-Saharan Africa","Zambia",2025,"F",25,64,10.8,28.7,24.3,59.5,22.8,1.0,0.6,8.05,6.09,1.92,0.03,3555
46,"ZMB","Sub-Saharan Africa","Zambia",2030,"F",25,64,7.7,21.7,18.9,69.0,25.7,1.5,0.9,8.64,6.36,2.23,0.05,4286
46,"ZMB","Sub-Saharan Africa","Zambia",2035,"F",25,64,5.8,15.7,14.3,76.2,27.8,2.4,1.4,9.10,6.55,2.48,0.08,5100
46,"ZMB","Sub-Saharan Africa","Zambia",2040,"F",25,64,4.1,10.3,10.0,82.2,29.5,3.3,2.0,9.50,6.70,2.70,0.11,6052
47,"ZWE","Sub-Saharan Africa","Zimbabwe",2015,"F",25,64,5.4,37.2,25.9,56.9,6.0,0.6,0.4,7.66,6.23,1.41,0.02,2716
47,"ZWE","Sub-Saharan Africa","Zimbabwe",2020,"F",25,64,3.1,34.4,27.4,62.0,6.4,0.4,0.3,8.07,6.54,1.52,0.01,3353
47,"ZWE","Sub-Saharan Africa","Zimbabwe",2025,"F",25,64,2.2,30.4,25.7,66.7,6.8,0.7,0.4,8.35,6.68,1.65,0.02,3869
47,"ZWE","Sub-Saharan Africa","Zimbabwe",2030,"F",25,64,1.5,25.7,22.6,71.4,7.3,1.4,0.8,8.63,6.79,1.80,0.05,4396
47,"ZWE","Sub-Saharan Africa","Zimbabwe",2035,"F",25,64,1.2,20.9,18.6,75.3,7.8,2.7,1.6,8.91,6.84,1.98,0.09,5005
47,"ZWE","Sub-Saharan Africa","Zimbabwe",2040,"F",25,64,0.9,16.8,15.2,77.8,8.3,4.5,2.6,9.18,6.88,2.16,0.14,5647
