BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
17,"GHA","Sub-Saharan Africa","Ghana",2035,"M",15,64,5.9,5.0,3.7,80.7,56.8,8.4,4.4,10.49,5.61,4.63,0.26,12169
17,"GHA","Sub-Saharan Africa","Ghana",2040,"M",15,64,4.3,4.3,3.2,81.3,61.4,10.2,5.3,10.92,5.72,4.89,0.31,13212
21,"KEN","Sub-Saharan Africa","Kenya",2015,"M",15,64,7.9,53.3,22.6,31.0,19.4,7.8,4.6,6.72,4.60,1.86,0.25,12905
21,"KEN","Sub-Saharan Africa","Kenya",2020,"M",15,64,4.5,52.1,21.3,35.5,21.9,7.9,4.5,7.12,4.81,2.06,0.25,14955
21,"KEN","Sub-Saharan Africa","Kenya",2025,"M",15,64,3.2,48.4,18.8,40.1,24.8,8.3,4.6,7.47,4.92,2.29,0.26,17290
21,"KEN","Sub-Saharan Africa","Kenya",2030,"M",15,64,2.2,44.1,16.2,44.5,28.3,9.2,5.0,7.90,5.04,2.58,0.28,19766
21,"KEN","Sub-Saharan Africa","Kenya",2035,"M",15,64,1.6,39.5,13.6,48.2,31.5,10.7,5.7,8.32,5.13,2.87,0.33,22311
21,"KEN","Sub-Saharan Africa","Kenya",2040,"M",15,64,1.0,35.2,11.0,51.1,34.5,12.7,6.7,8.77,5.21,3.17,0.39,24894
22,"LSO","Sub-Saharan Africa","Lesotho",2015,"M",15,64,13.0,60.7,17.6,25.4,16.1,0.9,0.6,5.74,4.58,1.13,0.03,634
22,"LSO","Sub-Saharan Africa","Lesotho",2020,"M",15,64,10.7,57.5,16.5,31.3,20.6,0.5,0.2,6.20,4.82,1.37,0.01,685
22,"LSO","Sub-Saharan Africa","Lesotho",2025,"M",15,64,8.8,54.3,15.1,36.2,24.5,0.8,0.3,6.65,5.02,1.61,0.02,735
22,"LSO","Sub-Saharan Africa","Lesotho",2030,"M",15,64,7.1,50.7,13.5,40.9,28.5,1.3,0.6,7.10,5.20,1.86,0.04,793
22,"LSO","Sub-Saharan Africa","Lesotho",2035,"M",15,64,5.6,46.9,11.9,45.4,32.6,2.1,0.9,7.56,5.38,2.12,0.06,853
22,"LSO","Sub-Saharan Africa","Lesotho",2040,"M",15,64,4.4,42.8,10.3,49.6,36.9,3.1,1.4,8.03,5.55,2.38,0.09,907
23,"LBR","Sub-Saharan Africa","Liberia",2015,"M",15,64,32.3,33.0,23.5,21.1,14.5,13.5,6.1,6.04,3.77,1.88,0.39,1235
23,"LBR","Sub-Saharan Africa","Liberia",2020,"M",15,64,29.5,33.8,24.2,17.2,11.4,19.4,8.3,6.52,3.94,2.02,0.55,1443
23,"LBR","Sub-Saharan Africa","Liberia",2025,"M",15,64,27.3,32.9,23.8,14.2,8.9,25.5,10.8,7.04,4.09,2.22,0.73,1672
23,"LBR","Sub-Saharan Africa","Liberia",2030,"M",15,64,25.5,31.0,22.7,11.8,6.9,31.6,13.3,7.57,4.21,2.46,0.90,1915
23,"LBR","Sub-Saharan Africa","Liberia",2035,"M",15,64,24.1,28.5,21.0,9.7,5.2,37.7,15.8,8.11,4.33,2.71,1.07,2168
23,"LBR","Sub-Saharan Africa","Liberia",2040,"M",15,64,22.7,25.4,18.9,8.2,4.0,43.6,18.4,8.66,4.44,2.98,1.24,2434
25,"MWI","Sub-Saharan Africa","Malawi",2015,"M",15,64,8.2,67.4,16.8,24.2,10.7,0.3,0.2,5.06,3.99,1.06,0.01,4512
25,"MWI","Sub-Saharan Africa","Malawi",2020,"M",15,64,5.9,65.3,17.2,28.8,12.0,0.2,0.1,5.45,4.21,1.23,0.01,5320
25,"MWI","Sub-Saharan Africa","Malawi",2025,"M",15,64,4.1,61.7,17.4,34.2,13.7,0.1,0.1,5.88,4.43,1.45,0.00,6316
25,"MWI","Sub-Saharan Africa","Malawi",2030,"M",15,64,2.7,56.7,17.1,40.6,16.3,0.1,0.1,6.37,4.66,1.71,0.00,7368
25,"MWI","Sub-Saharan Africa","Malawi",2035,"M",15,64,1.7,51.2,19.0,47.2,19.0,0.1,0.0,6.93,4.94,1.99,0.00,8539
25,"MWI","Sub-Saharan Africa","Malawi",2040,"M",15,64,0.9,45.3,20.7,54.0,22.2,0.0,0.0,7.51,5.22,2.29,0.00,9800
26,"MLI","Sub-Saharan Africa","Mali",2015,"M",15,64,64.2,15.9,3.2,18.8,6.0,1.1,0.6,2.61,1.77,0.81,0.03,4066
26,"MLI","Sub-Saharan Africa","Mali",2020,"M",15,64,56.2,17.6,4.1,25.4,8.2,0.8,0.4,3.31,2.23,1.06,0.02,4815
26,"MLI","Sub-Saharan Africa","Mali",2025,"M",15,64,49.5,17.4,4.7,31.8,10.4,1.3,0.6,4.03,2.65,1.34,0.04,5740
26,"MLI","Sub-Saharan Africa","Mali",2030,"M",15,64,43.6,16.0,4.8,38.4,12.7,2.0,1.0,4.76,3.05,1.65,0.06,6856
26,"MLI","Sub-Saharan Africa","Mali",2035,"M",15,64,38.5,13.7,4.4,44.8,15.1,3.1,1.5,5.49,3.42,1.98,0.09,8144
26,"MLI","Sub-Saharan Africa","Mali",2040,"M",15,64,33.9,10.9,3.5,50.6,17.3,4.7,2.3,6.20,3.75,2.31,0.14,9609
27,"MRT","Sub-Saharan Africa","Mauritania",2015,"M",15,64,16.0,59.3,41.6,22.4,12.7,2.4,1.3,5.78,4.51,1.19,0.07,1177
27,"MRT","Sub-Saharan Africa","Mauritania",2020,"M",15,64,11.8,61.9,44.5,24.2,14.2,2.0,1.1,6.10,4.77,1.27,0.06,1344
27,"MRT","Sub-Saharan Africa","Mauritania",2025,"M",15,64,8.4,63.6,46.6,26.2,15.7,1.7,0.9,6.40,4.98,1.36,0.05,1525
27,"MRT","Sub-Saharan Africa","Mauritania",2030,"M",15,64,5.5,64.3,48.0,28.6,17.7,1.6,0.8,6.71,5.18,1.48,0.05,1715
27,"MRT","Sub-Saharan Africa","Mauritania",2035,"M",15,64,4.0,63.7,48.3,30.9,19.4,1.4,0.7,6.93,5.30,1.59,0.04,1910
27,"MRT","Sub-Saharan Africa","Mauritania",2040,"M",15,64,2.6,62.1,47.8,33.8,21.7,1.5,0.7,7.21,5.41,1.75,0.04,2108
28,"MUS","Sub-Saharan Africa","Mauritius",2015,"M",15,64,1.1,26.6,6.6,66.1,51.7,6.3,3.0,10.01,5.34,4.49,0.18,447
28,"MUS","Sub-Saharan Africa","Mauritius",2020,"M",15,64,0.8,23.5,5.8,68.1,53.8,7.6,3.4,10.37,5.42,4.73,0.22,451
28,"MUS","Sub-Saharan Africa","Mauritius",2025,"M",15,64,0.6,20.6,5.1,68.9,54.9,9.9,4.3,10.74,5.50,4.96,0.28,442
28,"MUS","Sub-Saharan Africa","Mauritius",2030,"M",15,64,0.5,17.4,4.3,69.2,55.7,12.9,5.6,11.16,5.58,5.21,0.37,428
28,"MUS","Sub-Saharan Africa","Mauritius",2035,"M",15,64,0.3,14.2,3.5,68.8,56.2,16.7,7.2,11.62,5.66,5.48,0.48,418
28,"MUS","Sub-Saharan Africa","Mauritius",2040,"M",15,64,0.3,11.1,2.7,67.8,56.5,20.9,9.2,12.10,5.73,5.76,0.60,409
30,"MOZ","Sub-Saharan Africa","Mozambique",2015,"M",15,64,45.3,39.4,27.8,14.9,7.8,0.4,0.2,4.05,3.42,0.62,0.01,6776
30,"MOZ","Sub-Saharan Africa","Mozambique",2020,"M",15,64,36.3,43.3,31.4,20.0,10.9,0.4,0.2,4.88,4.04,0.84,0.01,7908
30,"MOZ","Sub-Saharan Africa","Mozambique",2025,"M",15,64,29.4,45.1,33.4,25.0,14.4,0.4,0.2,5.60,4.53,1.06,0.01,9200
30,"MOZ","Sub-Saharan Africa","Mozambique",2030,"M",15,64,24.3,45.1,34.0,29.9,18.1,0.6,0.3,6.21,4.91,1.29,0.02,10634
30,"MOZ","Sub-Saharan Africa","Mozambique",2035,"M",15,64,20.5,43.6,33.4,35.2,22.1,0.6,0.3,6.74,5.20,1.53,0.02,12263
30,"MOZ","Sub-Saharan Africa","Mozambique",2040,"M",15,64,16.1,43.0,33.4,40.0,25.8,0.9,0.3,7.32,5.54,1.76,0.02,14099
141,"NAM","Sub-Saharan Africa","Namibia",2015,"M",15,64,22.3,37.3,14.6,39.5,21.2,0.9,0.6,6.33,4.65,1.65,0.03,707
141,"NAM","Sub-Saharan Africa","Namibia",2020,"M",15,64,22.7,32.3,12.9,44.1,23.8,0.9,0.5,6.61,4.73,1.85,0.03,798
141,"NAM","Sub-Saharan Africa","Namibia",2025,"M",15,64,23.0,27.7,11.3,48.0,26.2,1.3,0.6,6.88,4.82,2.03,0.04,886
141,"NAM","Sub-Saharan Africa","Namibia",2030,"M",15,64,23.2,23.3,9.8,51.6,28.6,1.9,0.8,7.17,4.90,2.21,0.05,972
141,"NAM","Sub-Saharan Africa","Namibia",2035,"M",15,64,23.4,19.1,8.3,54.6,30.9,2.8,1.2,7.46,4.98,2.40,0.08,1057
141,"NAM","Sub-Saharan Africa","Namibia",2040,"M",15,64,23.6,16.2,7.3,56.2,32.3,4.1,1.8,7.69,5.04,2.54,0.12,1139
31,"NER","Sub-Saharan Africa","Niger",2015,"M",15,64,56.2,32.7,23.2,9.9,5.1,1.2,0.7,3.01,2.34,0.63,0.04,4548
31,"NER","Sub-Saharan Africa","Niger",2020,"M",15,64,49.9,36.9,26.9,12.3,6.5,0.9,0.6,3.49,2.70,0.75,0.03,5534
31,"NER","Sub-Saharan Africa","Niger",2025,"M",15,64,42.6,40.9,30.5,15.5,8.5,1.0,0.6,4.11,3.13,0.95,0.03,6742
31,"NER","Sub-Saharan Africa","Niger",2030,"M",15,64,35.6,43.6,33.1,19.8,11.2,1.1,0.6,4.79,3.55,1.20,0.03,8249
31,"NER","Sub-Saharan Africa","Niger",2035,"M",15,64,29.4,44.5,34.4,24.7,14.5,1.4,0.7,5.50,3.93,1.52,0.04,10186
31,"NER","Sub-Saharan Africa","Niger",2040,"M",15,64,24.1,43.7,34.4,30.5,18.5,1.8,1.0,6.23,4.28,1.90,0.05,12540
142,"REU","Sub-Saharan Africa","Reunion",2015,"M",15,64,10.7,25.6,25.2,56.8,16.2,6.9,3.5,7.90,4.45,3.24,0.21,292
142,"REU","Sub-Saharan Africa","Reunion",2020,"M",15,64,12.2,21.0,21.0,58.2,16.2,8.5,4.4,8.05,4.39,3.41,0.26,306
142,"REU","Sub-Saharan Africa","Reunion",2025,"M",15,64,13.5,16.7,16.7,59.3,16.2,10.4,5.5,8.23,4.32,3.59,0.32,318
142,"REU","Sub-Saharan Africa","Reunion",2030,"M",15,64,14.6,12.0,12.0,60.9,16.3,12.6,6.8,8.46,4.27,3.80,0.39,324
142,"REU","Sub-Saharan Africa","Reunion",2035,"M",15,64,15.4,7.4,7.4,62.2,16.3,14.9,8.2,8.71,4.22,4.02,0.46,329
142,"REU","Sub-Saharan Africa","Reunion",2040,"M",15,64,16.0,4.3,4.3,62.5,15.9,17.2,9.7,8.91,4.20,4.18,0.54,338
33,"RWA","Sub-Saharan Africa","Rwanda",2015,"M",15,64,36.4,44.0,38.0,17.0,8.3,2.5,0.6,4.61,3.64,0.91,0.06,3354
33,"RWA","Sub-Saharan Africa","Rwanda",2020,"M",15,64,32.5,43.4,39.3,20.8,11.2,3.3,0.7,5.17,3.93,1.16,0.08,3884
33,"RWA","Sub-Saharan Africa","Rwanda",2025,"M",15,64,26.4,45.4,42.7,24.0,13.6,4.3,0.9,5.83,4.34,1.39,0.10,4523
33,"RWA","Sub-Saharan Africa","Rwanda",2030,"M",15,64,22.6,43.7,42.2,28.4,16.8,5.3,1.1,6.40,4.60,1.67,0.13,5200
33,"RWA","Sub-Saharan Africa","Rwanda",2035,"M",15,64,18.9,42.1,41.4,32.6,20.1,6.5,1.4,6.98,4.85,1.97,0.16,5925
33,"RWA","Sub-Saharan Africa","Rwanda",2040,"M",15,64,15.2,40.3,40.3,36.7,23.3,7.8,1.7,7.55,5.09,2.27,0.19,6668
34,"SEN","Sub-Saharan Africa","Senegal",2015,"M",15,64,42.3,36.3,22.2,16.6,4.4,4.8,2.6,4.32,3.04,1.13,0.15,3884
34,"SEN","Sub-Saharan Africa","Senegal",2020,"M",15,64,38.2,36.4,25.0,18.5,4.6,6.9,3.7,4.94,3.37,1.36,0.21,4558
34,"SEN","Sub-Saharan Africa","Senegal",2025,"M",15,64,34.4,35.9,26.2,19.6,4.7,10.0,5.3,5.58,3.65,1.63,0.31,5344
34,"SEN","Sub-Saharan Africa","Senegal",2030,"M",15,64,30.7,35.1,27.4,20.0,4.6,14.2,7.6,6.30,3.93,1.93,0.44,6245
34,"SEN","Sub-Saharan Africa","Senegal",2035,"M",15,64,27.4,33.6,27.5,19.4,4.2,19.6,10.5,7.05,4.17,2.27,0.60,7185
34,"SEN","Sub-Saharan Africa","Senegal",2040,"M",15,64,24.4,31.8,27.0,18.0,3.6,25.9,14.0,7.84,4.40,2.64,0.80,8145
36,"SLE","Sub-Saharan Africa","Sierra Leone",2015,"M",15,64,38.0,25.8,10.9,31.6,8.8,4.6,2.1,4.89,3.27,1.49,0.13,1767
36,"SLE","Sub-Saharan Africa","Sierra Leone",2020,"M",15,64,29.4,29.7,12.4,34.9,9.3,6.0,2.6,5.58,3.72,1.69,0.17,2000
36,"SLE","Sub-Saharan Africa","Sierra Leone",2025,"M",15,64,23.0,30.9,12.8,38.1,9.8,8.0,3.4,6.23,4.08,1.92,0.23,2234
36,"SLE","Sub-Saharan Africa","Sierra Leone",2030,"M",15,64,17.8,30.7,12.5,40.9,10.2,10.7,4.3,6.86,4.39,2.17,0.30,2466
36,"SLE","Sub-Saharan Africa","Sierra Leone",2035,"M",15,64,13.5,29.5,11.9,42.9,10.2,14.2,5.7,7.51,4.67,2.44,0.40,2692
36,"SLE","Sub-Saharan Africa","Sierra Leone",2040,"M",15,64,9.8,27.5,11.0,44.2,10.1,18.6,7.4,8.19,4.92,2.74,0.52,2911
38,"ZAF","Sub-Saharan Africa","South Africa",2015,"M",15,64,2.3,16.3,5.9,76.3,57.1,5.2,0.4,10.09,6.48,3.50,0.11,17005
38,"ZAF","Sub-Saharan Africa","South Africa",2020,"M",15,64,1.5,14.9,5.5,77.0,57.2,6.7,0.5,10.30,6.57,3.59,0.14,17728
38,"ZAF","Sub-Saharan Africa","South Africa",2025,"M",15,64,1.1,12.9,4.8,76.7,56.0,9.5,0.6,10.54,6.65,3.69,0.20,18686
38,"ZAF","Sub-Saharan Africa","South Africa",2030,"M",15,64,0.7,10.4,3.9,75.3,54.4,13.8,0.9,10.86,6.74,3.83,0.29,19550
38,"ZAF","Sub-Saharan Africa","South Africa",2035,"M",15,64,0.5,8.5,3.2,72.2,51.3,18.9,1.3,11.12,6.79,3.93,0.40,20355
38,"ZAF","Sub-Saharan Africa","South Africa",2040,"M",15,64,0.3,6.9,2.6,68.2,47.7,24.7,1.7,11.39,6.83,4.03,0.53,20989
39,"SDN","Sub-Saharan Africa","Sudan",2015,"M",15,64,41.9,39.5,38.8,14.3,3.1,4.3,2.2,4.18,3.46,0.59,0.13,11120
39,"SDN","Sub-Saharan Africa","Sudan",2020,"M",15,64,39.4,37.3,37.0,17.3,4.0,5.9,2.9,4.56,3.63,0.76,0.18,12862
39,"SDN","Sub-Saharan Africa","Sudan",2025,"M",15,64,36.5,34.6,34.5,20.6,4.7,8.3,4.1,5.03,3.81,0.97,0.25,14710
39,"SDN","Sub-Saharan Africa","Sudan",2030,"M",15,64,34.0,27.5,27.5,25.8,5.8,12.8,6.1,5.67,3.96,1.33,0.38,16629
39,"SDN","Sub-Saharan Africa","Sudan",2035,"M",15,64,31.3,20.8,20.8,29.7,6.9,18.3,8.8,6.38,4.12,1.71,0.54,18603
39,"SDN","Sub-Saharan Africa","Sudan",2040,"M",15,64,28.5,14.3,14.3,32.1,8.0,25.1,12.1,7.17,4.29,2.14,0.74,20622
40,"SWZ","Sub-Saharan Africa","Swaziland",2015,"M",15,64,25.6,36.5,8.9,35.9,8.5,1.9,1.3,5.65,4.24,1.34,0.07,375
40,"SWZ","Sub-Saharan Africa","Swaziland",2020,"M",15,64,19.2,37.3,8.3,41.4,10.7,2.1,1.6,6.28,4.64,1.56,0.07,407
40,"SWZ","Sub-Saharan Africa","Swaziland",2025,"M",15,64,14.7,36.0,7.1,46.9,13.0,2.4,1.9,6.83,4.96,1.79,0.09,443
40,"SWZ","Sub-Saharan Africa","Swaziland",2030,"M",15,64,11.3,33.7,5.8,52.2,15.5,2.7,2.2,7.34,5.23,2.01,0.10,482
40,"SWZ","Sub-Saharan Africa","Swaziland",2035,"M",15,64,8.7,31.0,4.5,57.2,18.1,3.2,2.6,7.82,5.47,2.24,0.11,523
40,"SWZ","Sub-Saharan Africa","Swaziland",2040,"M",15,64,6.6,28.0,5.2,61.7,20.8,3.7,3.0,8.32,5.74,2.45,0.13,562
42,"TGO","Sub-Saharan Africa","Togo",2015,"M",15,64,17.8,21.5,20.6,56.8,21.0,3.8,2.3,8.20,4.91,3.17,0.12,1959
42,"TGO","Sub-Saharan Africa","Togo",2020,"M",15,64,13.4,18.8,18.3,64.6,26.5,3.2,1.9,8.89,5.18,3.61,0.10,2260
42,"TGO","Sub-Saharan Africa","Togo",2025,"M",15,64,10.3,14.8,14.6,71.7,35.6,3.2,1.8,9.63,5.37,4.16,0.10,2603
42,"TGO","Sub-Saharan Africa","Togo",2030,"M",15,64,7.8,11.6,11.6,76.8,42.4,3.8,2.0,10.26,5.53,4.61,0.12,2984
42,"TGO","Sub-Saharan Africa","Togo",2035,"M",15,64,5.8,9.9,9.9,79.0,46.9,5.3,2.7,10.74,5.65,4.93,0.16,3373
42,"TGO","Sub-Saharan Africa","Togo",2040,"M",15,64,4.1,7.4,7.4,81.7,51.1,6.7,3.5,11.22,5.75,5.27,0.20,3763
44,"UGA","Sub-Saharan Africa","Uganda",2015,"M",15,64,4.8,62.0,14.9,31.1,7.6,2.1,1.2,6.60,5.02,1.52,0.07,9988
44,"UGA","Sub-Saharan Africa","Uganda",2020,"M",15,64,3.4,59.2,13.4,35.5,8.2,2.0,1.1,6.92,5.16,1.70,0.06,12031
44,"UGA","Sub-Saharan Africa","Uganda",2025,"M",15,64,2.4,54.4,11.3,41.0,9.2,2.2,1.2,7.35,5.32,1.96,0.07,14441
44,"UGA","Sub-Saharan Africa","Uganda",2030,"M",15,64,1.7,48.2,8.9,47.4,10.7,2.7,1.4,7.87,5.51,2.27,0.08,17202
44,"UGA","Sub-Saharan Africa","Uganda",2035,"M",15,64,1.1,41.2,8.3,54.1,12.4,3.6,1.9,8.51,5.77,2.63,0.11,20291
44,"UGA","Sub-Saharan Africa","Uganda",2040,"M",15,64,0.6,33.9,7.1,60.5,14.3,4.9,2.5,9.17,6.02,3.00,0.15,23693
41,"TZA","Sub-Saharan Africa","United Republic of Tanzania",2015,"M",15,64,8.1,74.5,56.9,16.7,3.0,0.7,0.4,6.61,5.82,0.77,0.02,13615
41,"TZA","Sub-Saharan Africa","United Republic of Tanzania",2020,"M",15,64,5.9,73.5,58.2,19.9,4.2,0.6,0.3,6.99,6.05,0.92,0.02,15975
41,"TZA","Sub-Saharan Africa","United Republic of Tanzania",2025,"M",15,64,4.4,71.6,58.8,23.3,6.7,0.8,0.4,7.38,6.25,1.11,0.02,18847
41,"TZA","Sub-Saharan Africa","United Republic of Tanzania",2030,"M",15,64,3.2,69.2,59.2,26.6,10.8,1.0,0.5,7.80,6.43,1.34,0.03,22100
41,"TZA","Sub-Saharan Africa","United Republic of Tanzania",2035,"M",15,64,2.3,66.4,58.6,30.0,14.3,1.4,0.6,8.19,6.58,1.57,0.04,25664
41,"TZA","Sub-Saharan Africa","United Republic of Tanzania",2040,"M",15,64,1.4,63.3,57.5,33.4,17.6,2.0,0.9,8.57,6.71,1.81,0.06,29545
46,"ZMB","Sub-Saharan Africa","Zambia",2015,"M",15,64,6.0,28.9,18.9,64.1,16.4,1.0,0.6,8.09,6.23,1.82,0.03,3956
46,"ZMB","Sub-Saharan Africa","Zambia",2020,"M",15,64,4.6,22.7,15.1,71.8,17.9,0.9,0.5,8.46,6.41,2.02,0.03,4717
46,"ZMB","Sub-Saharan Africa","Zambia",2025,"M",15,64,3.5,18.0,12.0,77.8,19.4,0.8,0.4,8.75,6.55,2.18,0.02,5595
46,"ZMB","Sub-Saharan Africa","Zambia",2030,"M",15,64,2.6,14.1,9.3,82.8,20.9,0.6,0.3,8.99,6.66,2.31,0.02,6643
46,"ZMB","Sub-Saharan Africa","Zambia",2035,"M",15,64,1.9,10.6,7.1,86.6,22.3,0.9,0.4,9.22,6.74,2.45,0.03,7834
46,"ZMB","Sub-Saharan Africa","Zambia",2040,"M",15,64,1.4,5.1,3.7,92.3,24.5,1.3,0.6,9.54,6.86,2.64,0.04,9163
47,"ZWE","Sub-Saharan Africa","Zimbabwe",2015,"M",15,64,1.8,34.1,23.7,63.2,6.0,0.8,0.5,8.09,6.51,1.55,0.03,4286
47,"ZWE","Sub-Saharan Africa","Zimbabwe",2020,"M",15,64,1.3,31.3,24.3,66.1,5.5,1.3,0.6,8.31,6.66,1.62,0.04,5038
47,"ZWE","Sub-Saharan Africa","Zimbabwe",2025,"M",15,64,1.0,28.5,23.2,68.3,4.9,2.1,0.9,8.49,6.74,1.69,0.06,5675
47,"ZWE","Sub-Saharan Africa","Zimbabwe",2030,"M",15,64,0.8,25.1,20.9,70.6,4.6,3.6,1.6,8.73,6.81,1.81,0.10,6380
47,"ZWE","Sub-Saharan Africa","Zimbabwe",2035,"M",15,64,0.7,20.6,17.3,72.8,4.3,5.9,2.6,8.98,6.83,1.98,0.17,7134
47,"ZWE","Sub-Saharan Africa","Zimbabwe",2040,"M",15,64,0.5,16.6,13.9,74.3,3.9,8.7,3.9,9.30,6.88,2.16,0.25,7824
