BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2035,"M",25,64,1.7,10.3,8.6,57.1,44.4,30.9,18.5,11.73,5.85,4.90,0.99,192
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2040,"M",25,64,1.6,9.8,8.5,55.5,45.8,33.1,19.8,11.94,5.86,5.02,1.06,196
132,"FJI","Asia and the Pacific","Fiji",2015,"M",25,64,1.6,24.4,15.1,59.1,38.7,14.9,9.2,10.68,5.63,4.57,0.48,219
132,"FJI","Asia and the Pacific","Fiji",2020,"M",25,64,1.4,22.0,13.6,61.4,44.5,15.2,9.3,11.01,5.66,4.86,0.49,226
132,"FJI","Asia and the Pacific","Fiji",2025,"M",25,64,1.1,17.5,10.8,63.8,49.9,17.7,10.7,11.58,5.73,5.28,0.57,228
132,"FJI","Asia and the Pacific","Fiji",2030,"M",25,64,0.9,12.1,7.4,77.4,64.8,9.5,5.7,11.81,5.80,5.70,0.30,229
132,"FJI","Asia and the Pacific","Fiji",2035,"M",25,64,0.8,8.4,5.1,80.0,70.9,10.7,6.4,12.27,5.85,6.08,0.34,235
132,"FJI","Asia and the Pacific","Fiji",2040,"M",25,64,0.6,5.6,3.5,81.7,75.2,12.0,7.2,12.64,5.90,6.36,0.38,240
84,"HKG","Asia and the Pacific","Hong Kong, China",2015,"M",25,64,0.6,9.9,8.4,64.1,46.3,25.3,21.4,12.40,5.92,5.55,0.93,2047
84,"HKG","Asia and the Pacific","Hong Kong, China",2020,"M",25,64,0.3,5.9,5.2,67.0,51.3,26.8,22.5,12.89,5.96,5.94,0.99,2063
84,"HKG","Asia and the Pacific","Hong Kong, China",2025,"M",25,64,0.2,3.6,3.4,67.8,54.9,28.4,23.7,13.24,5.98,6.22,1.04,2001
84,"HKG","Asia and the Pacific","Hong Kong, China",2030,"M",25,64,0.2,1.4,1.4,67.8,57.9,30.7,25.5,13.61,5.99,6.50,1.12,1897
84,"HKG","Asia and the Pacific","Hong Kong, China",2035,"M",25,64,0.2,0.9,0.9,67.2,59.6,31.8,26.2,13.78,5.99,6.63,1.16,1831
84,"HKG","Asia and the Pacific","Hong Kong, China",2040,"M",25,64,0.1,0.3,0.3,65.6,60.6,34.0,27.8,14.00,5.99,6.77,1.23,1829
85,"IND","Asia and the Pacific","India",2015,"M",25,64,18.7,18.7,18.3,49.4,31.8,13.2,8.2,8.17,4.06,3.68,0.43,316020
85,"IND","Asia and the Pacific","India",2020,"M",25,64,15.4,17.7,17.6,63.5,41.6,3.4,2.0,8.14,4.23,3.80,0.11,344046
85,"IND","Asia and the Pacific","India",2025,"M",25,64,12.6,16.4,16.3,67.2,44.8,3.8,2.3,8.57,4.37,4.08,0.12,370274
85,"IND","Asia and the Pacific","India",2030,"M",25,64,10.2,14.8,14.8,70.5,47.9,4.5,2.7,8.98,4.49,4.35,0.15,394689
85,"IND","Asia and the Pacific","India",2035,"M",25,64,8.2,13.3,13.2,73.0,50.5,5.6,3.3,9.37,4.59,4.60,0.18,414397
85,"IND","Asia and the Pacific","India",2040,"M",25,64,6.4,11.7,11.7,75.0,53.0,6.9,4.1,9.75,4.68,4.85,0.22,431809
86,"IDN","Asia and the Pacific","Indonesia",2015,"M",25,64,2.9,41.9,29.2,47.0,29.5,8.2,5.1,8.49,5.44,2.79,0.26,63625
86,"IDN","Asia and the Pacific","Indonesia",2020,"M",25,64,2.1,36.4,26.0,54.1,35.1,7.6,4.7,8.94,5.57,3.13,0.24,68302
86,"IDN","Asia and the Pacific","Indonesia",2025,"M",25,64,1.5,30.4,22.2,60.8,41.2,7.4,4.5,9.42,5.67,3.51,0.24,72837
86,"IDN","Asia and the Pacific","Indonesia",2030,"M",25,64,1.0,24.0,18.1,66.5,47.3,8.7,5.2,9.99,5.78,3.94,0.28,77180
86,"IDN","Asia and the Pacific","Indonesia",2035,"M",25,64,0.7,18.6,14.1,69.5,52.3,11.4,6.8,10.54,5.84,4.34,0.36,80958
86,"IDN","Asia and the Pacific","Indonesia",2040,"M",25,64,0.4,13.6,10.5,71.0,56.1,15.1,9.0,11.09,5.89,4.72,0.48,82799
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2015,"M",25,64,23.0,32.7,21.6,37.3,9.3,7.0,4.3,5.62,3.57,1.82,0.23,1356
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2020,"M",25,64,23.2,28.2,19.1,41.6,10.1,7.0,4.2,5.80,3.61,1.97,0.22,1623
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2025,"M",25,64,22.7,24.4,16.9,44.9,10.8,8.0,4.8,6.08,3.67,2.15,0.25,1869
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2030,"M",25,64,21.5,21.2,14.9,46.7,11.3,10.5,6.3,6.47,3.77,2.37,0.34,2067
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2035,"M",25,64,20.3,17.2,12.3,47.0,11.3,15.5,9.2,7.04,3.86,2.68,0.49,2306
314,"LAO","Asia and the Pacific","Lao People's Democratic Republic",2040,"M",25,64,19.2,13.3,9.6,45.5,11.0,22.0,13.1,7.66,3.95,3.01,0.70,2534
94,"MYS","Asia and the Pacific","Malaysia",2015,"M",25,64,2.9,16.3,10.6,58.6,39.8,22.1,8.6,11.16,5.65,4.90,0.61,7421
94,"MYS","Asia and the Pacific","Malaysia",2020,"M",25,64,2.1,14.3,8.8,57.3,40.5,26.2,10.0,11.61,5.71,5.17,0.73,8276
94,"MYS","Asia and the Pacific","Malaysia",2025,"M",25,64,1.7,13.0,7.7,54.9,40.5,30.3,11.6,11.97,5.74,5.39,0.84,8963
94,"MYS","Asia and the Pacific","Malaysia",2030,"M",25,64,1.2,11.0,6.2,52.7,40.7,35.0,13.4,12.41,5.78,5.66,0.97,9524
94,"MYS","Asia and the Pacific","Malaysia",2035,"M",25,64,0.9,9.2,5.1,49.9,40.3,39.9,15.3,12.82,5.82,5.90,1.10,9899
94,"MYS","Asia and the Pacific","Malaysia",2040,"M",25,64,0.7,7.4,4.0,46.5,39.4,45.4,17.3,13.26,5.86,6.15,1.25,10385
315,"MDV","Asia and the Pacific","Maldives",2015,"M",25,64,16.7,36.1,17.2,45.0,9.8,2.2,0.3,6.88,5.17,1.66,0.05,83
315,"MDV","Asia and the Pacific","Maldives",2020,"M",25,64,11.7,30.7,15.4,55.8,12.0,1.8,0.2,7.69,5.64,2.00,0.04,98
315,"MDV","Asia and the Pacific","Maldives",2025,"M",25,64,8.2,25.1,13.3,65.2,14.0,1.5,0.2,8.36,6.01,2.31,0.03,108
315,"MDV","Asia and the Pacific","Maldives",2030,"M",25,64,5.0,20.9,11.5,72.9,15.7,1.2,0.2,8.91,6.32,2.56,0.03,115
315,"MDV","Asia and the Pacific","Maldives",2035,"M",25,64,3.6,15.2,9.2,80.3,17.5,0.9,0.1,9.36,6.54,2.80,0.02,123
315,"MDV","Asia and the Pacific","Maldives",2040,"M",25,64,2.1,10.6,6.8,86.8,19.2,0.6,0.1,9.76,6.72,3.02,0.01,131
316,"MNG","Asia and the Pacific","Mongolia",2015,"M",25,64,4.5,9.4,6.3,66.4,47.0,19.7,18.7,9.30,3.76,4.78,0.77,738
316,"MNG","Asia and the Pacific","Mongolia",2020,"M",25,64,4.6,8.0,5.5,64.9,48.7,22.4,21.3,9.55,3.76,4.91,0.87,809
316,"MNG","Asia and the Pacific","Mongolia",2025,"M",25,64,4.6,7.1,4.8,62.9,49.3,25.4,24.2,9.79,3.77,5.03,0.99,844
316,"MNG","Asia and the Pacific","Mongolia",2030,"M",25,64,4.4,6.3,4.4,60.2,49.2,29.0,27.8,10.06,3.78,5.14,1.14,857
316,"MNG","Asia and the Pacific","Mongolia",2035,"M",25,64,4.2,5.3,3.7,56.4,48.1,34.0,32.7,10.39,3.80,5.26,1.33,893
316,"MNG","Asia and the Pacific","Mongolia",2040,"M",25,64,3.9,4.4,3.1,52.1,46.6,39.5,38.3,10.76,3.81,5.39,1.56,936
82,"MMR","Asia and the Pacific","Myanmar",2015,"M",25,64,7.4,71.5,13.9,5.7,4.2,15.5,9.4,4.93,3.19,1.24,0.50,13768
82,"MMR","Asia and the Pacific","Myanmar",2020,"M",25,64,5.0,68.1,17.4,6.2,4.7,20.7,12.5,5.73,3.48,1.58,0.66,14744
82,"MMR","Asia and the Pacific","Myanmar",2025,"M",25,64,4.5,61.5,19.3,7.4,5.8,26.6,15.9,6.58,3.72,2.01,0.85,15523
82,"MMR","Asia and the Pacific","Myanmar",2030,"M",25,64,3.4,56.0,20.5,8.5,6.7,32.2,19.2,7.37,3.94,2.40,1.03,16001
82,"MMR","Asia and the Pacific","Myanmar",2035,"M",25,64,2.8,49.7,22.8,9.2,7.2,38.2,22.8,8.21,4.18,2.81,1.22,16255
82,"MMR","Asia and the Pacific","Myanmar",2040,"M",25,64,2.0,43.9,24.6,10.0,7.7,44.2,26.3,9.04,4.42,3.21,1.41,16332
95,"NPL","Asia and the Pacific","Nepal",2015,"M",25,64,25.5,32.5,17.3,36.7,11.8,5.3,3.3,5.46,3.34,1.94,0.17,5369
95,"NPL","Asia and the Pacific","Nepal",2020,"M",25,64,19.7,33.0,18.4,43.1,14.7,4.3,2.6,5.97,3.65,2.18,0.14,5964
95,"NPL","Asia and the Pacific","Nepal",2025,"M",25,64,14.5,31.0,18.1,51.2,17.8,3.3,2.0,6.54,3.95,2.48,0.11,6739
95,"NPL","Asia and the Pacific","Nepal",2030,"M",25,64,9.6,28.5,17.4,59.5,20.8,2.4,1.5,7.11,4.24,2.79,0.08,7548
95,"NPL","Asia and the Pacific","Nepal",2035,"M",25,64,6.3,25.6,16.4,66.3,23.3,1.8,1.1,7.56,4.45,3.05,0.06,8130
95,"NPL","Asia and the Pacific","Nepal",2040,"M",25,64,3.9,22.5,14.9,72.4,22.2,1.2,0.7,7.80,4.62,3.15,0.04,8520
97,"PAK","Asia and the Pacific","Pakistan",2015,"M",25,64,31.5,20.6,17.0,46.1,29.4,1.9,1.4,6.43,3.34,3.02,0.07,40031
97,"PAK","Asia and the Pacific","Pakistan",2020,"M",25,64,29.5,20.0,16.7,48.3,30.0,2.2,1.6,6.69,3.44,3.17,0.08,46406
97,"PAK","Asia and the Pacific","Pakistan",2025,"M",25,64,26.1,21.6,18.3,49.7,30.1,2.6,1.9,6.97,3.61,3.27,0.09,52693
97,"PAK","Asia and the Pacific","Pakistan",2030,"M",25,64,22.3,23.9,20.6,50.7,30.9,3.0,2.2,7.27,3.80,3.37,0.10,57912
97,"PAK","Asia and the Pacific","Pakistan",2035,"M",25,64,18.8,26.3,23.1,51.4,32.3,3.4,2.5,7.56,3.98,3.46,0.12,63380
97,"PAK","Asia and the Pacific","Pakistan",2040,"M",25,64,15.4,28.7,25.7,52.0,34.4,3.9,2.8,7.86,4.16,3.56,0.14,68319
134,"PNG","Asia and the Pacific","Papua New Guinea",2015,"M",25,64,23.7,61.5,57.4,13.1,7.9,1.7,0.7,5.29,4.45,0.78,0.05,1547
134,"PNG","Asia and the Pacific","Papua New Guinea",2020,"M",25,64,23.3,61.0,58.1,14.1,8.7,1.6,0.7,5.40,4.52,0.83,0.05,1759
134,"PNG","Asia and the Pacific","Papua New Guinea",2025,"M",25,64,24.8,57.9,56.0,15.7,10.1,1.5,0.8,5.42,4.45,0.92,0.05,2013
134,"PNG","Asia and the Pacific","Papua New Guinea",2030,"M",25,64,26.6,53.7,52.5,18.0,12.0,1.6,1.1,5.48,4.37,1.06,0.05,2278
134,"PNG","Asia and the Pacific","Papua New Guinea",2035,"M",25,64,27.7,49.9,48.9,20.7,14.3,1.7,1.4,5.59,4.31,1.22,0.06,2541
134,"PNG","Asia and the Pacific","Papua New Guinea",2040,"M",25,64,27.5,45.5,44.9,25.1,17.7,1.9,1.7,5.87,4.33,1.47,0.07,2780
98,"PHL","Asia and the Pacific","Philippines",2015,"M",25,64,2.3,27.6,14.0,45.5,23.7,24.5,6.8,8.66,5.45,2.58,0.63,21644
98,"PHL","Asia and the Pacific","Philippines",2020,"M",25,64,2.0,23.9,12.2,46.7,23.4,27.4,7.6,8.96,5.53,2.73,0.70,24214
98,"PHL","Asia and the Pacific","Philippines",2025,"M",25,64,1.7,20.5,10.7,45.5,22.3,32.2,9.0,9.30,5.60,2.88,0.82,26974
98,"PHL","Asia and the Pacific","Philippines",2030,"M",25,64,1.6,16.8,8.9,43.2,20.8,38.5,10.8,9.70,5.67,3.04,0.99,29853
98,"PHL","Asia and the Pacific","Philippines",2035,"M",25,64,1.4,13.1,7.0,39.6,18.8,45.8,13.0,10.12,5.73,3.21,1.18,32415
98,"PHL","Asia and the Pacific","Philippines",2040,"M",25,64,1.3,9.8,5.3,34.9,16.3,54.0,15.4,10.54,5.79,3.37,1.39,34957
92,"KOR","Asia and the Pacific","Republic of Korea",2015,"M",25,64,0.4,2.8,2.7,39.1,33.6,57.5,47.2,13.69,5.96,5.63,2.10,14857
92,"KOR","Asia and the Pacific","Republic of Korea",2020,"M",25,64,0.3,2.0,1.9,36.4,32.8,61.1,48.6,13.91,5.97,5.74,2.19,15258
92,"KOR","Asia and the Pacific","Republic of Korea",2025,"M",25,64,0.2,1.6,1.4,33.5,31.5,64.6,49.8,14.09,5.98,5.82,2.29,15078
92,"KOR","Asia and the Pacific","Republic of Korea",2030,"M",25,64,0.2,1.4,1.3,31.0,29.9,67.2,50.1,14.19,5.98,5.86,2.35,14363
92,"KOR","Asia and the Pacific","Republic of Korea",2035,"M",25,64,0.1,1.5,1.4,28.9,28.2,69.3,49.6,14.23,5.98,5.87,2.38,13525
92,"KOR","Asia and the Pacific","Republic of Korea",2040,"M",25,64,0.1,1.7,1.6,27.6,27.0,70.6,48.2,14.23,5.99,5.87,2.38,12770
100,"SGP","Asia and the Pacific","Singapore",2015,"M",25,64,5.8,5.1,3.2,41.2,32.5,47.9,40.3,12.54,5.60,5.18,1.76,1643
100,"SGP","Asia and the Pacific","Singapore",2020,"M",25,64,4.0,3.6,2.3,41.3,34.9,51.1,42.6,13.01,5.72,5.42,1.87,1765
100,"SGP","Asia and the Pacific","Singapore",2025,"M",25,64,2.4,2.2,1.5,41.0,36.6,54.4,44.9,13.45,5.83,5.63,1.99,1809
100,"SGP","Asia and the Pacific","Singapore",2030,"M",25,64,1.3,1.2,0.8,40.5,37.8,56.9,46.4,13.77,5.91,5.79,2.07,1804
100,"SGP","Asia and the Pacific","Singapore",2035,"M",25,64,0.7,0.7,0.5,40.7,39.0,58.0,46.4,13.93,5.95,5.88,2.09,1790
100,"SGP","Asia and the Pacific","Singapore",2040,"M",25,64,0.4,0.4,0.3,41.3,40.3,57.9,45.2,13.97,5.97,5.93,2.06,1777
101,"LKA","Asia and the Pacific","Sri Lanka",2015,"M",25,64,2.2,15.3,10.2,68.0,17.7,14.5,9.0,9.82,4.76,4.59,0.47,5342
101,"LKA","Asia and the Pacific","Sri Lanka",2020,"M",25,64,2.0,12.3,8.3,71.6,19.6,14.1,8.6,10.03,4.80,4.77,0.45,5457
101,"LKA","Asia and the Pacific","Sri Lanka",2025,"M",25,64,2.0,9.5,6.4,74.9,21.9,13.6,8.3,10.22,4.82,4.96,0.44,5490
101,"LKA","Asia and the Pacific","Sri Lanka",2030,"M",25,64,1.9,6.6,4.5,78.0,24.9,13.5,8.1,10.48,4.85,5.19,0.43,5543
101,"LKA","Asia and the Pacific","Sri Lanka",2035,"M",25,64,1.8,4.4,3.1,80.3,28.3,13.5,8.1,10.73,4.88,5.42,0.43,5628
101,"LKA","Asia and the Pacific","Sri Lanka",2040,"M",25,64,1.6,2.5,1.7,82.0,32.1,14.0,8.3,11.03,4.90,5.68,0.45,5756
103,"TWN","Asia and the Pacific","Taiwan",2015,"M",25,64,0.2,4.7,4.3,49.5,34.1,45.6,5.9,12.25,5.98,5.25,1.03,7076
103,"TWN","Asia and the Pacific","Taiwan",2020,"M",25,64,0.1,1.6,1.4,46.5,33.1,51.8,5.5,12.63,5.99,5.49,1.15,7037
103,"TWN","Asia and the Pacific","Taiwan",2025,"M",25,64,0.2,0.7,0.5,41.2,31.1,58.0,5.6,12.91,5.99,5.65,1.27,6872
103,"TWN","Asia and the Pacific","Taiwan",2030,"M",25,64,0.2,0.3,0.2,35.8,28.9,63.7,5.9,13.14,5.99,5.76,1.39,6498
103,"TWN","Asia and the Pacific","Taiwan",2035,"M",25,64,0.2,0.2,0.1,30.8,26.1,68.9,7.3,13.35,5.99,5.84,1.52,6071
103,"TWN","Asia and the Pacific","Taiwan",2040,"M",25,64,0.2,0.1,0.1,26.4,23.4,73.3,7.7,13.50,5.99,5.89,1.62,5715
104,"THA","Asia and the Pacific","Thailand",2015,"M",25,64,2.6,45.5,20.6,38.7,21.8,13.1,10.5,8.17,5.10,2.60,0.47,19309
104,"THA","Asia and the Pacific","Thailand",2020,"M",25,64,2.4,38.4,19.7,44.0,24.3,15.2,12.8,8.82,5.30,2.96,0.56,19521
104,"THA","Asia and the Pacific","Thailand",2025,"M",25,64,2.4,31.1,18.3,48.6,26.5,18.0,15.9,9.48,5.47,3.33,0.68,19291
104,"THA","Asia and the Pacific","Thailand",2030,"M",25,64,2.4,24.0,16.9,52.2,28.2,21.4,19.6,10.16,5.64,3.69,0.82,18773
104,"THA","Asia and the Pacific","Thailand",2035,"M",25,64,2.4,17.2,15.7,55.1,29.5,25.4,23.9,10.86,5.81,4.06,0.98,17967
104,"THA","Asia and the Pacific","Thailand",2040,"M",25,64,2.2,11.1,10.3,57.1,30.6,29.6,28.5,11.41,5.84,4.40,1.16,16988
136,"TON","Asia and the Pacific","Tonga",2015,"M",25,64,0.7,5.9,4.4,86.6,54.2,6.8,4.3,11.10,5.92,4.96,0.22,20
136,"TON","Asia and the Pacific","Tonga",2020,"M",25,64,0.6,4.7,3.6,89.0,59.5,5.6,3.5,11.20,5.93,5.09,0.18,21
136,"TON","Asia and the Pacific","Tonga",2025,"M",25,64,0.5,3.5,2.7,89.9,64.3,6.1,3.7,11.39,5.95,5.25,0.20,23
136,"TON","Asia and the Pacific","Tonga",2030,"M",25,64,0.4,2.8,2.2,87.8,66.9,9.0,5.4,11.63,5.96,5.39,0.29,26
136,"TON","Asia and the Pacific","Tonga",2035,"M",25,64,0.3,2.3,1.8,83.1,66.8,14.2,8.5,11.94,5.97,5.52,0.45,28
136,"TON","Asia and the Pacific","Tonga",2040,"M",25,64,0.3,1.8,1.4,77.3,65.1,20.6,12.3,12.26,5.97,5.63,0.66,30
320,"VNM","Asia and the Pacific","Viet Nam",2015,"M",25,64,7.2,20.5,13.4,64.9,24.7,7.4,4.6,8.56,4.46,3.85,0.24,24801
320,"VNM","Asia and the Pacific","Viet Nam",2020,"M",25,64,8.0,17.5,11.7,66.6,27.3,7.9,4.8,8.74,4.45,4.04,0.25,27141
320,"VNM","Asia and the Pacific","Viet Nam",2025,"M",25,64,8.7,14.1,9.6,67.9,29.8,9.2,5.6,9.01,4.45,4.26,0.30,27877
320,"VNM","Asia and the Pacific","Viet Nam",2030,"M",25,64,9.4,11.9,8.1,67.3,32.0,11.4,6.8,9.25,4.43,4.45,0.36,28225
320,"VNM","Asia and the Pacific","Viet Nam",2035,"M",25,64,10.0,9.6,6.6,65.8,34.3,14.6,8.7,9.57,4.42,4.68,0.47,28633
320,"VNM","Asia and the Pacific","Viet Nam",2040,"M",25,64,10.4,7.2,5.0,64.0,37.7,18.3,10.9,9.98,4.42,4.97,0.59,28717
156,"ALB","Eastern Europe","Albania",2015,"M",25,64,1.4,2.9,2.7,93.8,51.8,1.9,1.2,9.98,3.94,5.97,0.06,810
156,"ALB","Eastern Europe","Albania",2020,"M",25,64,1.2,2.3,2.1,94.7,56.7,1.7,1.0,10.19,3.95,6.19,0.05,854
156,"ALB","Eastern Europe","Albania",2025,"M",25,64,1.1,2.0,1.8,94.7,62.7,2.3,1.4,10.50,3.95,6.48,0.07,872
156,"ALB","Eastern Europe","Albania",2030,"M",25,64,1.0,1.7,1.5,93.6,66.4,3.7,2.2,10.78,3.96,6.70,0.12,868
156,"ALB","Eastern Europe","Albania",2035,"M",25,64,0.8,1.5,1.4,91.8,69.1,5.8,3.5,11.05,3.96,6.90,0.19,849
156,"ALB","Eastern Europe","Albania",2040,"M",25,64,0.7,1.3,1.2,89.1,70.8,8.9,5.3,11.36,3.97,7.11,0.28,835
308,"ARM","Eastern Europe","Armenia",2015,"M",25,64,0.3,3.3,3.1,65.3,56.1,31.2,19.2,10.57,2.99,6.57,1.01,818
308,"ARM","Eastern Europe","Armenia",2020,"M",25,64,0.7,2.9,2.7,65.0,55.4,31.4,19.1,10.55,2.98,6.56,1.01,847
308,"ARM","Eastern Europe","Armenia",2025,"M",25,64,1.2,2.6,2.5,64.3,54.6,31.8,19.2,10.52,2.96,6.54,1.02,832
308,"ARM","Eastern Europe","Armenia",2030,"M",25,64,1.2,3.1,3.0,61.8,52.7,33.9,20.4,10.56,2.96,6.52,1.09,820
308,"ARM","Eastern Europe","Armenia",2035,"M",25,64,1.2,3.6,3.5,57.9,49.9,37.3,22.4,10.67,2.96,6.51,1.19,838
308,"ARM","Eastern Europe","Armenia",2040,"M",25,64,1.1,4.0,3.9,53.2,46.3,41.6,24.9,10.80,2.96,6.50,1.33,840
150,"BGR","Eastern Europe","Bulgaria",2015,"M",25,64,1.7,2.8,2.6,75.8,58.8,19.6,14.4,10.78,3.93,6.17,0.68,2014
150,"BGR","Eastern Europe","Bulgaria",2020,"M",25,64,1.7,3.3,3.1,75.8,60.4,19.2,14.1,10.79,3.93,6.19,0.67,1900
150,"BGR","Eastern Europe","Bulgaria",2025,"M",25,64,1.6,3.6,3.4,74.8,61.1,20.0,14.6,10.85,3.93,6.22,0.69,1767
150,"BGR","Eastern Europe","Bulgaria",2030,"M",25,64,1.5,3.8,3.6,72.8,60.7,21.8,15.9,10.95,3.93,6.26,0.75,1651
150,"BGR","Eastern Europe","Bulgaria",2035,"M",25,64,1.4,3.9,3.7,69.8,59.5,24.8,18.2,11.11,3.94,6.31,0.86,1541
150,"BGR","Eastern Europe","Bulgaria",2040,"M",25,64,1.2,3.7,3.6,65.9,57.9,29.0,21.2,11.35,3.94,6.40,1.00,1425
322,"HRV","Eastern Europe","Croatia",2015,"M",25,64,0.4,1.6,1.5,78.6,66.6,19.4,12.2,11.97,3.98,7.36,0.63,1169
322,"HRV","Eastern Europe","Croatia",2020,"M",25,64,0.4,1.2,1.0,77.4,67.1,21.0,12.9,12.12,3.98,7.46,0.68,1123
322,"HRV","Eastern Europe","Croatia",2025,"M",25,64,0.4,0.9,0.8,75.2,66.5,23.4,14.2,12.28,3.98,7.54,0.75,1082
322,"HRV","Eastern Europe","Croatia",2030,"M",25,64,0.8,0.7,0.6,72.5,65.6,26.0,15.7,12.41,3.97,7.61,0.83,1032
322,"HRV","Eastern Europe","Croatia",2035,"M",25,64,1.0,0.7,0.6,69.0,63.8,29.3,17.6,12.55,3.96,7.66,0.94,1000
322,"HRV","Eastern Europe","Croatia",2040,"M",25,64,1.0,0.9,0.8,64.8,61.4,33.2,19.9,12.72,3.96,7.71,1.06,963
151,"CZE","Eastern Europe","Czech Republic",2015,"M",25,64,0.2,0.0,0.0,82.4,77.3,17.4,8.7,13.29,4.99,7.78,0.52,3098
151,"CZE","Eastern Europe","Czech Republic",2020,"M",25,64,0.2,0.7,0.5,80.9,75.5,18.3,8.9,13.25,4.99,7.72,0.54,3075
151,"CZE","Eastern Europe","Czech Republic",2025,"M",25,64,0.2,1.0,0.8,79.8,73.7,19.0,9.0,13.21,4.98,7.66,0.56,3010
151,"CZE","Eastern Europe","Czech Republic",2030,"M",25,64,0.2,1.3,1.0,78.4,71.5,20.2,9.2,13.18,4.99,7.61,0.59,2966
151,"CZE","Eastern Europe","Czech Republic",2035,"M",25,64,0.2,1.5,1.1,76.5,68.4,22.0,9.7,13.18,4.99,7.56,0.63,2960
151,"CZE","Eastern Europe","Czech Republic",2040,"M",25,64,0.2,1.6,1.2,74.1,64.6,24.4,10.3,13.20,5.00,7.50,0.69,2889
323,"EST","Eastern Europe","Estonia",2015,"M",25,64,0.2,1.9,1.9,73.0,58.4,24.8,15.6,12.23,5.99,5.43,0.81,339
323,"EST","Eastern Europe","Estonia",2020,"M",25,64,0.2,1.6,1.6,73.2,58.8,25.0,15.4,12.26,5.99,5.46,0.81,331
323,"EST","Eastern Europe","Estonia",2025,"M",25,64,0.4,1.5,1.5,72.2,57.7,26.0,15.8,12.28,5.98,5.46,0.84,316
323,"EST","Eastern Europe","Estonia",2030,"M",25,64,0.6,1.4,1.4,70.5,56.5,27.6,16.6,12.31,5.97,5.46,0.88,305
323,"EST","Eastern Europe","Estonia",2035,"M",25,64,0.8,1.3,1.3,67.8,55.6,30.1,18.0,12.42,5.95,5.51,0.96,299
323,"EST","Eastern Europe","Estonia",2040,"M",25,64,1.0,1.2,1.2,64.8,54.5,33.0,19.7,12.55,5.94,5.56,1.05,290
115,"HUN","Eastern Europe","Hungary",2015,"M",25,64,0.2,0.8,0.7,81.7,67.5,17.3,15.6,12.00,3.99,7.35,0.66,2741
115,"HUN","Eastern Europe","Hungary",2020,"M",25,64,0.2,0.7,0.7,78.2,64.6,20.9,18.2,12.15,3.99,7.38,0.78,2676
115,"HUN","Eastern Europe","Hungary",2025,"M",25,64,0.3,0.7,0.6,74.6,61.4,24.4,20.7,12.29,3.99,7.40,0.90,2602
115,"HUN","Eastern Europe","Hungary",2030,"M",25,64,0.2,0.8,0.7,71.2,58.2,27.8,23.1,12.41,3.99,7.40,1.02,2567
115,"HUN","Eastern Europe","Hungary",2035,"M",25,64,0.2,0.8,0.8,67.7,54.9,31.3,25.5,12.53,3.99,7.41,1.14,2502
115,"HUN","Eastern Europe","Hungary",2040,"M",25,64,0.2,0.7,0.7,63.8,51.0,35.3,28.2,12.68,3.99,7.42,1.27,2412
312,"KAZ","Eastern Europe","Kazakhstan",2015,"M",25,64,0.1,0.6,0.4,75.7,72.5,23.6,14.6,11.65,3.99,6.89,0.76,4122
312,"KAZ","Eastern Europe","Kazakhstan",2020,"M",25,64,0.1,1.6,1.2,69.2,66.1,29.1,17.7,11.75,3.99,6.82,0.94,4310
312,"KAZ","Eastern Europe","Kazakhstan",2025,"M",25,64,0.1,2.5,1.8,63.4,60.4,34.0,20.5,11.83,3.98,6.76,1.09,4335
312,"KAZ","Eastern Europe","Kazakhstan",2030,"M",25,64,0.1,3.3,2.5,57.5,54.5,39.1,23.4,11.93,3.98,6.70,1.25,4386
312,"KAZ","Eastern Europe","Kazakhstan",2035,"M",25,64,0.1,4.1,3.0,51.1,48.2,44.8,26.7,12.06,3.98,6.65,1.43,4603
312,"KAZ","Eastern Europe","Kazakhstan",2040,"M",25,64,0.1,4.6,3.5,45.4,42.6,50.0,29.8,12.19,3.97,6.62,1.59,4836
313,"KGZ","Eastern Europe","Kyrgyzstan",2015,"M",25,64,0.2,1.0,0.9,81.4,74.7,17.3,10.7,11.32,3.99,6.78,0.56,1280
313,"KGZ","Eastern Europe","Kyrgyzstan",2020,"M",25,64,0.2,2.0,1.6,77.1,70.6,20.7,12.6,11.37,3.99,6.72,0.67,1427
313,"KGZ","Eastern Europe","Kyrgyzstan",2025,"M",25,64,0.2,2.7,2.3,72.2,65.9,25.0,15.0,11.46,3.98,6.67,0.80,1506
313,"KGZ","Eastern Europe","Kyrgyzstan",2030,"M",25,64,0.2,3.0,2.5,66.9,60.9,29.9,17.9,11.60,3.98,6.66,0.96,1544
313,"KGZ","Eastern Europe","Kyrgyzstan",2035,"M",25,64,0.2,2.7,2.3,60.4,54.8,36.8,22.0,11.86,3.99,6.69,1.18,1638
